RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
52,0,01599,Steve Jones,14.33,46,321
53,0,06044,Scott Gump,14.29,54,378
53,0,01771,Blaine McCallister,14.29,52,364
55,0,06575,Dudley Hart,14.25,55,386
55,0,01550,Ed Humenik,14.25,51,358
55,0,02170,Hal Sutton,14.25,55,386
58,0,01133,Billy Ray Brown,14.23,38,267
58,0,12660,Jesper Parnevik,14.23,36,253
60,0,01203,Russ Cochran,14.20,47,331
61,0,10425,Jay Williamson,14.18,38,268
62,0,06617,Brian Henninger,14.15,45,318
63,0,01261,Jay Delsing,14.10,43,305
64,0,02094,Tony Sills,14.09,42,298
65,0,01388,Robert Gamez,14.03,47,335
66,0,01682,Wayne Levi,14.02,30,214
67,0,01418,Bill Glasson,13.99,40,286
68,0,01633,Tom Kite,13.95,48,344
69,0,06088,Steve Gotsche,13.94,46,330
70,0,02246,Duffy Waldorf,13.93,51,366
71,0,20051,Joe Acosta Jr.,13.91,42,302
72,0,06315,Pete Jordan,13.88,34,245
73,0,01132,Mark Brooks,13.86,51,368
74,0,01175,Jim Carter,13.85,54,390
75,0,01185,Brandel Chamblee,13.80,41,297
76,0,01891,David Ogrin,13.78,51,370
77,0,01098,Jay Don Blake,13.75,48,349
78,0,01219,John Cook,13.72,45,328
79,0,06214,Guy Boros,13.71,54,394
80,0,06809,Bob Burns,13.65,46,337
81,0,01330,David Feherty,13.62,38,279
82,0,02245,Grant Waite,13.61,46,338
83,0,01116,Michael Bradley,13.60,48,353
84,0,01042,Paul Azinger,13.58,41,302
85,0,02099,Scott Simpson,13.54,47,347
86,0,01510,Nolan Henke,13.51,45,333
87,0,10860,Justin Leonard,13.47,59,438
88,0,01725,John Mahaffey,13.46,44,327
89,0,06527,Steve Stricker,13.43,45,335
90,0,01307,Joel Edwards,13.40,52,388
90,0,10215,Charlie Rymer,13.40,41,306
92,0,06522,Ernie Els,13.36,31,232
93,0,01444,Ken Green,13.26,35,264
94,0,01035,Tommy Armour III,13.23,50,378
95,0,01142,Bart Bryant,13.17,44,334
96,0,01748,Doug Martin,13.10,49,374
97,0,01200,Keith Clearwater,13.09,36,275
97,0,01887,Mark O'Meara,13.09,50,382
99,0,02190,Doug Tewell,13.06,29,222
100,0,02180,Harry Taylor,13.04,45,345
101,0,01378,David Frost,13.03,37,284
102,0,06034,Marco Dawson,13.02,44,338
102,0,02267,D.A. Weibring,13.02,44,338
104,0,06332,Neal Lancaster,13.01,48,369
105,0,01701,Bob Lohr,13.00,49,377
106,0,02101,Joey Sindelar,12.97,38,293
107,0,02008,Lee Rinker,12.90,48,372
108,0,01724,Jeff Maggert,12.89,41,318
109,0,10145,Tom Hearn,12.88,30,233
110,0,01361,Dan Forsman,12.86,40,311
111,0,06251,Chris DiMarco,12.85,46,358
112,0,02321,Fuzzy Zoeller,12.84,28,218
113,0,01705,Tim Loustalot,12.83,29,226
114,0,06386,Bill Porter,12.82,40,312
115,0,01329,Brad Faxon,12.72,44,346
115,0,01385,Jim Gallagher Jr.,12.72,50,393
115,0,01414,Bob Gilder,12.72,44,346
115,0,01766,Billy Mayfair,12.72,51,401
115,0,10213,Dicky Pride,12.72,43,338
120,0,01024,Billy Andrade,12.71,46,362
121,0,01569,Peter Jacobsen,12.70,47,370
122,0,01475,Donnie Hammond,12.69,41,323
123,0,06124,Patrick Burke,12.67,38,300
124,0,01677,Tom Lehman,12.64,33,261
125,0,09011,David Duval,12.61,44,349
125,0,02239,Scott Verplank,12.61,43,341
127,0,01129,Bill Britton,12.59,35,278
128,0,01006,John Adams,12.54,41,327
128,0,02010,Loren Roberts,12.54,42,335
130,0,01876,Greg Norman,12.50,28,224
131,0,08563,Bruce Vaughan,12.43,47,378
132,0,02148,Ray Stewart,12.41,34,274
133,0,07867,Woody Austin,12.36,57,461
133,0,02225,Howard Twitty,12.36,44,356
135,0,02146,Payne Stewart,12.34,47,381
136,0,01810,Phil Mickelson,12.09,37,306
137,0,01249,John Daly,12.08,36,298
137,0,01926,Steve Pate,12.08,47,389
139,0,01797,Rocco Mediate,12.06,24,199
140,0,01072,Chip Beck,12.03,45,374
141,0,01161,Mark Calcavecchia,12.02,50,416
142,0,02241,Bobby Wadkins,11.99,47,392
143,0,01331,Rick Fehr,11.94,37,310
144,0,01353,Bruce Fleisher,11.93,34,285
144,0,01619,Skip Kendall,11.93,47,394
146,0,01927,Dennis Paulson,11.90,40,336
147,0,01685,J.L. Lewis,11.78,41,348
147,0,07101,Dave Stockton Jr.,11.78,45,382
147,0,02167,Mike Sullivan,11.78,41,348
150,0,01040,Emlyn Aubrey,11.71,41,350
150,0,06643,Paul Goydos,11.71,52,444
152,0,02135,Mike Standly,11.70,44,376
153,0,01156,Curt Byrum,11.66,50,429
154,0,07569,Mark Carnevale,11.58,36,311
155,0,01266,Clark Dennis,11.56,43,372
155,0,02111,Mike Smith,11.56,34,294
157,0,01381,Fred Funk,11.48,52,453
157,0,08385,Omar Uresti,11.48,45,392
159,0,01890,Brett Ogle,11.43,28,245
160,0,01458,Jerry Haas,11.38,38,334
160,0,06048,Dicky Thompson,11.38,33,290
162,0,01706,Davis Love III,11.36,40,352
163,0,01408,Kelly Gibson,11.35,47,414
164,0,20095,Carl Paulson,11.33,29,256
165,0,01690,Bruce Lietzke,11.27,24,213
166,0,08717,Kawika Cotner,11.24,38,338
167,0,01925,Jerry Pate,11.23,32,285
168,0,06657,Steve Rintoul,11.22,44,392
169,0,01996,Mike Reid,11.20,28,250
170,0,02131,Mike Springer,11.11,30,270
171,0,01014,Fulton Allem,10.86,24,221
172,0,07721,Pat Bates,10.84,36,332
173,0,02279,Mark Wiebe,10.73,28,261
174,0,08375,Paul Stankowski,10.60,39,368
175,0,01196,Brian Claar,10.53,40,380
175,0,20094,Jonathan Kaye,10.53,28,266
175,0,07235,John Morse,10.53,30,285
178,0,01975,Tom Purtzer,9.75,23,236
179,0,06567,Vijay Singh,9.71,30,309
180,0,01060,Dave Barr,9.60,31,323
181,0,02226,Tray Tyner,9.28,31,334
181,0,02242,Lanny Wadkins,9.28,22,237
183,0,02256,Tom Watson,9.05,20,221
184,0,01864,Larry Nelson,8.89,20,225
185,0,10585,Scott McCarron,8.60,27,314
186,0,01938,David Peoples,8.57,18,210
187,0,01783,Mark McCumber,8.46,22,260
188,0,01986,Joey Rassett,7.76,17,219
