RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,06567,Vijay Singh,49.22,126,256
2,0,01890,Brett Ogle,48.80,102,209
3,0,01408,Kelly Gibson,47.65,172,361
4,0,01876,Greg Norman,47.25,86,182
5,0,02146,Payne Stewart,47.15,149,316
6,0,01927,Dennis Paulson,46.55,135,290
7,0,01226,Fred Couples,46.35,89,192
8,0,06527,Steve Stricker,45.95,136,296
9,0,01706,Davis Love III,45.82,137,299
10,0,09011,David Duval,45.19,141,312
11,0,20095,Carl Paulson,45.16,98,217
12,0,01313,Steve Elkington,45.13,102,226
13,0,01887,Mark O'Meara,45.06,146,324
14,0,02133,Craig Stadler,44.98,112,249
15,0,07867,Woody Austin,44.90,176,392
16,0,02170,Hal Sutton,44.54,155,348
17,0,01388,Robert Gamez,44.52,126,283
18,0,02246,Duffy Waldorf,44.34,141,318
19,0,01553,John Huston,44.21,126,285
20,0,01042,Paul Azinger,44.15,117,265
21,0,12660,Jesper Parnevik,43.86,100,228
22,0,10215,Charlie Rymer,43.82,117,267
23,0,01569,Peter Jacobsen,43.73,136,311
24,0,01006,John Adams,43.67,131,300
25,0,20094,Jonathan Kaye,43.61,99,227
26,0,01527,Scott Hoch,43.58,146,335
27,0,01249,John Daly,43.21,105,243
28,0,01329,Brad Faxon,42.96,125,291
29,0,01723,Andrew Magee,42.95,131,305
30,0,06522,Ernie Els,42.93,79,184
31,0,01385,Jim Gallagher Jr.,42.90,145,338
32,0,01143,Brad Bryant,42.81,143,334
33,0,01096,Phil Blackmar,42.60,118,277
34,0,10585,Scott McCarron,42.59,115,270
35,0,02099,Scott Simpson,42.52,125,294
36,0,20051,Joe Acosta Jr.,42.37,111,262
37,0,01968,Nick Price,42.23,87,206
38,0,06214,Guy Boros,42.22,141,334
39,0,01374,Robin Freeman,42.17,140,332
40,0,02321,Fuzzy Zoeller,42.13,75,178
41,0,01156,Curt Byrum,42.05,156,371
42,0,02256,Tom Watson,41.99,76,181
43,0,01132,Mark Brooks,41.92,140,334
44,0,01457,Jay Haas,41.75,124,297
44,0,06613,Tommy Tolles,41.75,119,285
46,0,01599,Steve Jones,41.58,116,279
47,0,01320,Bob Estes,41.53,125,301
48,0,02214,Kirk Triplett,41.48,146,352
49,0,01707,Steve Lowery,41.46,153,369
50,0,06124,Patrick Burke,41.24,113,274
51,0,02223,Bob Tway,41.14,123,299
52,0,01810,Phil Mickelson,41.02,105,256
53,0,02049,Gene Sauers,40.96,102,249
54,0,06332,Neal Lancaster,40.95,129,315
55,0,01116,Michael Bradley,40.92,124,303
56,0,01685,J.L. Lewis,40.86,123,301
57,0,01771,Blaine McCallister,40.84,127,311
58,0,06315,Pete Jordan,40.82,80,196
59,0,01905,Joe Ozaki,40.76,86,211
60,0,01361,Dan Forsman,40.71,114,280
