RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
68,0,06014,Eric Booker,231.4,1620,7
68,0,08537,J.P. Hayes,231.4,1620,7
70,0,01677,Tom Lehman,234.0,1404,6
70,0,01724,Jeff Maggert,234.0,1404,6
72,0,12782,Tim Herron,236.6,1656,7
73,0,01378,David Frost,237.0,1422,6
74,0,02257,Brian Watts,240.0,1440,6
75,0,08075,Jerry Kelly,243.0,1944,8
75,0,01766,Billy Mayfair,243.0,1458,6
77,0,06595,Kevin Sutherland,246.9,1728,7
78,0,06004,Stephen Ames,247.5,990,4
79,0,20127,Chris Riley,252.0,1512,6
80,0,01968,Nick Price,261.0,1044,4
81,0,01042,Paul Azinger,262.8,1314,5
82,0,01381,Fred Funk,263.3,2106,8
83,0,02007,Larry Rinker,264.0,1584,6
84,0,20099,Doug Barron,267.0,1602,6
84,0,01096,Phil Blackmar,267.0,1602,6
84,0,07101,Dave Stockton Jr.,267.0,1602,6
87,0,20229,Stewart Cink,270.0,1620,6
87,0,10963,Jimmy Green,270.0,1350,5
87,0,06315,Pete Jordan,270.0,1620,6
87,0,02223,Bob Tway,270.0,1620,6
91,0,01185,Brandel Chamblee,273.6,1368,5
92,0,02104,Jeff Sluman,275.1,1926,7
93,0,01098,Jay Don Blake,276.0,1656,6
93,0,10809,Jim Furyk,276.0,1656,6
93,0,01926,Steve Pate,276.0,1656,6
96,0,08123,Jeff Brehaut,277.2,1386,5
96,0,10569,Mike Brisky,277.2,1386,5
98,0,01761,Len Mattiace,279.0,1674,6
98,0,12660,Jesper Parnevik,279.0,1116,4
100,0,19881,Robert Damron,280.3,1962,7
101,0,01771,Blaine McCallister,282.0,1692,6
102,0,01374,Robin Freeman,284.4,1422,5
103,0,23614,Rich Beem,288.0,1152,4
103,0,01139,Olin Browne,288.0,1440,5
103,0,21959,Ted Purdy,288.0,1152,4
103,0,02023,Clarence Rose,288.0,864,3
107,0,01191,Barry Cheesman,291.0,1746,6
108,0,10457,Frank Nobilo,291.6,1458,5
109,0,01313,Steve Elkington,297.0,1188,4
110,0,10885,Robert Allenby,302.4,1512,5
111,0,22292,David Seawell,306.0,918,3
112,0,12645,Brent Geiberger,309.0,1854,6
112,0,08385,Omar Uresti,309.0,1854,6
114,0,02170,Hal Sutton,309.6,1548,5
115,0,01975,Tom Purtzer,312.0,936,3
116,0,10585,Scott McCarron,316.8,1584,5
117,0,01331,Rick Fehr,319.5,1278,4
118,0,02101,Joey Sindelar,324.0,1296,4
118,0,06581,David Sutherland,324.0,1620,5
118,0,02321,Fuzzy Zoeller,324.0,972,3
121,0,01132,Mark Brooks,327.0,1962,6
122,0,01604,Steve Jurgensen,330.0,990,3
123,0,01093,Ronnie Black,336.0,1008,3
124,0,01996,Mike Reid,337.5,1350,4
125,0,01376,Bob Friend,342.0,2052,6
125,0,01418,Bill Glasson,342.0,1368,4
125,0,01891,David Ogrin,342.0,1026,3
125,0,02242,Lanny Wadkins,342.0,1026,3
129,0,10962,Bradley Hughes,345.6,1728,5
130,0,06613,Tommy Tolles,346.5,1386,4
131,0,01388,Robert Gamez,354.0,1062,3
132,0,07749,Brett Quigley,360.0,1080,3
133,0,06140,Sean Murphy,373.5,1494,4
134,0,01329,Brad Faxon,378.0,1134,3
135,0,02146,Payne Stewart,384.0,1152,3
136,0,07763,Doug Dunakey,391.5,1566,4
136,0,02131,Mike Springer,391.5,1566,4
138,0,01323,Brad Fabel,396.0,1584,4
139,0,08931,Glen Day,409.5,1638,4
139,0,08547,John Maginnes,409.5,1638,4
139,0,02008,Lee Rinker,409.5,1638,4
142,0,01361,Dan Forsman,414.0,1656,4
142,0,19846,Brian Gay,414.0,1242,3
144,0,10649,Tom Scherrer,418.5,1674,4
145,0,08045,Perry Moss,426.0,1278,3
146,0,06617,Brian Henninger,432.0,1728,4
147,0,07867,Woody Austin,436.5,1746,4
148,0,07457,Steve Flesch,441.0,1764,4
148,0,01905,Joe Ozaki,441.0,882,2
150,0,01072,Chip Beck,444.0,1332,3
150,0,01706,Davis Love III,444.0,1332,3
152,0,10860,Justin Leonard,450.0,1800,4
153,0,01014,Fulton Allem,456.0,1368,3
153,0,01261,Jay Delsing,456.0,1368,3
155,0,01040,Emlyn Aubrey,459.0,918,2
156,0,07781,Ty Armstrong,462.0,1386,3
157,0,20498,Briny Baird,468.0,1404,3
157,0,01320,Bob Estes,468.0,1872,4
159,0,10107,Deane Pappas,492.0,1476,3
160,0,01599,Steve Jones,495.0,990,2
161,0,01203,Russ Cochran,498.0,1494,3
161,0,01510,Nolan Henke,498.0,1494,3
163,0,10213,Dicky Pride,504.0,1512,3
164,0,01887,Mark O'Meara,513.0,1026,2
165,0,01024,Billy Andrade,516.0,1548,3
166,0,01633,Tom Kite,522.0,1044,2
167,0,08553,Lee Porter,528.0,1584,3
168,0,01157,Tom Byrum,534.0,1602,3
169,0,06044,Scott Gump,558.0,1674,3
170,0,01705,Tim Loustalot,594.0,1188,2
171,0,10733,Kent Jones,603.0,1206,2
172,0,01549,Mike Hulbert,606.0,1818,3
173,0,02294,Willie Wood,648.0,1296,2
174,0,01127,Danny Briggs,684.0,1368,2
174,0,01457,Jay Haas,684.0,1368,2
176,0,06621,Joe Durant,711.0,1422,2
177,0,01928,Corey Pavin,720.0,1440,2
178,0,02010,Loren Roberts,801.0,1602,2
179,0,06064,Jeff Gallagher,828.0,1656,2
180,0,01161,Mark Calcavecchia,837.0,1674,2
181,0,06012,Greg Kraft,855.0,1710,2
182,0,01063,Ben Bates,891.0,1782,2
182,0,08993,Franklin Langham,891.0,1782,2
184,0,02267,D.A. Weibring,954.0,954,1
185,0,06078,Esteban Toledo,963.0,1926,2
186,0,02099,Scott Simpson,1026.0,1026,1
187,0,01920,Craig Parry,1152.0,1152,1
188,0,01219,John Cook,1458.0,1458,1
189,0,10425,Jay Williamson,1476.0,1476,1
190,0,01748,Doug Martin,1728.0,1728,1
