RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
134,0,02007,Larry Rinker,13.99,129,922
135,0,01249,John Daly,13.98,92,658
136,0,10425,Jay Williamson,13.97,119,852
137,0,12652,Cameron Beckman,13.92,118,848
137,0,01132,Mark Brooks,13.92,157,1128
139,0,06581,David Sutherland,13.91,131,942
140,0,02106,Chris Smith,13.88,113,814
141,0,02279,Mark Wiebe,13.85,110,794
142,0,01323,Brad Fabel,13.82,128,926
143,0,06078,Esteban Toledo,13.81,156,1130
144,0,01905,Joe Ozaki,13.76,71,516
145,0,02239,Scott Verplank,13.74,122,888
146,0,01887,Mark O'Meara,13.73,84,612
147,0,01376,Bob Friend,13.72,163,1188
148,0,01823,Larry Mize,13.65,101,740
149,0,01378,David Frost,13.60,114,838
150,0,08045,Perry Moss,13.56,99,730
151,0,06062,Charles Raulerson,13.53,144,1064
152,0,01633,Tom Kite,13.52,83,614
153,0,08123,Jeff Brehaut,13.51,107,792
153,0,02101,Joey Sindelar,13.51,100,740
155,0,01748,Doug Martin,13.50,135,1000
156,0,20498,Briny Baird,13.47,108,802
157,0,02099,Scott Simpson,13.46,81,602
158,0,01219,John Cook,13.37,115,860
159,0,01388,Robert Gamez,13.33,80,600
160,0,01282,Trevor Dodds,13.24,134,1012
160,0,01604,Steve Jurgensen,13.24,76,574
162,0,11123,Chris Couch,13.14,98,746
162,0,01385,Jim Gallagher Jr.,13.14,113,860
164,0,01891,David Ogrin,13.01,77,592
165,0,01761,Len Mattiace,12.99,127,978
166,0,01920,Craig Parry,12.82,90,702
167,0,01072,Chip Beck,12.81,99,773
168,0,06621,Joe Durant,12.80,107,836
168,0,02023,Clarence Rose,12.80,63,492
170,0,10963,Jimmy Green,12.76,100,784
170,0,01510,Nolan Henke,12.76,110,862
172,0,07749,Brett Quigley,12.66,79,624
173,0,02131,Mike Springer,12.64,115,910
174,0,06809,Bob Burns,12.58,118,938
175,0,08553,Lee Porter,12.47,114,914
176,0,02294,Willie Wood,12.43,94,756
177,0,01063,Ben Bates,12.39,128,1033
178,0,01127,Danny Briggs,12.33,98,795
179,0,10457,Frank Nobilo,12.32,105,852
180,0,01266,Clark Dennis,12.30,115,935
181,0,21959,Ted Purdy,12.25,81,661
182,0,23623,Bo Van Pelt,12.17,91,748
183,0,06064,Jeff Gallagher,12.16,116,954
184,0,01139,Olin Browne,12.11,101,834
185,0,20124,Alan Bratton,12.04,91,756
186,0,06655,Geoffrey Sisk,11.87,99,834
187,0,10733,Kent Jones,11.82,82,694
188,0,02321,Fuzzy Zoeller,11.23,64,570
189,0,01705,Tim Loustalot,10.98,75,683
190,0,01014,Fulton Allem,10.96,89,812
191,0,01975,Tom Purtzer,10.86,58,534
192,0,22292,David Seawell,9.54,50,524
