RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
1,0,08793,Tiger Woods,4.31,323,75
2,0,09011,David Duval,4.24,297,70
3,0,01810,Phil Mickelson,3.99,303,76
4,0,01706,Davis Love III,3.93,291,74
5,0,01943,Chris Perry,3.90,468,120
6,0,10585,Scott McCarron,3.89,342,88
7,0,11032,Frank Lickliter II,3.88,403,104
8,0,02170,Hal Sutton,3.87,333,86
9,0,01619,Skip Kendall,3.83,402,105
10,0,06004,Stephen Ames,3.80,209,55
11,0,01724,Jeff Maggert,3.79,296,78
12,0,01035,Tommy Armour III,3.78,333,88
13,0,02146,Payne Stewart,3.77,241,64
14,0,12823,Carlos Franco,3.75,251,67
15,0,02206,David Toms,3.74,385,103
16,0,01927,Dennis Paulson,3.72,368,99
17,0,01329,Brad Faxon,3.71,234,63
17,0,06567,Vijay Singh,3.71,367,99
19,0,01261,Jay Delsing,3.70,281,76
20,0,23621,Rory Sabbatini,3.68,287,78
21,0,10423,Mike Weir,3.66,355,97
22,0,07867,Woody Austin,3.65,354,97
22,0,12660,Jesper Parnevik,3.65,226,62
24,0,10860,Justin Leonard,3.64,364,100
24,0,02010,Loren Roberts,3.64,324,89
26,0,01226,Fred Couples,3.63,203,56
26,0,01381,Fred Funk,3.63,425,117
28,0,01577,Lee Janzen,3.62,293,81
29,0,01161,Mark Calcavecchia,3.61,336,93
30,0,06617,Brian Henninger,3.60,346,96
30,0,06527,Steve Stricker,3.60,241,67
32,0,20229,Stewart Cink,3.59,323,90
33,0,01040,Emlyn Aubrey,3.57,182,51
33,0,20094,Jonathan Kaye,3.57,386,108
33,0,02246,Duffy Waldorf,3.57,307,86
36,0,20029,Notah Begay III,3.56,345,97
36,0,01320,Bob Estes,3.56,370,104
38,0,20593,Greg Chalmers,3.55,376,106
38,0,02214,Kirk Triplett,3.55,305,86
40,0,08931,Glen Day,3.54,322,91
40,0,06599,John Elliott,3.54,280,79
42,0,20098,Stuart Appleby,3.52,310,88
42,0,07457,Steve Flesch,3.52,345,98
42,0,21007,Gabriel Hjertstedt,3.52,338,96
42,0,08547,John Maginnes,3.52,320,91
46,0,12782,Tim Herron,3.51,323,92
46,0,01527,Scott Hoch,3.51,347,99
46,0,01553,John Huston,3.51,253,72
46,0,02218,Ted Tryba,3.51,379,108
50,0,19881,Robert Damron,3.50,381,109
50,0,06522,Ernie Els,3.50,196,56
52,0,08993,Franklin Langham,3.49,346,99
52,0,01797,Rocco Mediate,3.49,276,79
54,0,08075,Jerry Kelly,3.48,376,108
55,0,01887,Mark O'Meara,3.46,197,57
56,0,06575,Dudley Hart,3.45,290,84
57,0,12645,Brent Geiberger,3.44,354,103
57,0,02133,Craig Stadler,3.44,172,50
59,0,01093,Ronnie Black,3.43,192,56
