RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,06527,Steve Stricker,35,0,3,3,2021190
2,0,24502,Adam Scott,28,2,1,12,2021160
2,0,33448,Justin Thomas,28,2,4,7,2021150
2,0,33419,Cameron Tringale,28,3,2,10,2021190
5,0,24024,Zach Johnson,27,0,2,18,2021040
5,0,37455,Si Woo Kim,27,2,2,2,2021190
5,0,25804,Bubba Watson,27,0,2,1,2021060
8,0,52375,Doug Ghim,26,0,4,13,2021410
8,0,26851,Marc Leishman,26,3,1,9,2021160
10,0,56630,Akshay Bhatia,25,2,1,10,2021200
10,0,34021,Bud Cauley,25,25,3,12,2021010
10,0,56762,Will Gordon,25,0,3,8,2021220
10,0,28775,Nate Lashley,25,3,3,10,2021190
14,0,46435,Austin Cook,24,2,1,4,2021050
14,0,29420,Billy Horschel,24,1,3,1,2021150
14,0,34466,Peter Malnati,24,0,4,17,2021040
14,0,22056,Cameron Percy,24,3,4,4,2021430
14,0,27330,Josh Teater,24,1,3,3,2021420
19,0,25686,Jason Dufner,23,7,2,13,2021430
19,0,25900,Lucas Glover,23,1,2,17,2021130
19,0,34098,Russell Henley,23,1,2,11,2021310
19,0,24140,Sean O'Hair,23,5,4,12,2021430
19,0,27942,Rob Oppenheim,23,2,1,10,2021430
19,0,34256,Andrew Putnam,23,0,3,15,2021190
19,0,50493,Justin Suh,23,0,2,17,2021220
26,0,20229,Stewart Cink,22,6,1,4,2021160
26,0,39997,Corey Conners,22,3,2,3,2021190
26,0,40098,Matt Fitzpatrick,22,0,4,10,2021230
26,0,39971,Sungjae Im,22,2,2,1,2021500
26,0,47238,Jazz Janewattananond,22,3,2,12,2021070
26,0,26300,Matt Jones,22,5,3,3,2021160
26,0,33122,Russell Knox,22,0,2,1,2021420
26,0,37275,Sam Ryder,22,0,1,14,2021170
26,0,29221,Webb Simpson,22,0,4,10,2021100
26,0,30110,Kyle Stanley,22,7,3,9,2021110
26,0,49960,Sepp Straka,22,0,2,5,2021420
26,0,23623,Bo Van Pelt,22,4,1,14,2021460
38,0,51766,Wyndham Clark,21,2,4,2,2021170
38,0,48045,Michael Gellerman,21,0,1,10,2021430
38,0,20766,Padraig Harrington,21,0,4,8,2021290
38,0,33490,Bo Hoag,21,2,4,9,2021420
38,0,12716,Charley Hoffman,21,5,3,5,2021290
38,0,32791,K.H. Lee,21,0,2,16,2021180
38,0,46970,Jon Rahm,21,3,3,9,2021060
38,0,22405,Justin Rose,21,4,1,2,2021500
38,0,27064,Jhonattan Vegas,21,5,4,1,2021500
38,0,56278,Matthew Wolff,21,0,1,9,2021050
48,0,33120,Mark Anderson,20,0,2,4,2021130
48,0,29479,Scott Brown,20,0,3,10,2021220
48,0,23983,Luke Donald,20,0,2,18,2021340
48,0,45609,Tyler Duncan,20,0,2,7,2021260
48,0,33399,Adam Hadwin,20,1,4,14,2021460
