RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,01381,Fred Funk,34,0,2,6,1998320
2,0,01891,David Ogrin,30,0,1,18,1998290
2,0,02170,Hal Sutton,30,0,2,6,1998320
4,0,10860,Justin Leonard,27,0,2,5,1998320
5,0,01331,Rick Fehr,26,0,3,17,1998020
5,0,01677,Tom Lehman,26,0,2,1,1998030
7,0,01203,Russ Cochran,25,0,3,16,1998180
7,0,01266,Clark Dennis,25,2,4,5,1998180
7,0,12660,Jesper Parnevik,25,0,3,4,1998440
7,0,02159,Curtis Strange,25,0,1,10,1998320
7,0,06078,Esteban Toledo,25,0,3,5,1998400
12,0,01098,Jay Don Blake,24,0,2,18,1998180
12,0,08931,Glen Day,24,0,4,13,1998030
12,0,01361,Dan Forsman,24,0,3,1,1998020
12,0,01577,Lee Janzen,24,0,1,17,1998220
12,0,01705,Tim Loustalot,24,0,2,14,1998040
12,0,01905,Joe Ozaki,24,0,2,17,1998060
18,0,06251,Chris DiMarco,23,0,1,15,1998360
18,0,01457,Jay Haas,23,0,3,16,1998400
18,0,01510,Nolan Henke,23,0,4,5,1998430
18,0,06567,Vijay Singh,23,0,1,12,1998030
18,0,02146,Payne Stewart,23,0,2,14,1998040
23,0,01249,John Daly,22,0,2,16,1998360
23,0,07457,Steve Flesch,22,0,1,1,1998180
23,0,01376,Bob Friend,22,2,2,4,1998430
23,0,01388,Robert Gamez,22,3,4,11,1998020
23,0,01599,Steve Jones,22,4,2,15,1998020
28,0,01161,Mark Calcavecchia,21,0,3,9,1998110
28,0,01175,Jim Carter,21,0,3,6,1998440
28,0,01196,Brian Claar,21,2,1,12,1998400
28,0,06621,Joe Durant,21,5,3,1,1998250
28,0,01374,Robin Freeman,21,4,3,18,1998020
33,0,01219,John Cook,20,0,3,6,1998320
33,0,21584,Richie Coughlan,20,2,4,18,1998380
33,0,01334,Keith Fergus,20,0,2,17,1998300
33,0,12645,Brent Geiberger,20,0,1,18,1998320
33,0,06643,Paul Goydos,20,2,1,4,1998060
33,0,01553,John Huston,20,0,3,17,1998440
33,0,11032,Frank Lickliter II,20,0,2,15,1998160
33,0,01941,Tom Pernice Jr.,20,2,2,17,1998420
41,0,01063,Ben Bates,19,2,1,13,1998430
41,0,07267,Allen Doyle,19,7,1,1,1998290
41,0,21805,Harrison Frazar,19,2,2,2,1998400
41,0,01414,Bob Gilder,19,0,3,6,1998040
41,0,01475,Donnie Hammond,19,0,3,12,1998400
41,0,10962,Bradley Hughes,19,0,2,1,1998290
41,0,08075,Jerry Kelly,19,0,3,12,1998070
41,0,01619,Skip Kendall,19,1,1,7,1998060
41,0,01685,J.L. Lewis,19,4,1,3,1998430
41,0,08339,Spike McRoy,19,1,5,16,1998430
41,0,08553,Lee Porter,19,0,1,11,1998020
41,0,02023,Clarence Rose,19,0,4,16,1998310
41,0,02133,Craig Stadler,19,0,1,1,1998060
41,0,02214,Kirk Triplett,19,3,1,1,1998020
41,0,02267,D.A. Weibring,19,0,2,15,1998380
56,0,01014,Fulton Allem,18,0,1,14,1998060
56,0,10885,Robert Allenby,18,1,2,11,1998400
56,0,01132,Mark Brooks,18,0,2,8,1998030
56,0,01226,Fred Couples,18,0,4,4,1998020
56,0,01261,Jay Delsing,18,2,1,14,1998400
56,0,01320,Bob Estes,18,0,3,2,1998020
56,0,06617,Brian Henninger,18,0,1,7,1998060
56,0,12782,Tim Herron,18,1,3,11,1998410
56,0,01569,Peter Jacobsen,18,0,2,5,1998270
56,0,10733,Kent Jones,18,0,1,15,1998060
56,0,01633,Tom Kite,18,2,3,9,1998190
56,0,01771,Blaine McCallister,18,2,1,16,1998020
56,0,10585,Scott McCarron,18,3,4,18,1998270
56,0,01938,David Peoples,18,1,2,12,1998390
56,0,02099,Scott Simpson,18,0,3,2,1998020
56,0,22925,Shannon Sykora,18,1,1,1,1998390
56,0,02190,Doug Tewell,18,4,1,17,1998290
56,0,02245,Grant Waite,18,4,1,1,1998390
74,0,19824,Craig Barlow,17,3,1,16,1998400
74,0,10569,Mike Brisky,17,0,2,1,1998440
74,0,01157,Tom Byrum,17,4,1,13,1998060
74,0,20229,Stewart Cink,17,1,5,9,1998430
74,0,10195,Tim Conley,17,0,2,2,1998060
74,0,01282,Trevor Dodds,17,0,1,16,1998320
74,0,01305,Danny Edwards,17,0,1,18,1998290
74,0,01378,David Frost,17,0,4,8,1998010
74,0,10809,Jim Furyk,17,0,2,1,1998230
74,0,01468,Gary Hallberg,17,0,4,3,1998360
74,0,06575,Dudley Hart,17,0,2,12,1998040
74,0,01533,P.H. Horgan III,17,10,1,7,1998060
74,0,06012,Greg Kraft,17,0,2,3,1998290
74,0,01723,Andrew Magee,17,2,1,1,1998210
74,0,01724,Jeff Maggert,17,0,2,4,1998410
