RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
53,0,12826,Paul Claxton,8' 4",3068.083,367
53,0,07457,Steve Flesch,8' 4",2887.250,345
53,0,12823,Carlos Franco,8' 4",2826.500,340
53,0,01457,Jay Haas,8' 4",1980.667,238
53,0,08075,Jerry Kelly,8' 4",3468.083,417
53,0,01677,Tom Lehman,8' 4",2212.417,266
53,0,01797,Rocco Mediate,8' 4",2927.750,352
53,0,24361,Pat Perez,8' 4",3657.500,439
53,0,20645,John Senden,8' 4",3851.333,461
53,0,02239,Scott Verplank,8' 4",3053.167,366
53,0,10425,Jay Williamson,8' 4",2293.083,275
64,0,23036,Chris Anderson,8' 5",3012.000,359
64,0,01226,Fred Couples,8' 5",1812.000,215
64,0,06251,Chris DiMarco,8' 5",2762.333,329
64,0,21209,Sergio Garcia,8' 5",2020.750,239
64,0,06575,Dudley Hart,8' 5",3136.417,372
64,0,21949,Joe Ogilvie,8' 5",4061.917,482
64,0,22295,Darron Stiles,8' 5",3107.167,369
64,0,20548,Hidemichi Tanaka,8' 5",4226.333,500
64,0,10423,Mike Weir,8' 5",2317.333,275
73,0,08123,Jeff Brehaut,8' 6",2491.583,292
73,0,01132,Mark Brooks,8' 6",3516.417,414
73,0,24925,Jonathan Byrd,8' 6",4198.500,495
73,0,12510,Chad Campbell,8' 6",3039.167,356
73,0,19881,Robert Damron,8' 6",4080.250,481
73,0,06332,Neal Lancaster,8' 6",3977.083,468
73,0,20382,Stephen Leaney,8' 6",3471.417,409
73,0,22046,Geoff Ogilvy,8' 6",3390.417,398
73,0,01945,Kenny Perry,8' 6",2379.333,279
82,0,06197,Michael Allen,8' 7",3746.667,437
82,0,12652,Cameron Beckman,8' 7",4070.417,473
82,0,20378,Mathias Grönberg,8' 7",2678.917,313
82,0,21961,Charles Howell III,8' 7",3304.167,384
82,0,10860,Justin Leonard,8' 7",2591.250,302
82,0,01685,J.L. Lewis,8' 7",3687.417,428
82,0,11032,Frank Lickliter II,8' 7",3783.083,440
82,0,20691,Greg Owen,8' 7",3292.750,382
82,0,02101,Joey Sindelar,8' 7",4368.250,510
91,0,24507,Jason Bohn,8' 8",3663.333,423
91,0,20472,Alex Cejka,8' 8",3374.250,388
91,0,20850,Daniel Chopra,8' 8",4625.167,534
91,0,21753,Brian Davis,8' 8",3111.667,359
91,0,06621,Joe Durant,8' 8",2908.000,337
91,0,25396,Kevin Na,8' 8",4383.167,507
91,0,21959,Ted Purdy,8' 8",4719.500,546
91,0,21498,Hideto Tanihara,8' 8",2252.000,260
99,0,01161,Mark Calcavecchia,8' 9",3743.667,426
99,0,01577,Lee Janzen,8' 9",2831.917,324
99,0,01706,Davis Love III,8' 9",2623.083,299
99,0,01724,Jeff Maggert,8' 9",2685.500,306
103,0,01175,Jim Carter,8' 10",2975.500,337
103,0,21805,Harrison Frazar,8' 10",4373.083,497
103,0,24024,Zach Johnson,8' 10",3703.917,421
103,0,23325,Vaughn Taylor,8' 10",4212.167,477
103,0,02223,Bob Tway,8' 10",2949.833,335
108,0,23614,Rich Beem,8' 11",2355.583,264
108,0,24227,Justin Bolli,8' 11",3144.833,352
108,0,08545,Glen Hnatiuk,8' 11",2150.500,242
108,0,10733,Kent Jones,8' 11",4315.833,484
108,0,20572,Rod Pampling,8' 11",3256.167,364
108,0,01948,Tim Petrovic,8' 11",3989.833,446
108,0,23788,D.J. Trahan,8' 11",3336.583,373
108,0,23623,Bo Van Pelt,8' 11",4011.000,448
108,0,12602,Dean Wilson,8' 11",3800.750,428
117,0,22371,Aaron Baddeley,9' 0",4092.583,453
117,0,20498,Briny Baird,9' 0",3997.083,444
117,0,07223,Brian Bateman,9' 0",4286.000,476
117,0,01219,John Cook,9' 0",3139.667,348
117,0,19846,Brian Gay,9' 0",4976.000,555
117,0,24604,Hunter Haas,9' 0",3680.000,408
117,0,01707,Steve Lowery,9' 0",4267.167,476
117,0,01887,Mark O'Meara,9' 0",3131.333,347
117,0,20628,Arron Oberholser,9' 0",2373.333,263
117,0,08793,Tiger Woods,9' 0",2467.917,275
127,0,01142,Bart Bryant,9' 1",3418.083,378
127,0,28088,Matt Davidson,9' 1",2680.833,295
127,0,01329,Brad Faxon,9' 1",3178.500,349
127,0,01388,Robert Gamez,9' 1",4069.083,450
127,0,01599,Steve Jones,9' 1",2541.917,279
127,0,06515,Shaun Micheel,9' 1",3079.833,340
127,0,02010,Loren Roberts,9' 1",2308.167,255
127,0,20396,Lee Westwood,9' 1",1694.000,187
135,0,06004,Stephen Ames,9' 2",3434.667,374
135,0,01035,Tommy Armour III,9' 2",4185.750,455
135,0,01139,Olin Browne,9' 2",3687.917,404
135,0,23135,Tim Clark,9' 2",3395.083,372
135,0,23541,Ben Crane,9' 2",3613.833,395
135,0,01418,Bill Glasson,9' 2",2100.083,229
135,0,23725,Brendan Jones,9' 2",3296.083,359
135,0,24912,Will MacKenzie,9' 2",3344.583,366
135,0,25240,D.A. Points,9' 2",4295.583,469
135,0,02214,Kirk Triplett,9' 2",2163.667,236
145,0,01024,Billy Andrade,9' 3",3931.083,426
145,0,01127,Danny Briggs,9' 3",3306.083,359
145,0,20623,Gavin Coles,9' 3",3591.750,390
145,0,23409,James Driscoll,9' 3",3370.167,363
145,0,01313,Steve Elkington,9' 3",2618.667,284
145,0,20157,Retief Goosen,9' 3",2048.667,222
145,0,06573,Brandt Jobe,9' 3",4076.333,439
145,0,01723,Andrew Magee,9' 3",3935.833,427
145,0,01927,Dennis Paulson,9' 3",3193.917,345
145,0,25847,Rob Rashell,9' 3",3183.917,344
155,0,21633,Steve Allan,9' 4",4504.167,483
155,0,24290,D.J. Brigman,9' 4",3248.917,348
155,0,24980,Scott Gutschewski,9' 4",3417.500,366
155,0,20502,Michael Long,9' 4",3208.917,345
155,0,01823,Larry Mize,9' 4",2597.000,278
155,0,20663,Brenden Pappas,9' 4",2176.000,234
155,0,10912,Craig Perks,9' 4",3021.333,323
162,0,01249,John Daly,9' 5",3093.917,328
162,0,12645,Brent Geiberger,9' 5",2607.333,278
162,0,10117,Bob Heintz,9' 5",3462.917,367
162,0,01761,Len Mattiace,9' 5",4806.500,511
162,0,23497,Tag Ridings,9' 5",4144.667,440
162,0,20812,Tjaart van der Walt,9' 5",2635.750,281
168,0,06599,John Elliott,9' 6",3055.333,323
168,0,08725,Tom Gillis,9' 6",3807.583,400
168,0,01619,Skip Kendall,9' 6",3978.333,418
168,0,10585,Scott McCarron,9' 6",3288.917,345
172,0,23540,Jason Allred,9' 7",3874.167,404
172,0,01473,Todd Hamilton,9' 7",4018.750,421
172,0,01553,John Huston,9' 7",4237.000,444
172,0,12662,Thomas Levet,9' 7",2179.000,228
172,0,22913,John Rollins,9' 7",4296.750,450
177,0,21731,Freddie Jacobson,9' 8",3255.167,337
177,0,23320,Ryan Palmer,9' 8",4029.000,417
177,0,26679,Kevin Stadler,9' 8",4343.167,451
177,0,27095,Nick Watney,9' 8",4078.250,422
181,0,01157,Tom Byrum,9' 9",4149.167,427
181,0,02246,Duffy Waldorf,9' 9",3914.833,403
183,0,20094,Jonathan Kaye,9' 10",3355.833,340
183,0,24781,Hunter Mahan,9' 10",4631.750,470
185,0,22621,Ben Curtis,9' 11",2994.417,302
185,0,10201,Matt Gogel,9' 11",4030.833,408
185,0,20433,Mark Hensby,9' 11",2736.750,276
185,0,24138,Ian Poulter,9' 11",2019.083,203
189,0,23552,Hank Kuehne,10' 0",4314.667,432
189,0,24140,Sean O'Hair,10' 0",4594.083,458
189,0,12454,Mario Tiziani,10' 0",3287.083,329
189,0,23322,Brett Wetterich,10' 0",3307.500,330
193,0,10885,Robert Allenby,10' 1",3450.000,343
193,0,21951,Joey Snyder III,10' 1",4788.583,473
195,0,22548,Patrick Sheehan,10' 2",5524.833,543
196,0,21407,Arjun Atwal,10' 3",3379.500,331
196,0,25900,Lucas Glover,10' 3",4085.333,399
196,0,10962,Bradley Hughes,10' 3",2735.917,268
199,0,23349,Charles Warren,10' 4",4065.500,392
200,0,02106,Chris Smith,10' 5",4238.083,408
200,0,26287,Roland Thatcher,10' 5",3477.167,335
202,0,23063,Scott Hend,10' 7",3988.333,376
