RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
98,0,12510,Chad Campbell,42' 7",119072,233,9922.667,+33.00
98,0,25900,Lucas Glover,42' 7",104196,204,8683.000,+15.00
98,0,21961,Charles Howell III,42' 7",196912,385,16409.333,+8.00
98,0,21949,Joe Ogilvie,42' 7",173353,339,14446.083,+47.00
98,0,07749,Brett Quigley,42' 7",168565,330,14047.083,+51.00
103,0,25686,Jason Dufner,42' 8",112026,219,9335.500,+28.00
103,0,27936,Martin Laird,42' 8",163426,319,13618.833,+25.00
103,0,24140,Sean O'Hair,42' 8",129650,253,10804.167,+16.00
103,0,23325,Vaughn Taylor,42' 8",125867,246,10488.917,+39.00
107,0,07363,Craig Bowden,42' 9",71296,139,5941.333,+27.00
107,0,26596,Ryan Moore,42' 9",102639,200,8553.250,+17.00
109,0,26695,Michael Letzig,42' 10",144502,281,12041.833,+39.00
109,0,01766,Billy Mayfair,42' 10",96605,188,8050.417,+12.00
109,0,23307,Roger Tambellini,42' 10",113628,221,9469.000,+53.00
112,0,26300,Matt Jones,42' 11",164420,319,13701.667,+24.00
112,0,01948,Tim Petrovic,42' 11",158003,307,13166.917,+45.00
112,0,12602,Dean Wilson,42' 11",82477,160,6873.083,+8.00
115,0,28307,Matt Every,43' 0",97976,190,8164.667,+34.00
115,0,26301,James Nitties,43' 0",138348,268,11529.000,+49.00
115,0,10423,Mike Weir,43' 0",88717,172,7393.083,+33.00
118,0,29910,Blake Adams,43' 1",127681,247,10640.083,+40.00
118,0,12782,Tim Herron,43' 1",160348,310,13362.333,+45.00
118,0,06595,Kevin Sutherland,43' 1",121920,236,10160.000,+3.00
121,0,23638,Brendon de Jonge,43' 2",148538,287,12378.167,+33.00
121,0,21878,Mark Wilson,43' 2",122134,236,10177.833,+34.00
123,0,27933,John Merrick,43' 3",152105,293,12675.417,+52.00
123,0,25190,Jeff Quinney,43' 3",127148,245,10595.667,+28.00
125,0,22946,Henrik Bjornstad,43' 4",97761,188,8146.750,+28.00
125,0,27141,J.B. Holmes,43' 4",198812,382,16567.667,+12.00
125,0,27214,Kevin Streelman,43' 4",135709,261,11309.083,+25.00
125,0,25632,Jimmy Walker,43' 4",172691,332,14390.917,+14.00
129,0,24227,Justin Bolli,43' 5",63056,121,5254.667,+22.00
129,0,01724,Jeff Maggert,43' 5",104804,201,8733.667,+38.00
131,0,28089,Jason Day,43' 6",153057,293,12754.750,+31.00
132,0,01577,Lee Janzen,43' 7",143296,274,11941.333,+40.00
132,0,24490,George McNeill,43' 7",171995,329,14332.917,+26.00
132,0,20663,Brenden Pappas,43' 7",122966,235,10247.167,+38.00
135,0,06515,Shaun Micheel,43' 8",104215,199,8684.583,+29.00
135,0,01941,Tom Pernice Jr.,43' 8",101083,193,8423.583,+17.00
135,0,26289,Boo Weekley,43' 8",127353,243,10612.750,+31.00
138,0,23613,Rich Barcelo,43' 10",132473,252,11039.417,+49.00
138,0,32640,Troy Merritt,43' 10",159329,303,13277.417,+34.00
138,0,12755,Vance Veazey,43' 10",99369,189,8280.750,+35.00
141,0,20498,Briny Baird,44' 0",147192,279,12266.000,+37.00
141,0,20686,Jeev Milkha Singh,44' 0",100313,190,8359.417,+14.00
143,0,22621,Ben Curtis,44' 1",103713,196,8642.750,+32.00
144,0,01161,Mark Calcavecchia,44' 2",69456,131,5788.000,+36.00
144,0,23673,Michael Connell,44' 2",142005,268,11833.750,+32.00
146,0,27797,Derek Lamely,44' 4",152663,287,12721.917,+32.00
146,0,23800,Bryce Molder,44' 4",132494,249,11041.167,+20.00
146,0,31560,Brian Stuard,44' 4",124942,235,10411.833,+44.00
146,0,20160,Charlie Wi,44' 4",155832,293,12986.000,+28.00
150,0,06514,Kevin Johnson,44' 5",92792,174,7732.667,+46.00
150,0,26420,Richard Johnson,44' 5",111370,209,9280.833,+48.00
152,0,20229,Stewart Cink,44' 6",123956,232,10329.667,+11.00
152,0,22378,Trevor Immelman,44' 6",81136,152,6761.333,+19.00
154,0,25364,Paul Casey,44' 8",87916,164,7326.333,+8.00
154,0,20691,Greg Owen,44' 8",114714,214,9559.500,+48.00
154,0,02206,David Toms,44' 8",102423,191,8535.250,+23.00
157,0,22371,Aaron Baddeley,44' 9",197146,367,16428.833,+14.00
157,0,23108,Matt Kuchar,44' 9",130490,243,10874.167,+19.00
157,0,25818,Scott Piercy,44' 9",187512,349,15626.000,+46.00
160,0,25240,D.A. Points,44' 10",153216,285,12768.000,+32.00
161,0,01707,Steve Lowery,44' 11",107306,199,8942.167,+38.00
162,0,10885,Robert Allenby,45' 0",107387,199,8948.917,+13.00
162,0,19846,Brian Gay,45' 0",110062,204,9171.833,+10.00
162,0,28158,Steve Marino,45' 0",129006,239,10750.500,+26.00
165,0,06004,Stephen Ames,45' 1",119644,221,9970.333,+32.00
165,0,01116,Michael Bradley,45' 1",136457,252,11371.417,+28.00
165,0,20105,Jeff Gove,45' 1",79027,146,6585.583,+32.00
165,0,06643,Paul Goydos,45' 1",101695,188,8474.583,+40.00
169,0,32617,Jerod Turner,45' 3",84179,155,7014.917,+37.00
170,0,24507,Jason Bohn,45' 4",130018,239,10834.833,+29.00
171,0,20436,Garrett Willis,45' 5",110177,202,9181.417,+37.00
172,0,10809,Jim Furyk,45' 6",97792,179,8149.333,+12.00
172,0,20574,Mathew Goggin,45' 6",136387,250,11365.583,+58.00
172,0,28620,Aron Price,45' 6",103277,189,8606.417,+37.00
172,0,27330,Josh Teater,45' 6",168054,308,14004.500,+59.00
172,0,02239,Scott Verplank,45' 6",90686,166,7557.167,+22.00
177,0,24024,Zach Johnson,45' 7",117583,215,9798.583,+26.00
178,0,24138,Ian Poulter,45' 8",72334,132,6027.833,+27.00
179,0,22913,John Rollins,45' 11",140473,255,11706.083,+16.00
180,0,23353,J.J. Henry,46' 1",144758,262,12063.167,+8.00
180,0,08375,Paul Stankowski,46' 1",98486,178,8207.167,+17.00
182,0,01329,Brad Faxon,46' 2",104799,189,8733.250,+66.00
182,0,01619,Skip Kendall,46' 2",70379,127,5864.917,+25.00
184,0,25720,Chad Collins,46' 3",145985,263,12165.417,+31.00
184,0,25396,Kevin Na,46' 3",150414,271,12534.500,+27.00
186,0,21959,Ted Purdy,46' 4",155060,279,12921.667,+50.00
187,0,10860,Justin Leonard,46' 5",115763,208,9646.917,+8.00
187,0,10585,Scott McCarron,46' 5",147086,264,12257.167,+19.00
189,0,21350,Ryuji Imada,47' 2",173156,306,14429.667,+25.00
190,0,08075,Jerry Kelly,49' 8",144798,243,12066.500,+32.00
191,0,23718,Nathan Green,49' 9",179005,300,14917.083,+46.00
192,0,06012,Greg Kraft,50' 9",80384,132,6698.667,+39.00
