RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1,0,33448,Justin Thomas,37.39,356,952
2,0,36689,Brooks Koepka,36.40,332,912
3,0,28089,Jason Day,35.86,270,753
4,0,34046,Jordan Spieth,35.00,343,980
5,0,32102,Rickie Fowler,34.75,318,915
6,0,31420,Anirban Lahiri,34.23,281,821
7,0,32839,Hideki Matsuyama,34.22,322,941
8,0,01810,Phil Mickelson,33.04,297,899
9,0,35891,Cameron Smith,32.94,306,929
10,0,28307,Matt Every,32.93,248,753
11,0,27770,Camilo Villegas,32.88,263,800
12,0,34213,Grayson Murray,32.36,334,1032
13,0,27141,J.B. Holmes,32.32,276,854
14,0,29223,Sam Saunders,32.28,265,821
15,0,46970,Jon Rahm,32.25,329,1020
16,0,29725,Tony Finau,32.12,414,1289
17,0,30925,Dustin Johnson,32.08,281,876
18,0,12716,Charley Hoffman,31.99,413,1291
19,0,25818,Scott Piercy,31.97,257,804
20,0,22405,Justin Rose,31.93,250,783
21,0,28237,Rory McIlroy,31.86,180,565
22,0,27129,Luke List,31.85,386,1212
23,0,27649,Brandt Snedeker,31.79,192,604
24,0,26331,Charl Schwartzel,31.78,212,667
25,0,35532,Tom Hoge,31.74,173,545
26,0,49771,J.T. Poston,31.71,325,1025
27,0,34360,Patrick Reed,31.64,354,1119
28,0,46601,Trey Mullinax,31.48,311,988
29,0,48081,Xander Schauffele,31.41,353,1124
30,0,40026,Daniel Berger,31.39,323,1029
31,0,25572,Graeme McDowell,31.38,198,631
32,0,25686,Jason Dufner,31.34,310,989
33,0,23497,Tag Ridings,31.33,219,699
34,0,34409,David Lingmerth,31.18,265,850
35,0,24358,Robert Garrigus,31.15,280,899
36,0,27895,Jonas Blixt,31.09,240,772
36,0,31416,Derek Fathauer,31.09,263,846
36,0,27644,Brian Harman,31.09,356,1145
39,0,32366,Kevin Chappell,31.05,326,1050
40,0,23621,Rory Sabbatini,31.00,244,787
41,0,39954,Cody Gribble,30.99,269,868
42,0,29926,Danny Lee,30.97,328,1059
43,0,24361,Pat Perez,30.96,331,1069
44,0,46501,Ollie Schniederjans,30.88,319,1033
45,0,29518,Brendan Steele,30.87,313,1014
46,0,46440,Smylie Kaufman,30.85,257,833
47,0,33399,Adam Hadwin,30.83,353,1145
47,0,46550,Brandon Hagy,30.83,275,892
49,0,25396,Kevin Na,30.81,297,964
50,0,20229,Stewart Cink,30.70,353,1150
51,0,27974,Sung Kang,30.64,371,1211
52,0,24502,Adam Scott,30.62,214,699
53,0,25804,Bubba Watson,30.58,218,713
54,0,29461,Jamie Lovemark,30.47,347,1139
54,0,28252,Seamus Power,30.47,287,942
56,0,35545,Blayne Barber,30.44,263,864
57,0,48822,Sebastián Muñoz,30.40,169,556
57,0,32333,Kevin Tway,30.40,311,1023
59,0,27963,Chris Stroud,30.39,213,701
60,0,26851,Marc Leishman,30.37,328,1080
61,0,39975,Michael Kim,30.36,323,1064
62,0,25632,Jimmy Walker,30.27,211,697
63,0,33204,Shane Lowry,30.25,180,595
64,0,48084,Wesley Bryan,30.20,299,990
65,0,23325,Vaughn Taylor,30.19,304,1007
66,0,33141,Keegan Bradley,30.18,379,1256
67,0,32757,Patton Kizzire,30.15,262,869
67,0,26596,Ryan Moore,30.15,278,922
67,0,29289,S.Y. Noh,30.15,309,1025
70,0,25198,Francesco Molinari,30.14,261,866
71,0,34098,Russell Henley,30.12,356,1182
72,0,30944,Jason Kokrak,30.06,343,1141
73,0,30926,Chris Kirk,30.02,299,996
74,0,24024,Zach Johnson,29.99,266,887
75,0,27958,Ryan Blaum,29.96,338,1128
76,0,37454,Whee Kim,29.95,242,808
76,0,37278,Nicholas Lindheim,29.95,198,661
78,0,29221,Webb Simpson,29.87,348,1165
79,0,46443,Brian Campbell,29.83,173,580
80,0,22371,Aaron Baddeley,29.80,191,641
81,0,29479,Scott Brown,29.75,313,1052
82,0,33122,Russell Knox,29.71,249,838
83,0,35450,Patrick Cantlay,29.65,177,597
84,0,30110,Kyle Stanley,29.64,375,1265
85,0,34466,Peter Malnati,29.63,283,955
86,0,25364,Paul Casey,29.62,335,1131
86,0,29222,Billy Hurley III,29.62,271,915
88,0,24140,Sean O'Hair,29.57,296,1001
89,0,40009,Dominic Bozzelli,29.56,214,724
90,0,29740,Brad Fritsch,29.50,177,600
90,0,35506,Mackenzie Hughes,29.50,357,1210
92,0,33461,Morgan Hoffmann,29.47,295,1001
93,0,26499,Rafa Cabrera Bello,29.44,199,676
94,0,25345,Carl Pettersson,29.41,180,612
95,0,34264,Hudson Swafford,29.35,324,1104
96,0,27064,Jhonattan Vegas,29.33,313,1067
