RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
1,0,25632,Jimmy Walker,1.507,1763,1170
2,0,48084,Wesley Bryan,1.563,2560,1638
3,0,27895,Jonas Blixt,1.564,1971,1260
4,0,20593,Greg Chalmers,1.565,2000,1278
5,0,34409,David Lingmerth,1.567,2115,1350
6,0,01810,Phil Mickelson,1.569,2260,1440
7,0,28089,Jason Day,1.570,1865,1188
7,0,33448,Justin Thomas,1.570,2232,1422
9,0,37454,Whee Kim,1.571,2036,1296
10,0,32102,Rickie Fowler,1.572,2151,1368
11,0,19846,Brian Gay,1.573,2209,1404
11,0,25572,Graeme McDowell,1.573,1586,1008
11,0,34360,Patrick Reed,1.573,2832,1800
11,0,27770,Camilo Villegas,1.573,2038,1296
15,0,27644,Brian Harman,1.574,2833,1800
15,0,25345,Carl Pettersson,1.574,1672,1062
17,0,25191,Gonzalo Fernandez-Castaño,1.578,1591,1008
17,0,34466,Peter Malnati,1.578,2414,1530
19,0,36689,Brooks Koepka,1.580,2275,1440
19,0,24138,Ian Poulter,1.580,1934,1224
19,0,34046,Jordan Spieth,1.580,2219,1404
22,0,28252,Seamus Power,1.581,2277,1440
22,0,26331,Charl Schwartzel,1.581,1708,1080
24,0,25720,Chad Collins,1.582,1765,1116
25,0,22371,Aaron Baddeley,1.583,1624,1026
26,0,25892,Steve Wheatcroft,1.584,1340,846
27,0,39954,Cody Gribble,1.585,2197,1386
27,0,35891,Cameron Smith,1.585,2339,1476
29,0,23983,Luke Donald,1.587,1371,864
29,0,33399,Adam Hadwin,1.587,2799,1764
29,0,24024,Zach Johnson,1.587,2199,1386
32,0,40009,Dominic Bozzelli,1.589,1859,1170
32,0,06522,Ernie Els,1.589,1487,936
32,0,31420,Anirban Lahiri,1.589,2059,1296
32,0,29221,Webb Simpson,1.589,2831,1782
36,0,24846,Ricky Barnes,1.590,2633,1656
36,0,46443,Brian Campbell,1.590,1460,918
36,0,29223,Sam Saunders,1.590,2004,1260
36,0,27649,Brandt Snedeker,1.590,1431,900
40,0,31416,Derek Fathauer,1.591,2148,1350
41,0,23800,Bryce Molder,1.592,2121,1332
42,0,34213,Grayson Murray,1.593,2581,1620
42,0,25349,Tim Wilkinson,1.593,1663,1044
