RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,22627
2,0,27649,Brandt Snedeker,15040
3,0,01810,Phil Mickelson,14938
4,0,23108,Matt Kuchar,14928
5,0,25686,Jason Dufner,10832
6,0,33141,Keegan Bradley,10731
7,0,06527,Steve Stricker,10431
8,0,24924,Bill Haas,10354
9,0,24781,Hunter Mahan,10022
10,0,24024,Zach Johnson,9185
11,0,29221,Webb Simpson,9174
12,0,30925,Dustin Johnson,8788
13,0,10809,Jim Furyk,8686
14,0,25804,Bubba Watson,8170
15,0,29420,Billy Horschel,6988
16,0,27214,Kevin Streelman,6894
17,0,32102,Rickie Fowler,6634
18,0,25240,D.A. Points,6557
19,0,27095,Nick Watney,6532
20,0,25818,Scott Piercy,6444
21,0,26289,Boo Weekley,6170
22,0,34046,Jordan Spieth,6080
23,0,34174,John Huh,5709
24,0,34099,Harris English,5548
25,0,24358,Robert Garrigus,5541
26,0,25632,Jimmy Walker,5522
27,0,26596,Ryan Moore,5487
28,0,30110,Kyle Stanley,5384
29,0,21961,Charles Howell III,5265
30,0,23623,Bo Van Pelt,5197
31,0,32150,Michael Thompson,5093
32,0,20104,Ken Duke,4923
33,0,27933,John Merrick,4855
34,0,23320,Ryan Palmer,4592
35,0,30692,Scott Stallings,4536
36,0,30926,Chris Kirk,4518
37,0,12716,Charley Hoffman,4424
38,0,32200,Roberto Castro,4321
39,0,28307,Matt Every,4284
40,0,31323,Gary Woodland,4210
41,0,34360,Patrick Reed,4200
42,0,27963,Chris Stroud,4147
43,0,22913,John Rollins,4144
44,0,23541,Ben Crane,4113
45,0,21878,Mark Wilson,4105
46,0,26679,Kevin Stadler,4071
47,0,32366,Kevin Chappell,4053
48,0,34098,Russell Henley,3950
49,0,26951,Johnson Wagner,3842
50,0,27330,Josh Teater,3836
51,0,23800,Bryce Molder,3836
52,0,19846,Brian Gay,3805
53,0,25834,Daniel Summerhays,3558
54,0,22621,Ben Curtis,3260
55,0,30944,Jason Kokrak,3236
56,0,33419,Cameron Tringale,3235
57,0,32334,Charlie Beljan,3206
58,0,28475,Jeff Overton,3153
59,0,25396,Kevin Na,3121
60,0,02206,David Toms,3113
61,0,31202,William McGirt,3069
62,0,34021,Bud Cauley,3066
63,0,27556,Ted Potter Jr.,3043
64,0,24361,Pat Perez,3014
65,0,29518,Brendan Steele,3006
66,0,27644,Brian Harman,2966
67,0,30750,Tommy Gainey,2837
68,0,23353,J.J. Henry,2822
69,0,01724,Jeff Maggert,2738
70,0,37273,Derek Ernst,2682
71,0,28500,Martin Flores,2647
72,0,24925,Jonathan Byrd,2638
73,0,01320,Bob Estes,2594
74,0,20229,Stewart Cink,2583
75,0,29479,Scott Brown,2503
76,0,10860,Justin Leonard,2447
77,0,23409,James Driscoll,2435
78,0,35139,Richard Lee,2389
79,0,08075,Jerry Kelly,2365
80,0,24507,Jason Bohn,2318
81,0,35539,Luke Guthrie,2268
82,0,10213,Dicky Pride,2250
83,0,24490,George McNeill,2150
84,0,31560,Brian Stuard,2064
85,0,12510,Chad Campbell,1967
86,0,24846,Ricky Barnes,1938
87,0,08725,Tom Gillis,1929
88,0,26476,Chez Reavie,1895
89,0,28780,Nicholas Thompson,1894
90,0,33461,Morgan Hoffmann,1795
91,0,24140,Sean O'Hair,1762
92,0,32448,James Hahn,1707
93,0,27120,Troy Matteson,1705
94,0,24494,Erik Compton,1663
95,0,25900,Lucas Glover,1627
96,0,27466,Spencer Levin,1603
97,0,01706,Davis Love III,1597
98,0,25444,Justin Hicks,1497
99,0,12782,Tim Herron,1453
100,0,22961,David Mathis,1437
101,0,27060,John Mallinger,1421
102,0,30927,Brendon Todd,1421
103,0,23325,Vaughn Taylor,1394
104,0,07867,Woody Austin,1309
105,0,29910,Blake Adams,1285
106,0,23788,D.J. Trahan,1280
107,0,34261,Scott Langley,1264
108,0,30711,Colt Knost,1242
109,0,32698,Bobby Gates,1234
110,0,27141,J.B. Holmes,1210
111,0,28455,Will Claxton,1194
112,0,01766,Billy Mayfair,1110
113,0,31557,Jim Herman,1104
114,0,24227,Justin Bolli,1090
115,0,33418,Shawn Stefani,1050
116,0,23548,Bill Lunde,1036
117,0,26497,Casey Wittenberg,1014
118,0,06573,Brandt Jobe,1008
119,0,01948,Tim Petrovic,985
120,0,34431,Robert Streb,910
121,0,23497,Tag Ridings,882
122,0,28308,Troy Kelly,852
123,0,12652,Cameron Beckman,850
124,0,36884,Ben Kohles,849
125,0,06251,Chris DiMarco,841
126,0,22293,Heath Slocum,827
127,0,21805,Harrison Frazar,752
128,0,20498,Briny Baird,730
129,0,27503,Steve LeBrun,706
130,0,28087,Kris Blanks,693
131,0,22806,Doug LaBelle II,690
132,0,01226,Fred Couples,625
133,0,01249,John Daly,576
