RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS,RTP-GOING FOR THE GREEN,RTP-NOT GOING FOR THE GRN
74,0,10733,Kent Jones,47.53,77,85,-44,-9
75,0,01941,Tom Pernice Jr.,47.50,57,63,-25,-6
76,0,23353,J.J. Henry,47.47,75,83,-48,-5
77,0,01374,Robin Freeman,47.41,55,61,-30,-6
78,0,01677,Tom Lehman,47.22,34,38,-16,-2
79,0,07003,David Berganio Jr.,47.11,57,64,-35,-11
80,0,06004,Stephen Ames,47.06,48,54,-27,-10
80,0,22046,Geoff Ogilvy,47.06,56,63,-33,-9
82,0,02133,Craig Stadler,46.91,38,43,-25,-4
83,0,23108,Matt Kuchar,46.61,55,63,-23,-9
84,0,06197,Michael Allen,46.60,48,55,-31,-12
85,0,24937,Jess Daley,46.55,54,62,-33,-5
86,0,10107,Deane Pappas,46.51,60,69,-26,+2
87,0,01313,Steve Elkington,46.39,45,52,-22,-1
88,0,07749,Brett Quigley,46.38,64,74,-47,E
89,0,06332,Neal Lancaster,46.09,59,69,-24,-1
90,0,19881,Robert Damron,46.04,64,75,-38,-10
91,0,20663,Brenden Pappas,45.71,48,57,-31,+2
92,0,02214,Kirk Triplett,45.45,40,48,-24,-8
93,0,12753,David Morland IV,45.35,39,47,-20,-9
93,0,06595,Kevin Sutherland,45.35,39,47,-22,E
95,0,20548,Hidemichi Tanaka,45.33,68,82,-40,-5
96,0,21259,Jason Hill,45.24,38,46,-17,+1
97,0,21949,Joe Ogilvie,45.21,33,40,-16,-3
98,0,06617,Brian Henninger,45.16,42,51,-24,-2
98,0,06527,Steve Stricker,45.16,28,34,-17,-8
100,0,01666,Bernhard Langer,44.83,26,32,-16,-2
101,0,01553,John Huston,44.76,64,79,-37,-30
102,0,01766,Billy Mayfair,44.44,52,65,-35,-5
102,0,02246,Duffy Waldorf,44.44,52,65,-39,-18
104,0,12645,Brent Geiberger,44.36,59,74,-39,+1
105,0,10860,Justin Leonard,44.25,50,63,-24,-10
106,0,06036,Scott Dunlap,44.00,44,56,-16,-5
107,0,01761,Len Mattiace,43.88,61,78,-32,-10
108,0,12663,Phil Tataurangi,43.75,56,72,-32,-10
109,0,20502,Michael Long,43.59,51,66,-32,-10
110,0,06251,Chris DiMarco,43.48,60,78,-40,-16
110,0,19958,Miguel Angel Jiménez,43.48,40,52,-12,-5
112,0,20593,Greg Chalmers,43.22,51,67,-40,-2
113,0,01527,Scott Hoch,43.02,37,49,-22,-2
114,0,01142,Bart Bryant,42.98,49,65,-30,-7
115,0,12680,Shigeki Maruyama,42.86,42,56,-33,-15
115,0,02239,Scott Verplank,42.86,48,64,-32,-12
117,0,01948,Tim Petrovic,42.75,56,75,-39,-12
118,0,06613,Tommy Tolles,42.71,41,55,-32,-2
119,0,01920,Craig Parry,42.54,57,77,-34,-15
120,0,20498,Briny Baird,42.41,67,91,-42,-12
121,0,01968,Nick Price,42.03,29,40,-15,-8
122,0,02223,Bob Tway,41.96,60,83,-29,-10
123,0,02104,Jeff Sluman,41.88,67,93,-47,-7
124,0,06575,Dudley Hart,41.67,50,70,-16,-14
124,0,02002,John Riegger,41.67,50,70,-34,-22
126,0,02170,Hal Sutton,41.41,41,58,-7,-3
127,0,12652,Cameron Beckman,41.35,43,61,-26,-13
128,0,06016,Brad Lardon,41.25,33,47,-19,-3
129,0,23983,Luke Donald,41.06,62,89,-33,-10
130,0,08123,Jeff Brehaut,40.58,56,82,-46,-5
131,0,08545,Glen Hnatiuk,40.49,66,97,-28,-11
132,0,19824,Craig Barlow,40.00,40,60,-27,-3
132,0,01723,Andrew Magee,40.00,52,78,-22,-20
134,0,12782,Tim Herron,38.97,53,83,-39,-18
135,0,01219,John Cook,38.89,35,55,-26,-8
136,0,01549,Mike Hulbert,38.81,26,41,-14,+6
137,0,01098,Jay Don Blake,38.78,57,90,-31,-11
137,0,20105,Jeff Gove,38.78,57,90,-26,-24
139,0,10809,Jim Furyk,38.30,36,58,-29,-14
139,0,06350,Bob May,38.30,54,87,-36,-11
139,0,02110,Jerry Smith,38.30,54,87,-24,-13
142,0,01361,Dan Forsman,38.17,50,81,-28,-16
143,0,10213,Dicky Pride,37.80,31,51,-13,E
144,0,01014,Fulton Allem,37.76,37,61,-18,-17
145,0,01035,Tommy Armour III,37.61,44,73,-20,-6
146,0,12826,Paul Claxton,37.59,50,83,-29,-5
147,0,01938,David Peoples,37.06,53,90,-40,-20
148,0,01569,Peter Jacobsen,37.00,37,63,-16,-7
149,0,01475,Donnie Hammond,36.71,29,50,-21,-8
149,0,01926,Steve Pate,36.71,29,50,-12,-6
151,0,19972,José Coceres,36.51,23,40,-12,+6
152,0,10912,Craig Perks,36.45,39,68,-25,+2
153,0,23903,Stephen Gangluff,36.44,43,75,-21,+1
154,0,01185,Brandel Chamblee,36.21,42,74,-19,+5
155,0,01381,Fred Funk,36.00,54,96,-35,-27
155,0,23800,Bryce Molder,36.00,36,64,-25,-3
157,0,06621,Joe Durant,35.85,38,68,-22,-8
158,0,01203,Russ Cochran,35.58,37,67,-15,-11
159,0,20127,Chris Riley,35.51,49,89,-25,-15
160,0,01307,Joel Edwards,35.48,55,100,-39,-25
161,0,01724,Jeff Maggert,35.35,35,64,-14,-10
162,0,01132,Mark Brooks,35.29,42,77,-18,-10
163,0,01457,Jay Haas,35.11,33,61,-17,-12
164,0,11011,Mike Sposa,35.03,55,102,-25,-20
165,0,23135,Tim Clark,35.00,42,78,-24,-20
165,0,10425,Jay Williamson,35.00,49,91,-35,-13
167,0,10117,Bob Heintz,34.65,35,66,-22,-14
168,0,01599,Steve Jones,34.38,33,63,-8,-14
169,0,01320,Bob Estes,34.29,36,69,-22,-15
170,0,12510,Chad Campbell,34.21,52,100,-41,-22
170,0,01329,Brad Faxon,34.21,39,75,-23,-14
172,0,10649,Tom Scherrer,34.11,44,85,-19,-6
173,0,06498,Matt Peterson,33.87,42,82,-16,-3
174,0,06373,José María Olazábal,33.75,27,53,-18,-14
175,0,07721,Pat Bates,33.33,49,98,-29,-17
175,0,08931,Glen Day,33.33,59,118,-33,-7
177,0,10201,Matt Gogel,32.98,31,63,-23,-5
178,0,08339,Spike McRoy,32.97,30,61,-14,-7
179,0,08535,Gary Nicklaus,32.69,34,70,-19,+7
180,0,01887,Mark O'Meara,32.35,22,46,-16,-6
181,0,06643,Paul Goydos,31.18,29,64,-14,-12
182,0,01175,Jim Carter,30.89,38,85,-26,-19
183,0,01771,Blaine McCallister,30.39,31,71,-16,-17
184,0,06078,Esteban Toledo,30.37,41,94,-16,-7
185,0,06012,Greg Kraft,30.16,38,88,-16,-8
186,0,02257,Brian Watts,30.00,27,63,-4,-7
187,0,08993,Franklin Langham,29.91,35,82,-19,+7
188,0,01619,Skip Kendall,28.95,44,108,-27,-20
189,0,01378,David Frost,28.79,38,94,-23,-18
190,0,02322,Richard Zokol,28.24,24,61,-13,+1
191,0,19846,Brian Gay,28.03,44,113,-31,-39
192,0,06809,Bob Burns,27.82,37,96,-21,-16
193,0,08537,J.P. Hayes,27.52,30,79,-10,-19
194,0,01139,Olin Browne,27.39,43,114,-23,-17
195,0,08553,Lee Porter,26.92,35,95,-19,-16
196,0,02010,Loren Roberts,25.89,29,83,-17,-16
197,0,01157,Tom Byrum,25.69,28,81,-12,-16
198,0,02099,Scott Simpson,25.58,22,64,-13,-16
199,0,06315,Pete Jordan,25.00,29,87,-10,-12
200,0,01928,Corey Pavin,23.47,23,75,-8,-15
201,0,19817,Michael Muehr,22.34,21,73,-7,-3
202,0,22293,Heath Slocum,18.32,24,107,-10,-30
