RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,12823,Carlos Franco,3.98,665,167
1,0,21805,Harrison Frazar,3.98,757,190
1,0,06567,Vijay Singh,3.98,1519,382
4,0,24227,Justin Bolli,3.99,849,213
4,0,12510,Chad Campbell,3.99,1467,368
4,0,08931,Glen Day,3.99,790,198
4,0,27936,Martin Laird,3.99,771,193
4,0,24912,Will MacKenzie,3.99,651,163
4,0,02223,Bob Tway,3.99,862,216
10,0,10733,Kent Jones,4.00,855,214
11,0,23778,Brad Adamonis,4.01,1303,325
11,0,06251,Chris DiMarco,4.01,793,198
11,0,01320,Bob Estes,4.01,1199,299
11,0,08537,J.P. Hayes,4.01,713,178
11,0,21961,Charles Howell III,4.01,1384,345
11,0,06012,Greg Kraft,4.01,770,192
11,0,26695,Michael Letzig,4.01,1215,303
11,0,01766,Billy Mayfair,4.01,1543,385
11,0,24490,George McNeill,4.01,1160,289
11,0,25396,Kevin Na,4.01,1119,279
11,0,24361,Pat Perez,4.01,1473,367
11,0,20160,Charlie Wi,4.01,1130,282
23,0,20850,Daniel Chopra,4.02,1241,309
23,0,23125,Brad Elder,4.02,852,212
23,0,19846,Brian Gay,4.02,1889,470
23,0,01553,John Huston,4.02,889,221
23,0,06573,Brandt Jobe,4.02,555,138
23,0,30925,Dustin Johnson,4.02,909,226
23,0,01810,Phil Mickelson,4.02,1952,485
23,0,01945,Kenny Perry,4.02,1854,461
23,0,23621,Rory Sabbatini,4.02,1354,337
23,0,08845,Scott Sterling,4.02,1021,254
23,0,06595,Kevin Sutherland,4.02,1709,425
23,0,02239,Scott Verplank,4.02,1606,400
23,0,10423,Mike Weir,4.02,1763,439
36,0,10885,Robert Allenby,4.03,1885,468
36,0,23614,Rich Beem,4.03,863,214
36,0,01161,Mark Calcavecchia,4.03,863,214
36,0,25900,Lucas Glover,4.03,1351,335
36,0,12782,Tim Herron,4.03,1261,313
36,0,21350,Ryuji Imada,4.03,1229,305
36,0,26420,Richard Johnson,4.03,616,153
36,0,10860,Justin Leonard,4.03,1810,449
36,0,24781,Hunter Mahan,4.03,1206,299
36,0,10585,Scott McCarron,4.03,1109,275
36,0,20645,John Senden,4.03,773,192
36,0,25349,Tim Wilkinson,4.03,1262,313
48,0,06004,Stephen Ames,4.04,1624,402
48,0,01035,Tommy Armour III,4.04,1344,333
48,0,10505,Shane Bertsch,4.04,1159,287
48,0,10809,Jim Furyk,4.04,2275,563
48,0,24924,Bill Haas,4.04,1611,399
48,0,08075,Jerry Kelly,4.04,1302,322
48,0,29718,Anthony Kim,4.04,1608,398
48,0,20634,Peter Lonard,4.04,1130,280
48,0,27060,John Mallinger,4.04,1212,300
48,0,01948,Tim Petrovic,4.04,1338,331
48,0,02002,John Riegger,4.04,618,153
48,0,22548,Patrick Sheehan,4.04,1487,368
48,0,23325,Vaughn Taylor,4.04,1711,423
48,0,08385,Omar Uresti,4.04,727,180
62,0,06197,Michael Allen,4.05,1207,298
62,0,20498,Briny Baird,4.05,1803,445
62,0,23135,Tim Clark,4.05,1769,437
62,0,20623,Gavin Coles,4.05,700,173
62,0,23541,Ben Crane,4.05,1214,300
62,0,20104,Ken Duke,4.05,1663,411
62,0,01313,Steve Elkington,4.05,1190,294
62,0,07457,Steve Flesch,4.05,1292,319
62,0,20574,Mathew Goggin,4.05,1267,313
62,0,22892,Jason Gore,4.05,1300,321
62,0,24024,Zach Johnson,4.05,1382,341
62,0,25842,Jon Mills,4.05,883,218
62,0,26668,Marc Turnesa,4.05,984,243
62,0,21878,Mark Wilson,4.05,1501,371
76,0,12652,Cameron Beckman,4.06,811,200
76,0,24925,Jonathan Byrd,4.06,957,236
76,0,21753,Brian Davis,4.06,1689,416
76,0,20766,Padraig Harrington,4.06,954,235
76,0,06575,Dudley Hart,4.06,1386,341
76,0,12705,Cliff Kresge,4.06,1010,249
76,0,23108,Matt Kuchar,4.06,1336,329
76,0,24140,Sean O'Hair,4.06,1209,298
76,0,01941,Tom Pernice Jr.,4.06,1378,339
76,0,07749,Brett Quigley,4.06,1044,257
76,0,26476,Chez Reavie,4.06,1336,329
