RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
82,0,23452,Nicolas Colsaerts,41.26,59,143
82,0,20691,Greg Owen,41.26,92,223
82,0,22056,Cameron Percy,41.26,85,206
85,0,20848,Ángel Cabrera,41.23,94,228
86,0,29518,Brendan Steele,41.22,108,262
87,0,23623,Bo Van Pelt,40.97,93,227
88,0,27408,Martin Kaymer,40.96,68,166
89,0,33869,Eric Meierdierks,40.91,63,154
90,0,21731,Freddie Jacobson,40.68,72,177
91,0,29479,Scott Brown,40.64,89,219
92,0,28455,Will Claxton,40.49,83,205
93,0,29289,S.Y. Noh,40.37,88,218
94,0,20572,Rod Pampling,40.29,56,139
95,0,24663,Y.E. Yang,40.24,66,164
96,0,32366,Kevin Chappell,40.23,105,261
96,0,23541,Ben Crane,40.23,70,174
98,0,34431,Robert Streb,40.18,88,219
99,0,06573,Brandt Jobe,40.00,72,180
99,0,26851,Marc Leishman,40.00,92,230
99,0,23788,D.J. Trahan,40.00,58,145
99,0,20396,Lee Westwood,40.00,86,215
103,0,25336,Alistair Presnell,39.78,72,181
104,0,28475,Jeff Overton,39.76,99,249
105,0,27963,Chris Stroud,39.72,114,287
106,0,35139,Richard Lee,39.69,102,257
107,0,25240,D.A. Points,39.64,109,275
108,0,27933,John Merrick,39.60,99,250
109,0,31202,William McGirt,39.58,95,240
110,0,30711,Colt Knost,39.52,83,210
111,0,30926,Chris Kirk,39.29,110,280
112,0,22806,Doug LaBelle II,39.27,86,219
113,0,24490,George McNeill,39.23,82,209
114,0,27503,Steve LeBrun,39.22,80,204
115,0,10860,Justin Leonard,39.05,107,274
116,0,27895,Jonas Blixt,38.86,89,229
117,0,24024,Zach Johnson,38.67,99,256
118,0,34409,David Lingmerth,38.64,85,220
119,0,24399,Scott Gardiner,38.54,74,192
120,0,28780,Nicholas Thompson,38.34,120,313
121,0,34174,John Huh,38.32,105,274
122,0,32334,Charlie Beljan,38.31,77,201
123,0,31560,Brian Stuard,38.30,90,235
123,0,10423,Mike Weir,38.30,72,188
125,0,24357,K.J. Choi,38.17,100,262
125,0,23409,James Driscoll,38.17,92,241
127,0,27936,Martin Laird,37.95,85,224
128,0,20766,Padraig Harrington,37.93,55,145
129,0,21878,Mark Wilson,37.89,61,161
130,0,34261,Scott Langley,37.82,90,238
131,0,01320,Bob Estes,37.80,79,209
132,0,23497,Tag Ridings,37.68,78,207
133,0,24507,Jason Bohn,37.67,84,223
134,0,21753,Brian Davis,37.59,109,290
135,0,37273,Derek Ernst,37.36,68,182
136,0,10809,Jim Furyk,37.35,93,249
137,0,30750,Tommy Gainey,37.25,95,255
138,0,25572,Graeme McDowell,37.16,55,148
139,0,26758,David Hearn,37.14,104,280
139,0,12782,Tim Herron,37.14,52,140
141,0,23135,Tim Clark,37.08,66,178
142,0,24924,Bill Haas,36.98,98,265
143,0,27644,Brian Harman,36.96,102,276
144,0,22961,David Mathis,36.84,77,209
145,0,25686,Jason Dufner,36.73,83,226
146,0,06004,Stephen Ames,36.49,54,148
147,0,10213,Dicky Pride,36.41,75,206
148,0,21099,David Lynn,36.24,83,229
149,0,25345,Carl Pettersson,36.14,90,249
150,0,01116,Michael Bradley,36.09,61,169
151,0,27556,Ted Potter Jr.,36.07,66,183
152,0,20098,Stuart Appleby,35.96,96,267
153,0,36884,Ben Kohles,35.81,82,229
154,0,20104,Ken Duke,35.71,95,266
155,0,27120,Troy Matteson,35.65,77,216
156,0,32150,Michael Thompson,35.64,72,202
157,0,24846,Ricky Barnes,35.45,78,220
157,0,06567,Vijay Singh,35.45,67,189
159,0,08075,Jerry Kelly,35.32,83,235
160,0,24494,Erik Compton,35.22,81,230
161,0,20160,Charlie Wi,35.11,79,225
162,0,28310,Lee Williams,35.05,68,194
163,0,08725,Tom Gillis,34.87,68,195
164,0,24138,Ian Poulter,34.81,55,158
165,0,22378,Trevor Immelman,34.80,79,227
166,0,25444,Justin Hicks,34.73,83,239
167,0,01724,Jeff Maggert,34.54,67,194
168,0,26497,Casey Wittenberg,34.38,77,224
169,0,22295,Darron Stiles,33.99,52,153
170,0,24227,Justin Bolli,32.78,59,180
171,0,26476,Chez Reavie,32.58,72,221
172,0,23353,J.J. Henry,32.55,83,255
173,0,30852,Ryo Ishikawa,32.44,73,225
174,0,26951,Johnson Wagner,31.28,61,195
175,0,19846,Brian Gay,31.09,74,238
176,0,02206,David Toms,30.99,44,142
177,0,22621,Ben Curtis,30.77,56,182
178,0,22046,Geoff Ogilvy,30.16,57,189
179,0,32698,Bobby Gates,29.66,43,145
180,0,10885,Robert Allenby,28.65,53,185
