RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,34046,Jordan Spieth,19.96,178,892
2,0,33461,Morgan Hoffmann,19.69,139,706
3,0,30926,Chris Kirk,19.61,189,964
4,0,28307,Matt Every,19.48,186,955
5,0,06527,Steve Stricker,19.34,100,517
6,0,28237,Rory McIlroy,19.32,114,590
7,0,25686,Jason Dufner,19.15,163,851
8,0,26758,David Hearn,18.76,178,949
9,0,08793,Tiger Woods,18.75,123,656
10,0,25632,Jimmy Walker,18.54,165,890
11,0,20160,Charlie Wi,18.37,140,762
12,0,26331,Charl Schwartzel,18.32,137,748
13,0,02206,David Toms,18.30,86,470
14,0,22405,Justin Rose,18.28,121,662
15,0,34409,David Lingmerth,18.21,132,725
16,0,23621,Rory Sabbatini,18.12,162,894
17,0,29420,Billy Horschel,18.05,187,1036
18,0,27649,Brandt Snedeker,18.01,154,855
19,0,21753,Brian Davis,18.00,176,978
20,0,34099,Harris English,17.96,185,1030
21,0,30925,Dustin Johnson,17.95,138,769
22,0,28259,Sangmoon Bae,17.67,159,900
22,0,12716,Charley Hoffman,17.67,159,900
24,0,01810,Phil Mickelson,17.65,149,844
25,0,34098,Russell Henley,17.61,150,852
26,0,21528,Henrik Stenson,17.57,123,700
27,0,23325,Vaughn Taylor,17.56,88,501
28,0,25804,Bubba Watson,17.45,138,791
29,0,24507,Jason Bohn,17.42,131,752
30,0,29221,Webb Simpson,17.41,168,965
31,0,23800,Bryce Molder,17.40,150,862
31,0,23320,Ryan Palmer,17.40,150,862
33,0,23409,James Driscoll,17.35,132,761
33,0,21209,Sergio Garcia,17.35,119,686
35,0,27436,Graham DeLaet,17.32,176,1016
36,0,34360,Patrick Reed,17.28,156,903
37,0,26679,Kevin Stadler,17.25,147,852
38,0,28780,Nicholas Thompson,17.23,184,1068
39,0,33141,Keegan Bradley,17.17,165,961
40,0,27556,Ted Potter Jr.,17.14,115,671
41,0,19846,Brian Gay,17.13,148,864
41,0,31323,Gary Woodland,17.13,167,975
43,0,24490,George McNeill,17.12,127,742
44,0,24358,Robert Garrigus,17.06,117,686
45,0,27963,Chris Stroud,17.04,160,939
45,0,27770,Camilo Villegas,17.04,138,810
47,0,26476,Chez Reavie,17.01,133,782
48,0,29740,Brad Fritsch,16.95,140,826
49,0,24024,Zach Johnson,16.91,153,905
50,0,10213,Dicky Pride,16.80,122,726
51,0,26596,Ryan Moore,16.77,130,775
52,0,26289,Boo Weekley,16.76,183,1092
53,0,27095,Nick Watney,16.72,154,921
54,0,10809,Jim Furyk,16.71,140,838
55,0,32102,Rickie Fowler,16.69,135,809
56,0,20104,Ken Duke,16.67,158,948
56,0,10860,Justin Leonard,16.67,154,924
58,0,23623,Bo Van Pelt,16.64,125,751
59,0,32366,Kevin Chappell,16.63,142,854
59,0,21961,Charles Howell III,16.63,152,914
61,0,27330,Josh Teater,16.57,145,875
62,0,24924,Bill Haas,16.54,151,913
62,0,25444,Justin Hicks,16.54,133,804
64,0,32200,Roberto Castro,16.51,172,1042
64,0,23108,Matt Kuchar,16.51,156,945
66,0,22913,John Rollins,16.45,129,784
67,0,25818,Scott Piercy,16.44,135,821
67,0,25834,Daniel Summerhays,16.44,145,882
69,0,24502,Adam Scott,16.41,107,652
70,0,24494,Erik Compton,16.38,131,800
71,0,24357,K.J. Choi,16.37,149,910
72,0,01724,Jeff Maggert,16.35,112,685
73,0,08075,Jerry Kelly,16.34,132,808
74,0,23638,Brendon de Jonge,16.28,194,1192
74,0,24361,Pat Perez,16.28,119,731
76,0,20396,Lee Westwood,16.27,122,750
77,0,26300,Matt Jones,16.22,145,894
78,0,25240,D.A. Points,16.20,152,938
79,0,23983,Luke Donald,16.13,101,626
79,0,28475,Jeff Overton,16.13,135,837
81,0,30750,Tommy Gainey,16.09,148,920
81,0,23497,Tag Ridings,16.09,112,696
83,0,30944,Jason Kokrak,15.99,134,838
84,0,10423,Mike Weir,15.97,99,620
85,0,28089,Jason Day,15.86,137,864
85,0,21731,Freddie Jacobson,15.86,105,662
87,0,24138,Ian Poulter,15.84,93,587
88,0,30692,Scott Stallings,15.83,136,859
89,0,27644,Brian Harman,15.75,143,908
90,0,28500,Martin Flores,15.70,141,898
91,0,32448,James Hahn,15.69,123,784
92,0,26851,Marc Leishman,15.58,132,847
93,0,20593,Greg Chalmers,15.57,121,777
93,0,27933,John Merrick,15.57,133,854
