RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
112,0,34431,Robert Streb,3.34,237,71
114,0,20098,Stuart Appleby,3.33,280,84
114,0,24357,K.J. Choi,3.33,280,84
114,0,34174,John Huh,3.33,293,88
114,0,21731,Freddie Jacobson,3.33,200,60
114,0,08075,Jerry Kelly,3.33,250,75
114,0,10423,Mike Weir,3.33,193,58
120,0,35139,Richard Lee,3.32,256,77
120,0,22056,Cameron Percy,3.32,219,66
120,0,23497,Tag Ridings,3.32,216,65
120,0,33418,Shawn Stefani,3.32,209,63
124,0,24490,George McNeill,3.31,225,68
124,0,20645,John Senden,3.31,258,78
126,0,19846,Brian Gay,3.30,261,79
127,0,20104,Ken Duke,3.29,286,87
128,0,10213,Dicky Pride,3.28,220,67
129,0,06004,Stephen Ames,3.27,160,49
129,0,26851,Marc Leishman,3.27,252,77
131,0,06522,Ernie Els,3.26,202,62
132,0,24227,Justin Bolli,3.25,179,55
132,0,29479,Scott Brown,3.25,211,65
134,0,24399,Scott Gardiner,3.24,191,59
134,0,22961,David Mathis,3.24,217,67
136,0,21099,David Lynn,3.23,223,69
136,0,24138,Ian Poulter,3.23,171,53
138,0,12510,Chad Campbell,3.22,245,76
138,0,27408,Martin Kaymer,3.22,187,58
138,0,31560,Brian Stuard,3.22,238,74
141,0,06573,Brandt Jobe,3.21,186,58
142,0,30852,Ryo Ishikawa,3.20,224,70
142,0,30110,Kyle Stanley,3.20,227,71
142,0,24663,Y.E. Yang,3.20,179,56
145,0,24846,Ricky Barnes,3.19,223,70
145,0,27936,Martin Laird,3.19,217,68
147,0,36884,Ben Kohles,3.17,225,71
148,0,27895,Jonas Blixt,3.16,240,76
148,0,23135,Tim Clark,3.16,193,61
148,0,23541,Ben Crane,3.16,183,58
151,0,25336,Alistair Presnell,3.14,179,57
151,0,29425,Andrew Svoboda,3.14,138,44
153,0,33869,Eric Meierdierks,3.13,144,46
154,0,19970,Robert Karlsson,3.12,162,52
154,0,22046,Geoff Ogilvy,3.12,178,57
154,0,20443,Jin Park,3.12,156,50
157,0,28455,Will Claxton,3.10,195,63
158,0,37273,Derek Ernst,3.09,179,58
158,0,12782,Tim Herron,3.09,139,45
158,0,34261,Scott Langley,3.09,232,75
161,0,25572,Graeme McDowell,3.06,150,49
162,0,27120,Troy Matteson,3.05,201,66
163,0,01116,Michael Bradley,3.04,158,52
164,0,23353,J.J. Henry,3.02,245,81
164,0,30711,Colt Knost,3.02,196,65
164,0,22295,Darron Stiles,3.02,148,49
167,0,10885,Robert Allenby,3.00,168,56
167,0,22621,Ben Curtis,3.00,171,57
169,0,24140,Sean O'Hair,2.98,167,56
169,0,28310,Lee Williams,2.98,179,60
169,0,21878,Mark Wilson,2.98,155,52
172,0,08725,Tom Gillis,2.97,193,65
172,0,06567,Vijay Singh,2.97,181,61
174,0,20766,Padraig Harrington,2.96,145,49
175,0,23452,Nicolas Colsaerts,2.89,136,47
175,0,32150,Michael Thompson,2.89,191,66
177,0,26497,Casey Wittenberg,2.84,199,70
178,0,26951,Johnson Wagner,2.83,170,60
179,0,22378,Trevor Immelman,2.81,194,69
180,0,32698,Bobby Gates,2.80,126,45
