RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,06527,Steve Stricker,1.93,201,104
2,0,30926,Chris Kirk,1.59,358,225
3,0,08793,Tiger Woods,1.55,252,163
4,0,01810,Phil Mickelson,1.51,335,222
5,0,21961,Charles Howell III,1.50,321,214
5,0,23108,Matt Kuchar,1.50,326,218
7,0,23638,Brendon de Jonge,1.49,408,273
7,0,21528,Henrik Stenson,1.49,250,168
9,0,34046,Jordan Spieth,1.47,332,226
10,0,22405,Justin Rose,1.45,240,165
11,0,33141,Keegan Bradley,1.44,338,234
12,0,27436,Graham DeLaet,1.43,367,256
12,0,27649,Brandt Snedeker,1.43,321,225
14,0,26300,Matt Jones,1.40,309,220
15,0,01320,Bob Estes,1.39,224,161
16,0,26679,Kevin Stadler,1.38,315,229
16,0,25632,Jimmy Walker,1.38,324,235
18,0,24924,Bill Haas,1.37,294,215
18,0,27963,Chris Stroud,1.37,319,233
20,0,23621,Rory Sabbatini,1.36,342,252
21,0,32200,Roberto Castro,1.35,356,264
21,0,29420,Billy Horschel,1.35,385,286
21,0,24502,Adam Scott,1.35,229,170
24,0,21209,Sergio Garcia,1.33,236,177
25,0,10809,Jim Furyk,1.32,278,210
25,0,24024,Zach Johnson,1.32,303,230
25,0,23800,Bryce Molder,1.32,302,228
25,0,26331,Charl Schwartzel,1.32,280,212
29,0,23320,Ryan Palmer,1.31,318,242
30,0,24781,Hunter Mahan,1.30,317,243
30,0,24361,Pat Perez,1.30,259,200
30,0,29221,Webb Simpson,1.30,342,263
30,0,25834,Daniel Summerhays,1.30,316,244
30,0,25804,Bubba Watson,1.30,283,218
35,0,28500,Martin Flores,1.29,300,232
35,0,33461,Morgan Hoffmann,1.29,256,198
37,0,20098,Stuart Appleby,1.28,283,221
37,0,35139,Richard Lee,1.28,259,203
39,0,28089,Jason Day,1.27,295,232
39,0,28475,Jeff Overton,1.27,286,226
39,0,22913,John Rollins,1.27,268,211
39,0,33419,Cameron Tringale,1.27,281,221
43,0,34099,Harris English,1.26,375,297
43,0,26758,David Hearn,1.26,335,265
45,0,23983,Luke Donald,1.25,218,174
45,0,08075,Jerry Kelly,1.25,256,204
47,0,23409,James Driscoll,1.24,270,218
48,0,32102,Rickie Fowler,1.23,274,223
48,0,31202,William McGirt,1.23,263,214
48,0,26476,Chez Reavie,1.23,248,201
48,0,31323,Gary Woodland,1.23,345,281
52,0,25686,Jason Dufner,1.22,280,230
52,0,28307,Matt Every,1.22,347,284
54,0,32448,James Hahn,1.21,281,232
54,0,30944,Jason Kokrak,1.21,294,243
54,0,28237,Rory McIlroy,1.21,223,185
54,0,34360,Patrick Reed,1.21,312,258
54,0,27214,Kevin Streelman,1.21,302,250
54,0,27770,Camilo Villegas,1.21,282,233
60,0,25274,Steven Bowditch,1.20,243,202
60,0,12716,Charley Hoffman,1.20,340,283
62,0,24357,K.J. Choi,1.19,283,237
62,0,21753,Brian Davis,1.19,344,289
62,0,30925,Dustin Johnson,1.19,276,231
62,0,10860,Justin Leonard,1.19,311,262
66,0,20593,Greg Chalmers,1.18,267,227
66,0,24494,Erik Compton,1.18,255,217
66,0,28679,Fabián Gómez,1.18,233,197
66,0,31560,Brian Stuard,1.18,244,206
70,0,29740,Brad Fritsch,1.17,289,248
70,0,34098,Russell Henley,1.17,296,252
70,0,27933,John Merrick,1.17,277,236
70,0,28780,Nicholas Thompson,1.17,362,310
70,0,27095,Nick Watney,1.17,315,270
75,0,24507,Jason Bohn,1.16,265,229
75,0,28092,D.H. Lee,1.16,231,200
75,0,01724,Jeff Maggert,1.16,215,185
75,0,23788,D.J. Trahan,1.16,163,141
75,0,26289,Boo Weekley,1.16,361,311
80,0,32366,Kevin Chappell,1.15,288,251
80,0,22056,Cameron Percy,1.15,224,194
80,0,20396,Lee Westwood,1.15,239,208
80,0,20160,Charlie Wi,1.15,268,234
84,0,12510,Chad Campbell,1.14,254,222
84,0,24358,Robert Garrigus,1.14,253,222
84,0,24490,George McNeill,1.14,235,207
84,0,23497,Tag Ridings,1.14,222,194
84,0,23325,Vaughn Taylor,1.14,175,154
89,0,23541,Ben Crane,1.13,187,166
89,0,30163,Henrik Norlander,1.13,240,212
89,0,29518,Brendan Steele,1.13,286,254
92,0,27556,Ted Potter Jr.,1.12,213,190
92,0,25562,Andres Romero,1.12,224,200
92,0,27330,Josh Teater,1.12,298,266
95,0,34174,John Huh,1.11,301,271
95,0,27503,Steve LeBrun,1.11,215,194
95,0,34431,Robert Streb,1.11,242,218
98,0,27644,Brian Harman,1.10,292,265
98,0,22806,Doug LaBelle II,1.10,247,225
98,0,34409,David Lingmerth,1.10,253,230
98,0,24138,Ian Poulter,1.10,174,158
102,0,31557,Jim Herman,1.09,197,181
102,0,02206,David Toms,1.09,154,141
104,0,20229,Stewart Cink,1.08,254,236
104,0,21731,Freddie Jacobson,1.08,205,190
104,0,26596,Ryan Moore,1.08,251,233
104,0,10213,Dicky Pride,1.08,222,206
104,0,28135,Aaron Watkins,1.08,153,142
109,0,28259,Sangmoon Bae,1.07,330,308
109,0,35539,Luke Guthrie,1.07,295,275
109,0,21099,David Lynn,1.07,226,212
109,0,33418,Shawn Stefani,1.07,213,200
109,0,21878,Mark Wilson,1.07,159,148
114,0,24846,Ricky Barnes,1.06,226,213
114,0,27895,Jonas Blixt,1.06,244,230
114,0,19846,Brian Gay,1.06,263,247
114,0,25444,Justin Hicks,1.06,265,251
114,0,27120,Troy Matteson,1.06,208,196
114,0,30692,Scott Stallings,1.06,282,265
120,0,22792,Peter Hanson,1.05,147,140
120,0,23353,J.J. Henry,1.05,250,237
120,0,26851,Marc Leishman,1.05,257,244
123,0,06004,Stephen Ames,1.04,165,158
123,0,20848,Ángel Cabrera,1.04,256,245
123,0,23135,Tim Clark,1.04,199,192
123,0,20572,Rod Pampling,1.04,141,135
123,0,25240,D.A. Points,1.04,313,301
123,0,23623,Bo Van Pelt,1.04,242,232
129,0,06522,Ernie Els,1.03,210,203
129,0,34261,Scott Langley,1.03,237,231
129,0,28310,Lee Williams,1.03,184,179
132,0,22371,Aaron Baddeley,1.02,240,236
132,0,29479,Scott Brown,1.02,218,213
132,0,06573,Brandt Jobe,1.02,192,188
132,0,25572,Graeme McDowell,1.02,153,150
132,0,25818,Scott Piercy,1.02,280,275
137,0,20104,Ken Duke,1.01,292,289
138,0,36884,Ben Kohles,1.00,233,233
138,0,29289,S.Y. Noh,1.00,232,232
138,0,25345,Carl Pettersson,1.00,274,274
138,0,20645,John Senden,1.00,260,261
138,0,29425,Andrew Svoboda,1.00,143,143
143,0,20691,Greg Owen,.99,245,247
143,0,22295,Darron Stiles,.99,153,155
145,0,34021,Bud Cauley,.98,221,225
145,0,20443,Jin Park,.98,160,164
147,0,30852,Ryo Ishikawa,.96,230,240
147,0,27936,Martin Laird,.96,224,233
147,0,30110,Kyle Stanley,.96,237,248
147,0,24663,Y.E. Yang,.96,181,188
151,0,32334,Charlie Beljan,.95,211,221
152,0,24399,Scott Gardiner,.94,198,211
152,0,25900,Lucas Glover,.94,225,240
152,0,27129,Luke List,.94,214,227
152,0,06567,Vijay Singh,.94,182,194
152,0,10423,Mike Weir,.94,194,206
157,0,22378,Trevor Immelman,.93,195,210
157,0,27408,Martin Kaymer,.93,193,207
157,0,26497,Casey Wittenberg,.93,200,215
160,0,24227,Justin Bolli,.92,180,195
160,0,28455,Will Claxton,.92,198,215
160,0,30750,Tommy Gainey,.92,286,312
160,0,30711,Colt Knost,.92,202,219
160,0,25336,Alistair Presnell,.92,184,200
165,0,08725,Tom Gillis,.91,196,215
165,0,19970,Robert Karlsson,.91,167,184
167,0,22961,David Mathis,.89,219,245
167,0,32150,Michael Thompson,.89,199,223
169,0,20766,Padraig Harrington,.87,148,170
169,0,12782,Tim Herron,.87,143,164
169,0,33869,Eric Meierdierks,.87,148,170
172,0,01116,Michael Bradley,.86,159,184
173,0,22621,Ben Curtis,.85,172,202
174,0,23452,Nicolas Colsaerts,.84,143,171
174,0,32698,Bobby Gates,.84,127,152
174,0,26951,Johnson Wagner,.84,174,206
177,0,10885,Robert Allenby,.83,172,206
177,0,37273,Derek Ernst,.83,182,219
177,0,24140,Sean O'Hair,.83,173,209
177,0,22046,Geoff Ogilvy,.83,180,216
