RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
1,0,28237,Rory McIlroy,4.20,227,54
2,0,29221,Webb Simpson,4.11,312,76
3,0,27649,Brandt Snedeker,4.01,313,78
4,0,24358,Robert Garrigus,3.97,353,89
4,0,08793,Tiger Woods,3.97,266,67
6,0,25686,Jason Dufner,3.96,325,82
7,0,01810,Phil Mickelson,3.95,312,79
8,0,23320,Ryan Palmer,3.94,319,81
8,0,23623,Bo Van Pelt,3.94,327,83
10,0,33141,Keegan Bradley,3.91,344,88
11,0,26596,Ryan Moore,3.90,347,89
12,0,23541,Ben Crane,3.89,280,72
13,0,28307,Matt Every,3.85,308,80
13,0,25818,Scott Piercy,3.85,366,95
13,0,20396,Lee Westwood,3.85,208,54
16,0,28475,Jeff Overton,3.84,388,101
17,0,06527,Steve Stricker,3.80,266,70
17,0,25804,Bubba Watson,3.80,251,66
19,0,08725,Tom Gillis,3.79,284,75
19,0,24024,Zach Johnson,3.79,356,94
21,0,27895,Jonas Blixt,3.78,272,72
21,0,25572,Graeme McDowell,3.78,204,54
21,0,26329,Louis Oosthuizen,3.78,238,63
21,0,24502,Adam Scott,3.78,219,58
25,0,24361,Pat Perez,3.77,298,79
26,0,30925,Dustin Johnson,3.75,251,67
26,0,27330,Josh Teater,3.75,349,93
28,0,19970,Robert Karlsson,3.73,194,52
28,0,30926,Chris Kirk,3.73,332,89
28,0,20645,John Senden,3.73,291,78
31,0,20691,Greg Owen,3.71,334,90
31,0,25632,Jimmy Walker,3.71,375,101
33,0,23638,Brendon de Jonge,3.70,425,115
33,0,27936,Martin Laird,3.70,270,73
33,0,24140,Sean O'Hair,3.70,311,84
33,0,25345,Carl Pettersson,3.70,340,92
37,0,35139,Richard Lee,3.69,247,67
37,0,22405,Justin Rose,3.69,251,68
37,0,27770,Camilo Villegas,3.69,284,77
40,0,29910,Blake Adams,3.67,393,107
40,0,32334,Charlie Beljan,3.67,209,57
40,0,20104,Ken Duke,3.67,382,104
43,0,27141,J.B. Holmes,3.66,315,86
44,0,12716,Charley Hoffman,3.65,321,88
44,0,34174,John Huh,3.65,361,99
46,0,33120,Mark Anderson,3.64,266,73
46,0,28259,Sangmoon Bae,3.64,280,77
46,0,28089,Jason Day,3.64,200,55
46,0,21209,Sergio Garcia,3.64,204,56
50,0,01249,John Daly,3.63,167,46
50,0,01706,Davis Love III,3.63,232,64
50,0,21528,Henrik Stenson,3.63,185,51
53,0,34099,Harris English,3.62,355,98
53,0,23718,Nathan Green,3.62,250,69
53,0,23108,Matt Kuchar,3.62,297,82
56,0,27302,Garth Mulroy,3.61,206,57
56,0,22913,John Rollins,3.61,278,77
56,0,26331,Charl Schwartzel,3.61,195,54
59,0,28455,Will Claxton,3.60,356,99
59,0,29926,Danny Lee,3.60,252,70
59,0,25240,D.A. Points,3.60,317,88
59,0,06567,Vijay Singh,3.60,356,99
59,0,27095,Nick Watney,3.60,338,94
64,0,23325,Vaughn Taylor,3.59,284,79
65,0,22621,Ben Curtis,3.58,222,62
66,0,34021,Bud Cauley,3.56,352,99
67,0,11123,Chris Couch,3.54,209,59
67,0,27933,John Merrick,3.54,280,79
69,0,25396,Kevin Na,3.53,279,79
69,0,29289,S.Y. Noh,3.53,357,101
69,0,26679,Kevin Stadler,3.53,286,81
72,0,23983,Luke Donald,3.52,218,62
72,0,32102,Rickie Fowler,3.52,292,83
72,0,30750,Tommy Gainey,3.52,345,98
72,0,23621,Rory Sabbatini,3.52,296,84
72,0,30110,Kyle Stanley,3.52,296,84
