RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,23353,J.J. Henry,51' 2",25.173,41
2,0,22371,Aaron Baddeley,49' 10",11.955,20
3,0,23983,Luke Donald,49' 5",10.666,18
4,0,32200,Roberto Castro,48' 10",10.542,18
5,0,20498,Briny Baird,48' 9",17.563,30
6,0,29478,Kevin Kisner,48' 7",12.234,21
7,0,33141,Keegan Bradley,48' 1",13.846,24
8,0,28486,Michael Putnam,47' 9",32.073,56
9,0,25720,Chad Collins,47' 7",10.285,18
10,0,26758,David Hearn,47' 5",13.093,23
11,0,34098,Russell Henley,47' 3",13.616,24
12,0,34261,Scott Langley,47' 1",14.133,25
13,0,25632,Jimmy Walker,46' 9",13.472,24
14,0,24024,Zach Johnson,46' 8",14.570,26
15,0,10809,Jim Furyk,46' 7",17.331,31
16,0,29518,Brendan Steele,46' 3",18.880,34
17,0,10860,Justin Leonard,46' 2",10.527,19
18,0,26956,Bronson La'Cassie,46' 1",7.745,14
19,0,33413,Ben Martin,46' 0",13.248,24
20,0,22621,Ben Curtis,45' 8",15.899,29
20,0,35539,Luke Guthrie,45' 8",20.806,38
22,0,34265,Will Wilcox,45' 7",6.569,12
23,0,29222,Billy Hurley III,45' 6",14.748,27
23,0,35300,Andrew Loupe,45' 6",18.566,34
25,0,34021,Bud Cauley,45' 5",12.533,23
26,0,24925,Jonathan Byrd,45' 4",14.686,27
26,0,25191,Gonzalo Fernandez-Castaño,45' 4",19.027,35
28,0,24924,Bill Haas,45' 2",18.961,35
28,0,26851,Marc Leishman,45' 2",14.097,26
28,0,34264,Hudson Swafford,45' 2",17.344,32
31,0,20229,Stewart Cink,45' 1",21.629,40
31,0,29221,Webb Simpson,45' 1",17.313,32
31,0,26951,Johnson Wagner,45' 1",10.820,20
34,0,25562,Andres Romero,45' 0",19.439,36
35,0,08075,Jerry Kelly,44' 11",11.320,21
35,0,32640,Troy Merritt,44' 11",11.328,21
35,0,34360,Patrick Reed,44' 11",15.094,28
38,0,27644,Brian Harman,44' 10",18.299,34
39,0,33461,Morgan Hoffmann,44' 9",22.570,42
39,0,24781,Hunter Mahan,44' 9",17.180,32
39,0,27933,John Merrick,44' 9",20.419,38
39,0,35541,John Peterson,44' 9",13.953,26
43,0,30852,Ryo Ishikawa,44' 8",11.791,22
43,0,28475,Jeff Overton,44' 8",19.841,37
45,0,24140,Sean O'Hair,44' 6",14.963,28
45,0,32333,Kevin Tway,44' 6",16.008,30
47,0,28500,Martin Flores,44' 4",19.150,36
48,0,32448,James Hahn,44' 3",18.602,35
48,0,28092,D.H. Lee,44' 3",11.142,21
50,0,21961,Charles Howell III,44' 2",22.808,43
50,0,01706,Davis Love III,44' 2",16.965,32
52,0,27936,Martin Laird,44' 1",12.704,24
53,0,31557,Jim Herman,43' 10",14.192,27
54,0,27895,Jonas Blixt,43' 9",5.773,11
55,0,06522,Ernie Els,43' 8",15.716,30
55,0,23800,Bryce Molder,43' 8",9.952,19
55,0,31323,Gary Woodland,43' 8",17.299,33
58,0,29479,Scott Brown,43' 7",17.795,34
59,0,24358,Robert Garrigus,43' 6",21.390,41
59,0,30692,Scott Stallings,43' 6",18.787,36
59,0,25834,Daniel Summerhays,43' 6",18.792,36
62,0,34099,Harris English,43' 5",17.703,34
62,0,19846,Brian Gay,43' 5",16.160,31
64,0,12510,Chad Campbell,43' 4",12.992,25
64,0,32150,Michael Thompson,43' 4",15.093,29
66,0,30944,Jason Kokrak,43' 1",10.850,21
66,0,24138,Ian Poulter,43' 1",10.333,20
68,0,27436,Graham DeLaet,42' 9",18.466,36
