RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,25572,Graeme McDowell,8' 2",2853.750,350
2,0,21528,Henrik Stenson,8' 1",2028.667,252
3,0,27436,Graham DeLaet,8' 0",3391.167,423
3,0,25834,Daniel Summerhays,8' 0",4850.167,608
5,0,28307,Matt Every,7' 11",3996.167,503
5,0,20645,John Senden,7' 11",4380.417,556
5,0,32150,Michael Thompson,7' 11",3433.583,433
8,0,12510,Chad Campbell,7' 10",2170.750,277
8,0,21209,Sergio Garcia,7' 10",2304.417,295
8,0,25444,Justin Hicks,7' 10",4457.083,572
8,0,29926,Danny Lee,7' 10",3870.083,492
8,0,28237,Rory McIlroy,7' 10",2931.333,376
8,0,27933,John Merrick,7' 10",3458.917,443
8,0,27770,Camilo Villegas,7' 10",4698.583,600
15,0,32334,Charlie Beljan,7' 9",3481.917,449
15,0,22621,Ben Curtis,7' 9",3474.417,446
15,0,34098,Russell Henley,7' 9",4068.167,524
15,0,23108,Matt Kuchar,7' 9",4325.500,558
15,0,24502,Adam Scott,7' 9",3213.750,413
15,0,02206,David Toms,7' 9",2879.000,373
21,0,29420,Billy Horschel,7' 8",3390.083,441
21,0,21731,Freddie Jacobson,7' 8",4673.083,611
21,0,30926,Chris Kirk,7' 8",5063.083,659
21,0,24490,George McNeill,7' 8",3859.583,502
21,0,22293,Heath Slocum,7' 8",3197.333,417
21,0,32333,Kevin Tway,7' 8",2257.500,293
27,0,20098,Stuart Appleby,7' 7",4743.833,625
27,0,20848,Ángel Cabrera,7' 7",3187.083,418
27,0,32640,Troy Merritt,7' 7",2930.417,387
27,0,26596,Ryan Moore,7' 7",3371.500,445
27,0,23621,Rory Sabbatini,7' 7",3429.833,453
27,0,30927,Brendon Todd,7' 7",5302.750,697
27,0,23623,Bo Van Pelt,7' 7",3383.750,447
34,0,10885,Robert Allenby,7' 6",3444.750,457
34,0,28259,Sangmoon Bae,7' 6",3657.667,486
34,0,25364,Paul Casey,7' 6",2504.583,334
34,0,25900,Lucas Glover,7' 6",2092.333,278
34,0,30925,Dustin Johnson,7' 6",2213.000,294
34,0,29221,Webb Simpson,7' 6",4041.500,541
34,0,27649,Brandt Snedeker,7' 6",3685.500,492
34,0,29518,Brendan Steele,7' 6",3729.167,499
34,0,34431,Robert Streb,7' 6",3465.750,462
34,0,34264,Hudson Swafford,7' 6",2575.667,344
44,0,24846,Ricky Barnes,7' 5",4280.750,576
44,0,27644,Brian Harman,7' 5",5364.583,724
44,0,23353,J.J. Henry,7' 5",3378.583,458
44,0,22378,Trevor Immelman,7' 5",3222.333,434
44,0,26300,Matt Jones,7' 5",3164.833,429
44,0,27408,Martin Kaymer,7' 5",2511.750,338
44,0,24912,Will MacKenzie,7' 5",3796.083,512
44,0,29289,S.Y. Noh,7' 5",3941.250,534
44,0,22913,John Rollins,7' 5",3131.167,420
44,0,25562,Andres Romero,7' 5",3931.000,529
44,0,33418,Shawn Stefani,7' 5",2959.167,399
44,0,20396,Lee Westwood,7' 5",2459.000,333
56,0,22371,Aaron Baddeley,7' 4",3408.667,464
56,0,20593,Greg Chalmers,7' 4",4217.000,577
56,0,24357,K.J. Choi,7' 4",3675.500,502
56,0,20229,Stewart Cink,7' 4",3620.667,494
56,0,23541,Ben Crane,7' 4",4088.000,558
56,0,35539,Luke Guthrie,7' 4",4246.917,581
56,0,26758,David Hearn,7' 4",4345.583,591
56,0,33461,Morgan Hoffmann,7' 4",4941.667,671
56,0,30944,Jason Kokrak,7' 4",3150.333,431
56,0,24781,Hunter Mahan,7' 4",3706.333,507
66,0,33141,Keegan Bradley,7' 3",3490.500,483
66,0,29479,Scott Brown,7' 3",4403.333,606
66,0,20157,Retief Goosen,7' 3",4082.500,564
66,0,30852,Ryo Ishikawa,7' 3",3349.833,461
66,0,36689,Brooks Koepka,7' 3",2208.833,303
66,0,34261,Scott Langley,7' 3",4212.167,582
66,0,28092,D.H. Lee,7' 3",2352.750,324
66,0,26851,Marc Leishman,7' 3",3496.000,480
66,0,22046,Geoff Ogilvy,7' 3",3748.333,517
66,0,26329,Louis Oosthuizen,7' 3",1511.000,208
66,0,28475,Jeff Overton,7' 3",3459.750,475
66,0,25345,Carl Pettersson,7' 3",4146.000,569
66,0,27556,Ted Potter Jr.,7' 3",2955.000,407
66,0,27963,Chris Stroud,7' 3",3867.000,536
66,0,31560,Brian Stuard,7' 3",3961.417,545
66,0,29425,Andrew Svoboda,7' 3",3099.083,427
66,0,25632,Jimmy Walker,7' 3",3919.583,539
83,0,24494,Erik Compton,7' 2",3920.583,545
83,0,23638,Brendon de Jonge,7' 2",4552.417,634
83,0,23983,Luke Donald,7' 2",2426.583,337
83,0,23409,James Driscoll,7' 2",2863.083,398
83,0,34099,Harris English,7' 2",3634.583,506
83,0,24924,Bill Haas,7' 2",4086.750,569
