RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
1,0,33141,Keegan Bradley,7.1,2076.8,293
1,0,33486,Roger Sloan,7.1,4119.6,582
3,0,32102,Rickie Fowler,7.0,1735.7,249
3,0,28237,Rory McIlroy,7.0,1497.5,215
5,0,33948,Byeong Hun An,6.9,1992.1,290
5,0,32448,James Hahn,6.9,1816.7,262
5,0,01810,Phil Mickelson,6.9,1255.6,182
8,0,47504,Sam Burns,6.8,2051.7,301
8,0,51766,Wyndham Clark,6.8,646.5,95
8,0,45157,Cam Davis,6.8,2458.7,362
8,0,47959,Bryson DeChambeau,6.8,1120.3,165
8,0,30911,Tommy Fleetwood,6.8,968.2,143
8,0,21209,Sergio Garcia,6.8,1865.1,276
8,0,33399,Adam Hadwin,6.8,2036.8,299
8,0,36689,Brooks Koepka,6.8,1170.4,173
8,0,32640,Troy Merritt,6.8,2089.6,306
8,0,29221,Webb Simpson,6.8,1285.3,190
8,0,47483,Will Zalatoris,6.8,1617.3,239
19,0,28089,Jason Day,6.7,1360.4,204
19,0,46402,Talor Gooch,6.7,2161.4,323
19,0,56762,Will Gordon,6.7,1777.9,265
19,0,24924,Bill Haas,6.7,1015.8,151
19,0,34563,Chesson Hadley,6.7,1512.1,227
19,0,35461,Beau Hossler,6.7,2138.6,317
19,0,39971,Sungjae Im,6.7,3049.7,458
19,0,30944,Jason Kokrak,6.7,1901.0,284
19,0,35230,Nelson Ledesma,6.7,1065.6,159
19,0,29926,Danny Lee,6.7,1345.1,200
19,0,35449,Adam Long,6.7,1901.6,283
19,0,39546,Keith Mitchell,6.7,1704.6,253
19,0,24361,Pat Perez,6.7,2000.5,297
19,0,35617,Martin Trainer,6.7,1273.6,190
19,0,48887,Matt Wallace,6.7,811.3,121
34,0,33404,Chris Baker,6.6,1026.3,155
34,0,29268,Bronson Burgoon,6.6,1653.0,251
34,0,34314,Sebastian Cappelen,6.6,1024.3,156
34,0,52372,Cameron Champ,6.6,1227.1,186
34,0,20229,Stewart Cink,6.6,2019.5,305
34,0,46435,Austin Cook,6.6,2392.9,361
34,0,40098,Matt Fitzpatrick,6.6,1369.2,209
34,0,27141,J.B. Holmes,6.6,2712.4,410
34,0,46717,Viktor Hovland,6.6,2116.6,323
34,0,27936,Martin Laird,6.6,1643.6,248
34,0,33204,Shane Lowry,6.6,1527.1,233
34,0,32839,Hideki Matsuyama,6.6,1848.5,279
34,0,27349,Alex Noren,6.6,1848.7,281
34,0,49771,J.T. Poston,6.6,2085.1,316
34,0,22405,Justin Rose,6.6,943.6,143
34,0,30110,Kyle Stanley,6.6,2064.4,313
34,0,27214,Kevin Streelman,6.6,2135.7,326
34,0,27064,Jhonattan Vegas,6.6,1802.8,274
34,0,35658,Kris Ventura,6.6,1372.6,209
34,0,49964,Aaron Wise,6.6,1863.0,284
34,0,56278,Matthew Wolff,6.6,971.9,148
34,0,31323,Gary Woodland,6.6,1052.8,160
56,0,34255,Joseph Bramlett,6.5,1530.1,235
56,0,32070,Rafael Campos,6.5,1096.4,169
56,0,23983,Luke Donald,6.5,1208.5,187
56,0,32662,Michael Gligic,6.5,1786.8,274
56,0,31646,Emiliano Grillo,6.5,1913.0,293
56,0,46550,Brandon Hagy,6.5,1503.9,230
56,0,34363,Tyrrell Hatton,6.5,1076.9,166
56,0,26758,David Hearn,6.5,1481.9,228
56,0,34098,Russell Henley,6.5,1960.9,302
56,0,12716,Charley Hoffman,6.5,1838.3,282
56,0,35532,Tom Hoge,6.5,2240.8,347
56,0,29420,Billy Horschel,6.5,1534.7,237
56,0,35506,Mackenzie Hughes,6.5,1749.7,268
56,0,32757,Patton Kizzire,6.5,2406.2,372
56,0,31420,Anirban Lahiri,6.5,1592.9,246
56,0,32791,K.H. Lee,6.5,2535.9,392
56,0,26851,Marc Leishman,6.5,1310.6,202
56,0,27129,Luke List,6.5,2047.0,313
56,0,47993,Denny McCarthy,6.5,2037.2,314
56,0,36871,Matt NeSmith,6.5,1671.1,258
56,0,24140,Sean O'Hair,6.5,1415.0,219
56,0,23320,Ryan Palmer,6.5,1393.3,215
56,0,46970,Jon Rahm,6.5,1362.3,208
56,0,36699,Patrick Rodgers,6.5,2045.2,317
56,0,23621,Rory Sabbatini,6.5,1821.0,280
56,0,26331,Charl Schwartzel,6.5,1899.4,292
56,0,29518,Brendan Steele,6.5,1654.2,254
56,0,49960,Sepp Straka,6.5,1951.9,302
56,0,27330,Josh Teater,6.5,1039.1,159
56,0,40006,Erik van Rooyen,6.5,1650.3,254
