RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
1,0,36801,Mark Hubbard,3033.4,1010113,333
2,0,47347,Adam Schenk,3002.6,825726,275
3,0,24361,Pat Perez,2996.2,749046,250
4,0,39997,Corey Conners,2964.3,883347,298
5,0,27349,Alex Noren,2955.8,647324,219
6,0,48045,Michael Gellerman,2913.7,320503,110
7,0,47504,Sam Burns,2907.3,715206,246
8,0,33486,Roger Sloan,2896.8,1517941,524
9,0,28252,Seamus Power,2888.8,496879,172
10,0,32640,Troy Merritt,2865.2,790801,276
11,0,33399,Adam Hadwin,2838.0,746386,263
12,0,34431,Robert Streb,2837.8,752022,265
13,0,32333,Kevin Tway,2823.2,508176,180
14,0,25396,Kevin Na,2813.1,692024,246
15,0,22371,Aaron Baddeley,2810.7,354150,126
16,0,27095,Nick Watney,2809.6,407389,145
17,0,25804,Bubba Watson,2803.0,378404,135
18,0,52372,Cameron Champ,2800.0,372406,133
19,0,39971,Sungjae Im,2799.5,1133806,405
20,0,35658,Kris Ventura,2795.1,494727,177
21,0,27129,Luke List,2777.3,730418,263
22,0,27554,Scott Harrington,2776.0,594064,214
22,0,35230,Nelson Ledesma,2776.0,358106,129
24,0,33413,Ben Martin,2761.3,372779,135
25,0,39977,Max Homa,2758.8,631760,229
26,0,56762,Will Gordon,2748.3,610123,222
27,0,46402,Talor Gooch,2747.5,780289,284
28,0,26331,Charl Schwartzel,2731.9,718483,263
29,0,33419,Cameron Tringale,2729.9,614227,225
30,0,34360,Patrick Reed,2725.0,577701,212
31,0,34256,Andrew Putnam,2722.5,748682,275
32,0,34076,Joel Dahmen,2721.8,626025,230
33,0,32102,Rickie Fowler,2713.9,629630,232
34,0,29974,Branden Grace,2713.2,1109687,409
35,0,26851,Marc Leishman,2704.3,429991,159
36,0,35617,Martin Trainer,2696.7,401811,149
37,0,27936,Martin Laird,2691.9,608367,226
38,0,31323,Gary Woodland,2691.0,314850,117
39,0,32662,Michael Gligic,2689.5,691200,257
40,0,27141,J.B. Holmes,2687.0,908216,338
41,0,21961,Charles Howell III,2683.1,488328,182
42,0,35532,Tom Hoge,2678.4,806197,301
43,0,48822,Sebastián Muñoz,2677.4,733610,274
44,0,33404,Chris Baker,2677.0,361398,135
45,0,37275,Sam Ryder,2668.1,586975,220
46,0,32070,Rafael Campos,2666.4,402632,151
47,0,39546,Keith Mitchell,2660.5,572001,215
48,0,35310,Lanto Griffin,2626.4,530529,202
49,0,46550,Brandon Hagy,2625.9,464782,177
50,0,34099,Harris English,2625.2,540797,206
51,0,34466,Peter Malnati,2622.8,645218,246
52,0,26300,Matt Jones,2619.0,775214,296
53,0,35449,Adam Long,2614.1,624764,239
54,0,37455,Si Woo Kim,2605.3,752933,289
55,0,23983,Luke Donald,2602.1,429347,165
56,0,34098,Russell Henley,2602.0,694738,267
57,0,48887,Matt Wallace,2599.8,254778,98
58,0,27064,Jhonattan Vegas,2596.2,597116,230
59,0,34264,Hudson Swafford,2585.7,581773,225
60,0,47959,Bryson DeChambeau,2584.1,294590,114
61,0,27214,Kevin Streelman,2582.8,699944,271
62,0,39953,Chase Seiffert,2581.3,609190,236
63,0,32448,James Hahn,2578.9,564777,219
64,0,27649,Brandt Snedeker,2578.5,719389,279
65,0,29970,Dylan Frittelli,2577.5,997481,387
66,0,32757,Patton Kizzire,2576.7,855470,332
67,0,29420,Billy Horschel,2573.8,509622,198
68,0,29725,Tony Finau,2572.6,614847,239
69,0,33204,Shane Lowry,2572.0,486115,189
70,0,24138,Ian Poulter,2570.7,508994,198
71,0,29478,Kevin Kisner,2569.7,580750,226
72,0,20396,Lee Westwood,2567.0,441531,172
73,0,32150,Michael Thompson,2564.3,612879,239
74,0,21209,Sergio Garcia,2562.3,666201,260
75,0,46442,Maverick McNealy,2561.6,694195,271
76,0,35104,Tom Lewis,2553.6,625639,245
77,0,30110,Kyle Stanley,2553.4,684298,268
78,0,40098,Matt Fitzpatrick,2553.0,479957,188
79,0,23621,Rory Sabbatini,2551.5,602151,236
80,0,36689,Brooks Koepka,2547.7,369417,145
81,0,26499,Rafa Cabrera Bello,2546.6,494034,194
82,0,31557,Jim Herman,2546.3,514346,202
83,0,34314,Sebastian Cappelen,2545.8,310585,122
