RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
1,0,35461,Beau Hossler,2.569,296.3,115.302,309,0217302921
2,0,33948,Byeong Hun An,2.554,294.3,115.223,285,0219002930
3,0,33141,Keegan Bradley,2.547,291.6,114.497,289,0025707261
4,0,29221,Webb Simpson,2.538,281.5,110.930,186,0222002881
5,0,28237,Rory McIlroy,2.537,311.7,122.867,215,0023202940
6,0,32139,Danny Willett,2.535,287.7,113.461,95,0224002825
7,0,46435,Austin Cook,2.534,276.9,109.274,282,0208902805
8,0,51766,Wyndham Clark,2.529,301.9,119.374,47,0233602820
8,0,27974,Sung Kang,2.529,282.5,111.734,271,0210602868
10,0,30944,Jason Kokrak,2.528,298.5,118.105,284,0022702865
10,0,37189,Harold Varner III,2.528,286.7,113.430,340,0217302846
12,0,34563,Chesson Hadley,2.526,288.8,114.309,225,0219602930
13,0,48887,Matt Wallace,2.524,289.9,114.894,113,0214102834
14,0,29268,Bronson Burgoon,2.523,286.1,113.418,246,0211802866
14,0,49960,Sepp Straka,2.523,286.4,113.527,296,0213502822
16,0,20229,Stewart Cink,2.521,294.0,116.633,301,0214402906
16,0,01810,Phil Mickelson,2.521,296.5,117.580,176,0216202816
18,0,32102,Rickie Fowler,2.519,289.9,115.107,249,0026902832
19,0,34255,Joseph Bramlett,2.517,299.0,118.813,229,0185502855
20,0,34174,John Huh,2.516,276.8,110.053,210,0200302876
21,0,32448,James Hahn,2.515,284.7,113.211,257,0174102878
22,0,34314,Sebastian Cappelen,2.512,288.1,114.696,151,0189802797
22,0,27644,Brian Harman,2.512,274.4,109.237,353,0033002871
24,0,33120,Mark Anderson,2.510,275.3,109.672,158,0209602796
25,0,47993,Denny McCarthy,2.509,281.0,111.992,311,0158502847
26,0,45157,Cam Davis,2.508,297.6,118.643,357,0219502822
27,0,31420,Anirban Lahiri,2.506,283.0,112.906,241,0206002841
27,0,25632,Jimmy Walker,2.506,287.6,114.736,229,0198302892
29,0,35449,Adam Long,2.504,278.5,111.238,277,0024502881
29,0,23623,Bo Van Pelt,2.504,278.9,111.369,195,0221602889
31,0,30911,Tommy Fleetwood,2.503,290.2,115.973,143,0027602775
32,0,24781,Hunter Mahan,2.502,285.0,113.915,180,0214402868
32,0,35891,Cameron Smith,2.502,284.1,113.548,251,0216002830
32,0,47128,Richy Werenski,2.502,280.4,112.062,361,0196502844
35,0,24924,Bill Haas,2.501,284.1,113.587,147,0224402792
35,0,26758,David Hearn,2.501,261.5,104.557,222,0218402906
35,0,30925,Dustin Johnson,2.501,299.9,119.911,198,0200802809
35,0,32640,Troy Merritt,2.501,279.9,111.946,296,0212102872
39,0,33399,Adam Hadwin,2.498,279.6,111.934,299,0034902852
39,0,33410,Andrew Landry,2.498,272.2,108.958,263,0032602802
41,0,26329,Louis Oosthuizen,2.497,280.3,112.254,210,0029702817
42,0,35506,Mackenzie Hughes,2.496,280.4,112.348,268,0209502864
42,0,30110,Kyle Stanley,2.496,275.6,110.421,309,0191702820
44,0,32757,Patton Kizzire,2.494,286.1,114.708,368,0202302850
44,0,39324,J.J. Spaun,2.494,275.9,110.624,217,0215702850
46,0,39975,Michael Kim,2.492,281.0,112.765,207,0201902895
46,0,29926,Danny Lee,2.492,287.2,115.248,200,0021502890
46,0,49771,J.T. Poston,2.492,283.9,113.919,310,0027602806
46,0,33486,Roger Sloan,2.492,286.1,114.784,245,0210002855
50,0,27330,Josh Teater,2.490,277.4,111.412,154,0113802831
51,0,28420,Ryan Brehm,2.489,306.7,123.232,142,0220502809
51,0,27214,Kevin Streelman,2.489,280.6,112.744,323,0206302855
51,0,25493,Nick Taylor,2.489,279.1,112.161,337,0029802899
54,0,28089,Jason Day,2.487,291.7,117.257,204,0024802854
55,0,31646,Emiliano Grillo,2.486,284.8,114.565,289,0210002892
55,0,12716,Charley Hoffman,2.486,290.8,116.959,276,0195402821
55,0,24140,Sean O'Hair,2.486,283.5,114.044,177,0206302815
55,0,32150,Michael Thompson,2.486,271.3,109.162,278,0028802825
59,0,35230,Nelson Ledesma,2.482,276.8,111.504,156,0209702751
60,0,46717,Viktor Hovland,2.481,289.3,116.642,283,0203202795
60,0,32816,Satoshi Kodaira,2.481,269.8,108.718,264,0206602874
60,0,30692,Scott Stallings,2.481,287.6,115.946,236,0208702888
63,0,47504,Sam Burns,2.480,296.2,119.431,298,0200602837
63,0,47483,Will Zalatoris,2.480,294.8,118.901,234,0174802814
65,0,30926,Chris Kirk,2.479,275.5,111.148,321,0211702826
65,0,49766,Hank Lebioda,2.479,278.6,112.393,238,0209102897
65,0,32791,K.H. Lee,2.479,280.2,113.007,387,0032402801
65,0,29908,C.T. Pan,2.479,275.8,111.254,287,0171502791
69,0,28775,Nate Lashley,2.478,273.0,110.179,243,0187502760
69,0,22056,Cameron Percy,2.478,274.7,110.825,291,0208502835
69,0,26476,Chez Reavie,2.478,264.4,106.660,302,0200102804
69,0,22405,Justin Rose,2.478,285.0,115.038,143,0023602835
69,0,23621,Rory Sabbatini,2.478,273.0,110.197,267,0215002789
74,0,34098,Russell Henley,2.477,274.7,110.913,302,0031102788
74,0,23320,Ryan Palmer,2.477,288.9,116.629,215,0023702878
