RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,32102,Rickie Fowler,2' 2",162.167,74,47
2,0,24846,Ricky Barnes,2' 6",202.500,80,69
2,0,02206,David Toms,2' 6",203.333,81,12
4,0,08075,Jerry Kelly,2' 9",227.500,82,7
4,0,26329,Louis Oosthuizen,2' 9",174.000,64,41
6,0,20771,Steven Alker,2' 10",190.667,67,39
6,0,24925,Jonathan Byrd,2' 10",146.750,52,5
6,0,28089,Jason Day,2' 10",198.333,69,2
6,0,24924,Bill Haas,2' 10",253.833,90,31
6,0,23621,Rory Sabbatini,2' 10",275.167,98,17
6,0,22293,Heath Slocum,2' 10",108.083,38,138
12,0,23983,Luke Donald,2' 11",167.000,57,46
12,0,29535,Brice Garnett,2' 11",192.833,67,156
12,0,29221,Webb Simpson,2' 11",292.083,101,9
15,0,22371,Aaron Baddeley,3' 0",202.750,67,48
15,0,20766,Padraig Harrington,3' 0",209.250,70,137
15,0,26758,David Hearn,3' 0",310.750,104,131
15,0,26476,Chez Reavie,3' 0",213.583,71,152
15,0,33448,Justin Thomas,3' 0",374.833,125,37
15,0,23623,Bo Van Pelt,3' 0",176.167,58,154
21,0,10885,Robert Allenby,3' 1",217.667,71,180
21,0,21753,Brian Davis,3' 1",263.250,85,56
21,0,25240,D.A. Points,3' 1",222.833,72,75
21,0,25562,Andres Romero,3' 1",265.250,87,140
21,0,33419,Cameron Tringale,3' 1",321.083,104,27
26,0,25274,Steven Bowditch,3' 2",404.167,127,3
26,0,10809,Jim Furyk,3' 2",208.083,66,18
26,0,21209,Sergio Garcia,3' 2",156.833,49,109
26,0,27141,J.B. Holmes,3' 2",288.917,91,85
26,0,30852,Ryo Ishikawa,3' 2",273.583,86,159
26,0,24024,Zach Johnson,3' 2",262.083,83,49
26,0,30926,Chris Kirk,3' 2",255.167,80,64
26,0,28475,Jeff Overton,3' 2",320.167,102,98
26,0,24138,Ian Poulter,3' 2",214.500,67,54
26,0,28132,Tyrone Van Aswegen,3' 2",141.750,45,116
26,0,27095,Nick Watney,3' 2",341.500,107,103
26,0,26289,Boo Weekley,3' 2",306.750,98,73
38,0,27895,Jonas Blixt,3' 3",202.583,62,107
38,0,24357,K.J. Choi,3' 3",230.167,71,16
38,0,33461,Morgan Hoffmann,3' 3",325.083,100,92
38,0,32640,Troy Merritt,3' 3",409.333,127,33
38,0,34130,Sung Joon Park,3' 3",279.250,86,8
38,0,34360,Patrick Reed,3' 3",348.750,107,28
38,0,34046,Jordan Spieth,3' 3",327.583,100,4
