RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,01724,Jeff Maggert,995853
2,0,01677,Tom Lehman,955543
3,0,01928,Corey Pavin,940561
4,0,01553,John Huston,904083
5,0,02010,Loren Roberts,878820
6,0,01385,Jim Gallagher Jr.,845196
7,0,01559,Hale Irwin,787836
8,0,01527,Scott Hoch,780679
9,0,01706,Davis Love III,759583
10,0,01226,Fred Couples,747754
11,0,01457,Jay Haas,727931
12,0,01707,Steve Lowery,716069
13,0,01633,Tom Kite,712819
14,0,01810,Phil Mickelson,660871
15,0,02133,Craig Stadler,624589
16,0,01306,David Edwards,617664
17,0,01320,Bob Estes,599020
18,0,01329,Brad Faxon,597240
19,0,02321,Fuzzy Zoeller,594509
20,0,01418,Bill Glasson,584629
21,0,01235,Ben Crenshaw,567696
22,0,02131,Mike Springer,552678
23,0,02099,Scott Simpson,511907
24,0,01132,Mark Brooks,488896
25,0,01945,Kenny Perry,487845
26,0,01143,Brad Bryant,484658
27,0,02170,Hal Sutton,480187
28,0,01219,John Cook,467724
29,0,01723,Andrew Magee,467074
30,0,01577,Lee Janzen,464990
31,0,01331,Rick Fehr,463125
32,0,01161,Mark Calcavecchia,461871
33,0,01783,Mark McCumber,451333
34,0,01201,Lennie Clements,432066
35,0,01823,Larry Mize,426426
36,0,01766,Billy Mayfair,422276
37,0,01771,Blaine McCallister,420959
38,0,02159,Curtis Strange,393583
39,0,06012,Greg Kraft,384779
40,0,02256,Tom Watson,380378
41,0,02214,Kirk Triplett,371578
42,0,01024,Billy Andrade,353358
43,0,02267,D.A. Weibring,348116
44,0,01072,Chip Beck,347242
45,0,01249,John Daly,341778
46,0,08337,Mike Heinen,336385
47,0,01701,Bob Lohr,335221
48,0,01510,Nolan Henke,327361
49,0,01837,Gil Morgan,310230
50,0,06090,Jim McGovern,309936
51,0,06332,Neal Lancaster,301576
52,0,01381,Fred Funk,300142
53,0,02218,Ted Tryba,297520
54,0,10213,Dicky Pride,295620
55,0,08931,Glen Day,294382
56,0,01475,Donnie Hammond,282822
57,0,06617,Brian Henninger,280992
58,0,01891,David Ogrin,270173
59,0,06527,Steve Stricker,269884
60,0,01203,Russ Cochran,262248
61,0,02246,Duffy Waldorf,249682
62,0,01690,Bruce Lietzke,248332
63,0,01098,Jay Don Blake,243616
64,0,01444,Ken Green,243434
65,0,01200,Keith Clearwater,243243
66,0,02146,Payne Stewart,240159
67,0,01266,Clark Dennis,239688
68,0,01468,Gary Hallberg,238002
69,0,06643,Paul Goydos,236171
70,0,01926,Steve Pate,236165
71,0,01569,Peter Jacobsen,231053
72,0,02049,Gene Sauers,227120
