RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
155,0,07087,Hugh Royer III,305,150,155
155,0,02131,Mike Springer,305,160,145
157,0,21007,Gabriel Hjertstedt,306,120,186
158,0,06214,Guy Boros,309,134,175
159,0,10457,Frank Nobilo,310,125,185
160,0,01302,R.W. Eaks,311,134,177
161,0,01093,Ronnie Black,312,159,153
161,0,06064,Jeff Gallagher,312,175,137
161,0,10423,Mike Weir,312,152,160
164,0,02294,Willie Wood,313,167,146
165,0,01024,Billy Andrade,314,172,142
166,0,02007,Larry Rinker,315,177,138
166,0,06613,Tommy Tolles,315,163,152
168,0,01133,Billy Ray Brown,316,181,135
169,0,01761,Len Mattiace,319,180,139
170,0,07753,Kevin Wentworth,326,161,165
171,0,01096,Phil Blackmar,328,146,182
172,0,01331,Rick Fehr,330,151,179
172,0,01607,Brian Kamm,330,173,157
174,0,12663,Phil Tataurangi,331,170,161
175,0,10569,Mike Brisky,332,158,174
175,0,01132,Mark Brooks,332,164,168
177,0,21593,Keith Nolan,338,174,164
177,0,10213,Dicky Pride,338,166,172
179,0,06270,Bobby Gage,343,156,187
180,0,01928,Corey Pavin,345,179,166
181,0,01201,Lennie Clements,349,182,167
182,0,06056,Jim Estes,355,184,171
183,0,21631,Iain Steel,361,183,178
184,0,01329,Brad Faxon,362,178,184
185,0,02099,Scott Simpson,363,187,176
186,0,20154,Guy Hill,366,185,181
187,0,01378,David Frost,369,186,183
188,0,01072,Chip Beck,376,188,188
