RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
128,0,34174,John Huh,25.3,103993.000,114
128,0,46046,Scottie Scheffler,25.3,157838.000,173
128,0,40006,Erik van Rooyen,25.3,89991.000,99
132,0,47529,Mito Pereira,25.4,145383.000,159
132,0,27770,Camilo Villegas,25.4,84982.000,93
134,0,48084,Wesley Bryan,25.5,69680.000,76
134,0,21961,Charles Howell III,25.5,107415.000,117
134,0,35506,Mackenzie Hughes,25.5,121253.000,132
134,0,30944,Jason Kokrak,25.5,127653.000,139
134,0,28252,Seamus Power,25.5,130178.000,142
134,0,47347,Adam Schenk,25.5,151472.000,165
134,0,25493,Nick Taylor,25.5,122870.000,134
134,0,56278,Matthew Wolff,25.5,78933.000,86
142,0,46435,Austin Cook,25.6,81085.000,88
142,0,30926,Chris Kirk,25.6,125319.000,136
142,0,32816,Satoshi Kodaira,25.6,75481.000,82
142,0,47993,Denny McCarthy,25.6,113252.000,123
142,0,33486,Roger Sloan,25.6,120910.000,131
147,0,29974,Branden Grace,25.7,87800.000,95
147,0,36852,Jim Knous,25.7,68479.000,74
149,0,49960,Sepp Straka,25.8,149807.000,161
150,0,34255,Joseph Bramlett,25.9,177279.000,190
150,0,23108,Matt Kuchar,25.9,102611.000,110
150,0,32640,Troy Merritt,25.9,120294.000,129
153,0,29970,Dylan Frittelli,26.0,164930.000,176
153,0,34363,Tyrrell Hatton,26.0,76851.000,82
155,0,23320,Ryan Palmer,26.1,109002.000,116
156,0,20229,Stewart Cink,26.2,123616.000,131
157,0,32150,Michael Thompson,26.3,133378.000,141
158,0,45526,Abraham Ancer,26.4,112908.000,119
158,0,30163,Henrik Norlander,26.4,108400.000,114
160,0,32139,Danny Willett,26.5,82941.000,87
161,0,29535,Brice Garnett,26.6,136049.000,142
162,0,29478,Kevin Kisner,26.7,95124.000,99
162,0,47128,Richy Werenski,26.7,109444.000,114
164,0,39997,Corey Conners,26.8,156379.000,162
164,0,33597,Harry Higgs,26.8,140134.000,145
164,0,29420,Billy Horschel,26.8,102266.000,106
164,0,28775,Nate Lashley,26.8,123629.000,128
164,0,35449,Adam Long,26.8,134247.000,139
164,0,25198,Francesco Molinari,26.8,90712.000,94
164,0,33667,Carlos Ortiz,26.8,137712.000,143
164,0,29908,C.T. Pan,26.8,130282.000,135
172,0,25818,Scott Piercy,27.0,141778.000,146
173,0,40162,Justin Lower,27.2,106588.000,109
173,0,22056,Cameron Percy,27.2,59760.000,61
175,0,34563,Chesson Hadley,27.3,130662.000,133
176,0,51766,Wyndham Clark,27.4,184358.000,187
176,0,23983,Luke Donald,27.4,72888.000,74
178,0,22405,Justin Rose,27.5,67349.000,68
179,0,24924,Bill Haas,27.7,122802.000,123
180,0,24138,Ian Poulter,27.8,70104.000,70
180,0,31560,Brian Stuard,27.8,85000.000,85
182,0,24925,Jonathan Byrd,28.0,92831.000,92
182,0,32102,Rickie Fowler,28.0,123822.000,123
184,0,27974,Sung Kang,28.1,152617.000,151
185,0,26476,Chez Reavie,28.3,115262.000,113
186,0,35110,Brett Drewitt,28.5,73839.000,72
187,0,39953,Chase Seiffert,28.8,59162.000,57
188,0,32366,Kevin Chappell,28.9,98680.000,95
188,0,30927,Brendon Todd,28.9,103903.000,100
190,0,39436,Joshua Creel,30.4,60099.000,55
191,0,34360,Patrick Reed,31.0,122619.000,110
192,0,39058,Lucas Herbert,31.5,106534.000,94
193,0,51950,Max McGreevy,33.2,127841.000,107
