RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
35,0,21731,Freddie Jacobson,75' 7",64409,71,422,1301001694
35,0,34466,Peter Malnati,75' 7",67150,74,426,0202001712
38,0,27141,J.B. Holmes,75' 6",54386,60,421,3204001553
38,0,30711,Colt Knost,75' 6",63397,70,418,1401001954
40,0,26758,David Hearn,75' 5",74224,82,423,0201001798
40,0,30925,Dustin Johnson,75' 5",56119,62,419,2302001515
40,0,29476,Kyle Reifers,75' 5",86866,96,419,1702001769
43,0,29720,Andres Gonzales,75' 1",57688,64,421,2301001755
44,0,27942,Rob Oppenheim,75' 0",44999,50,413,2002001685
44,0,35732,Wes Roach,75' 0",38702,43,420,3301001809
46,0,32876,Martin Piller,74' 11",42258,47,423,3902001519
46,0,34264,Hudson Swafford,74' 11",81846,91,417,2003002073
48,0,28158,Steve Marino,74' 10",49415,55,417,4301001502
48,0,32839,Hideki Matsuyama,74' 10",52074,58,420,4701001549
48,0,29223,Sam Saunders,74' 10",45796,51,421,0101001665
51,0,21961,Charles Howell III,74' 9",70826,79,420,1302002017
51,0,36801,Mark Hubbard,74' 9",74433,83,419,1204002315
51,0,33410,Andrew Landry,74' 9",29589,33,421,4503001570
54,0,23108,Matt Kuchar,74' 8",69025,77,418,2902001731
55,0,46440,Smylie Kaufman,74' 5",64302,72,418,4801001684
55,0,27649,Brandt Snedeker,74' 5",66959,75,418,1001001447
57,0,25274,Steven Bowditch,74' 4",49053,55,419,3101001720
58,0,25892,Steve Wheatcroft,74' 3",62357,70,417,4503001787
59,0,24358,Robert Garrigus,74' 2",48075,54,411,4304001853
60,0,35545,Blayne Barber,74' 0",65722,74,416,3502001475
60,0,29420,Billy Horschel,74' 0",50635,57,414,4902001534
60,0,25349,Tim Wilkinson,74' 0",44390,50,416,3104001609
63,0,12716,Charley Hoffman,73' 11",62995,71,417,1801001822
64,0,22371,Aaron Baddeley,73' 7",65329,74,410,4803001624
64,0,24357,K.J. Choi,73' 7",58302,66,410,1902001597
64,0,25686,Jason Dufner,73' 7",69739,79,414,1801002276
64,0,33419,Cameron Tringale,73' 7",61786,70,412,1201001419
64,0,25632,Jimmy Walker,73' 7",61820,70,410,4801001806
69,0,24502,Adam Scott,73' 5",49345,56,414,4703001808
70,0,33204,Shane Lowry,73' 4",32564,37,413,1401001935
70,0,24490,George McNeill,73' 4",40477,46,409,1701002084
70,0,26289,Boo Weekley,73' 4",62496,71,412,3002002143
73,0,20157,Retief Goosen,73' 3",42215,48,412,1704001650
73,0,31202,William McGirt,73' 3",77374,88,412,1703001804
75,0,27936,Martin Laird,73' 2",61469,70,406,0101001897
75,0,23800,Bryce Molder,73' 2",58837,67,415,1403001516
75,0,26329,Louis Oosthuizen,73' 2",36885,42,411,4904001393
78,0,30163,Henrik Norlander,73' 1",45602,52,403,2701001401
79,0,24781,Hunter Mahan,73' 0",43787,50,408,0103001597
80,0,31646,Emiliano Grillo,72' 10",63829,73,409,5003001613
81,0,32150,Michael Thompson,72' 9",46268,53,405,0201001823
82,0,29222,Billy Hurley III,72' 8",51449,59,409,3701001436
82,0,27974,Sung Kang,72' 8",63640,73,407,2304001500
82,0,23621,Rory Sabbatini,72' 8",33993,39,405,0202001895
85,0,40026,Daniel Berger,72' 7",62731,72,411,3304001637
85,0,23320,Ryan Palmer,72' 7",67911,78,410,2901001636
87,0,29926,Danny Lee,72' 6",61736,71,407,3001001573
88,0,29268,Bronson Burgoon,72' 5",55593,64,402,3003001595
88,0,27747,Hiroshi Iwata,72' 5",57355,66,404,1904001825
88,0,29461,Jamie Lovemark,72' 5",71261,82,404,4301001734
91,0,28092,D.H. Lee,72' 4",39932,46,409,0201001957
92,0,34360,Patrick Reed,72' 3",67604,78,409,4904001789
92,0,26331,Charl Schwartzel,72' 3",48561,56,405,1904001737
94,0,22892,Jason Gore,72' 2",51966,60,406,2802001801
95,0,34262,Jon Curran,72' 1",72694,84,406,0703001839
96,0,27644,Brian Harman,72' 0",78611,91,400,0203001576
97,0,34409,David Lingmerth,71' 11",51800,60,405,2501001477
97,0,29289,S.Y. Noh,71' 11",59531,69,403,1101001667
99,0,31560,Brian Stuard,71' 9",51675,60,405,2701002107
100,0,29221,Webb Simpson,71' 8",49888,58,404,1401001607
101,0,36699,Patrick Rodgers,71' 7",61021,71,403,4804001799
101,0,30110,Kyle Stanley,71' 7",66964,78,397,2601001596
103,0,24846,Ricky Barnes,71' 6",68669,80,402,1101001701
104,0,34563,Chesson Hadley,71' 4",56488,66,397,4603001633
104,0,25240,D.A. Points,71' 4",33392,39,404,4601001461
106,0,20098,Stuart Appleby,71' 3",56452,66,400,1703001793
106,0,25364,Paul Casey,71' 3",48762,57,398,1703001775
106,0,23541,Ben Crane,71' 3",55595,65,396,2601001550
109,0,10885,Robert Allenby,71' 2",35018,41,396,2302002102
109,0,32640,Troy Merritt,71' 2",55538,65,401,1601001618
109,0,22405,Justin Rose,71' 2",41859,49,398,4904001658
112,0,25720,Chad Collins,71' 1",54600,64,401,2801002018
112,0,33122,Russell Knox,71' 1",55416,65,398,4804001617
112,0,26476,Chez Reavie,71' 1",64810,76,401,0202001508
115,0,26851,Marc Leishman,71' 0",55386,65,400,1803002074
116,0,29479,Scott Brown,70' 11",58737,69,395,2003001610
117,0,21878,Mark Wilson,70' 10",46755,55,398,0702001536
118,0,20472,Alex Cejka,70' 9",43322,51,400,4103002027
119,0,24461,Thomas Aiken,70' 8",40689,48,398,3202001284
119,0,32618,Rhein Gibson,70' 8",37332,44,395,1201002264
121,0,29725,Tony Finau,70' 7",66041,78,396,3201001534
121,0,06567,Vijay Singh,70' 7",55048,65,398,1903001523
121,0,34265,Will Wilcox,70' 7",48279,57,398,1404001668
124,0,29485,Brett Stegmaier,70' 6",63464,75,396,1901001693
125,0,28114,Dawie van der Walt,70' 5",47323,56,396,1704001754
126,0,35879,Kelly Kraft,70' 4",37125,44,387,0201001592
126,0,35891,Cameron Smith,70' 4",38804,46,393,2304001491
128,0,25493,Nick Taylor,70' 3",55644,66,395,0201001744
129,0,24494,Erik Compton,70' 1",42907,51,396,2702001406
129,0,33448,Justin Thomas,70' 1",63049,75,394,4304001549
131,0,29745,Tyler Aldridge,70' 0",56254,67,394,2503001577
131,0,30926,Chris Kirk,70' 0",62133,74,395,2001001539
133,0,27436,Graham DeLaet,69' 11",48637,58,388,2301001581
133,0,37455,Si Woo Kim,69' 11",83069,99,395,0202001749
135,0,20848,Ángel Cabrera,69' 10",41046,49,390,2302001983
136,0,28475,Jeff Overton,69' 9",48562,58,393,0402001617
137,0,23638,Brendon de Jonge,69' 8",54372,65,391,4101001336
137,0,34261,Scott Langley,69' 8",44332,53,393,3501001883
139,0,10809,Jim Furyk,69' 7",36742,44,391,4603001724
140,0,33667,Carlos Ortiz,69' 6",50868,61,389,3202001447
140,0,02206,David Toms,69' 6",45017,54,392,0103001275
142,0,32102,Rickie Fowler,69' 5",53325,64,390,0202002580
142,0,29518,Brendan Steele,69' 5",57481,69,389,1603001751
144,0,32200,Roberto Castro,69' 4",73179,88,392,1501001979
144,0,27129,Luke List,69' 4",54102,65,390,2502001828
144,0,25818,Scott Piercy,69' 4",53232,64,387,1803001545
147,0,31420,Anirban Lahiri,69' 2",39847,48,387,3101001219
148,0,20104,Ken Duke,69' 1",39803,48,389,3202001624
149,0,23353,J.J. Henry,68' 11",50418,61,387,0201001714
149,0,30944,Jason Kokrak,68' 11",61181,74,384,0404001497
151,0,12510,Chad Campbell,68' 10",66094,80,387,3104002368
152,0,21209,Sergio Garcia,68' 9",25575,31,388,3001001973
153,0,25198,Francesco Molinari,68' 8",46958,57,388,1102001433
153,0,27214,Kevin Streelman,68' 8",51888,63,380,2601001588
153,0,37189,Harold Varner III,68' 8",65126,79,382,0402001490
156,0,25900,Lucas Glover,68' 7",55131,67,383,4602001918
156,0,32448,James Hahn,68' 7",56801,69,382,4804001409
158,0,37454,Whee Kim,68' 6",53449,65,385,2503001654
158,0,27466,Spencer Levin,68' 6",67378,82,385,1501001377
158,0,28132,Tyrone Van Aswegen,68' 6",71485,87,381,0104001374
161,0,23983,Luke Donald,68' 5",48440,59,385,1101001331
162,0,24507,Jason Bohn,68' 4",48403,59,383,0203001726
162,0,26300,Matt Jones,68' 4",50838,62,378,3302001932
162,0,34431,Robert Streb,68' 4",53313,65,379,2702001607
162,0,31323,Gary Woodland,68' 4",63164,77,382,1603001474
166,0,31557,Jim Herman,68' 3",58165,71,383,1101001442
167,0,29974,Branden Grace,68' 2",34358,42,382,1804001260
168,0,25572,Graeme McDowell,68' 1",36759,45,384,4101001450
169,0,25804,Bubba Watson,68' 0",41611,51,381,1804001897
170,0,20766,Padraig Harrington,67' 11",35845,44,384,1603001583
170,0,34174,John Huh,67' 11",63586,78,380,1403001853
172,0,20691,Greg Owen,67' 2",55633,69,377,4603001522
173,0,22046,Geoff Ogilvy,67' 0",40217,50,378,3204001315
174,0,24912,Will MacKenzie,66' 11",52966,66,375,3901001277
175,0,30692,Scott Stallings,66' 10",49753,62,370,2801001197
176,0,08075,Jerry Kelly,66' 8",47993,60,374,4301001902
177,0,32366,Kevin Chappell,66' 7",62284,78,377,2501001665
178,0,20572,Rod Pampling,65' 10",29213,37,371,3503001329
179,0,33418,Shawn Stefani,65' 8",60648,77,369,2902001444
180,0,45526,Abraham Ancer,65' 4",29773,38,370,2602001316
180,0,33141,Keegan Bradley,65' 4",49389,63,366,1401001654
180,0,37273,Derek Ernst,65' 4",33721,43,367,4501001285
183,0,24924,Bill Haas,65' 3",50104,64,367,4903001589
184,0,23325,Vaughn Taylor,65' 2",52420,67,367,2001001378
185,0,20229,Stewart Cink,64' 10",38115,49,363,4604001567
