RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
48,0,23108,Matt Kuchar,50
48,0,33204,Shane Lowry,50
48,0,32839,Hideki Matsuyama,50
48,0,23800,Bryce Molder,50
48,0,27942,Rob Oppenheim,50
48,0,29223,Sam Saunders,50
48,0,24502,Adam Scott,50
48,0,27649,Brandt Snedeker,50
48,0,34264,Hudson Swafford,50
48,0,25892,Steve Wheatcroft,50
48,0,25349,Tim Wilkinson,50
69,0,40026,Daniel Berger,49
69,0,29268,Bronson Burgoon,49
69,0,24357,K.J. Choi,49
69,0,34262,Jon Curran,49
69,0,20157,Retief Goosen,49
69,0,22892,Jason Gore,49
69,0,31646,Emiliano Grillo,49
69,0,29222,Billy Hurley III,49
69,0,27747,Hiroshi Iwata,49
69,0,27974,Sung Kang,49
69,0,27936,Martin Laird,49
69,0,28092,D.H. Lee,49
69,0,29926,Danny Lee,49
69,0,34409,David Lingmerth,49
69,0,29461,Jamie Lovemark,49
69,0,24781,Hunter Mahan,49
69,0,31202,William McGirt,49
69,0,24490,George McNeill,49
69,0,30163,Henrik Norlander,49
69,0,26329,Louis Oosthuizen,49
69,0,23320,Ryan Palmer,49
69,0,34360,Patrick Reed,49
69,0,23621,Rory Sabbatini,49
69,0,26331,Charl Schwartzel,49
69,0,31560,Brian Stuard,49
69,0,32150,Michael Thompson,49
69,0,33419,Cameron Tringale,49
69,0,25632,Jimmy Walker,49
69,0,26289,Boo Weekley,49
98,0,24461,Thomas Aiken,48
98,0,10885,Robert Allenby,48
98,0,20098,Stuart Appleby,48
98,0,24846,Ricky Barnes,48
98,0,29479,Scott Brown,48
98,0,25364,Paul Casey,48
98,0,20472,Alex Cejka,48
98,0,25720,Chad Collins,48
98,0,24494,Erik Compton,48
98,0,23541,Ben Crane,48
98,0,34563,Chesson Hadley,48
98,0,27644,Brian Harman,48
98,0,33122,Russell Knox,48
98,0,26851,Marc Leishman,48
98,0,32640,Troy Merritt,48
98,0,29289,S.Y. Noh,48
98,0,25240,D.A. Points,48
98,0,26476,Chez Reavie,48
98,0,36699,Patrick Rodgers,48
98,0,22405,Justin Rose,48
98,0,29221,Webb Simpson,48
98,0,06567,Vijay Singh,48
98,0,30110,Kyle Stanley,48
98,0,29485,Brett Stegmaier,48
98,0,28114,Dawie van der Walt,48
98,0,34265,Will Wilcox,48
98,0,21878,Mark Wilson,48
125,0,29745,Tyler Aldridge,47
125,0,20848,Ángel Cabrera,47
125,0,32200,Roberto Castro,47
125,0,23638,Brendon de Jonge,47
125,0,27436,Graham DeLaet,47
125,0,20104,Ken Duke,47
125,0,29725,Tony Finau,47
125,0,32102,Rickie Fowler,47
125,0,10809,Jim Furyk,47
125,0,21209,Sergio Garcia,47
125,0,32618,Rhein Gibson,47
125,0,37455,Si Woo Kim,47
125,0,30926,Chris Kirk,47
125,0,35879,Kelly Kraft,47
125,0,34261,Scott Langley,47
125,0,27129,Luke List,47
125,0,25198,Francesco Molinari,47
125,0,33667,Carlos Ortiz,47
125,0,28475,Jeff Overton,47
125,0,25818,Scott Piercy,47
125,0,35891,Cameron Smith,47
125,0,29518,Brendan Steele,47
125,0,25493,Nick Taylor,47
125,0,33448,Justin Thomas,47
125,0,02206,David Toms,47
150,0,24507,Jason Bohn,46
150,0,12510,Chad Campbell,46
150,0,23983,Luke Donald,46
150,0,25900,Lucas Glover,46
150,0,29974,Branden Grace,46
150,0,32448,James Hahn,46
150,0,20766,Padraig Harrington,46
150,0,23353,J.J. Henry,46
150,0,31557,Jim Herman,46
150,0,34174,John Huh,46
150,0,26300,Matt Jones,46
150,0,37454,Whee Kim,46
150,0,30944,Jason Kokrak,46
150,0,31420,Anirban Lahiri,46
150,0,27466,Spencer Levin,46
150,0,25572,Graeme McDowell,46
150,0,34431,Robert Streb,46
150,0,27214,Kevin Streelman,46
150,0,28132,Tyrone Van Aswegen,46
150,0,37189,Harold Varner III,46
150,0,25804,Bubba Watson,46
150,0,31323,Gary Woodland,46
172,0,32366,Kevin Chappell,45
172,0,08075,Jerry Kelly,45
172,0,24912,Will MacKenzie,45
172,0,22046,Geoff Ogilvy,45
172,0,20691,Greg Owen,45
172,0,30692,Scott Stallings,45
178,0,45526,Abraham Ancer,44
178,0,33141,Keegan Bradley,44
178,0,20229,Stewart Cink,44
178,0,37273,Derek Ernst,44
178,0,24924,Bill Haas,44
178,0,20572,Rod Pampling,44
178,0,33418,Shawn Stefani,44
178,0,23325,Vaughn Taylor,44
