RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
27,0,01948,Tim Petrovic,2' 3",801,1817.417
27,0,32876,Martin Piller,2' 3",574,1314.917
27,0,30946,Alex Prugh,2' 3",838,1899.667
27,0,29221,Webb Simpson,2' 3",870,1987.583
27,0,08375,Paul Stankowski,2' 3",682,1523.917
27,0,06527,Steve Stricker,2' 3",517,1183.417
27,0,02206,David Toms,2' 3",627,1421.833
27,0,26668,Marc Turnesa,2' 3",524,1188.417
27,0,27770,Camilo Villegas,2' 3",609,1374.000
27,0,27095,Nick Watney,2' 3",626,1411.750
27,0,12602,Dean Wilson,2' 3",603,1369.167
65,0,10885,Robert Allenby,2' 4",777,1781.333
65,0,06004,Stephen Ames,2' 4",648,1530.000
65,0,20098,Stuart Appleby,2' 4",644,1504.250
65,0,23614,Rich Beem,2' 4",512,1182.833
65,0,10505,Shane Bertsch,2' 4",545,1252.083
65,0,24507,Jason Bohn,2' 4",721,1665.083
65,0,20229,Stewart Cink,2' 4",562,1311.833
65,0,11123,Chris Couch,2' 4",708,1661.417
65,0,23541,Ben Crane,2' 4",664,1570.250
65,0,25686,Jason Dufner,2' 4",703,1624.917
65,0,21805,Harrison Frazar,2' 4",447,1057.583
65,0,32698,Bobby Gates,2' 4",764,1794.833
65,0,19846,Brian Gay,2' 4",754,1779.583
65,0,24980,Scott Gutschewski,2' 4",605,1389.000
65,0,20766,Padraig Harrington,2' 4",455,1059.917
65,0,12716,Charley Hoffman,2' 4",793,1846.583
65,0,01577,Lee Janzen,2' 4",534,1230.833
65,0,10733,Kent Jones,2' 4",747,1740.583
65,0,30926,Chris Kirk,2' 4",831,1933.250
65,0,30711,Colt Knost,2' 4",726,1693.583
65,0,10860,Justin Leonard,2' 4",809,1888.167
65,0,01706,Davis Love III,2' 4",594,1380.167
65,0,23548,Bill Lunde,2' 4",863,1988.667
65,0,22961,David Mathis,2' 4",736,1724.833
65,0,01766,Billy Mayfair,2' 4",944,2222.500
65,0,25572,Graeme McDowell,2' 4",385,907.000
65,0,31202,William McGirt,2' 4",1038,2397.250
65,0,25240,D.A. Points,2' 4",767,1802.667
65,0,28620,Aron Price,2' 4",539,1278.167
65,0,26476,Chez Reavie,2' 4",903,2122.500
65,0,23497,Tag Ridings,2' 4",797,1846.583
65,0,22913,John Rollins,2' 4",807,1863.333
65,0,22405,Justin Rose,2' 4",691,1639.250
65,0,23621,Rory Sabbatini,2' 4",649,1516.833
65,0,06567,Vijay Singh,2' 4",778,1820.417
65,0,33911,Nate Smith,2' 4",547,1271.000
65,0,29518,Brendan Steele,2' 4",863,2024.417
65,0,23325,Vaughn Taylor,2' 4",885,2050.167
65,0,27330,Josh Teater,2' 4",1029,2423.417
65,0,23788,D.J. Trahan,2' 4",950,2213.083
65,0,25632,Jimmy Walker,2' 4",788,1833.167
65,0,20160,Charlie Wi,2' 4",783,1802.000
65,0,24663,Y.E. Yang,2' 4",437,1014.917
108,0,29910,Blake Adams,2' 5",1097,2686.917
108,0,28087,Kris Blanks,2' 5",943,2282.000
108,0,25274,Steven Bowditch,2' 5",810,1938.417
108,0,20848,Ángel Cabrera,2' 5",362,881.250
108,0,12510,Chad Campbell,2' 5",999,2439.333
108,0,32366,Kevin Chappell,2' 5",650,1584.833
108,0,23673,Michael Connell,2' 5",790,1905.583
108,0,21753,Brian Davis,2' 5",982,2364.333
108,0,23409,James Driscoll,2' 5",658,1593.583
108,0,06621,Joe Durant,2' 5",747,1814.667
108,0,25900,Lucas Glover,2' 5",656,1565.417
108,0,28679,Fabián Gómez,2' 5",768,1847.000
108,0,26758,David Hearn,2' 5",838,1999.583
108,0,31557,Jim Herman,2' 5",658,1581.833
108,0,25444,Justin Hicks,2' 5",514,1262.583
108,0,29420,Billy Horschel,2' 5",685,1643.583
108,0,06573,Brandt Jobe,2' 5",895,2134.667
108,0,29718,Anthony Kim,2' 5",603,1446.333
108,0,26881,Jarrod Lyle,2' 5",773,1871.917
108,0,24781,Hunter Mahan,2' 5",802,1947.667
108,0,28158,Steve Marino,2' 5",647,1559.083
108,0,10585,Scott McCarron,2' 5",562,1356.417
108,0,06515,Shaun Micheel,2' 5",706,1734.333
108,0,26596,Ryan Moore,2' 5",615,1498.083
108,0,25396,Kevin Na,2' 5",642,1564.833
108,0,28475,Jeff Overton,2' 5",785,1892.167
108,0,20572,Rod Pampling,2' 5",639,1525.917
108,0,25818,Scott Piercy,2' 5",662,1605.333
108,0,24138,Ian Poulter,2' 5",405,979.750
108,0,26331,Charl Schwartzel,2' 5",436,1044.250
108,0,24502,Adam Scott,2' 5",492,1208.583
108,0,20645,John Senden,2' 5",921,2207.000
108,0,27214,Kevin Streelman,2' 5",761,1811.083
108,0,27963,Chris Stroud,2' 5",859,2094.167
108,0,33419,Cameron Tringale,2' 5",1079,2618.000
108,0,26951,Johnson Wagner,2' 5",773,1898.750
108,0,26289,Boo Weekley,2' 5",682,1667.083
108,0,20436,Garrett Willis,2' 5",690,1676.833
108,0,31323,Gary Woodland,2' 5",791,1883.417
147,0,20070,Matt Bettencourt,2' 6",819,2078.667
147,0,33141,Keegan Bradley,2' 6",843,2074.167
147,0,24290,D.J. Brigman,2' 6",593,1488.167
147,0,28089,Jason Day,2' 6",585,1444.667
147,0,32102,Rickie Fowler,2' 6",659,1657.833
147,0,23718,Nathan Green,2' 6",720,1778.833
147,0,08537,J.P. Hayes,2' 6",508,1258.250
147,0,35087,Bio Kim,2' 6",596,1484.917
147,0,29478,Kevin Kisner,2' 6",610,1518.833
147,0,27797,Derek Lamely,2' 6",652,1644.167
147,0,33413,Ben Martin,2' 6",715,1783.917
147,0,22046,Geoff Ogilvy,2' 6",540,1364.417
147,0,23320,Ryan Palmer,2' 6",628,1557.500
147,0,24361,Pat Perez,2' 6",721,1788.917
147,0,28486,Michael Putnam,2' 6",582,1449.167
147,0,31193,Jim Renner,2' 6",561,1403.833
147,0,25457,Alexandre Rocha,2' 6",573,1417.750
147,0,27649,Brandt Snedeker,2' 6",663,1664.333
147,0,23623,Bo Van Pelt,2' 6",763,1880.083
147,0,27064,Jhonattan Vegas,2' 6",786,1969.333
167,0,07867,Woody Austin,2' 7",524,1344.250
167,0,34255,Joseph Bramlett,2' 7",685,1751.417
167,0,07457,Steve Flesch,2' 7",797,2037.917
167,0,30750,Tommy Gainey,2' 7",992,2563.750
167,0,24358,Robert Garrigus,2' 7",749,1944.167
167,0,27141,J.B. Holmes,2' 7",521,1326.917
167,0,27936,Martin Laird,2' 7",648,1658.083
167,0,01810,Phil Mickelson,2' 7",599,1557.500
167,0,24140,Sean O'Hair,2' 7",666,1724.167
167,0,30692,Scott Stallings,2' 7",775,2024.667
167,0,30110,Kyle Stanley,2' 7",877,2249.833
167,0,26287,Roland Thatcher,2' 7",646,1673.833
167,0,32150,Michael Thompson,2' 7",725,1844.750
180,0,12652,Cameron Beckman,2' 8",684,1799.667
180,0,29720,Andres Gonzales,2' 8",501,1316.583
180,0,32640,Troy Merritt,2' 8",638,1711.250
180,0,25562,Andres Romero,2' 8",679,1786.333
180,0,34072,Will Strickler,2' 8",454,1226.500
185,0,08725,Tom Gillis,2' 9",558,1535.500
185,0,31401,Zack Miller,2' 9",827,2281.583
