RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,40058,Zac Blair,100.0,1
1,0,33141,Keegan Bradley,100.0,1
1,0,25364,Paul Casey,100.0,4
1,0,20104,Ken Duke,100.0,1
1,0,10809,Jim Furyk,100.0,2
1,0,28679,Fabián Gómez,100.0,1
1,0,20157,Retief Goosen,100.0,1
1,0,29974,Branden Grace,100.0,2
1,0,35539,Luke Guthrie,100.0,3
1,0,30925,Dustin Johnson,100.0,4
1,0,37454,Whee Kim,100.0,1
1,0,33410,Andrew Landry,100.0,1
1,0,28092,D.H. Lee,100.0,1
1,0,35300,Andrew Loupe,100.0,1
1,0,32839,Hideki Matsuyama,100.0,3
1,0,32640,Troy Merritt,100.0,4
1,0,20645,John Senden,100.0,2
1,0,34046,Jordan Spieth,100.0,6
1,0,28114,Dawie van der Walt,100.0,1
1,0,26289,Boo Weekley,100.0,2
21,0,28237,Rory McIlroy,85.7,6
22,0,12510,Chad Campbell,80.0,4
22,0,27466,Spencer Levin,80.0,4
24,0,24024,Zach Johnson,75.0,3
24,0,26329,Louis Oosthuizen,75.0,3
24,0,29223,Sam Saunders,75.0,3
24,0,24502,Adam Scott,75.0,6
24,0,33448,Justin Thomas,75.0,3
29,0,40026,Daniel Berger,71.4,5
29,0,27141,J.B. Holmes,71.4,5
31,0,28089,Jason Day,66.7,2
31,0,29725,Tony Finau,66.7,2
31,0,34563,Chesson Hadley,66.7,2
31,0,33461,Morgan Hoffmann,66.7,2
31,0,26300,Matt Jones,66.7,2
31,0,32757,Patton Kizzire,66.7,2
31,0,01810,Phil Mickelson,66.7,2
31,0,26596,Ryan Moore,66.7,2
31,0,22405,Justin Rose,66.7,2
31,0,29221,Webb Simpson,66.7,2
31,0,29485,Brett Stegmaier,66.7,2
31,0,27214,Kevin Streelman,66.7,4
31,0,27064,Jhonattan Vegas,66.7,2
44,0,26758,David Hearn,62.5,5
44,0,21961,Charles Howell III,62.5,5
46,0,32102,Rickie Fowler,60.0,3
46,0,27129,Luke List,60.0,3
46,0,23320,Ryan Palmer,60.0,3
46,0,25632,Jimmy Walker,60.0,3
50,0,29518,Brendan Steele,57.1,4
51,0,37455,Si Woo Kim,54.5,6
52,0,22371,Aaron Baddeley,50.0,2
52,0,20472,Alex Cejka,50.0,2
52,0,32366,Kevin Chappell,50.0,2
52,0,20229,Stewart Cink,50.0,1
52,0,23638,Brendon de Jonge,50.0,2
52,0,24358,Robert Garrigus,50.0,1
52,0,31646,Emiliano Grillo,50.0,2
52,0,27644,Brian Harman,50.0,2
52,0,29420,Billy Horschel,50.0,3
52,0,21731,Freddie Jacobson,50.0,1
52,0,27974,Sung Kang,50.0,3
52,0,39975,Michael Kim,50.0,2
52,0,30926,Chris Kirk,50.0,3
52,0,30711,Colt Knost,50.0,3
52,0,27936,Martin Laird,50.0,1
52,0,34261,Scott Langley,50.0,1
52,0,26851,Marc Leishman,50.0,4
52,0,25572,Graeme McDowell,50.0,1
52,0,31202,William McGirt,50.0,3
52,0,24490,George McNeill,50.0,1
52,0,22046,Geoff Ogilvy,50.0,1
52,0,20691,Greg Owen,50.0,1
52,0,35451,Scott Pinckney,50.0,1
52,0,26476,Chez Reavie,50.0,2
52,0,34360,Patrick Reed,50.0,4
52,0,25493,Nick Taylor,50.0,1
52,0,32150,Michael Thompson,50.0,2
79,0,08075,Jerry Kelly,42.9,3
79,0,23108,Matt Kuchar,42.9,3
81,0,29745,Tyler Aldridge,40.0,2
81,0,25900,Lucas Glover,40.0,2
81,0,20766,Padraig Harrington,40.0,2
81,0,34098,Russell Henley,40.0,2
81,0,36689,Brooks Koepka,40.0,2
81,0,23800,Bryce Molder,40.0,2
81,0,27649,Brandt Snedeker,40.0,2
81,0,30692,Scott Stallings,40.0,2
81,0,28132,Tyrone Van Aswegen,40.0,2
81,0,27770,Camilo Villegas,40.0,2
91,0,24140,Sean O'Hair,37.5,3
91,0,34264,Hudson Swafford,37.5,3
93,0,45526,Abraham Ancer,33.3,1
93,0,29268,Bronson Burgoon,33.3,1
93,0,27436,Graham DeLaet,33.3,2
93,0,21209,Sergio Garcia,33.3,1
93,0,24924,Bill Haas,33.3,1
93,0,32448,James Hahn,33.3,1
93,0,31557,Jim Herman,33.3,2
93,0,29222,Billy Hurley III,33.3,1
93,0,46440,Smylie Kaufman,33.3,1
93,0,35879,Kelly Kraft,33.3,1
93,0,29926,Danny Lee,33.3,2
93,0,34409,David Lingmerth,33.3,1
93,0,25198,Francesco Molinari,33.3,2
93,0,29476,Kyle Reifers,33.3,1
93,0,36699,Patrick Rodgers,33.3,2
93,0,26331,Charl Schwartzel,33.3,2
93,0,06527,Steve Stricker,33.3,1
93,0,25834,Daniel Summerhays,33.3,3
93,0,33419,Cameron Tringale,33.3,1
93,0,26951,Johnson Wagner,33.3,2
93,0,25804,Bubba Watson,33.3,2
93,0,25892,Steve Wheatcroft,33.3,1
115,0,24846,Ricky Barnes,28.6,2
115,0,33122,Russell Knox,28.6,2
115,0,31323,Gary Woodland,28.6,2
118,0,25686,Jason Dufner,25.0,1
118,0,29461,Jamie Lovemark,25.0,2
118,0,35891,Cameron Smith,25.0,1
118,0,37189,Harold Varner III,25.0,1
122,0,35545,Blayne Barber,20.0,1
122,0,35532,Tom Hoge,20.0,1
122,0,30944,Jason Kokrak,20.0,1
122,0,25396,Kevin Na,20.0,1
122,0,27942,Rob Oppenheim,20.0,1
122,0,25818,Scott Piercy,20.0,1
122,0,30110,Kyle Stanley,20.0,1
122,0,33418,Shawn Stefani,20.0,1
122,0,02206,David Toms,20.0,1
131,0,34262,Jon Curran,16.7,1
132,0,23541,Ben Crane,14.3,1
132,0,29478,Kevin Kisner,14.3,1
134,0,20098,Stuart Appleby,.0,0
134,0,27895,Jonas Blixt,.0,0
134,0,24507,Jason Bohn,.0,0
134,0,25274,Steven Bowditch,.0,0
134,0,29479,Scott Brown,.0,0
134,0,20848,Ángel Cabrera,.0,0
134,0,32200,Roberto Castro,.0,0
134,0,24357,K.J. Choi,.0,0
134,0,24494,Erik Compton,.0,0
134,0,23983,Luke Donald,.0,0
134,0,34099,Harris English,.0,0
134,0,37273,Derek Ernst,.0,0
134,0,31416,Derek Fathauer,.0,0
134,0,32618,Rhein Gibson,.0,0
134,0,29720,Andres Gonzales,.0,0
134,0,22892,Jason Gore,.0,0
134,0,33399,Adam Hadwin,.0,0
134,0,23353,J.J. Henry,.0,0
134,0,12716,Charley Hoffman,.0,0
134,0,36801,Mark Hubbard,.0,0
134,0,34174,John Huh,.0,0
134,0,31420,Anirban Lahiri,.0,0
134,0,33204,Shane Lowry,.0,0
134,0,24912,Will MacKenzie,.0,0
134,0,24781,Hunter Mahan,.0,0
