RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
90,0,27330,Josh Teater,747
91,0,29268,Bronson Burgoon,753
91,0,34363,Tyrrell Hatton,753
93,0,30692,Scott Stallings,758
94,0,33667,Carlos Ortiz,760
95,0,34264,Hudson Swafford,761
96,0,47504,Sam Burns,762
97,0,29535,Brice Garnett,766
98,0,52372,Cameron Champ,774
98,0,35376,Roberto Díaz,774
100,0,40098,Matt Fitzpatrick,779
101,0,10809,Jim Furyk,781
101,0,35732,Wes Roach,781
103,0,19803,Ryan Armour,784
104,0,25686,Jason Dufner,787
105,0,25572,Graeme McDowell,791
106,0,24361,Pat Perez,792
107,0,32757,Patton Kizzire,795
108,0,26758,David Hearn,796
109,0,27895,Jonas Blixt,800
110,0,28679,Fabián Gómez,806
111,0,24781,Hunter Mahan,808
112,0,29479,Scott Brown,811
113,0,35891,Cameron Smith,812
114,0,33410,Andrew Landry,813
115,0,30110,Kyle Stanley,820
116,0,46501,Ollie Schniederjans,821
117,0,25396,Kevin Na,828
117,0,39327,Ben Silverman,828
119,0,22371,Aaron Baddeley,833
120,0,01810,Phil Mickelson,837
121,0,21209,Sergio Garcia,838
122,0,34098,Russell Henley,841
122,0,31560,Brian Stuard,841
124,0,29484,Peter Uihlein,843
125,0,24024,Zach Johnson,852
126,0,34466,Peter Malnati,860
126,0,39324,J.J. Spaun,860
128,0,27644,Brian Harman,864
129,0,46601,Trey Mullinax,865
130,0,47128,Richy Werenski,867
131,0,29908,C.T. Pan,868
132,0,36799,Stephan Jaeger,869
132,0,32333,Kevin Tway,869
134,0,27129,Luke List,872
135,0,45609,Tyler Duncan,877
136,0,32791,K.H. Lee,883
137,0,32200,Roberto Castro,896
137,0,29518,Brendan Steele,896
139,0,27958,Ryan Blaum,897
139,0,36699,Patrick Rodgers,897
141,0,49298,Kramer Hickok,906
142,0,35449,Adam Long,913
142,0,32139,Danny Willett,913
144,0,30786,Brady Schnell,920
145,0,34261,Scott Langley,923
146,0,30978,Kiradech Aphibarnrat,924
147,0,24924,Bill Haas,925
147,0,21528,Henrik Stenson,925
149,0,39977,Max Homa,931
150,0,32058,José de Jesús Rodríguez,947
151,0,27141,J.B. Holmes,949
152,0,25198,Francesco Molinari,955
153,0,35879,Kelly Kraft,956
154,0,49303,Anders Albertson,962
155,0,34563,Chesson Hadley,967
156,0,19846,Brian Gay,973
157,0,28259,Sangmoon Bae,974
158,0,12716,Charley Hoffman,977
159,0,47856,Seth Reeves,985
160,0,29974,Branden Grace,986
161,0,35506,Mackenzie Hughes,987
162,0,31557,Jim Herman,988
163,0,39954,Cody Gribble,989
164,0,27349,Alex Noren,991
165,0,46523,Joey Garber,992
166,0,29223,Sam Saunders,994
167,0,27963,Chris Stroud,999
168,0,31420,Anirban Lahiri,1004
169,0,34306,John Chin,1015
170,0,28252,Seamus Power,1028
171,0,25632,Jimmy Walker,1032
172,0,35617,Martin Trainer,1054
173,0,36852,Jim Knous,1072
174,0,27556,Ted Potter Jr.,1082
175,0,37380,Curtis Luck,1093
176,0,35532,Tom Hoge,1099
177,0,21731,Freddie Jacobson,1103
178,0,34431,Robert Streb,1112
179,0,24925,Jonathan Byrd,1128
180,0,23353,J.J. Henry,1137
181,0,06522,Ernie Els,1148
182,0,47990,Kyle Jones,1164
183,0,37454,Whee Kim,1172
184,0,30191,Julián Etulain,1182
185,0,32816,Satoshi Kodaira,1225
186,0,20472,Alex Cejka,1266
187,0,20572,Rod Pampling,1271
188,0,39975,Michael Kim,1392
