RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
51,0,34076,Joel Dahmen,15.73%,28,178,-0.14
52,0,48319,Tom Whitney,15.44%,21,136,-0.33
53,0,32367,Jorge Campillo,15.38%,16,104,+0.06
54,0,27214,Kevin Streelman,15.22%,21,138,-0.14
55,0,33399,Adam Hadwin,15.19%,24,158,-0.04
56,0,48153,Matthieu Pavon,15.08%,19,126,-0.05
57,0,45609,Tyler Duncan,15.00%,21,140,-0.05
57,0,35617,Martin Trainer,15.00%,15,100,+0.33
59,0,39997,Corey Conners,14.94%,26,174,+0.04
60,0,51287,Ryo Hisatsune,14.88%,25,168,+0.08
61,0,48119,Ben Taylor,14.52%,18,124,+0.06
62,0,39971,Sungjae Im,14.37%,25,174,-0.08
63,0,35506,Mackenzie Hughes,14.21%,27,190,E
64,0,37455,Si Woo Kim,14.20%,25,176,E
65,0,55708,Hayden Buckley,14.08%,20,142,+0.25
66,0,47679,Victor Perez,13.89%,20,144,-0.15
67,0,57975,Harry Hall,13.75%,22,160,E
68,0,32102,Rickie Fowler,13.64%,21,154,-0.05
69,0,35532,Tom Hoge,13.37%,27,202,+0.22
70,0,50525,Collin Morikawa,13.29%,21,158,E
71,0,48887,Matt Wallace,13.28%,17,128,+0.24
72,0,57900,Chandler Phillips,13.25%,22,166,+0.18
73,0,50095,Austin Smotherman,13.21%,14,106,-0.14
74,0,34587,Chan Kim,13.13%,21,160,-0.05
75,0,28252,Seamus Power,13.02%,25,192,+0.16
76,0,30926,Chris Kirk,12.99%,20,154,-0.05
77,0,32757,Patton Kizzire,12.90%,16,124,-0.19
78,0,47483,Will Zalatoris,12.88%,17,132,+0.35
79,0,56630,Akshay Bhatia,12.79%,22,172,E
80,0,47591,Eric Cole,12.62%,27,214,+0.11
81,0,32366,Kevin Chappell,12.50%,14,112,-0.14
81,0,39324,J.J. Spaun,12.50%,20,160,+0.05
83,0,39975,Michael Kim,12.35%,20,162,-0.35
84,0,22405,Justin Rose,12.30%,15,122,-0.07
85,0,48867,Matti Schmid,12.18%,19,156,+0.21
86,0,50497,Adrien Dumont de Chassart,12.16%,18,148,-0.50
87,0,40115,Adam Svensson,12.15%,26,214,+0.15
88,0,34466,Peter Malnati,12.00%,18,150,+0.56
89,0,40098,Matt Fitzpatrick,11.97%,17,142,-0.24
90,0,32070,Rafael Campos,11.67%,14,120,-0.07
91,0,60067,Joe Highsmith,11.43%,16,140,+0.13
92,0,30911,Tommy Fleetwood,11.27%,16,142,+0.19
93,0,29420,Billy Horschel,11.18%,17,152,+0.41
94,0,34021,Bud Cauley,11.11%,12,108,E
94,0,57362,Austin Eckroat,11.11%,20,180,-0.10
94,0,59143,Mac Meissner,11.11%,16,144,E
94,0,51894,Vince Whaley,11.11%,16,144,-0.25
98,0,50188,S.H. Kim,10.95%,23,210,+0.09
99,0,60004,Jacob Bridgeman,10.90%,17,156,+0.18
100,0,46442,Maverick McNealy,10.87%,20,184,+0.10
101,0,52666,Sami Valimaki,10.83%,13,120,+0.31
102,0,32839,Hideki Matsuyama,10.81%,16,148,E
103,0,29221,Webb Simpson,10.78%,11,102,-0.18
104,0,40006,Erik van Rooyen,10.76%,17,158,-0.12
105,0,12716,Charley Hoffman,10.71%,15,140,-0.07
105,0,33204,Shane Lowry,10.71%,15,140,-0.07
105,0,48699,Callum Tarren,10.71%,15,140,-0.27
108,0,33408,Tyson Alexander,10.67%,16,150,+0.19
109,0,46717,Viktor Hovland,10.53%,12,114,E
110,0,54628,Lee Hodges,10.44%,19,182,E
111,0,36871,Matt NeSmith,10.42%,15,144,-0.07
112,0,52514,Trace Crowe,10.29%,14,136,+0.21
113,0,47995,Davis Riley,10.27%,15,146,-0.07
113,0,45242,Kevin Yu,10.27%,15,146,E
115,0,32791,K.H. Lee,10.26%,16,156,+0.06
116,0,55454,Carl Yuan,10.16%,13,128,E
117,0,54421,Garrick Higgo,10.13%,16,158,E
117,0,55182,Tom Kim,10.13%,16,158,-0.19
119,0,59442,Parker Coody,10.00%,11,110,-0.27
119,0,32333,Kevin Tway,10.00%,12,120,-0.33
121,0,34563,Chesson Hadley,9.85%,13,132,-0.08
122,0,45157,Cam Davis,9.74%,15,154,+0.47
123,0,52215,Robert MacIntyre,9.72%,14,144,+0.14
124,0,34255,Joseph Bramlett,9.52%,16,168,E
125,0,28089,Jason Day,9.42%,13,138,-0.08
126,0,35450,Patrick Cantlay,9.23%,12,130,+0.17
127,0,51070,Vincent Norrman,9.18%,9,98,+0.33
128,0,35310,Lanto Griffin,9.03%,13,144,-0.08
129,0,46113,Ryan McCormick,9.02%,11,122,+0.09
130,0,48084,Wesley Bryan,9.00%,9,100,-0.33
131,0,33653,Thomas Detry,8.96%,12,134,-0.17
132,0,35461,Beau Hossler,8.82%,15,170,-0.20
133,0,50493,Justin Suh,8.78%,13,148,+0.23
134,0,47988,Nick Hardy,8.62%,15,174,+0.20
135,0,34099,Harris English,8.60%,16,186,+0.06
136,0,54576,Patrick Fishburn,8.57%,12,140,-0.33
137,0,58168,Davis Thompson,8.33%,15,180,E
138,0,33141,Keegan Bradley,8.23%,13,158,E
139,0,55893,Sam Stevens,8.16%,16,196,+0.19
140,0,39546,Keith Mitchell,8.02%,13,162,+0.15
141,0,34046,Jordan Spieth,7.86%,11,140,+0.36
142,0,27129,Luke List,7.79%,12,154,-0.08
143,0,24502,Adam Scott,7.75%,11,142,-0.18
144,0,36799,Stephan Jaeger,7.59%,12,158,+0.17
145,0,28420,Ryan Brehm,7.50%,9,120,+0.33
145,0,36699,Patrick Rodgers,7.50%,15,200,+0.07
147,0,27139,David Skinns,7.32%,12,164,E
148,0,33968,Thorbjørn Olesen,7.29%,7,96,E
149,0,51997,Andrew Novak,7.23%,12,166,E
150,0,49947,Taylor Moore,7.07%,14,198,-0.07
151,0,56149,Wilson Furr,7.02%,8,114,+0.38
152,0,39977,Max Homa,6.96%,11,158,+0.18
153,0,47504,Sam Burns,6.85%,10,146,+0.10
154,0,47663,Kevin Dougherty,6.45%,8,124,-0.25
155,0,46046,Scottie Scheffler,6.34%,9,142,+0.22
156,0,50484,Hayden Springer,6.25%,9,144,+0.22
157,0,52453,Nicolai Højgaard,6.14%,7,114,+0.14
158,0,47347,Adam Schenk,5.98%,11,184,+0.36
159,0,51696,Rico Hoey,5.95%,10,168,-0.20
160,0,60767,Blaine Hale Jr.,5.77%,6,104,E
161,0,46340,Alex Smalley,5.41%,8,148,-0.25
162,0,51634,Sahith Theegala,5.38%,10,186,+0.50
163,0,52955,Ludvig Åberg,5.33%,8,150,-0.13
163,0,47420,Jake Knapp,5.33%,8,150,+0.50
165,0,51977,Max Greyserman,5.19%,8,154,-0.13
166,0,59836,Pierceson Coody,5.13%,8,156,-0.25
167,0,29725,Tony Finau,5.06%,8,158,+0.13
167,0,48081,Xander Schauffele,5.06%,8,158,-0.13
169,0,37212,Paul Barjon,4.72%,5,106,+1.40
170,0,33948,Byeong Hun An,4.67%,7,150,E
171,0,37378,Min Woo Lee,4.55%,6,132,-0.50
172,0,59866,Nick Dunlap,4.48%,6,134,E
173,0,48117,Kurt Kitayama,4.43%,7,158,+0.14
174,0,31323,Gary Woodland,4.38%,7,160,E
175,0,57366,Cameron Young,4.32%,7,162,-0.14
176,0,59095,Chris Gotterup,4.23%,6,142,+0.17
177,0,33448,Justin Thomas,3.73%,5,134,-0.20
178,0,52372,Cameron Champ,3.51%,4,114,+0.25
179,0,51766,Wyndham Clark,2.99%,4,134,+0.50
180,0,27064,Jhonattan Vegas,2.78%,4,144,+0.50
181,0,38991,Alejandro Tosti,2.17%,3,138,+0.33
182,0,40250,Taylor Pendrith,1.97%,3,152,E
183,0,29936,Ryan Fox,1.28%,2,156,E
184,0,28237,Rory McIlroy,.72%,1,138,E
