RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
53,0,23307,Roger Tambellini,52.63,190,361
54,0,24924,Bill Haas,52.57,297,565
55,0,06350,Bob May,52.44,172,328
56,0,01313,Steve Elkington,52.43,97,185
57,0,22913,John Rollins,52.42,238,454
58,0,23353,J.J. Henry,52.32,271,518
59,0,22946,Henrik Bjornstad,52.31,260,497
59,0,02101,Joey Sindelar,52.31,226,432
61,0,22293,Heath Slocum,52.28,172,329
61,0,06527,Steve Stricker,52.28,149,285
63,0,27141,J.B. Holmes,52.23,258,494
64,0,12823,Carlos Franco,52.17,277,531
64,0,27095,Nick Watney,52.17,264,506
66,0,24781,Hunter Mahan,52.08,225,432
67,0,12510,Chad Campbell,52.05,254,488
68,0,01887,Mark O'Meara,52.03,154,296
69,0,12660,Jesper Parnevik,51.99,235,452
70,0,06515,Shaun Micheel,51.82,256,494
71,0,07013,Wes Short Jr.,51.80,288,556
72,0,01320,Bob Estes,51.76,220,425
73,0,02246,Duffy Waldorf,51.71,212,410
74,0,23409,James Driscoll,51.63,285,552
75,0,06573,Brandt Jobe,51.57,246,477
76,0,24912,Will MacKenzie,51.54,234,454
77,0,07457,Steve Flesch,51.45,284,552
78,0,01766,Billy Mayfair,51.28,201,392
79,0,01666,Bernhard Langer,51.19,193,377
80,0,22892,Jason Gore,51.17,241,471
81,0,12755,Vance Veazey,51.14,179,350
82,0,02106,Chris Smith,51.10,162,317
83,0,01761,Len Mattiace,50.99,181,355
84,0,20574,Mathew Goggin,50.98,182,357
85,0,10885,Robert Allenby,50.91,168,330
86,0,11123,Chris Couch,50.86,207,407
87,0,23718,Nathan Green,50.84,272,535
88,0,06575,Dudley Hart,50.83,246,484
89,0,24358,Robert Garrigus,50.71,251,495
90,0,21350,Ryuji Imada,50.68,298,588
91,0,20382,Stephen Leaney,50.63,202,399
92,0,24507,Jason Bohn,50.62,244,482
93,0,06643,Paul Goydos,50.55,137,271
94,0,21805,Harrison Frazar,50.40,250,496
94,0,12680,Shigeki Maruyama,50.40,250,496
96,0,22621,Ben Curtis,50.37,202,401
97,0,01677,Tom Lehman,50.31,164,326
98,0,08075,Jerry Kelly,50.24,208,414
99,0,20766,Padraig Harrington,50.21,119,237
100,0,21753,Brian Davis,50.00,188,376
100,0,21731,Freddie Jacobson,50.00,147,294
100,0,21660,Jason Schultz,50.00,212,424
100,0,02104,Jeff Sluman,50.00,247,494
104,0,24357,K.J. Choi,49.89,224,449
105,0,20631,David McKenzie,49.86,181,363
106,0,23673,Michael Connell,49.81,130,261
107,0,12645,Brent Geiberger,49.78,222,446
108,0,25936,Alex Aragon,49.76,207,416
108,0,25240,D.A. Points,49.76,209,420
110,0,20157,Retief Goosen,49.72,178,358
111,0,19913,Ron Whittaker,49.71,172,346
112,0,21949,Joe Ogilvie,49.67,227,457
113,0,10423,Mike Weir,49.65,211,425
114,0,22548,Patrick Sheehan,49.59,242,488
115,0,06004,Stephen Ames,49.53,159,321
116,0,10565,Ian Leggatt,49.51,204,412
116,0,25632,Jimmy Walker,49.51,201,406
118,0,12602,Dean Wilson,49.47,279,564
119,0,07223,Brian Bateman,49.45,180,364
120,0,12662,Thomas Levet,49.42,127,257
121,0,23497,Tag Ridings,49.37,315,638
122,0,06251,Chris DiMarco,49.36,192,389
123,0,01139,Olin Browne,49.35,190,385
124,0,01035,Tommy Armour III,49.33,148,300
125,0,28780,Nicholas Thompson,49.29,208,422
126,0,21878,Mark Wilson,49.28,171,347
127,0,01685,J.L. Lewis,49.12,140,285
128,0,01219,John Cook,49.08,134,273
129,0,24502,Adam Scott,49.03,177,361
130,0,21959,Ted Purdy,48.96,236,482
130,0,20812,Tjaart van der Walt,48.96,118,241
132,0,19881,Robert Damron,48.94,230,470
133,0,06373,José María Olazábal,48.93,160,327
134,0,01553,John Huston,48.91,202,413
135,0,01161,Mark Calcavecchia,48.89,220,450
136,0,06197,Michael Allen,48.88,241,493
137,0,02110,Jerry Smith,48.84,190,389
138,0,02214,Kirk Triplett,48.83,104,213
139,0,22046,Geoff Ogilvy,48.80,183,375
140,0,21407,Arjun Atwal,48.77,237,486
141,0,02239,Scott Verplank,48.65,144,296
142,0,23135,Tim Clark,48.61,175,360
143,0,19824,Craig Barlow,48.60,208,428
143,0,10505,Shane Bertsch,48.60,225,463
145,0,24140,Sean O'Hair,48.59,242,498
146,0,12760,Danny Ellis,48.58,171,352
147,0,01619,Skip Kendall,48.57,136,280
148,0,11011,Mike Sposa,48.55,151,311
149,0,23320,Ryan Palmer,48.47,254,524
150,0,01577,Lee Janzen,48.33,231,478
151,0,01388,Robert Gamez,48.25,193,400
152,0,20121,Todd Fischer,47.93,232,484
153,0,21470,Daisuke Maruyama,47.91,149,311
154,0,23325,Vaughn Taylor,47.79,216,452
155,0,20572,Rod Pampling,47.73,221,463
156,0,01042,Paul Azinger,47.68,216,453
157,0,08537,J.P. Hayes,47.64,121,254
158,0,01941,Tom Pernice Jr.,47.41,238,502
159,0,07867,Woody Austin,47.32,274,579
160,0,01249,John Daly,47.24,154,326
160,0,20634,Peter Lonard,47.24,180,381
162,0,02206,David Toms,47.16,141,299
163,0,10733,Kent Jones,47.11,212,450
164,0,02223,Bob Tway,47.04,199,423
165,0,09011,David Duval,46.82,221,472
165,0,06012,Greg Kraft,46.82,147,314
167,0,20098,Stuart Appleby,46.71,206,441
167,0,12782,Tim Herron,46.71,220,471
169,0,23983,Luke Donald,46.58,136,292
170,0,23788,D.J. Trahan,46.56,210,451
171,0,01948,Tim Petrovic,46.44,215,463
172,0,26420,Richard Johnson,46.41,194,418
172,0,10860,Justin Leonard,46.41,168,362
174,0,25345,Carl Pettersson,46.06,234,508
175,0,20229,Stewart Cink,46.04,227,493
176,0,01928,Corey Pavin,46.03,145,315
177,0,01599,Steve Jones,45.57,185,406
178,0,20127,Chris Riley,45.54,153,336
179,0,06522,Ernie Els,45.50,172,378
180,0,24024,Zach Johnson,45.04,168,373
181,0,25842,Jon Mills,44.95,178,396
182,0,22371,Aaron Baddeley,44.84,187,417
183,0,20593,Greg Chalmers,44.78,193,431
184,0,25935,John Engler Jr.,44.64,175,392
185,0,01329,Brad Faxon,44.49,206,463
186,0,23541,Ben Crane,44.12,180,408
187,0,01823,Larry Mize,43.96,80,182
188,0,01132,Mark Brooks,43.95,167,380
189,0,20608,David Howell,43.88,104,237
190,0,01381,Fred Funk,43.79,141,322
191,0,01473,Todd Hamilton,43.28,190,439
192,0,26596,Ryan Moore,42.67,128,300
193,0,20099,Doug Barron,42.60,141,331
194,0,19846,Brian Gay,41.97,196,467
195,0,01724,Jeff Maggert,40.88,130,318
196,0,20548,Hidemichi Tanaka,40.81,171,419
