RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
39,0,07013,Wes Short Jr.,53.4,47,88,-9.00
41,0,19913,Ron Whittaker,53.3,24,45,-3.00
42,0,20098,Stuart Appleby,53.2,25,47,-4.00
42,0,01381,Fred Funk,53.2,25,47,-5.00
44,0,01024,Billy Andrade,52.7,29,55,+1.00
45,0,12680,Shigeki Maruyama,52.6,41,78,-10.00
46,0,26360,Bubba Dickerson,52.5,42,80,-10.00
46,0,25900,Lucas Glover,52.5,32,61,-7.00
48,0,01388,Robert Gamez,52.4,33,63,-8.00
48,0,20574,Mathew Goggin,52.4,22,42,-7.00
48,0,06643,Paul Goydos,52.4,22,42,-5.00
48,0,08537,J.P. Hayes,52.4,22,42,-8.00
52,0,01761,Len Mattiace,52.0,26,50,-4.00
53,0,21407,Arjun Atwal,51.9,41,79,-11.00
53,0,01666,Bernhard Langer,51.9,27,52,-2.00
53,0,10423,Mike Weir,51.9,27,52,-6.00
56,0,08375,Paul Stankowski,51.8,29,56,+1.00
57,0,21878,Mark Wilson,51.7,30,58,-7.00
58,0,11032,Frank Lickliter II,51.5,35,68,-4.00
59,0,01139,Olin Browne,51.3,20,39,-4.00
59,0,24912,Will MacKenzie,51.3,40,78,-7.00
61,0,23135,Tim Clark,51.2,22,43,-5.00
61,0,06034,Marco Dawson,51.2,43,84,-5.00
63,0,25935,John Engler Jr.,51.0,25,49,-4.00
64,0,01553,John Huston,50.9,29,57,-6.00
64,0,01577,Lee Janzen,50.9,27,53,-9.00
64,0,01766,Billy Mayfair,50.9,27,53,-2.00
64,0,01948,Tim Petrovic,50.9,29,57,-1.00
68,0,20593,Greg Chalmers,50.8,32,63,-7.00
68,0,23409,James Driscoll,50.8,33,65,-7.00
68,0,23497,Tag Ridings,50.8,33,65,-11.00
71,0,24507,Jason Bohn,50.7,34,67,-6.00
71,0,22405,Justin Rose,50.7,35,69,-5.00
73,0,10505,Shane Bertsch,50.6,39,77,-12.00
74,0,23048,Eric Axley,50.0,33,66,-12.00
74,0,12782,Tim Herron,50.0,29,58,-3.00
74,0,20608,David Howell,50.0,11,22,-3.00
74,0,20094,Jonathan Kaye,50.0,28,56,-3.00
74,0,10565,Ian Leggatt,50.0,20,40,-3.00
74,0,01677,Tom Lehman,50.0,22,44,E
74,0,02101,Joey Sindelar,50.0,31,62,-5.00
74,0,06567,Vijay Singh,50.0,39,78,-13.00
74,0,22293,Heath Slocum,50.0,25,50,-1.00
74,0,02110,Jerry Smith,50.0,25,50,-6.00
74,0,23623,Bo Van Pelt,50.0,39,78,-7.00
74,0,27770,Camilo Villegas,50.0,31,62,-5.00
86,0,06575,Dudley Hart,49.2,31,63,-2.00
87,0,23541,Ben Crane,49.1,26,53,-9.00
88,0,09011,David Duval,48.9,23,47,-10.00
88,0,20634,Peter Lonard,48.9,23,47,-2.00
88,0,20691,Greg Owen,48.9,23,47,-8.00
91,0,27943,Matt Hansen,48.8,21,43,-8.00
91,0,07749,Brett Quigley,48.8,40,82,-7.00
93,0,24357,K.J. Choi,48.7,19,39,-4.00
94,0,20850,Daniel Chopra,48.5,50,103,-9.00
94,0,20631,David McKenzie,48.5,32,66,-1.00
96,0,24924,Bill Haas,48.4,46,95,-4.00
97,0,01945,Kenny Perry,48.3,14,29,-5.00
98,0,25632,Jimmy Walker,48.2,27,56,-2.00
99,0,22378,Trevor Immelman,48.1,25,52,-5.00
99,0,02106,Chris Smith,48.1,25,52,-3.00
101,0,06573,Brandt Jobe,48.0,24,50,-1.00
101,0,20127,Chris Riley,48.0,24,50,-2.00
103,0,21961,Charles Howell III,47.9,35,73,-3.00
104,0,12510,Chad Campbell,47.8,22,46,-3.00
105,0,07867,Woody Austin,47.7,42,88,-6.00
106,0,01707,Steve Lowery,47.6,40,84,-6.00
107,0,07457,Steve Flesch,47.4,36,76,-10.00
107,0,20572,Rod Pampling,47.4,27,57,-4.00
109,0,01132,Mark Brooks,47.2,25,53,-4.00
109,0,01619,Skip Kendall,47.2,17,36,-4.00
109,0,21470,Daisuke Maruyama,47.2,25,53,-4.00
112,0,01320,Bob Estes,47.1,24,51,-4.00
112,0,22548,Patrick Sheehan,47.1,41,87,-10.00
114,0,02104,Jeff Sluman,47.0,31,66,-7.00
115,0,25936,Alex Aragon,46.9,23,49,+1.00
115,0,22946,Henrik Bjornstad,46.9,30,64,-4.00
117,0,06350,Bob May,46.7,21,45,-6.00
117,0,08385,Omar Uresti,46.7,14,30,-6.00
117,0,23349,Charles Warren,46.7,28,60,-1.00
120,0,20157,Retief Goosen,46.4,13,28,-2.00
121,0,21949,Joe Ogilvie,46.3,31,67,-2.00
122,0,21350,Ryuji Imada,46.2,43,93,-11.00
122,0,01823,Larry Mize,46.2,12,26,+1.00
124,0,10885,Robert Allenby,45.9,17,37,-8.00
124,0,12716,Charley Hoffman,45.9,28,61,-10.00
126,0,24138,Ian Poulter,45.8,11,24,-3.00
127,0,01142,Bart Bryant,45.7,16,35,-3.00
128,0,23718,Nathan Green,45.6,36,79,-8.00
128,0,21959,Ted Purdy,45.6,31,68,-5.00
128,0,02206,David Toms,45.6,26,57,-8.00
131,0,20548,Hidemichi Tanaka,45.5,25,55,E
131,0,23322,Brett Wetterich,45.5,20,44,-7.00
133,0,23320,Ryan Palmer,45.2,33,73,-12.00
133,0,01928,Corey Pavin,45.2,19,42,-1.00
135,0,06004,Stephen Ames,45.0,18,40,-6.00
135,0,06522,Ernie Els,45.0,18,40,-4.00
135,0,24361,Pat Perez,45.0,18,40,-8.00
135,0,02246,Duffy Waldorf,45.0,27,60,-8.00
139,0,20766,Padraig Harrington,44.8,13,29,-2.00
139,0,25842,Jon Mills,44.8,30,67,-8.00
141,0,01685,J.L. Lewis,44.4,24,54,-3.00
141,0,20812,Tjaart van der Walt,44.4,16,36,-4.00
141,0,27095,Nick Watney,44.4,28,63,-9.00
144,0,12823,Carlos Franco,44.3,39,88,-2.00
144,0,27120,Troy Matteson,44.3,35,79,-5.00
146,0,23614,Rich Beem,44.2,23,52,-5.00
147,0,01329,Brad Faxon,44.1,26,59,-3.00
147,0,01887,Mark O'Meara,44.1,15,34,-2.00
147,0,12660,Jesper Parnevik,44.1,30,68,-7.00
150,0,08835,Kris Cox,44.0,22,50,-1.00
150,0,24140,Sean O'Hair,44.0,22,50,-3.00
150,0,01941,Tom Pernice Jr.,44.0,22,50,-2.00
153,0,19824,Craig Barlow,43.9,25,57,-2.00
154,0,12755,Vance Veazey,43.8,28,64,-11.00
155,0,06012,Greg Kraft,43.5,20,46,-2.00
155,0,28475,Jeff Overton,43.5,27,62,-9.00
155,0,25345,Carl Pettersson,43.5,27,62,-4.00
155,0,23788,D.J. Trahan,43.5,27,62,-1.00
159,0,24502,Adam Scott,42.9,15,35,-2.00
160,0,01473,Todd Hamilton,42.6,23,54,-3.00
160,0,26420,Richard Johnson,42.6,26,61,-3.00
160,0,21660,Jason Schultz,42.6,20,47,-4.00
163,0,12645,Brent Geiberger,42.2,27,64,-4.00
164,0,01042,Paul Azinger,42.1,24,57,-7.00
165,0,22913,John Rollins,42.0,29,69,-4.00
166,0,28780,Nicholas Thompson,41.8,28,67,E
167,0,12602,Dean Wilson,41.6,32,77,-5.00
168,0,01706,Davis Love III,41.5,27,65,-5.00
169,0,26596,Ryan Moore,41.4,12,29,-2.00
170,0,01724,Jeff Maggert,41.3,19,46,-8.00
171,0,01035,Tommy Armour III,40.5,17,42,-4.00
172,0,02223,Bob Tway,40.4,21,52,-2.00
173,0,20121,Todd Fischer,40.2,35,87,-8.00
174,0,06197,Michael Allen,40.0,30,75,-4.00
175,0,10733,Kent Jones,39.7,25,63,-9.00
176,0,23616,Ryan Hietala,39.6,19,48,-6.00
177,0,22046,Geoff Ogilvy,39.4,13,33,E
178,0,19881,Robert Damron,39.1,27,69,-7.00
179,0,20498,Briny Baird,38.7,12,31,-2.00
179,0,06515,Shaun Micheel,38.7,24,62,-4.00
181,0,01313,Steve Elkington,38.5,5,13,+2.00
182,0,01599,Steve Jones,38.3,18,47,-1.00
183,0,21753,Brian Davis,37.5,21,56,-4.00
183,0,02239,Scott Verplank,37.5,12,32,-3.00
185,0,01226,Fred Couples,37.1,13,35,-1.00
186,0,11011,Mike Sposa,36.0,18,50,+1.00
187,0,11123,Chris Couch,35.6,16,45,-5.00
188,0,21805,Harrison Frazar,35.3,18,51,-4.00
189,0,24024,Zach Johnson,34.5,19,55,E
190,0,19846,Brian Gay,32.8,20,61,-4.00
191,0,20099,Doug Barron,32.6,14,43,-2.00
191,0,22892,Jason Gore,32.6,15,46,-2.00
193,0,01161,Mark Calcavecchia,31.8,21,66,-3.00
194,0,23983,Luke Donald,31.3,10,32,-3.00
195,0,01249,John Daly,30.6,11,36,E
196,0,12760,Danny Ellis,30.0,15,50,-5.00
