RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,22293,Heath Slocum,-.067
2,0,20766,Padraig Harrington,-.037
3,0,27095,Nick Watney,-.028
4,0,23788,D.J. Trahan,+.030
4,0,25804,Bubba Watson,+.030
6,0,10885,Robert Allenby,+.033
7,0,22405,Justin Rose,+.044
8,0,25345,Carl Pettersson,+.050
8,0,08375,Paul Stankowski,+.050
10,0,30925,Dustin Johnson,+.053
11,0,28237,Rory McIlroy,+.056
12,0,24925,Jonathan Byrd,+.070
13,0,23623,Bo Van Pelt,+.073
14,0,23135,Tim Clark,+.077
15,0,26851,Marc Leishman,+.083
16,0,22371,Aaron Baddeley,+.085
17,0,25364,Paul Casey,+.087
17,0,01619,Skip Kendall,+.087
17,0,01706,Davis Love III,+.087
20,0,27436,Graham DeLaet,+.088
20,0,24781,Hunter Mahan,+.088
22,0,23108,Matt Kuchar,+.091
23,0,23983,Luke Donald,+.093
24,0,21961,Charles Howell III,+.098
25,0,06251,Chris DiMarco,+.100
25,0,06515,Shaun Micheel,+.100
25,0,25562,Andres Romero,+.100
28,0,19846,Brian Gay,+.105
29,0,20157,Retief Goosen,+.115
30,0,01320,Bob Estes,+.118
31,0,23621,Rory Sabbatini,+.125
31,0,26392,Chris Wilson,+.125
33,0,27141,J.B. Holmes,+.130
33,0,23322,Brett Wetterich,+.130
35,0,23353,J.J. Henry,+.133
36,0,27797,Derek Lamely,+.136
36,0,23320,Ryan Palmer,+.136
38,0,25900,Lucas Glover,+.139
39,0,01313,Steve Elkington,+.143
40,0,26695,Michael Letzig,+.146
40,0,27963,Chris Stroud,+.146
42,0,06527,Steve Stricker,+.147
43,0,06522,Ernie Els,+.149
44,0,20229,Stewart Cink,+.152
44,0,27936,Martin Laird,+.152
44,0,25632,Jimmy Walker,+.152
47,0,27302,Garth Mulroy,+.160
48,0,20127,Chris Riley,+.167
48,0,33419,Cameron Tringale,+.167
50,0,24846,Ricky Barnes,+.175
50,0,23800,Bryce Molder,+.175
52,0,01766,Billy Mayfair,+.176
53,0,23673,Michael Connell,+.180
53,0,24490,George McNeill,+.180
55,0,32102,Rickie Fowler,+.182
56,0,12716,Charley Hoffman,+.184
56,0,10585,Scott McCarron,+.184
58,0,28089,Jason Day,+.186
59,0,20645,John Senden,+.190
60,0,26300,Matt Jones,+.193
61,0,27770,Camilo Villegas,+.194
62,0,27214,Kevin Streelman,+.195
63,0,20848,Ángel Cabrera,+.200
63,0,24357,K.J. Choi,+.200
63,0,22378,Trevor Immelman,+.200
63,0,24912,Will MacKenzie,+.200
67,0,23548,Bill Lunde,+.205
68,0,10809,Jim Furyk,+.206
69,0,01945,Kenny Perry,+.208
70,0,27330,Josh Teater,+.211
71,0,23718,Nathan Green,+.212
72,0,25190,Jeff Quinney,+.213
73,0,20850,Daniel Chopra,+.217
74,0,10860,Justin Leonard,+.219
74,0,22046,Geoff Ogilvy,+.219
76,0,06621,Joe Durant,+.222
76,0,31560,Brian Stuard,+.222
76,0,02239,Scott Verplank,+.222
79,0,29910,Blake Adams,+.225
79,0,27613,David Lutterus,+.225
81,0,23541,Ben Crane,+.226
81,0,10425,Jay Williamson,+.226
83,0,28087,Kris Blanks,+.229
84,0,21731,Freddie Jacobson,+.231
84,0,26882,Michael Sim,+.231
86,0,01724,Jeff Maggert,+.233
86,0,26287,Roland Thatcher,+.233
88,0,20498,Briny Baird,+.234
88,0,23325,Vaughn Taylor,+.234
90,0,20098,Stuart Appleby,+.237
90,0,09011,David Duval,+.237
92,0,27649,Brandt Snedeker,+.239
93,0,29221,Webb Simpson,+.240
94,0,06643,Paul Goydos,+.244
94,0,01941,Tom Pernice Jr.,+.244
96,0,20593,Greg Chalmers,+.250
96,0,12755,Vance Veazey,+.250
98,0,25720,Chad Collins,+.254
98,0,12782,Tim Herron,+.254
100,0,23409,James Driscoll,+.255
101,0,24361,Pat Perez,+.256
101,0,24663,Y.E. Yang,+.256
103,0,24502,Adam Scott,+.257
104,0,22122,Andrew McLardy,+.259
105,0,26951,Johnson Wagner,+.261
106,0,07867,Woody Austin,+.263
106,0,21350,Ryuji Imada,+.263
106,0,32640,Troy Merritt,+.263
109,0,20160,Charlie Wi,+.264
110,0,21949,Joe Ogilvie,+.265
111,0,23349,Charles Warren,+.269
112,0,27120,Troy Matteson,+.271
113,0,02206,David Toms,+.273
114,0,11123,Chris Couch,+.280
115,0,20378,Mathias Grönberg,+.286
115,0,06567,Vijay Singh,+.286
117,0,12510,Chad Campbell,+.288
118,0,25686,Jason Dufner,+.290
118,0,06514,Kevin Johnson,+.290
120,0,01948,Tim Petrovic,+.291
121,0,01116,Michael Bradley,+.293
122,0,22946,Henrik Bjornstad,+.296
123,0,20686,Jeev Milkha Singh,+.300
124,0,21753,Brian Davis,+.302
124,0,24140,Sean O'Hair,+.302
124,0,22913,John Rollins,+.302
127,0,20436,Garrett Willis,+.303
128,0,28307,Matt Every,+.304
128,0,07457,Steve Flesch,+.304
130,0,26289,Boo Weekley,+.306
131,0,06004,Stephen Ames,+.308
131,0,08537,J.P. Hayes,+.308
131,0,12705,Cliff Kresge,+.308
131,0,08385,Omar Uresti,+.308
135,0,28475,Jeff Overton,+.310
136,0,25818,Scott Piercy,+.311
137,0,28500,Martin Flores,+.313
138,0,06595,Kevin Sutherland,+.314
139,0,01577,Lee Janzen,+.315
140,0,22056,Cameron Percy,+.320
141,0,25240,D.A. Points,+.321
142,0,24924,Bill Haas,+.324
143,0,08075,Jerry Kelly,+.325
144,0,25396,Kevin Na,+.328
145,0,22621,Ben Curtis,+.333
145,0,01249,John Daly,+.333
145,0,26420,Richard Johnson,+.333
145,0,20663,Brenden Pappas,+.333
145,0,12602,Dean Wilson,+.333
150,0,08725,Tom Gillis,+.341
151,0,12652,Cameron Beckman,+.343
152,0,07363,Craig Bowden,+.346
153,0,27466,Spencer Levin,+.347
154,0,24138,Ian Poulter,+.348
154,0,25892,Steve Wheatcroft,+.348
156,0,24507,Jason Bohn,+.350
156,0,12714,Chris Tidland,+.350
158,0,23638,Brendon de Jonge,+.353
159,0,20070,Matt Bettencourt,+.357
159,0,21878,Mark Wilson,+.357
161,0,01810,Phil Mickelson,+.366
162,0,28620,Aron Price,+.367
163,0,24227,Justin Bolli,+.368
163,0,01797,Rocco Mediate,+.368
165,0,30946,Alex Prugh,+.381
166,0,28158,Steve Marino,+.385
167,0,24358,Robert Garrigus,+.391
168,0,20472,Alex Cejka,+.394
169,0,01707,Steve Lowery,+.400
169,0,26596,Ryan Moore,+.400
171,0,27933,John Merrick,+.404
172,0,23613,Rich Barcelo,+.405
173,0,07749,Brett Quigley,+.414
173,0,10423,Mike Weir,+.414
175,0,21209,Sergio Garcia,+.417
175,0,24024,Zach Johnson,+.417
177,0,29285,Brent Delahoussaye,+.429
178,0,26301,James Nitties,+.432
178,0,23307,Roger Tambellini,+.432
180,0,20572,Rod Pampling,+.441
181,0,21959,Ted Purdy,+.459
182,0,26881,Jarrod Lyle,+.474
183,0,28780,Nicholas Thompson,+.475
184,0,27060,John Mallinger,+.485
185,0,20691,Greg Owen,+.486
186,0,26679,Kevin Stadler,+.488
187,0,32617,Jerod Turner,+.593
188,0,20105,Jeff Gove,+.600
189,0,20574,Mathew Goggin,+.619
190,0,01329,Brad Faxon,+.625
191,0,06012,Greg Kraft,+.640
192,0,01161,Mark Calcavecchia,+.778
