RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,28089,Jason Day,19,0,1,17,2018260
2,0,28252,Seamus Power,17,3,2,11,2018080
3,0,33293,Thomas Pieters,15,1,4,6,2018250
3,0,33418,Shawn Stefani,15,0,1,8,2018180
5,0,26499,Rafa Cabrera Bello,14,3,2,18,2018460
6,0,12510,Chad Campbell,13,0,3,14,2018170
6,0,29223,Sam Saunders,13,3,3,17,2018160
8,0,29484,Peter Uihlein,12,1,2,5,2018460
9,0,29221,Webb Simpson,11,0,3,13,2018420
10,0,22371,Aaron Baddeley,10,5,1,15,2018120
10,0,32102,Rickie Fowler,10,2,2,15,2018460
10,0,37454,Whee Kim,10,1,2,3,2018430
10,0,25396,Kevin Na,10,1,2,15,2018390
10,0,25818,Scott Piercy,10,0,2,13,2018460
10,0,25834,Daniel Summerhays,10,0,4,17,2018160
16,0,20593,Greg Chalmers,9,0,2,7,2018180
16,0,46435,Austin Cook,9,0,2,3,2018450
16,0,35421,Brandon Harkins,9,1,1,6,2018120
16,0,50526,Tom Lovelady,9,1,4,4,2018010
16,0,34466,Peter Malnati,9,0,1,2,2018160
16,0,25493,Nick Taylor,9,2,4,7,2018400
16,0,33419,Cameron Tringale,9,0,1,15,2018280
16,0,27770,Camilo Villegas,9,2,3,11,2018060
16,0,25892,Steve Wheatcroft,9,1,1,14,2018120
25,0,10885,Robert Allenby,8,1,2,11,2018040
25,0,33948,Byeong Hun An,8,3,4,1,2018380
25,0,27958,Ryan Blaum,8,0,2,4,2018330
25,0,27895,Jonas Blixt,8,0,2,4,2018250
25,0,20472,Alex Cejka,8,3,2,6,2018180
25,0,23541,Ben Crane,8,2,3,7,2018020
25,0,23983,Luke Donald,8,4,4,15,2018170
25,0,33399,Adam Hadwin,8,0,1,7,2018420
25,0,01810,Phil Mickelson,8,0,4,18,2018010
25,0,26329,Louis Oosthuizen,8,0,3,7,2018330
25,0,27942,Rob Oppenheim,8,0,4,4,2018390
25,0,22056,Cameron Percy,8,3,2,16,2018040
25,0,22405,Justin Rose,8,2,2,5,2018330
25,0,34541,Poom Saksansin,8,8,1,14,2018020
25,0,47347,Adam Schenk,8,0,3,16,2018120
25,0,30692,Scott Stallings,8,0,1,13,2018020
25,0,29518,Brendan Steele,8,0,4,11,2018170
25,0,23325,Vaughn Taylor,8,1,1,11,2018280
25,0,10423,Mike Weir,8,8,1,13,2018260
44,0,45526,Abraham Ancer,7,1,1,5,2018340
44,0,47125,Matt Atkins,7,0,1,17,2018410
44,0,28259,Sangmoon Bae,7,5,2,10,2018150
44,0,40058,Zac Blair,7,0,3,3,2018410
44,0,33141,Keegan Bradley,7,0,4,13,2018420
44,0,48084,Wesley Bryan,7,1,1,5,2018370
44,0,35450,Patrick Cantlay,7,1,2,8,2018270
44,0,47959,Bryson DeChambeau,7,0,2,12,2018160
44,0,35376,Roberto Díaz,7,3,4,3,2018080
44,0,24924,Bill Haas,7,2,4,7,2018360
44,0,12716,Charley Hoffman,7,0,1,17,2018330
44,0,35532,Tom Hoge,7,0,2,9,2018380
44,0,35461,Beau Hossler,7,0,1,4,2018150
44,0,24024,Zach Johnson,7,1,1,11,2018420
44,0,37455,Si Woo Kim,7,0,2,14,2018360
44,0,30926,Chris Kirk,7,1,2,2,2018270
44,0,32757,Patton Kizzire,7,2,3,3,2018490
44,0,30944,Jason Kokrak,7,2,4,11,2018280
44,0,31420,Anirban Lahiri,7,0,3,6,2018140
44,0,29926,Danny Lee,7,2,4,16,2018250
44,0,34409,David Lingmerth,7,0,1,2,2018270
44,0,36326,David Lipsky,7,1,1,11,2018020
44,0,27129,Luke List,7,2,3,1,2018170
44,0,29461,Jamie Lovemark,7,1,3,2,2018030
44,0,32839,Hideki Matsuyama,7,1,3,5,2018220
