RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,17,01633,Tom Kite,69.84,3143,45
2,24,02010,Loren Roberts,70.25,4145,59
3,24,01331,Rick Fehr,70.30,3093,44
4,24,01161,Mark Calcavecchia,70.31,3586,51
5,24,01475,Donnie Hammond,70.37,3448,49
6,25,02146,Payne Stewart,70.40,3309,47
7,26,02133,Craig Stadler,70.41,3098,44
8,26,01129,Bill Britton,70.48,4370,62
8,26,01346,Ed Fiori,70.48,4088,58
10,32,02067,Ted Schulz,70.54,4797,68
11,32,01226,Fred Couples,70.55,3316,47
12,32,01569,Peter Jacobsen,70.57,3458,49
13,34,01690,Bruce Lietzke,70.63,2825,40
14,35,01385,Jim Gallagher Jr.,70.64,5086,72
15,36,01968,Nick Price,70.70,3747,53
16,36,01133,Billy Ray Brown,70.71,3889,55
17,36,02118,J.C. Snead,70.72,3748,53
18,37,02033,Dave Rummells,70.74,4103,58
19,39,01876,Greg Norman,70.78,2265,32
20,39,01042,Paul Azinger,70.79,3681,52
20,39,01682,Wayne Levi,70.79,3681,52
22,39,01797,Rocco Mediate,70.81,4178,59
23,39,01958,Dan Pohl,70.82,2762,39
24,39,01527,Scott Hoch,70.84,4038,57
25,39,01060,Dave Barr,70.85,3684,52
26,39,01175,Jim Carter,70.92,4610,65
26,39,01783,Mark McCumber,70.92,2695,38
26,39,01926,Steve Pate,70.92,4397,62
29,39,01823,Larry Mize,70.94,3689,52
30,40,01072,Chip Beck,71.00,3195,45
30,40,01154,Bill Buttner,71.00,3976,56
30,40,01378,David Frost,71.00,3550,50
30,40,01469,Dan Halldorson,71.00,4047,57
30,40,01943,Chris Perry,71.00,4402,62
30,40,02087,Don Shirey Jr.,71.00,3834,54
30,40,02100,Tim Simpson,71.00,4331,61
37,53,01790,Pat McGowan,71.02,3835,54
38,53,01143,Brad Bryant,71.05,4547,64
38,53,01306,David Edwards,71.05,3979,56
38,53,02170,Hal Sutton,71.05,4334,61
41,53,01557,John Inman,71.07,4264,60
42,53,01549,Mike Hulbert,71.10,4835,68
42,53,02159,Curtis Strange,71.10,2986,42
44,53,01098,Jay Don Blake,71.11,4053,57
44,53,01418,Bill Glasson,71.11,3200,45
44,53,01639,Kenny Knox,71.11,4622,65
44,53,02049,Gene Sauers,71.11,3342,47
44,53,02321,Fuzzy Zoeller,71.11,2702,38
49,53,01284,Mike Donald,71.12,5192,73
49,53,01313,Steve Elkington,71.12,4196,59
49,53,02279,Mark Wiebe,71.12,4125,58
52,54,01235,Ben Crenshaw,71.13,3201,45
52,54,02246,Duffy Waldorf,71.13,3983,56
54,54,02185,Lance Ten Broeck,71.14,4126,58
55,54,01725,John Mahaffey,71.16,4341,61
56,54,01938,David Peoples,71.17,2989,42
57,54,01837,Gil Morgan,71.18,3559,50
58,54,01599,Steve Jones,71.19,3702,52
58,54,01887,Mark O'Meara,71.19,3702,52
60,54,01928,Corey Pavin,71.20,3987,56
61,54,01666,Bernhard Langer,71.21,2065,29
62,54,01329,Brad Faxon,71.24,3918,55
63,54,01049,Ian Baker-Finch,71.26,2494,35
64,54,01014,Fulton Allem,71.27,3635,51
64,54,01106,Jim Booros,71.27,3991,56
66,54,01960,Don Pooley,71.28,3279,46
67,54,02225,Howard Twitty,71.29,3493,49
67,54,02241,Bobby Wadkins,71.29,4491,63
69,54,01507,Webb Heintzelman,71.31,4849,68
70,54,01390,Buddy Gardner,71.32,4850,68
70,54,02041,Bill Sander,71.32,4422,62
72,54,01151,Clark Burroughs,71.33,3638,51
72,54,02095,Larry Silveira,71.33,3923,55
74,56,01559,Hale Irwin,71.34,2711,38
74,56,02186,Brian Tennyson,71.34,4423,62
76,56,01468,Gary Hallberg,71.35,3924,55
76,56,01736,Roger Maltbie,71.35,3425,48
76,56,01941,Tom Pernice Jr.,71.35,3282,46
79,56,01093,Ronnie Black,71.36,3996,56
79,56,01715,Mark Lye,71.36,3996,56
