RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,23135,Tim Clark,9.0
1,0,08385,Omar Uresti,9.0
3,0,06373,José María Olazábal,8.2
4,0,06621,Joe Durant,8.0
5,0,01161,Mark Calcavecchia,7.8
5,0,12510,Chad Campbell,7.8
5,0,10809,Jim Furyk,7.8
5,0,25444,Justin Hicks,7.8
5,0,01945,Kenny Perry,7.8
10,0,19846,Brian Gay,7.7
10,0,22892,Jason Gore,7.7
10,0,06643,Paul Goydos,7.7
10,0,01473,Todd Hamilton,7.7
10,0,28237,Rory McIlroy,7.7
10,0,20396,Lee Westwood,7.7
16,0,28455,Will Claxton,7.6
16,0,23983,Luke Donald,7.6
16,0,25686,Jason Dufner,7.6
16,0,20859,Anders Hansen,7.6
16,0,06573,Brandt Jobe,7.6
16,0,25198,Francesco Molinari,7.6
16,0,22293,Heath Slocum,7.6
16,0,23349,Charles Warren,7.6
24,0,06197,Michael Allen,7.5
24,0,06004,Stephen Ames,7.5
24,0,01706,Davis Love III,7.5
24,0,22348,Nick O'Hern,7.5
24,0,02206,David Toms,7.5
29,0,20029,Notah Begay III,7.4
29,0,25364,Paul Casey,7.4
29,0,34021,Bud Cauley,7.4
29,0,20472,Alex Cejka,7.4
29,0,06034,Marco Dawson,7.4
29,0,01388,Robert Gamez,7.4
29,0,08725,Tom Gillis,7.4
29,0,33399,Adam Hadwin,7.4
29,0,24024,Zach Johnson,7.4
29,0,22961,David Mathis,7.4
29,0,26329,Louis Oosthuizen,7.4
29,0,26476,Chez Reavie,7.4
29,0,22913,John Rollins,7.4
29,0,30110,Kyle Stanley,7.4
29,0,26289,Boo Weekley,7.4
44,0,20498,Briny Baird,7.3
44,0,28087,Kris Blanks,7.3
44,0,19881,Robert Damron,7.3
44,0,32102,Rickie Fowler,7.3
44,0,30925,Dustin Johnson,7.3
44,0,28258,K.T. Kim,7.3
44,0,23108,Matt Kuchar,7.3
44,0,30946,Alex Prugh,7.3
44,0,22405,Justin Rose,7.3
44,0,24502,Adam Scott,7.3
44,0,29221,Webb Simpson,7.3
44,0,30692,Scott Stallings,7.3
44,0,02239,Scott Verplank,7.3
44,0,23322,Brett Wetterich,7.3
44,0,21878,Mark Wilson,7.3
59,0,10885,Robert Allenby,7.2
59,0,24507,Jason Bohn,7.2
59,0,01157,Tom Byrum,7.2
59,0,24357,K.J. Choi,7.2
59,0,22621,Ben Curtis,7.2
59,0,23638,Brendon de Jonge,7.2
59,0,24512,Simon Dyson,7.2
59,0,06522,Ernie Els,7.2
59,0,28307,Matt Every,7.2
59,0,21284,Hiroyuki Fujita,7.2
59,0,25900,Lucas Glover,7.2
59,0,22792,Peter Hanson,7.2
59,0,26758,David Hearn,7.2
59,0,27974,Sung Kang,7.2
59,0,30926,Chris Kirk,7.2
59,0,27466,Spencer Levin,7.2
59,0,25572,Graeme McDowell,7.2
59,0,27386,Dustin Risdon,7.2
59,0,20645,John Senden,7.2
59,0,26679,Kevin Stadler,7.2
59,0,29518,Brendan Steele,7.2
59,0,02214,Kirk Triplett,7.2
81,0,07867,Woody Austin,7.1
81,0,24846,Ricky Barnes,7.1
81,0,10505,Shane Bertsch,7.1
81,0,01226,Fred Couples,7.1
81,0,23541,Ben Crane,7.1
81,0,21753,Brian Davis,7.1
81,0,24358,Robert Garrigus,7.1
81,0,08075,Jerry Kelly,7.1
81,0,24361,Pat Perez,7.1
81,0,23621,Rory Sabbatini,7.1
81,0,06567,Vijay Singh,7.1
81,0,27214,Kevin Streelman,7.1
81,0,06595,Kevin Sutherland,7.1
81,0,23325,Vaughn Taylor,7.1
81,0,23788,D.J. Trahan,7.1
81,0,27770,Camilo Villegas,7.1
81,0,20436,Garrett Willis,7.1
81,0,31323,Gary Woodland,7.1
99,0,33141,Keegan Bradley,7.0
99,0,06251,Chris DiMarco,7.0
99,0,30750,Tommy Gainey,7.0
99,0,29720,Andres Gonzales,7.0
99,0,01677,Tom Lehman,7.0
99,0,10860,Justin Leonard,7.0
99,0,24912,Will MacKenzie,7.0
99,0,01724,Jeff Maggert,7.0
99,0,27060,John Mallinger,7.0
99,0,27939,Matt McQuillan,7.0
99,0,23800,Bryce Molder,7.0
99,0,24138,Ian Poulter,7.0
99,0,28620,Aron Price,7.0
99,0,06527,Steve Stricker,7.0
99,0,27963,Chris Stroud,7.0
99,0,26287,Roland Thatcher,7.0
99,0,26668,Marc Turnesa,7.0
99,0,23623,Bo Van Pelt,7.0
99,0,26951,Johnson Wagner,7.0
99,0,27095,Nick Watney,7.0
119,0,06214,Guy Boros,6.9
119,0,01116,Michael Bradley,6.9
119,0,34255,Joseph Bramlett,6.9
119,0,20229,Stewart Cink,6.9
119,0,23673,Michael Connell,6.9
119,0,01320,Bob Estes,6.9
119,0,21209,Sergio Garcia,6.9
119,0,24604,Hunter Haas,6.9
119,0,23353,J.J. Henry,6.9
119,0,32874,Erick Justesen,6.9
119,0,23548,Bill Lunde,6.9
