RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
74,0,24490,George McNeill,70.31,810,1152,-188.00
75,0,35139,Richard Lee,70.29,911,1296,-202.00
76,0,28092,D.H. Lee,70.21,733,1044,-164.00
77,0,30852,Ryo Ishikawa,70.20,695,990,-137.00
77,0,29518,Brendan Steele,70.20,973,1386,-224.00
79,0,01810,Phil Mickelson,70.18,720,1026,-244.00
79,0,26596,Ryan Moore,70.18,720,1026,-182.00
81,0,30163,Henrik Norlander,70.15,745,1062,-171.00
81,0,25632,Jimmy Walker,70.15,947,1350,-263.00
83,0,20691,Greg Owen,70.12,833,1188,-171.00
84,0,27408,Martin Kaymer,70.11,530,756,-123.00
85,0,25345,Carl Pettersson,70.05,807,1152,-205.00
85,0,27770,Camilo Villegas,70.05,807,1152,-207.00
87,0,25834,Daniel Summerhays,70.01,983,1404,-270.00
88,0,06522,Ernie Els,69.91,604,864,-145.00
89,0,01320,Bob Estes,69.89,780,1116,-188.00
90,0,23623,Bo Van Pelt,69.86,679,972,-162.00
91,0,20104,Ken Duke,69.85,943,1350,-216.00
91,0,29740,Brad Fritsch,69.85,855,1224,-209.00
93,0,29425,Andrew Svoboda,69.84,440,630,-102.00
94,0,20098,Stuart Appleby,69.76,992,1422,-217.00
95,0,33869,Eric Meierdierks,69.67,464,666,-74.00
96,0,31560,Brian Stuard,69.66,790,1134,-168.00
97,0,32448,James Hahn,69.65,840,1206,-232.00
98,0,27330,Josh Teater,69.49,763,1098,-212.00
99,0,23983,Luke Donald,69.44,575,828,-172.00
100,0,26758,David Hearn,69.41,912,1314,-247.00
101,0,32102,Rickie Fowler,69.40,737,1062,-206.00
102,0,27963,Chris Stroud,69.37,974,1404,-244.00
103,0,34021,Bud Cauley,69.35,699,1008,-166.00
103,0,28455,Will Claxton,69.35,699,1008,-129.00
105,0,28089,Jason Day,69.31,761,1098,-199.00
106,0,28500,Martin Flores,69.30,948,1368,-235.00
107,0,27120,Troy Matteson,69.21,735,1062,-164.00
108,0,23541,Ben Crane,69.19,685,990,-144.00
109,0,26851,Marc Leishman,69.18,797,1152,-190.00
110,0,20443,Jin Park,69.12,535,774,-101.00
111,0,02206,David Toms,69.10,398,576,-86.00
112,0,27556,Ted Potter Jr.,69.09,684,990,-171.00
113,0,23497,Tag Ridings,69.06,721,1044,-173.00
114,0,29289,S.Y. Noh,69.00,770,1116,-175.00
115,0,25572,Graeme McDowell,68.77,458,666,-105.00
115,0,30692,Scott Stallings,68.77,817,1188,-205.00
117,0,01116,Michael Bradley,68.73,532,774,-94.00
118,0,24494,Erik Compton,68.72,804,1170,-173.00
119,0,20848,Ángel Cabrera,68.71,705,1026,-169.00
120,0,32334,Charlie Beljan,68.69,680,990,-154.00
121,0,28259,Sangmoon Bae,68.67,890,1296,-238.00
122,0,24138,Ian Poulter,68.66,482,702,-121.00
123,0,28679,Fabián Gómez,68.65,692,1008,-164.00
124,0,10213,Dicky Pride,68.64,729,1062,-155.00
125,0,21753,Brian Davis,68.61,1025,1494,-282.00
126,0,34431,Robert Streb,68.46,764,1116,-174.00
127,0,33461,Morgan Hoffmann,68.45,653,954,-191.00
128,0,34261,Scott Langley,68.14,785,1152,-178.00
129,0,35539,Luke Guthrie,68.12,797,1170,-185.00
130,0,24507,Jason Bohn,68.10,809,1188,-217.00
131,0,25240,D.A. Points,68.06,833,1224,-202.00
132,0,23800,Bryce Molder,68.00,869,1278,-226.00
133,0,29479,Scott Brown,67.98,673,990,-158.00
134,0,21099,David Lynn,67.96,685,1008,-164.00
135,0,25818,Scott Piercy,67.92,758,1116,-210.00
136,0,24663,Y.E. Yang,67.89,501,738,-120.00
137,0,22621,Ben Curtis,67.87,562,828,-113.00
138,0,22961,David Mathis,67.83,757,1116,-160.00
139,0,23409,James Driscoll,67.72,768,1134,-201.00
139,0,19970,Robert Karlsson,67.72,451,666,-95.00
141,0,20593,Greg Chalmers,67.62,852,1260,-231.00
142,0,34360,Patrick Reed,67.49,899,1332,-232.00
143,0,34409,David Lingmerth,67.45,692,1026,-181.00
144,0,26951,Johnson Wagner,67.41,631,936,-115.00
145,0,23135,Tim Clark,67.31,521,774,-132.00
146,0,21731,Freddie Jacobson,67.27,557,828,-150.00
147,0,27644,Brian Harman,67.11,918,1368,-225.00
148,0,24399,Scott Gardiner,67.09,628,936,-144.00
148,0,32150,Michael Thompson,67.09,640,954,-136.00
150,0,25274,Steven Bowditch,67.05,700,1044,-171.00
151,0,22806,Doug LaBelle II,67.04,712,1062,-179.00
152,0,23325,Vaughn Taylor,66.94,482,720,-123.00
153,0,25336,Alistair Presnell,66.91,554,828,-120.00
154,0,10885,Robert Allenby,66.77,625,936,-126.00
155,0,10860,Justin Leonard,66.67,900,1350,-238.00
155,0,22046,Geoff Ogilvy,66.67,504,756,-94.00
155,0,20572,Rod Pampling,66.67,420,630,-98.00
155,0,25562,Andres Romero,66.67,624,936,-156.00
155,0,28310,Lee Williams,66.67,612,918,-116.00
160,0,37273,Derek Ernst,66.55,587,882,-124.00
161,0,33418,Shawn Stefani,66.44,598,900,-145.00
162,0,28135,Aaron Watkins,66.19,417,630,-104.00
163,0,26497,Casey Wittenberg,66.12,726,1098,-145.00
164,0,27895,Jonas Blixt,66.09,797,1206,-188.00
165,0,30750,Tommy Gainey,66.00,891,1350,-223.00
166,0,12782,Tim Herron,65.91,522,792,-122.00
167,0,24140,Sean O'Hair,65.80,604,918,-128.00
168,0,22295,Darron Stiles,65.74,497,756,-106.00
169,0,30711,Colt Knost,65.61,685,1044,-150.00
170,0,20766,Padraig Harrington,65.56,413,630,-106.00
170,0,27129,Luke List,65.56,613,935,-147.00
172,0,32698,Bobby Gates,65.50,448,684,-86.00
173,0,20160,Charlie Wi,65.07,773,1188,-209.00
174,0,22792,Peter Hanson,64.98,386,594,-111.00
175,0,08725,Tom Gillis,64.81,700,1080,-147.00
176,0,06004,Stephen Ames,64.77,513,792,-128.00
177,0,24227,Justin Bolli,63.16,523,828,-108.00
178,0,19846,Brian Gay,63.07,806,1278,-216.00
179,0,10423,Mike Weir,61.58,521,846,-131.00
180,0,22371,Aaron Baddeley,61.21,650,1062,-194.00
