RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
38,0,23452,Nicolas Colsaerts,66.78,565,846,-0.20
39,0,30925,Dustin Johnson,66.75,841,1260,-0.29
40,0,26476,Chez Reavie,66.74,865,1296,-0.25
40,0,27770,Camilo Villegas,66.74,901,1350,-0.27
42,0,21961,Charles Howell III,66.73,1021,1530,-0.28
43,0,01810,Phil Mickelson,66.67,936,1404,-0.32
43,0,29221,Webb Simpson,66.67,1056,1584,-0.27
45,0,34174,John Huh,66.60,1055,1584,-0.22
46,0,29740,Brad Fritsch,66.59,923,1386,-0.27
47,0,01724,Jeff Maggert,66.58,755,1134,-0.23
48,0,33869,Eric Meierdierks,66.55,551,828,-0.21
49,0,33141,Keegan Bradley,66.54,1042,1566,-0.29
50,0,27933,John Merrick,66.53,946,1422,-0.26
50,0,27330,Josh Teater,66.53,982,1476,-0.26
52,0,35139,Richard Lee,66.52,922,1386,-0.24
53,0,22378,Trevor Immelman,66.51,826,1242,-0.18
54,0,25900,Lucas Glover,66.41,777,1170,-0.21
54,0,27214,Kevin Streelman,66.41,1028,1548,-0.25
56,0,23320,Ryan Palmer,66.24,942,1422,-0.30
56,0,21878,Mark Wilson,66.24,620,936,-0.21
58,0,24358,Robert Garrigus,66.15,774,1170,-0.30
59,0,01116,Michael Bradley,66.13,619,936,-0.19
60,0,32366,Kevin Chappell,66.11,952,1440,-0.25
61,0,25632,Jimmy Walker,66.07,999,1512,-0.29
62,0,30852,Ryo Ishikawa,66.03,832,1260,-0.22
63,0,34099,Harris English,66.02,1129,1710,-0.29
64,0,06573,Brandt Jobe,66.00,689,1044,-0.23
64,0,26300,Matt Jones,66.00,986,1494,-0.27
66,0,29518,Brendan Steele,65.99,974,1476,-0.25
67,0,28092,D.H. Lee,65.98,772,1170,-0.26
68,0,20645,John Senden,65.95,926,1404,-0.22
69,0,30926,Chris Kirk,65.92,1056,1602,-0.31
70,0,29425,Andrew Svoboda,65.91,522,792,-0.24
71,0,24357,K.J. Choi,65.87,996,1512,-0.22
72,0,26331,Charl Schwartzel,65.85,806,1224,-0.31
73,0,23108,Matt Kuchar,65.84,1031,1566,-0.29
74,0,23497,Tag Ridings,65.81,770,1170,-0.25
75,0,31560,Brian Stuard,65.77,876,1332,-0.25
76,0,22056,Cameron Percy,65.74,781,1188,-0.24
77,0,20691,Greg Owen,65.73,840,1278,-0.23
78,0,28455,Will Claxton,65.70,745,1134,-0.21
79,0,27649,Brandt Snedeker,65.68,934,1422,-0.30
80,0,30944,Jason Kokrak,65.67,922,1404,-0.27
81,0,23623,Bo Van Pelt,65.63,827,1260,-0.25
82,0,34431,Robert Streb,65.57,838,1278,-0.24
83,0,28307,Matt Every,65.54,1050,1602,-0.29
84,0,28500,Martin Flores,65.53,979,1494,-0.26
85,0,12716,Charley Hoffman,65.48,990,1512,-0.30
86,0,28237,Rory McIlroy,65.45,648,990,-0.30
87,0,08075,Jerry Kelly,65.41,883,1350,-0.25
88,0,31202,William McGirt,65.33,882,1350,-0.26
89,0,24490,George McNeill,65.28,799,1224,-0.25
90,0,36884,Ben Kohles,65.26,834,1278,-0.22
91,0,20396,Lee Westwood,65.22,810,1242,-0.23
92,0,20098,Stuart Appleby,65.21,986,1512,-0.23
93,0,24494,Erik Compton,65.09,867,1332,-0.25
94,0,26851,Marc Leishman,65.08,902,1386,-0.24
95,0,20848,Ángel Cabrera,64.99,854,1314,-0.24
96,0,28089,Jason Day,64.93,935,1440,-0.28
97,0,01320,Bob Estes,64.90,771,1188,-0.25
98,0,28475,Jeff Overton,64.89,911,1404,-0.28
99,0,27408,Martin Kaymer,64.85,677,1044,-0.24
100,0,27120,Troy Matteson,64.81,770,1188,-0.22
101,0,32448,James Hahn,64.71,862,1332,-0.29
101,0,26758,David Hearn,64.71,1025,1584,-0.28
103,0,33461,Morgan Hoffmann,64.67,745,1152,-0.29
104,0,30692,Scott Stallings,64.63,919,1422,-0.26
105,0,32334,Charlie Beljan,64.61,721,1116,-0.24
106,0,20572,Rod Pampling,64.55,488,756,-0.24
107,0,27556,Ted Potter Jr.,64.48,708,1098,-0.24
108,0,25834,Daniel Summerhays,64.46,963,1494,-0.29
109,0,24507,Jason Bohn,64.44,812,1260,-0.28
110,0,10213,Dicky Pride,64.43,777,1206,-0.23
111,0,22806,Doug LaBelle II,64.37,811,1260,-0.27
112,0,26951,Johnson Wagner,64.35,695,1080,-0.19
113,0,27963,Chris Stroud,64.33,1019,1584,-0.27
114,0,26596,Ryan Moore,64.32,822,1278,-0.25
115,0,29289,S.Y. Noh,64.26,775,1206,-0.25
116,0,34098,Russell Henley,64.25,902,1404,-0.28
117,0,24399,Scott Gardiner,64.12,681,1062,-0.24
118,0,29479,Scott Brown,64.10,750,1170,-0.25
118,0,28679,Fabián Gómez,64.10,750,1170,-0.27
120,0,34261,Scott Langley,64.00,864,1350,-0.23
121,0,23541,Ben Crane,63.98,668,1044,-0.23
122,0,37273,Derek Ernst,63.89,667,1044,-0.23
123,0,22621,Ben Curtis,63.84,655,1026,-0.20
124,0,23409,James Driscoll,63.81,827,1296,-0.28
125,0,34360,Patrick Reed,63.79,953,1494,-0.28
126,0,34021,Bud Cauley,63.76,723,1134,-0.25
127,0,28259,Sangmoon Bae,63.72,952,1494,-0.28
128,0,23800,Bryce Molder,63.68,917,1440,-0.29
129,0,33418,Shawn Stefani,63.67,722,1134,-0.25
130,0,27936,Martin Laird,63.64,779,1224,-0.23
130,0,02206,David Toms,63.64,504,792,-0.24
132,0,35539,Luke Guthrie,63.62,939,1476,-0.24
133,0,22961,David Mathis,63.60,767,1206,-0.23
134,0,32102,Rickie Fowler,63.59,847,1332,-0.28
135,0,23325,Vaughn Taylor,63.53,526,828,-0.28
136,0,24138,Ian Poulter,63.52,606,954,-0.23
137,0,20443,Jin Park,63.44,571,900,-0.23
138,0,34409,David Lingmerth,63.24,774,1224,-0.26
139,0,19970,Robert Karlsson,63.14,591,936,-0.22
140,0,10860,Justin Leonard,63.11,977,1548,-0.28
141,0,20104,Ken Duke,63.09,988,1566,-0.24
142,0,32698,Bobby Gates,62.84,509,810,-0.20
143,0,25240,D.A. Points,62.77,983,1566,-0.25
144,0,25572,Graeme McDowell,62.70,553,882,-0.23
144,0,24663,Y.E. Yang,62.70,632,1008,-0.23
146,0,27644,Brian Harman,62.61,958,1530,-0.26
147,0,21099,David Lynn,62.48,776,1242,-0.24
148,0,10885,Robert Allenby,62.40,629,1008,-0.23
149,0,27129,Luke List,62.39,685,1098,-0.26
150,0,25818,Scott Piercy,62.30,841,1350,-0.28
151,0,25336,Alistair Presnell,62.28,639,1026,-0.23
152,0,28135,Aaron Watkins,62.25,493,792,-0.25
153,0,22295,Darron Stiles,62.24,549,882,-0.23
154,0,25345,Carl Pettersson,62.22,896,1440,-0.27
155,0,22046,Geoff Ogilvy,62.18,638,1026,-0.21
156,0,23983,Luke Donald,62.16,649,1044,-0.28
157,0,21753,Brian Davis,62.15,1018,1638,-0.29
158,0,26497,Casey Wittenberg,62.14,783,1260,-0.21
159,0,23135,Tim Clark,62.02,681,1098,-0.25
160,0,24140,Sean O'Hair,62.00,625,1008,-0.22
161,0,25274,Steven Bowditch,61.97,725,1170,-0.27
162,0,32150,Michael Thompson,61.78,734,1188,-0.22
163,0,06522,Ernie Els,61.74,689,1116,-0.27
164,0,30711,Colt Knost,61.71,722,1170,-0.24
165,0,21731,Freddie Jacobson,61.67,666,1080,-0.27
165,0,28310,Lee Williams,61.67,666,1080,-0.22
167,0,20593,Greg Chalmers,61.64,810,1314,-0.30
168,0,25562,Andres Romero,61.30,651,1062,-0.29
169,0,22792,Peter Hanson,61.24,474,774,-0.28
170,0,06004,Stephen Ames,61.11,539,882,-0.27
170,0,24227,Justin Bolli,61.11,605,990,-0.23
172,0,30750,Tommy Gainey,61.04,923,1512,-0.25
173,0,27895,Jonas Blixt,60.89,833,1368,-0.25
174,0,20766,Padraig Harrington,60.88,537,882,-0.23
175,0,08725,Tom Gillis,60.68,710,1170,-0.23
176,0,20160,Charlie Wi,60.56,774,1278,-0.29
177,0,12782,Tim Herron,59.75,484,810,-0.24
178,0,22371,Aaron Baddeley,58.00,689,1188,-0.31
179,0,10423,Mike Weir,56.90,594,1044,-0.27
180,0,19846,Brian Gay,56.68,806,1422,-0.27
