RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
145,0,12510,Chad Campbell,47.00,196,417
146,0,25336,Alistair Presnell,46.85,156,333
147,0,24138,Ian Poulter,46.79,131,280
148,0,25240,D.A. Points,46.28,205,443
149,0,23135,Tim Clark,46.25,117,253
150,0,35139,Richard Lee,46.05,163,354
151,0,25345,Carl Pettersson,46.04,209,454
152,0,26497,Casey Wittenberg,45.82,203,443
153,0,24507,Jason Bohn,45.81,153,334
154,0,22371,Aaron Baddeley,45.80,207,452
155,0,23800,Bryce Molder,45.65,173,379
156,0,20443,Jin Park,45.62,99,217
157,0,26596,Ryan Moore,45.54,143,314
157,0,28310,Lee Williams,45.54,153,336
159,0,08725,Tom Gillis,45.45,145,319
159,0,34098,Russell Henley,45.45,175,385
161,0,01320,Bob Estes,45.43,154,339
162,0,28135,Aaron Watkins,45.37,103,227
163,0,24663,Y.E. Yang,45.36,132,291
164,0,01724,Jeff Maggert,45.26,124,274
165,0,34261,Scott Langley,45.15,177,392
166,0,10860,Justin Leonard,44.96,192,427
167,0,24140,Sean O'Hair,44.93,155,345
168,0,20766,Padraig Harrington,44.56,127,285
169,0,23325,Vaughn Taylor,43.95,98,223
170,0,20160,Charlie Wi,43.84,160,365
171,0,10885,Robert Allenby,43.77,144,329
172,0,23983,Luke Donald,43.67,131,300
173,0,22621,Ben Curtis,42.72,135,316
174,0,30711,Colt Knost,42.57,129,303
175,0,06004,Stephen Ames,42.55,120,282
176,0,19846,Brian Gay,42.27,164,388
177,0,22792,Peter Hanson,41.44,109,263
178,0,20104,Ken Duke,41.02,153,373
179,0,10423,Mike Weir,40.22,146,363
180,0,25572,Graeme McDowell,39.35,85,216
