RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,22405,Justin Rose,62.18,74,119,-0.01
2,0,21528,Henrik Stenson,59.84,73,122,-0.15
3,0,27503,Steve LeBrun,57.14,56,98,-0.04
4,0,29425,Andrew Svoboda,56.00,42,75,-0.05
5,0,26331,Charl Schwartzel,55.83,67,120,-0.04
6,0,32334,Charlie Beljan,55.75,63,113,-0.10
7,0,27436,Graham DeLaet,55.67,108,194,-0.13
8,0,24024,Zach Johnson,55.62,99,178,-0.12
9,0,24924,Bill Haas,54.86,96,175,-0.06
10,0,30110,Kyle Stanley,54.62,65,119,-0.06
11,0,35139,Richard Lee,53.97,102,189,-0.09
12,0,06527,Steve Stricker,53.85,49,91,-0.16
13,0,27214,Kevin Streelman,53.76,93,173,-0.08
14,0,27095,Nick Watney,53.51,99,185,-0.05
15,0,12716,Charley Hoffman,53.47,77,144,-0.14
16,0,20848,Ángel Cabrera,53.15,76,143,-0.05
17,0,23353,J.J. Henry,53.14,93,175,-0.04
18,0,21209,Sergio Garcia,52.76,67,127,-0.07
19,0,24846,Ricky Barnes,52.63,80,152,-0.10
20,0,06573,Brandt Jobe,52.59,61,116,-0.10
21,0,23788,D.J. Trahan,52.56,41,78,-0.17
22,0,34046,Jordan Spieth,51.32,78,152,-0.17
23,0,29420,Billy Horschel,51.09,94,184,-0.04
24,0,29740,Brad Fritsch,51.03,74,145,-0.01
25,0,24358,Robert Garrigus,51.00,51,100,-0.02
26,0,20691,Greg Owen,50.68,74,146,-0.03
27,0,08793,Tiger Woods,50.39,64,127,-0.16
28,0,26679,Kevin Stadler,50.35,72,143,-0.14
29,0,26851,Marc Leishman,50.00,73,146,-0.11
30,0,33141,Keegan Bradley,49.67,75,151,-0.08
30,0,36884,Ben Kohles,49.67,75,151,-0.19
32,0,30692,Scott Stallings,49.59,61,123,+0.02
33,0,06522,Ernie Els,49.53,53,107,-0.06
33,0,24502,Adam Scott,49.53,53,107,-0.04
35,0,30925,Dustin Johnson,49.52,52,105,-0.15
