RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,30852,Ryo Ishikawa,80.23,138,172,-0.15
2,0,24024,Zach Johnson,78.87,153,194,-0.20
3,0,25804,Bubba Watson,78.66,129,164,-0.23
4,0,27436,Graham DeLaet,78.35,199,254,-0.22
5,0,20104,Ken Duke,78.30,166,212,-0.25
6,0,27649,Brandt Snedeker,78.19,147,188,-0.24
7,0,06573,Brandt Jobe,77.92,120,154,-0.12
8,0,22621,Ben Curtis,77.78,84,108,-0.15
9,0,12510,Chad Campbell,77.63,170,219,-0.21
10,0,24502,Adam Scott,77.44,103,133,-0.18
11,0,24846,Ricky Barnes,77.42,168,217,-0.19
12,0,10809,Jim Furyk,76.88,153,199,-0.23
13,0,27408,Martin Kaymer,76.56,98,128,-0.13
14,0,23541,Ben Crane,76.43,120,157,-0.26
15,0,32102,Rickie Fowler,76.40,123,161,-0.26
16,0,22961,David Mathis,76.37,139,182,-0.17
17,0,23638,Brendon de Jonge,76.33,229,300,-0.24
18,0,23452,Nicolas Colsaerts,76.32,87,114,-0.11
19,0,28092,D.H. Lee,76.13,118,155,-0.17
20,0,21528,Henrik Stenson,76.11,86,113,-0.16
21,0,22405,Justin Rose,75.86,110,145,-0.30
22,0,24781,Hunter Mahan,75.81,163,215,-0.19
23,0,30163,Henrik Norlander,75.68,140,185,-0.19
24,0,32366,Kevin Chappell,75.38,150,199,-0.27
24,0,26300,Matt Jones,75.38,150,199,-0.17
26,0,31202,William McGirt,75.34,165,219,-0.19
27,0,23800,Bryce Molder,75.25,152,202,-0.30
28,0,33869,Eric Meierdierks,75.21,88,117,-0.19
29,0,01810,Phil Mickelson,75.18,103,137,-0.30
30,0,25444,Justin Hicks,75.12,151,201,-0.22
31,0,35139,Richard Lee,75.00,156,208,-0.17
31,0,28780,Nicholas Thompson,75.00,213,284,-0.18
31,0,28135,Aaron Watkins,75.00,75,100,-0.24
34,0,29518,Brendan Steele,74.79,178,238,-0.22
35,0,24357,K.J. Choi,74.74,142,190,-0.19
36,0,31560,Brian Stuard,74.64,156,209,-0.20
37,0,34174,John Huh,74.63,153,205,-0.23
38,0,20229,Stewart Cink,74.38,119,160,-0.18
39,0,29740,Brad Fritsch,74.21,164,221,-0.26
40,0,26758,David Hearn,74.09,143,193,-0.31
41,0,06567,Vijay Singh,73.83,110,149,-0.11
42,0,26476,Chez Reavie,73.78,166,225,-0.14
43,0,23788,D.J. Trahan,73.50,86,117,-0.21
44,0,30926,Chris Kirk,73.46,191,260,-0.29
45,0,01320,Bob Estes,73.44,141,192,-0.19
46,0,24663,Y.E. Yang,73.43,105,143,-0.19
47,0,34098,Russell Henley,73.40,149,203,-0.26
48,0,21878,Mark Wilson,73.19,101,138,-0.18
49,0,21961,Charles Howell III,73.13,166,227,-0.23
50,0,23983,Luke Donald,73.11,87,119,-0.32
51,0,32150,Michael Thompson,73.08,114,156,-0.22
52,0,27095,Nick Watney,72.97,162,222,-0.26
53,0,21099,David Lynn,72.92,105,144,-0.14
54,0,31323,Gary Woodland,72.87,188,258,-0.21
55,0,24507,Jason Bohn,72.73,152,209,-0.27
55,0,25686,Jason Dufner,72.73,136,187,-0.19
57,0,21209,Sergio Garcia,72.66,93,128,-0.30
58,0,23623,Bo Van Pelt,72.62,122,168,-0.22
59,0,23353,J.J. Henry,72.57,172,237,-0.24
60,0,23108,Matt Kuchar,72.56,156,215,-0.30
61,0,25900,Lucas Glover,72.48,108,149,-0.13
62,0,26331,Charl Schwartzel,72.46,121,167,-0.20
63,0,22056,Cameron Percy,72.41,147,203,-0.17
64,0,23409,James Driscoll,72.38,152,210,-0.27
65,0,27963,Chris Stroud,72.29,167,231,-0.31
66,0,22913,John Rollins,72.22,143,198,-0.21
67,0,22806,Doug LaBelle II,72.19,122,169,-0.26
68,0,34261,Scott Langley,72.14,145,201,-0.16
69,0,30925,Dustin Johnson,72.13,132,183,-0.20
70,0,06004,Stephen Ames,72.09,93,129,-0.18
70,0,32448,James Hahn,72.09,155,215,-0.19
70,0,20691,Greg Owen,72.09,155,215,-0.17
73,0,28089,Jason Day,72.04,134,186,-0.20
74,0,10885,Robert Allenby,72.03,103,143,-0.22
75,0,22378,Trevor Immelman,71.91,128,178,-0.16
76,0,27503,Steve LeBrun,71.90,110,153,-0.15
77,0,24490,George McNeill,71.89,133,185,-0.23
77,0,26679,Kevin Stadler,71.89,133,185,-0.22
79,0,01724,Jeff Maggert,71.79,112,156,-0.25
80,0,24361,Pat Perez,71.68,124,173,-0.21
81,0,27933,John Merrick,71.63,149,208,-0.29
82,0,31557,Jim Herman,71.61,111,155,-0.22
83,0,34409,David Lingmerth,71.59,126,176,-0.29
84,0,28475,Jeff Overton,71.56,151,211,-0.24
85,0,27556,Ted Potter Jr.,71.25,114,160,-0.22
86,0,10213,Dicky Pride,71.24,109,153,-0.28
86,0,23621,Rory Sabbatini,71.24,166,233,-0.28
88,0,28307,Matt Every,71.23,156,219,-0.26
89,0,20098,Stuart Appleby,71.15,180,253,-0.16
90,0,28679,Fabián Gómez,71.04,130,183,-0.18
91,0,27644,Brian Harman,71.02,174,245,-0.18
92,0,33419,Cameron Tringale,70.87,163,230,-0.23
93,0,28259,Sangmoon Bae,70.82,165,233,-0.26
93,0,12716,Charley Hoffman,70.82,165,233,-0.21
95,0,27214,Kevin Streelman,70.77,138,195,-0.19
96,0,34099,Harris English,70.75,179,253,-0.18
96,0,19970,Robert Karlsson,70.75,75,106,-0.23
96,0,02206,David Toms,70.75,75,106,-0.24
99,0,06527,Steve Stricker,70.71,70,99,-0.31
100,0,32200,Roberto Castro,70.69,164,232,-0.22
101,0,26497,Casey Wittenberg,70.66,118,167,-0.14
102,0,23320,Ryan Palmer,70.64,166,235,-0.30
103,0,34021,Bud Cauley,70.48,117,166,-0.22
104,0,27895,Jonas Blixt,70.47,136,193,-0.15
105,0,25834,Daniel Summerhays,70.42,169,240,-0.22
105,0,08793,Tiger Woods,70.42,100,142,-0.32
107,0,22295,Darron Stiles,70.40,88,125,-0.28
108,0,20645,John Senden,70.33,128,182,-0.11
109,0,26951,Johnson Wagner,70.32,109,155,-0.12
110,0,23325,Vaughn Taylor,70.31,90,128,-0.22
111,0,34046,Jordan Spieth,70.30,142,202,-0.42
112,0,01116,Michael Bradley,70.23,92,131,-0.13
113,0,12782,Tim Herron,69.93,100,143,-0.19
114,0,21731,Freddie Jacobson,69.78,97,139,-0.34
115,0,10860,Justin Leonard,69.71,168,241,-0.30
116,0,29420,Billy Horschel,69.69,177,254,-0.23
117,0,28455,Will Claxton,69.61,126,181,-0.23
118,0,27330,Josh Teater,69.52,130,187,-0.28
119,0,30944,Jason Kokrak,69.49,164,236,-0.14
120,0,26289,Boo Weekley,69.35,172,248,-0.29
121,0,20396,Lee Westwood,69.06,96,139,-0.14
122,0,20593,Greg Chalmers,69.00,138,200,-0.28
123,0,34360,Patrick Reed,68.92,173,251,-0.21
124,0,27120,Troy Matteson,68.91,133,193,-0.21
125,0,22046,Geoff Ogilvy,68.85,84,122,-0.25
126,0,29221,Webb Simpson,68.78,152,221,-0.24
127,0,24227,Justin Bolli,68.66,92,134,-0.21
128,0,22792,Peter Hanson,68.57,72,105,-0.26
128,0,20160,Charlie Wi,68.57,144,210,-0.25
130,0,27936,Martin Laird,68.32,110,161,-0.16
130,0,30692,Scott Stallings,68.32,138,202,-0.23
132,0,28310,Lee Williams,68.21,103,151,-0.16
133,0,30711,Colt Knost,68.07,113,166,-0.20
134,0,25240,D.A. Points,68.06,130,191,-0.32
135,0,20572,Rod Pampling,68.00,68,100,-0.18
136,0,29479,Scott Brown,67.80,120,177,-0.12
137,0,32698,Bobby Gates,67.77,82,121,-0.18
138,0,20848,Ángel Cabrera,67.61,119,176,-0.17
139,0,29289,S.Y. Noh,67.58,148,219,-0.13
140,0,29425,Andrew Svoboda,67.50,81,120,-0.22
141,0,25336,Alistair Presnell,67.36,97,144,-0.10
142,0,33418,Shawn Stefani,67.35,99,147,-0.19
143,0,23497,Tag Ridings,67.16,135,201,-0.21
144,0,24399,Scott Gardiner,67.07,110,164,-0.28
145,0,30750,Tommy Gainey,67.06,171,255,-0.19
146,0,30110,Kyle Stanley,67.01,132,197,-0.05
147,0,24924,Bill Haas,67.00,134,200,-0.31
148,0,25345,Carl Pettersson,66.96,150,224,-0.25
149,0,28500,Martin Flores,66.95,158,236,-0.31
150,0,26851,Marc Leishman,66.84,127,190,-0.24
151,0,27770,Camilo Villegas,66.82,147,220,-0.27
152,0,26596,Ryan Moore,66.67,110,165,-0.23
152,0,34431,Robert Streb,66.67,140,210,-0.18
154,0,24358,Robert Garrigus,66.41,87,131,-0.30
155,0,25572,Graeme McDowell,66.36,71,107,-0.24
156,0,33461,Morgan Hoffmann,66.27,112,169,-0.28
156,0,08075,Jerry Kelly,66.27,110,166,-0.26
158,0,25632,Jimmy Walker,66.18,135,204,-0.21
159,0,08725,Tom Gillis,66.12,121,183,-0.18
160,0,25274,Steven Bowditch,65.95,122,185,-0.15
161,0,21753,Brian Davis,65.75,144,219,-0.26
162,0,25562,Andres Romero,65.68,111,169,-0.25
163,0,33141,Keegan Bradley,65.25,154,236,-0.23
164,0,25818,Scott Piercy,65.17,131,201,-0.19
165,0,24494,Erik Compton,64.89,122,188,-0.34
166,0,22371,Aaron Baddeley,64.67,108,167,-0.24
167,0,36884,Ben Kohles,64.55,122,189,-0.12
168,0,24140,Sean O'Hair,64.52,100,155,-0.17
