RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,20572,Rod Pampling,93.16,109,117,-0.49
2,0,21528,Henrik Stenson,93.04,147,158,-0.62
3,0,08793,Tiger Woods,92.56,112,121,-0.70
4,0,20443,Jin Park,91.96,103,112,-0.50
5,0,28310,Lee Williams,91.30,126,138,-0.44
6,0,06527,Steve Stricker,91.24,125,137,-0.65
7,0,24361,Pat Perez,91.15,175,192,-0.52
8,0,29221,Webb Simpson,90.50,219,242,-0.52
9,0,24846,Ricky Barnes,90.37,169,187,-0.38
10,0,31557,Jim Herman,90.34,131,145,-0.50
11,0,23638,Brendon de Jonge,90.22,249,276,-0.56
12,0,21209,Sergio Garcia,90.20,138,153,-0.64
13,0,10809,Jim Furyk,90.07,136,151,-0.48
14,0,01116,Michael Bradley,90.00,99,110,-0.48
15,0,24781,Hunter Mahan,89.96,224,249,-0.56
16,0,20229,Stewart Cink,89.68,139,155,-0.52
17,0,22405,Justin Rose,89.58,129,144,-0.64
18,0,23497,Tag Ridings,89.56,163,182,-0.47
19,0,28135,Aaron Watkins,89.53,77,86,-0.52
20,0,30944,Jason Kokrak,89.45,212,237,-0.61
21,0,24490,George McNeill,89.42,169,189,-0.50
22,0,32366,Kevin Chappell,89.38,202,226,-0.52
23,0,29289,S.Y. Noh,89.29,175,196,-0.51
24,0,24502,Adam Scott,89.19,132,148,-0.69
25,0,10885,Robert Allenby,89.15,115,129,-0.39
26,0,20645,John Senden,89.11,180,202,-0.54
27,0,23353,J.J. Henry,89.05,179,201,-0.45
27,0,21878,Mark Wilson,89.05,122,137,-0.48
29,0,29518,Brendan Steele,88.99,194,218,-0.55
30,0,29420,Billy Horschel,88.93,233,262,-0.60
31,0,25632,Jimmy Walker,88.89,248,279,-0.55
32,0,20160,Charlie Wi,88.74,134,151,-0.51
33,0,27129,Luke List,88.70,157,177,-0.55
34,0,33141,Keegan Bradley,88.69,243,274,-0.59
34,0,34261,Scott Langley,88.69,149,168,-0.52
36,0,24024,Zach Johnson,88.63,187,211,-0.50
37,0,24357,K.J. Choi,88.62,148,167,-0.53
38,0,29425,Andrew Svoboda,88.54,85,96,-0.52
39,0,25240,D.A. Points,88.48,169,191,-0.52
40,0,27436,Graham DeLaet,88.37,228,258,-0.56
40,0,22378,Trevor Immelman,88.37,152,172,-0.42
42,0,31323,Gary Woodland,88.36,258,292,-0.55
43,0,23621,Rory Sabbatini,88.26,218,247,-0.57
44,0,27214,Kevin Streelman,88.24,195,221,-0.56
45,0,32200,Roberto Castro,88.17,231,262,-0.56
45,0,30925,Dustin Johnson,88.17,164,186,-0.61
47,0,34046,Jordan Spieth,88.11,215,244,-0.54
48,0,26476,Chez Reavie,88.10,148,168,-0.45
49,0,32448,James Hahn,88.06,177,201,-0.59
50,0,33869,Eric Meierdierks,88.00,110,125,-0.42
51,0,27649,Brandt Snedeker,87.93,153,174,-0.65
52,0,06573,Brandt Jobe,87.88,116,132,-0.55
53,0,26596,Ryan Moore,87.83,166,189,-0.57
53,0,23325,Vaughn Taylor,87.83,101,115,-0.59
55,0,35539,Luke Guthrie,87.80,180,205,-0.53
56,0,01810,Phil Mickelson,87.78,194,221,-0.64
57,0,24358,Robert Garrigus,87.69,171,195,-0.51
58,0,26300,Matt Jones,87.61,191,218,-0.54
59,0,27933,John Merrick,87.56,176,201,-0.54
60,0,30926,Chris Kirk,87.55,225,257,-0.57
60,0,27963,Chris Stroud,87.55,204,233,-0.50
62,0,21961,Charles Howell III,87.54,246,281,-0.54
63,0,20098,Stuart Appleby,87.50,196,224,-0.50
63,0,25834,Daniel Summerhays,87.50,210,240,-0.58
65,0,23788,D.J. Trahan,87.39,104,119,-0.47
66,0,23541,Ben Crane,87.34,138,158,-0.47
66,0,28237,Rory McIlroy,87.34,138,158,-0.59
68,0,12510,Chad Campbell,87.32,179,205,-0.55
69,0,28092,D.H. Lee,87.28,151,173,-0.60
70,0,31202,William McGirt,87.27,192,220,-0.48
71,0,22806,Doug LaBelle II,87.25,130,149,-0.58
72,0,23800,Bryce Molder,87.18,136,156,-0.54
73,0,25274,Steven Bowditch,87.10,189,217,-0.52
74,0,24494,Erik Compton,87.00,174,200,-0.41
75,0,06522,Ernie Els,86.93,133,153,-0.53
75,0,23623,Bo Van Pelt,86.93,153,176,-0.54
77,0,30163,Henrik Norlander,86.83,145,167,-0.57
78,0,31560,Brian Stuard,86.81,125,144,-0.52
79,0,10860,Justin Leonard,86.78,151,174,-0.51
80,0,27095,Nick Watney,86.75,216,249,-0.53
81,0,34174,John Huh,86.72,209,241,-0.44
82,0,27503,Steve LeBrun,86.71,137,158,-0.48
83,0,34431,Robert Streb,86.70,163,188,-0.48
84,0,24507,Jason Bohn,86.63,162,187,-0.48
85,0,25804,Bubba Watson,86.62,246,284,-0.52
86,0,28679,Fabián Gómez,86.49,128,148,-0.53
87,0,26331,Charl Schwartzel,86.34,158,183,-0.67
88,0,06567,Vijay Singh,86.30,126,146,-0.40
89,0,20766,Padraig Harrington,86.07,105,122,-0.45
89,0,10423,Mike Weir,86.07,105,122,-0.51
91,0,22056,Cameron Percy,86.06,142,165,-0.46
92,0,32150,Michael Thompson,85.95,104,121,-0.63
93,0,26289,Boo Weekley,85.93,232,270,-0.48
94,0,23135,Tim Clark,85.83,109,127,-0.54
94,0,12782,Tim Herron,85.83,109,127,-0.52
96,0,30852,Ryo Ishikawa,85.80,145,169,-0.42
97,0,23108,Matt Kuchar,85.71,204,238,-0.60
98,0,26679,Kevin Stadler,85.66,209,244,-0.56
99,0,01724,Jeff Maggert,85.64,155,181,-0.41
100,0,21731,Freddie Jacobson,85.62,125,146,-0.56
100,0,36884,Ben Kohles,85.62,131,153,-0.43
102,0,37273,Derek Ernst,85.54,142,166,-0.47
103,0,34409,David Lingmerth,85.47,147,172,-0.56
104,0,32698,Bobby Gates,85.45,94,110,-0.38
104,0,25345,Carl Pettersson,85.45,182,213,-0.53
106,0,29740,Brad Fritsch,85.42,164,192,-0.55
107,0,34099,Harris English,85.39,228,267,-0.57
108,0,27330,Josh Teater,85.38,181,212,-0.57
109,0,23983,Luke Donald,85.37,105,123,-0.57
109,0,02206,David Toms,85.37,70,82,-0.39
111,0,20593,Greg Chalmers,85.31,180,211,-0.54
111,0,26951,Johnson Wagner,85.31,122,143,-0.43
113,0,06004,Stephen Ames,85.29,87,102,-0.56
114,0,12716,Charley Hoffman,85.24,231,271,-0.61
115,0,24924,Bill Haas,85.20,213,250,-0.47
116,0,27644,Brian Harman,85.06,205,241,-0.52
117,0,23452,Nicolas Colsaerts,85.04,108,127,-0.48
118,0,21099,David Lynn,85.00,136,160,-0.57
119,0,28455,Will Claxton,84.88,146,172,-0.47
119,0,21753,Brian Davis,84.88,219,258,-0.47
121,0,27408,Martin Kaymer,84.87,101,119,-0.57
122,0,33461,Morgan Hoffmann,84.86,157,185,-0.54
123,0,34360,Patrick Reed,84.77,217,256,-0.57
124,0,25336,Alistair Presnell,84.72,122,144,-0.55
125,0,28780,Nicholas Thompson,84.70,238,281,-0.52
126,0,28307,Matt Every,84.67,243,287,-0.59
127,0,34021,Bud Cauley,84.57,148,175,-0.58
128,0,26497,Casey Wittenberg,84.52,142,168,-0.47
129,0,33419,Cameron Tringale,84.32,199,236,-0.52
130,0,01320,Bob Estes,84.21,128,152,-0.51
131,0,35139,Richard Lee,84.08,169,201,-0.47
132,0,19970,Robert Karlsson,84.07,95,113,-0.54
133,0,28500,Martin Flores,83.97,199,237,-0.59
134,0,23409,James Driscoll,83.80,150,179,-0.45
135,0,22913,John Rollins,83.77,191,228,-0.54
136,0,26758,David Hearn,83.76,165,197,-0.50
137,0,22371,Aaron Baddeley,83.70,154,184,-0.62
138,0,22046,Geoff Ogilvy,83.67,123,147,-0.37
139,0,26851,Marc Leishman,83.41,176,211,-0.53
140,0,20104,Ken Duke,83.33,170,204,-0.48
141,0,20396,Lee Westwood,83.24,149,179,-0.52
142,0,24399,Scott Gardiner,83.23,139,167,-0.47
143,0,30711,Colt Knost,83.21,109,131,-0.60
144,0,28475,Jeff Overton,83.19,198,238,-0.52
145,0,32334,Charlie Beljan,83.16,163,196,-0.52
145,0,25686,Jason Dufner,83.16,158,190,-0.49
147,0,32102,Rickie Fowler,83.08,162,195,-0.60
148,0,24140,Sean O'Hair,83.02,132,159,-0.48
149,0,27936,Martin Laird,82.86,145,175,-0.57
150,0,20691,Greg Owen,82.79,178,215,-0.53
151,0,28259,Sangmoon Bae,82.78,173,209,-0.49
152,0,08075,Jerry Kelly,82.72,158,191,-0.46
153,0,30750,Tommy Gainey,82.71,177,214,-0.53
154,0,30110,Kyle Stanley,82.54,208,252,-0.56
155,0,27556,Ted Potter Jr.,82.53,137,166,-0.47
156,0,28089,Jason Day,82.46,188,228,-0.60
156,0,22961,David Mathis,82.46,141,171,-0.50
158,0,25900,Lucas Glover,82.32,149,181,-0.58
159,0,30692,Scott Stallings,82.30,200,243,-0.55
159,0,22295,Darron Stiles,82.30,93,113,-0.48
161,0,25562,Andres Romero,82.29,158,192,-0.54
162,0,22621,Ben Curtis,82.26,102,124,-0.43
163,0,23320,Ryan Palmer,82.25,190,231,-0.62
164,0,20848,Ángel Cabrera,81.87,158,193,-0.54
165,0,27895,Jonas Blixt,81.86,176,215,-0.53
166,0,19846,Brian Gay,81.77,166,203,-0.43
167,0,25444,Justin Hicks,81.76,139,170,-0.49
168,0,27120,Troy Matteson,81.32,148,182,-0.51
169,0,25572,Graeme McDowell,81.20,95,117,-0.51
170,0,29479,Scott Brown,81.18,138,170,-0.60
171,0,27770,Camilo Villegas,80.77,147,182,-0.58
172,0,08725,Tom Gillis,80.47,136,169,-0.46
173,0,25818,Scott Piercy,80.37,176,219,-0.57
174,0,24138,Ian Poulter,79.86,115,144,-0.53
175,0,34098,Russell Henley,79.58,152,191,-0.63
176,0,24663,Y.E. Yang,79.05,83,105,-0.60
177,0,24227,Justin Bolli,78.90,86,109,-0.45
178,0,10213,Dicky Pride,78.40,127,162,-0.44
179,0,22792,Peter Hanson,77.00,77,100,-0.65
180,0,33418,Shawn Stefani,74.39,122,164,-0.59
