RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
97,0,24358,Robert Garrigus,251,495,50.7
97,0,24912,Will MacKenzie,251,473,53.1
97,0,02101,Joey Sindelar,251,492,51.0
101,0,23353,J.J. Henry,248,503,49.3
101,0,01599,Steve Jones,248,474,52.3
103,0,20634,Peter Lonard,247,437,56.5
104,0,20548,Hidemichi Tanaka,245,444,55.2
105,0,08835,Kris Cox,244,492,49.6
105,0,21959,Ted Purdy,244,531,46.0
107,0,21660,Jason Schultz,242,439,55.1
108,0,20098,Stuart Appleby,240,465,51.6
108,0,23621,Rory Sabbatini,240,456,52.6
110,0,06643,Paul Goydos,238,443,53.7
110,0,06012,Greg Kraft,238,470,50.6
112,0,20645,John Senden,237,505,46.9
113,0,02223,Bob Tway,236,460,51.3
114,0,19913,Ron Whittaker,234,474,49.4
115,0,22621,Ben Curtis,233,458,50.9
115,0,10809,Jim Furyk,233,485,48.0
117,0,20631,David McKenzie,232,480,48.3
118,0,01142,Bart Bryant,230,455,50.5
119,0,12510,Chad Campbell,229,453,50.6
119,0,22892,Jason Gore,229,502,45.6
119,0,01473,Todd Hamilton,229,408,56.1
119,0,20691,Greg Owen,229,416,55.0
123,0,10423,Mike Weir,228,456,50.0
124,0,10885,Robert Allenby,226,426,53.1
124,0,25935,John Engler Jr.,226,429,52.7
124,0,01553,John Huston,226,467,48.4
127,0,20498,Briny Baird,222,457,48.6
127,0,27141,J.B. Holmes,222,438,50.7
129,0,12760,Danny Ellis,221,438,50.5
129,0,26596,Ryan Moore,221,420,52.6
131,0,27943,Matt Hansen,219,391,56.0
131,0,08375,Paul Stankowski,219,423,51.8
133,0,06251,Chris DiMarco,218,429,50.8
134,0,23541,Ben Crane,214,461,46.4
134,0,01666,Bernhard Langer,214,428,50.0
134,0,11011,Mike Sposa,214,416,51.4
137,0,23614,Rich Beem,211,446,47.3
137,0,06573,Brandt Jobe,211,458,46.1
137,0,06527,Steve Stricker,211,397,53.1
140,0,20628,Arron Oberholser,210,429,49.0
140,0,02206,David Toms,210,448,46.9
142,0,01928,Corey Pavin,209,390,53.6
143,0,01724,Jeff Maggert,208,441,47.2
144,0,01024,Billy Andrade,207,415,49.9
144,0,07223,Brian Bateman,207,402,51.5
144,0,20593,Greg Chalmers,207,425,48.7
144,0,12782,Tim Herron,207,415,49.9
148,0,23135,Tim Clark,206,422,48.8
148,0,11123,Chris Couch,206,418,49.3
150,0,25936,Alex Aragon,205,396,51.8
151,0,20812,Tjaart van der Walt,203,370,54.9
152,0,25632,Jimmy Walker,201,395,50.9
153,0,19824,Craig Barlow,199,395,50.4
153,0,20574,Mathew Goggin,199,378,52.6
153,0,22046,Geoff Ogilvy,199,384,51.8
156,0,01619,Skip Kendall,198,416,47.6
157,0,25842,Jon Mills,195,353,55.2
158,0,06522,Ernie Els,193,348,55.5
158,0,01761,Len Mattiace,193,388,49.7
160,0,21731,Freddie Jacobson,189,385,49.1
161,0,01219,John Cook,188,394,47.7
161,0,01685,J.L. Lewis,188,356,52.8
161,0,08385,Omar Uresti,188,339,55.5
164,0,08537,J.P. Hayes,187,382,49.0
164,0,02214,Kirk Triplett,187,356,52.5
166,0,01035,Tommy Armour III,185,379,48.8
166,0,09011,David Duval,185,381,48.6
168,0,23616,Ryan Hietala,184,350,52.6
168,0,01810,Phil Mickelson,184,346,53.2
170,0,12755,Vance Veazey,181,375,48.3
171,0,01706,Davis Love III,180,407,44.2
172,0,24925,Jonathan Byrd,179,386,46.4
172,0,01945,Kenny Perry,179,371,48.2
172,0,24502,Adam Scott,179,348,51.4
175,0,23307,Roger Tambellini,177,334,53.0
176,0,06350,Bob May,171,357,47.9
177,0,20157,Retief Goosen,168,330,50.9
178,0,23983,Luke Donald,165,324,50.9
178,0,02106,Chris Smith,165,361,45.7
180,0,12662,Thomas Levet,164,307,53.4
181,0,01249,John Daly,157,298,52.7
182,0,24980,Scott Gutschewski,152,294,51.7
182,0,24138,Ian Poulter,152,305,49.8
184,0,20766,Padraig Harrington,151,282,53.5
185,0,01313,Steve Elkington,150,295,50.8
186,0,24361,Pat Perez,147,285,51.6
187,0,01677,Tom Lehman,142,299,47.5
187,0,01823,Larry Mize,142,281,50.5
189,0,06004,Stephen Ames,141,318,44.3
190,0,01887,Mark O'Meara,138,274,50.4
191,0,23673,Michael Connell,132,274,48.2
192,0,06373,José María Olazábal,130,266,48.9
193,0,08793,Tiger Woods,119,252,47.2
194,0,21209,Sergio Garcia,118,260,45.4
195,0,20608,David Howell,103,219,47.0
196,0,01226,Fred Couples,101,217,46.5
