RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
90,0,06012,Greg Kraft,58' 9",Reno-Tahoe Open,1,14 - Par 4
91,0,02223,Bob Tway,58' 8",Colonial,1,7 - Par 4 -
92,0,01361,Dan Forsman,58' 8",Reno-Tahoe Open,1,14 - Par 4
94,0,21407,Arjun Atwal,58' 7",Greensboro,4,4 - Par 3 -
95,0,01307,Joel Edwards,58' 4",Reno-Tahoe Open,1,8 - Par 4 -
99,0,22437,Robert Boisvert,58' 1",EDS B. Nelson,2,10 - Par 4
101,0,19913,Ron Whittaker,57' 6",Frys.com Open,3,8 - Par 3 -
102,0,20631,David McKenzie,57' 4",Canadian Open,1,4 - Par 5 -
105,0,12602,Dean Wilson,57' 0",FBR Open,4,14 - Par 4
107,0,21805,Harrison Frazar,56' 8",Bay Hill Invita,2,1 - Par 4 -
109,0,06643,Paul Goydos,56' 5",Shell Houston,3,5 - Par 4 -
112,0,01706,Davis Love III,56' 4",Wachovia Champ,1,5 - Par 5 -
113,0,20498,Briny Baird,56' 4",Greensboro,2,11 - Par 4
114,0,20766,Padraig Harrington,56' 3",BellSouth Class,1,18 - Par 5
115,0,11011,Mike Sposa,56' 1",Buick Champ,1,8 - Par 3 -
116,0,21959,Ted Purdy,56' 0",Texas Open,2,5 - Par 4 -
118,0,24781,Hunter Mahan,55' 10",Canadian Open,2,14 - Par 4
119,0,10505,Shane Bertsch,55' 8",AT&T Pebble,4,18 - Par 5
120,0,01948,Tim Petrovic,55' 7",Nissan Open,1,2 - Par 4 -
121,0,02214,Kirk Triplett,55' 5",Memorial Tourna,1,12 - Par 3
122,0,23718,Nathan Green,55' 5",Canadian Open,3,14 - Par 4
123,0,01938,David Peoples,55' 4",Texas Open,1,8 - Par 4 -
124,0,20105,Jeff Gove,55' 3",Sony Open,1,13 - Par 4
126,0,21949,Joe Ogilvie,55' 3",Deutsche Bank,4,16 - Par 3
129,0,21350,Ryuji Imada,55' 0",Barclays Class,1,14 - Par 3
130,0,12663,Phil Tataurangi,55' 0",Deutsche Bank,2,9 - Par 4 -
132,0,01139,Olin Browne,54' 10",Greensboro,2,7 - Par 4 -
133,0,06567,Vijay Singh,54' 9",EDS B. Nelson,2,3 - Par 4 -
135,0,20691,Greg Owen,54' 6",FUNAI-Disney,3,4 - Par 5 -
137,0,20121,Todd Fischer,54' 4",THE PLAYERS,3,1 - Par 4 -
138,0,20378,Mathias Grönberg,54' 4",John Deere Clas,1,2 - Par 5 -
139,0,25632,Jimmy Walker,54' 4",Buick Open,3,10 - Par 4
141,0,12510,Chad Campbell,54' 2",THE PLAYERS,3,5 - Par 4 -
142,0,12755,Vance Veazey,54' 2",Booz Allen,1,6 - Par 5 -
143,0,25818,Scott Piercy,54' 2",Frys.com Open,4,17 - Par 3
144,0,24140,Sean O'Hair,54' 1",BellSouth Class,3,5 - Par 4 -
146,0,20634,Peter Lonard,53' 9",Deutsche Bank,1,11 - Par 3
148,0,23349,Charles Warren,53' 8",Bay Hill Invita,3,17 - Par 3
150,0,22946,Henrik Bjornstad,53' 8",So. Farm Bureau,4,8 - Par 3 -
151,0,01887,Mark O'Meara,53' 8",Chrysler-Tampa,4,1 - Par 5 -
153,0,20029,Notah Begay III,53' 6",So. Farm Bureau,1,4 - Par 4 -
155,0,23409,James Driscoll,53' 5",THE PLAYERS,2,10 - Par 4
156,0,01157,Tom Byrum,53' 5",Zurich Classic,1,3 - Par 3 -
160,0,12760,Danny Ellis,53' 1",Texas Open,3,3 - Par 3 -
161,0,06575,Dudley Hart,53' 0",Milwaukee,2,6 - Par 5 -
162,0,06809,Bob Burns,52' 11",Reno-Tahoe Open,1,8 - Par 4 -
165,0,21753,Brian Davis,52' 9",84 LUMBER,4,2 - Par 4 -
167,0,01810,Phil Mickelson,52' 8",Memorial Tourna,3,7 - Par 5 -
169,0,24024,Zach Johnson,52' 7",Western Open,2,15 - Par 5
170,0,06044,Scott Gump,52' 5",Milwaukee,1,14 - Par 3
171,0,06373,José María Olazábal,52' 5",WGC-Am Express,4,9 - Par 4 -
172,0,06621,Joe Durant,52' 3",Barclays Class,4,1 - Par 3 -
176,0,20229,Stewart Cink,52' 2",Western Open,2,4 - Par 4 -
177,0,21660,Jason Schultz,52' 2",John Deere Clas,1,12 - Par 3
180,0,23353,J.J. Henry,52' 0",EDS B. Nelson,3,2 - Par 3 -
183,0,23322,Brett Wetterich,51' 11",EDS B. Nelson,2,9 - Par 4 -
185,0,23616,Ryan Hietala,51' 11",Deutsche Bank,3,1 - Par 4 -
188,0,24912,Will MacKenzie,51' 10",Reno-Tahoe Open,1,4 - Par 5 -
189,0,06350,Bob May,51' 10",Deutsche Bank,2,14 - Par 4
190,0,02010,Loren Roberts,51' 9",Sony Open,2,14 - Par 4
192,0,01024,Billy Andrade,51' 7",THE PLAYERS,1,13 - Par 3
193,0,26360,Bubba Dickerson,51' 7",Texas Open,1,3 - Par 3 -
199,0,08375,Paul Stankowski,51' 2",Nissan Open,4,1 - Par 5 -
200,0,01920,Craig Parry,51' 2",THE PLAYERS,2,2 - Par 5 -
205,0,22892,Jason Gore,51' 1",WGC-Bridgestone,2,13 - Par 4
206,0,08835,Kris Cox,51' 1",Canadian Open,3,16 - Par 3
207,0,28475,Jeff Overton,50' 11",FedEx St. Jude,4,8 - Par 3 -
209,0,22548,Patrick Sheehan,50' 10",BellSouth Class,2,16 - Par 3
211,0,22913,John Rollins,50' 10",Greensboro,2,9 - Par 5 -
213,0,29716,Mike Welch,50' 9",Deutsche Bank,1,15 - Par 4
215,0,21470,Daisuke Maruyama,50' 7",Honda Classic,4,18 - Par 4
221,0,27413,Scott Miller,50' 4",Nissan Open,4,14 - Par 3
224,0,01724,Jeff Maggert,50' 3",Heritage,4,4 - Par 3 -
226,0,23623,Bo Van Pelt,50' 2",Sony Open,4,11 - Par 3
233,0,23541,Ben Crane,50' 0",Chrysler-Tampa,3,13 - Par 3
234,0,01329,Brad Faxon,49' 11",Wachovia Champ,1,7 - Par 5 -
235,0,19824,Craig Barlow,49' 10",Reno-Tahoe Open,4,8 - Par 4 -
237,0,01313,Steve Elkington,49' 10",Deutsche Bank,1,8 - Par 3 -
239,0,19846,Brian Gay,49' 9",Bob Hope Chrysl,1,15 - Par 4
243,0,22951,Azuma Yano,49' 7",FUNAI-Disney,3,18 - Par 4
247,0,25345,Carl Pettersson,49' 6",Wachovia Champ,4,4 - Par 4 -
255,0,10809,Jim Furyk,49' 3",Sony Open,3,15 - Par 4
260,0,28089,Jason Day,49' 1",Reno-Tahoe Open,2,7 - Par 3 -
263,0,28780,Nicholas Thompson,49' 1",Texas Open,4,1 - Par 5 -
264,0,25900,Lucas Glover,49' 0",Ford Champ,4,13 - Par 3
265,0,20400,Michael Campbell,49' 0",WGC-Bridgestone,2,15 - Par 3
266,0,11123,Chris Couch,48' 11",Shell Houston,1,6 - Par 4 -
267,0,27943,Matt Hansen,48' 11",Shell Houston,2,17 - Par 4
268,0,19755,Mike Bennett,48' 11",FedEx St. Jude,2,14 - Par 3
270,0,06595,Kevin Sutherland,48' 10",EDS B. Nelson,1,17 - Par 3
272,0,22348,Nick O'Hern,48' 10",WGC-Bridgestone,2,4 - Par 4 -
273,0,01553,John Huston,48' 10",Greensboro,3,16 - Par 4
275,0,10565,Ian Leggatt,48' 9",Nissan Open,2,12 - Par 4
276,0,12660,Jesper Parnevik,48' 9",Honda Classic,4,15 - Par 3
280,0,23621,Rory Sabbatini,48' 7",BellSouth Class,1,4 - Par 5 -
281,0,01707,Steve Lowery,48' 7",Deutsche Bank,4,3 - Par 3 -
286,0,11032,Frank Lickliter II,48' 6",Texas Open,4,10 - Par 4
288,0,06515,Shaun Micheel,48' 5",Honda Classic,2,12 - Par 5
289,0,01577,Lee Janzen,48' 5",Wachovia Champ,4,17 - Par 3
290,0,02245,Grant Waite,48' 5",Booz Allen,3,14 - Par 4
292,0,01766,Billy Mayfair,48' 4",Bob Hope Chrysl,1,16 - Par 4
294,0,01035,Tommy Armour III,48' 3",Zurich Classic,3,18 - Par 4
304,0,01599,Steve Jones,47' 10",Bay Hill Invita,2,6 - Par 5 -
305,0,10885,Robert Allenby,47' 10",Memorial Tourna,2,5 - Par 5 -
306,0,19970,Robert Karlsson,47' 10",WGC-Am Express,1,11 - Par 4
307,0,01685,J.L. Lewis,47' 9",Colonial,4,9 - Par 4 -
309,0,01132,Mark Brooks,47' 9",Milwaukee,2,7 - Par 3 -
312,0,23135,Tim Clark,47' 8",Western Open,4,2 - Par 3 -
316,0,06197,Michael Allen,47' 7",FUNAI-Disney,3,1 - Par 4 -
318,0,25935,John Engler Jr.,47' 6",Booz Allen,4,17 - Par 3
319,0,01475,Donnie Hammond,47' 6",John Deere Clas,3,10 - Par 5
321,0,25936,Alex Aragon,47' 6",John Deere Clas,2,15 - Par 4
323,0,10705,Paul Dietsche,47' 5",Buick Invitatio,2,17 - Par 4
324,0,24138,Ian Poulter,47' 5",WGC-Am Express,4,9 - Par 4 -
325,0,06522,Ernie Els,47' 4",Bay Hill Invita,1,6 - Par 5 -
334,0,01945,Kenny Perry,47' 1",Buick Champ,4,7 - Par 4 -
336,0,27929,Shiv Kapur,47' 1",WGC-Bridgestone,1,7 - Par 3 -
343,0,20157,Retief Goosen,46' 9",THE PLAYERS,4,10 - Par 4
344,0,25804,Bubba Watson,46' 9",Western Open,2,17 - Par 4
357,0,01142,Bart Bryant,46' 6",Booz Allen,3,9 - Par 3 -
358,0,24980,Scott Gutschewski,46' 6",Western Open,1,16 - Par 4
362,0,21007,Gabriel Hjertstedt,46' 4",Tucson,2,7 - Par 3 -
370,0,01418,Bill Glasson,46' 3",Greensboro,1,13 - Par 5
381,0,20848,Ángel Cabrera,46' 0",THE PLAYERS,2,17 - Par 3
389,0,20608,David Howell,45' 10",Barclays Class,2,14 - Par 3
390,0,06004,Stephen Ames,45' 10",Buick Open,3,3 - Par 3 -
391,0,20433,Mark Hensby,45' 9",Bay Hill Invita,3,4 - Par 5 -
392,0,01968,Nick Price,45' 9",THE PLAYERS,4,16 - Par 5
394,0,01619,Skip Kendall,45' 9",Zurich Classic,2,17 - Par 3
400,0,01235,Ben Crenshaw,45' 7",Colonial,1,5 - Par 4 -
402,0,23788,D.J. Trahan,45' 7",Deutsche Bank,2,16 - Par 3
403,0,06034,Marco Dawson,45' 7",84 LUMBER,4,12 - Par 3
405,0,10423,Mike Weir,45' 7",Chrysler-Tampa,3,9 - Par 4 -
410,0,25274,Steven Bowditch,45' 5",Milwaukee,2,16 - Par 4
415,0,01226,Fred Couples,45' 3",WGC-Bridgestone,1,1 - Par 4 -
417,0,01677,Tom Lehman,45' 2",Wachovia Champ,2,16 - Par 4
418,0,24507,Jason Bohn,45' 2",Deutsche Bank,4,15 - Par 4
427,0,01261,Jay Delsing,45' 0",Buick Open,3,18 - Par 4
434,0,26525,Grégory Bourdy,44' 11",WGC-Am Express,3,4 - Par 3 -
437,0,10860,Justin Leonard,44' 10",Colonial,2,10 - Par 4
446,0,20593,Greg Chalmers,44' 8",John Deere Clas,2,9 - Par 4 -
452,0,10201,Matt Gogel,44' 7",John Deere Clas,1,8 - Par 4 -
463,0,24846,Ricky Barnes,44' 3",Tucson,4,17 - Par 3
467,0,24358,Robert Garrigus,44' 3",84 LUMBER,2,8 - Par 5 -
472,0,06332,Neal Lancaster,44' 2",84 LUMBER,4,6 - Par 4 -
474,0,29237,Larry George,44' 1",Wachovia Champ,1,4 - Par 4 -
476,0,10425,Jay Williamson,44' 1",John Deere Clas,3,3 - Par 3 -
481,0,01161,Mark Calcavecchia,44' 0",Memorial Tourna,2,1 - Par 4 -
482,0,20098,Stuart Appleby,44' 0",WGC-Am Express,3,12 - Par 4
485,0,01249,John Daly,43' 11",THE PLAYERS,1,16 - Par 5
492,0,06527,Steve Stricker,43' 9",AT&T Pebble,4,10 - Par 4
498,0,23983,Luke Donald,43' 8",BellSouth Class,4,15 - Par 4
519,0,20104,Ken Duke,43' 5",Ford Champ,4,14 - Par 4
526,0,25396,Kevin Na,43' 4",Ford Champ,2,1 - Par 5 -
551,0,06090,Jim McGovern,42' 10",Buick Champ,2,11 - Par 3
554,0,23656,Jason Caron,42' 9",Honda Classic,2,11 - Par 3
561,0,01378,David Frost,42' 8",Canadian Open,1,1 - Par 4 -
563,0,12388,Michael Clark II,42' 8",Texas Open,2,6 - Par 3 -
567,0,25842,Jon Mills,42' 7",Zurich Classic,1,15 - Par 5
569,0,02294,Willie Wood,42' 7",John Deere Clas,2,2 - Par 5 -
583,0,23614,Rich Beem,42' 5",BellSouth Class,2,11 - Par 3
591,0,02104,Jeff Sluman,42' 3",John Deere Clas,2,3 - Par 3 -
597,0,10213,Dicky Pride,42' 2",Milwaukee,4,6 - Par 5 -
603,0,23814,Edoardo Molinari,42' 1",Memorial Tourna,1,5 - Par 5 -
609,0,20099,Doug Barron,42' 0",Honda Classic,2,13 - Par 4
612,0,24922,Josh Habig,42' 0",Canadian Open,1,7 - Par 4 -
622,0,29212,Vinnie Poncino,41' 9",Tucson,1,7 - Par 3 -
646,0,08385,Omar Uresti,41' 4",Canadian Open,1,4 - Par 5 -
650,0,02206,David Toms,41' 2",Honda Classic,1,16 - Par 4
655,0,12782,Tim Herron,41' 1",Bob Hope Chrysl,3,18 - Par 5
660,0,01797,Rocco Mediate,41' 0",Bay Hill Invita,1,3 - Par 4 -
672,0,23770,Will Moore,40' 10",Barclays Class,2,13 - Par 4
677,0,20094,Jonathan Kaye,40' 9",Tucson,1,3 - Par 4 -
680,0,10912,Craig Perks,40' 8",Sony Open,2,7 - Par 3 -
685,0,19972,José Coceres,40' 8",FedEx St. Jude,3,1 - Par 4 -
697,0,29720,Andres Gonzales,40' 7",Frys.com Open,4,2 - Par 4 -
704,0,10944,Thomas Bjørn,40' 6",WGC-Am Express,3,18 - Par 5
706,0,12662,Thomas Levet,40' 5",Ford Champ,1,15 - Par 3
717,0,08635,Colin Montgomerie,40' 4",WGC-Am Express,2,12 - Par 4
731,0,19825,Darren Clarke,40' 1",Heritage,2,18 - Par 4
736,0,01388,Robert Gamez,40' 1",Chrysler-Tampa,2,3 - Par 4 -
738,0,22046,Geoff Ogilvy,40' 0",Memorial Tourna,3,16 - Par 3
740,0,21731,Freddie Jacobson,39' 11",Zurich Classic,1,9 - Par 4 -
742,0,29222,Billy Hurley III,39' 11",John Deere Clas,1,8 - Par 4 -
787,0,12652,Cameron Beckman,39' 4",Zurich Classic,3,15 - Par 5
799,0,19881,Robert Damron,39' 2",Nissan Open,2,2 - Par 4 -
821,0,01761,Len Mattiace,38' 11",Nissan Open,2,14 - Par 3
834,0,25679,B.J. Staten,38' 10",BellSouth Class,1,3 - Par 4 -
846,0,23552,Hank Kuehne,38' 8",Buick Invitatio,3,11 - Par 3
847,0,25572,Graeme McDowell,38' 8",Barclays Class,4,7 - Par 4 -
860,0,25449,Justin Peters,38' 6",Milwaukee,1,8 - Par 4 -
881,0,08931,Glen Day,38' 3",AT&T Pebble,2,10 - Par 4
882,0,01320,Bob Estes,38' 3",Shell Houston,1,16 - Par 3
885,0,24878,Chris Parra,38' 3",EDS B. Nelson,4,16 - Par 5
889,0,12461,Paul McGinley,38' 2",Nissan Open,1,14 - Par 3
892,0,01713,David Lundstrom,38' 2",Shell Houston,2,16 - Par 3
904,0,06617,Brian Henninger,38' 1",John Deere Clas,1,4 - Par 4 -
905,0,23338,David Gossett,38' 1",John Deere Clas,3,13 - Par 4
909,0,06251,Chris DiMarco,38' 0",FBR Open,2,12 - Par 3
913,0,27356,Cary Sciorra,38' 0",Booz Allen,1,10 - Par 4
930,0,29255,Chris Gray,37' 10",BellSouth Class,2,4 - Par 5 -
934,0,02036,Jim Rutledge,37' 10",Canadian Open,1,8 - Par 3 -
959,0,24502,Adam Scott,37' 7",Bay Hill Invita,1,14 - Par 3
960,0,25364,Paul Casey,37' 7",Memorial Tourna,3,2 - Par 4 -
973,0,25863,Rod Perry,37' 6",Chrysler-Tampa,1,12 - Par 4
