RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,07867,Woody Austin,92,688,13.4
2,0,19846,Brian Gay,91,777,11.7
3,0,07457,Steve Flesch,89,737,12.1
4,0,12716,Charley Hoffman,86,624,13.8
4,0,23497,Tag Ridings,86,658,13.1
6,0,23623,Bo Van Pelt,85,619,13.7
7,0,21646,David Branshaw,81,573,14.1
7,0,12602,Dean Wilson,81,683,11.9
9,0,23718,Nathan Green,80,714,11.2
9,0,07749,Brett Quigley,80,675,11.9
11,0,06621,Joe Durant,79,631,12.5
11,0,28475,Jeff Overton,79,606,13.0
13,0,20850,Daniel Chopra,78,690,11.3
13,0,20121,Todd Fischer,78,657,11.9
15,0,25345,Carl Pettersson,77,547,14.1
15,0,27770,Camilo Villegas,77,574,13.4
17,0,20229,Stewart Cink,76,541,14.0
17,0,24781,Hunter Mahan,76,600,12.7
19,0,24507,Jason Bohn,75,606,12.4
19,0,07013,Wes Short Jr.,75,586,12.8
19,0,02110,Jerry Smith,75,585,12.8
22,0,22405,Justin Rose,74,600,12.3
22,0,27095,Nick Watney,74,612,12.1
24,0,25900,Lucas Glover,73,597,12.2
24,0,12680,Shigeki Maruyama,73,604,12.1
26,0,21407,Arjun Atwal,72,592,12.2
26,0,01042,Paul Azinger,72,587,12.3
28,0,10505,Shane Bertsch,70,647,10.8
28,0,22946,Henrik Bjornstad,70,629,11.1
30,0,21753,Brian Davis,69,552,12.5
30,0,12645,Brent Geiberger,69,636,10.8
30,0,22892,Jason Gore,69,502,13.7
30,0,26420,Richard Johnson,69,597,11.6
34,0,01139,Olin Browne,68,621,11.0
34,0,01320,Bob Estes,68,514,13.2
34,0,21805,Harrison Frazar,68,562,12.1
34,0,01381,Fred Funk,68,592,11.5
34,0,24024,Zach Johnson,68,528,12.9
34,0,06515,Shaun Micheel,68,518,13.1
34,0,23325,Vaughn Taylor,68,579,11.7
41,0,01577,Lee Janzen,67,489,13.7
41,0,10733,Kent Jones,67,631,10.6
41,0,27120,Troy Matteson,67,583,11.5
44,0,20382,Stephen Leaney,66,554,11.9
44,0,20572,Rod Pampling,66,510,12.9
44,0,01941,Tom Pernice Jr.,66,662,10.0
44,0,20645,John Senden,66,505,13.1
48,0,20498,Briny Baird,65,457,14.2
48,0,01142,Bart Bryant,65,455,14.3
48,0,19881,Robert Damron,65,589,11.0
48,0,21949,Joe Ogilvie,65,578,11.2
52,0,23048,Eric Axley,64,573,11.2
52,0,01161,Mark Calcavecchia,64,567,11.3
52,0,23541,Ben Crane,64,461,13.9
52,0,11032,Frank Lickliter II,64,603,10.6
52,0,01948,Tim Petrovic,64,589,10.9
52,0,06595,Kevin Sutherland,64,583,11.0
58,0,21350,Ryuji Imada,63,614,10.3
58,0,08075,Jerry Kelly,63,574,11.0
58,0,12660,Jesper Parnevik,63,533,11.8
58,0,20127,Chris Riley,63,527,12.0
62,0,01599,Steve Jones,62,474,13.1
62,0,22548,Patrick Sheehan,62,602,10.3
62,0,22293,Heath Slocum,62,527,11.8
62,0,02239,Scott Verplank,62,497,12.5
62,0,23322,Brett Wetterich,62,498,12.4
67,0,24357,K.J. Choi,61,522,11.7
68,0,06197,Michael Allen,60,540,11.1
68,0,23614,Rich Beem,60,446,13.5
68,0,08123,Jeff Brehaut,60,562,10.7
68,0,26360,Bubba Dickerson,60,569,10.5
68,0,01553,John Huston,60,467,12.8
68,0,20094,Jonathan Kaye,60,538,11.2
68,0,21959,Ted Purdy,60,531,11.3
75,0,22371,Aaron Baddeley,59,533,11.1
75,0,24358,Robert Garrigus,59,495,11.9
75,0,23320,Ryan Palmer,59,573,10.3
75,0,06567,Vijay Singh,59,617,9.6
75,0,23788,D.J. Trahan,59,533,11.1
80,0,23409,James Driscoll,58,541,10.7
80,0,12760,Danny Ellis,58,438,13.2
80,0,01388,Robert Gamez,58,568,10.2
80,0,01707,Steve Lowery,58,576,10.1
84,0,12510,Chad Campbell,57,453,12.6
84,0,20472,Alex Cejka,57,533,10.7
84,0,11123,Chris Couch,57,418,13.6
84,0,24924,Bill Haas,57,608,9.4
84,0,06012,Greg Kraft,57,470,12.1
84,0,01706,Davis Love III,57,407,14.0
84,0,02101,Joey Sindelar,57,492,11.6
84,0,02246,Duffy Waldorf,57,554,10.3
92,0,20098,Stuart Appleby,56,465,12.0
92,0,22378,Trevor Immelman,56,505,11.1
92,0,01666,Bernhard Langer,56,428,13.1
92,0,01766,Billy Mayfair,56,509,11.0
92,0,20631,David McKenzie,56,480,11.7
92,0,24140,Sean O'Hair,56,525,10.7
92,0,25804,Bubba Watson,56,482,11.6
92,0,21878,Mark Wilson,56,510,11.0
100,0,20105,Jeff Gove,55,502,11.0
100,0,20378,Mathias Grönberg,55,534,10.3
100,0,06575,Dudley Hart,55,501,11.0
100,0,22913,John Rollins,55,508,10.8
100,0,02104,Jeff Sluman,55,592,9.3
100,0,19913,Ron Whittaker,55,474,11.6
106,0,06034,Marco Dawson,54,567,9.5
106,0,10809,Jim Furyk,54,485,11.1
106,0,27141,J.B. Holmes,54,438,12.3
106,0,06573,Brandt Jobe,54,458,11.8
106,0,28780,Nicholas Thompson,54,500,10.8
111,0,07223,Brian Bateman,53,402,13.2
111,0,25935,John Engler Jr.,53,429,12.4
111,0,01329,Brad Faxon,53,545,9.7
111,0,10565,Ian Leggatt,53,482,11.0
115,0,08835,Kris Cox,51,492,10.4
115,0,01761,Len Mattiace,51,388,13.1
115,0,26596,Ryan Moore,51,420,12.1
115,0,02106,Chris Smith,51,361,14.1
115,0,20548,Hidemichi Tanaka,51,444,11.5
120,0,22621,Ben Curtis,49,458,10.7
120,0,06251,Chris DiMarco,49,429,11.4
120,0,12823,Carlos Franco,49,512,9.6
120,0,20574,Mathew Goggin,49,378,13.0
120,0,23353,J.J. Henry,49,503,9.7
120,0,10860,Justin Leonard,49,454,10.8
120,0,01945,Kenny Perry,49,371,13.2
120,0,21660,Jason Schultz,49,439,11.2
120,0,02206,David Toms,49,448,10.9
120,0,10423,Mike Weir,49,456,10.7
130,0,10885,Robert Allenby,48,426,11.3
130,0,20099,Doug Barron,48,513,9.4
130,0,01132,Mark Brooks,48,496,9.7
130,0,21961,Charles Howell III,48,523,9.2
130,0,23621,Rory Sabbatini,48,456,10.5
135,0,01024,Billy Andrade,47,415,11.3
135,0,23135,Tim Clark,47,422,11.1
135,0,09011,David Duval,47,381,12.3
135,0,21731,Freddie Jacobson,47,385,12.2
135,0,20634,Peter Lonard,47,437,10.8
135,0,01724,Jeff Maggert,47,441,10.7
135,0,23349,Charles Warren,47,518,9.1
142,0,06004,Stephen Ames,46,318,14.5
142,0,27943,Matt Hansen,46,391,11.8
142,0,24912,Will MacKenzie,46,473,9.7
142,0,02223,Bob Tway,46,460,10.0
