RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,20608,David Howell,44.44,96,216
1,0,06527,Steve Stricker,44.44,128,288
3,0,23718,Nathan Green,44.06,230,522
4,0,20850,Daniel Chopra,43.75,252,576
5,0,20099,Doug Barron,43.62,212,486
6,0,01887,Mark O'Meara,43.46,133,306
7,0,26596,Ryan Moore,43.39,164,378
8,0,25900,Lucas Glover,43.30,226,522
9,0,22371,Aaron Baddeley,43.06,186,432
9,0,21805,Harrison Frazar,43.06,217,504
11,0,09011,David Duval,42.51,176,414
12,0,19846,Brian Gay,42.47,237,558
13,0,01553,John Huston,42.36,183,432
14,0,19881,Robert Damron,42.29,236,558
15,0,20593,Greg Chalmers,42.18,205,486
16,0,01619,Skip Kendall,42.17,167,396
17,0,01139,Olin Browne,42.15,220,522
18,0,06522,Ernie Els,42.01,121,288
19,0,01042,Paul Azinger,41.95,219,522
20,0,23135,Tim Clark,41.80,158,378
21,0,25936,Alex Aragon,41.78,188,450
22,0,20766,Padraig Harrington,41.67,105,252
22,0,02223,Bob Tway,41.67,180,432
24,0,25240,D.A. Points,41.56,202,486
25,0,10423,Mike Weir,41.55,172,414
26,0,01706,Davis Love III,41.53,157,378
27,0,01810,Phil Mickelson,41.50,127,306
27,0,02214,Kirk Triplett,41.50,127,306
29,0,20548,Hidemichi Tanaka,41.48,224,540
30,0,23541,Ben Crane,41.44,179,432
31,0,12760,Danny Ellis,41.41,164,396
32,0,20634,Peter Lonard,41.27,156,378
33,0,12602,Dean Wilson,41.25,245,594
34,0,06567,Vijay Singh,41.24,193,468
35,0,01761,Len Mattiace,41.16,163,396
36,0,12645,Brent Geiberger,41.00,214,522
37,0,20229,Stewart Cink,40.97,177,432
37,0,12660,Jesper Parnevik,40.97,177,432
39,0,06034,Marco Dawson,40.95,199,486
40,0,22046,Geoff Ogilvy,40.94,140,342
41,0,10733,Kent Jones,40.86,228,558
42,0,10809,Jim Furyk,40.82,169,414
43,0,01329,Brad Faxon,40.81,191,468
44,0,02104,Jeff Sluman,40.80,213,522
45,0,01381,Fred Funk,40.67,205,504
45,0,01577,Lee Janzen,40.67,205,504
45,0,25804,Bubba Watson,40.67,183,450
48,0,20572,Rod Pampling,40.66,161,396
49,0,20157,Retief Goosen,40.63,117,288
