RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01968,Nick Price,.35,1,288
2,0,01887,Mark O'Meara,.62,1,162
3,0,19824,Craig Barlow,.69,1,144
4,0,02010,Loren Roberts,.79,3,378
5,0,02239,Scott Verplank,.83,3,360
6,0,06643,Paul Goydos,.85,2,234
7,0,12645,Brent Geiberger,.93,3,324
8,0,01569,Peter Jacobsen,1.01,2,198
8,0,06613,Tommy Tolles,1.01,2,198
10,0,10117,Bob Heintz,1.11,1,90
10,0,23353,J.J. Henry,1.11,4,360
10,0,01599,Steve Jones,1.11,2,180
10,0,26289,Boo Weekley,1.11,1,90
14,0,10733,Kent Jones,1.17,4,342
14,0,01619,Skip Kendall,1.17,4,342
16,0,08537,J.P. Hayes,1.19,3,252
17,0,06809,Bob Burns,1.23,4,324
17,0,10809,Jim Furyk,1.23,4,324
17,0,23903,Stephen Gangluff,1.23,2,162
17,0,12663,Phil Tataurangi,1.23,4,324
21,0,20098,Stuart Appleby,1.39,5,360
21,0,08339,Spike McRoy,1.39,2,144
23,0,01706,Davis Love III,1.46,5,342
24,0,01361,Dan Forsman,1.48,4,270
25,0,20127,Chris Riley,1.52,6,396
26,0,01549,Mike Hulbert,1.59,2,126
26,0,06350,Bob May,1.59,4,252
28,0,02206,David Toms,1.62,7,432
29,0,07721,Pat Bates,1.63,5,306
29,0,12652,Cameron Beckman,1.63,5,306
29,0,01457,Jay Haas,1.63,5,306
32,0,23125,Brad Elder,1.67,3,180
32,0,08075,Jerry Kelly,1.67,6,360
32,0,19817,Michael Muehr,1.67,3,180
32,0,10107,Deane Pappas,1.67,3,180
36,0,22913,John Rollins,1.71,8,468
37,0,23541,Ben Crane,1.74,5,288
38,0,08545,Glen Hnatiuk,1.75,6,342
39,0,20502,Michael Long,1.85,3,162
39,0,20663,Brenden Pappas,1.85,2,108
39,0,02101,Joey Sindelar,1.85,6,324
39,0,02133,Craig Stadler,1.85,4,216
39,0,10425,Jay Williamson,1.85,5,270
39,0,20566,Kaname Yokoo,1.85,3,162
45,0,12510,Chad Campbell,1.94,7,360
45,0,06078,Esteban Toledo,1.94,7,360
47,0,10201,Matt Gogel,1.98,5,252
48,0,06012,Greg Kraft,2.02,4,198
48,0,10860,Justin Leonard,2.02,8,396
48,0,01810,Phil Mickelson,2.02,8,396
48,0,06527,Steve Stricker,2.02,4,198
52,0,01320,Bob Estes,2.05,7,342
53,0,01378,David Frost,2.08,6,288
53,0,01381,Fred Funk,2.08,9,432
53,0,20645,John Senden,2.08,6,288
56,0,01938,David Peoples,2.12,8,378
57,0,20105,Jeff Gove,2.14,5,234
57,0,01475,Donnie Hammond,2.14,5,234
59,0,01024,Billy Andrade,2.16,7,324
59,0,01766,Billy Mayfair,2.16,7,324
59,0,20572,Rod Pampling,2.16,7,324
62,0,24937,Jess Daley,2.22,4,180
62,0,19881,Robert Damron,2.22,6,270
62,0,08931,Glen Day,2.22,8,360
62,0,06522,Ernie Els,2.22,6,270
62,0,21961,Charles Howell III,2.22,10,450
62,0,21949,Joe Ogilvie,2.22,2,90
62,0,23177,Kenneth Staton,2.22,6,270
69,0,01313,Steve Elkington,2.29,7,306
70,0,01185,Brandel Chamblee,2.31,5,216
70,0,12826,Paul Claxton,2.31,5,216
70,0,06617,Brian Henninger,2.31,5,216
70,0,01666,Bernhard Langer,2.31,5,216
74,0,07223,Brian Bateman,2.38,6,252
74,0,23108,Matt Kuchar,2.38,6,252
74,0,10649,Tom Scherrer,2.38,6,252
77,0,01161,Mark Calcavecchia,2.43,7,288
78,0,06251,Chris DiMarco,2.44,11,450
79,0,24357,K.J. Choi,2.47,8,324
79,0,01926,Steve Pate,2.47,4,162
79,0,10213,Dicky Pride,2.47,4,162
82,0,12782,Tim Herron,2.50,9,360
82,0,12680,Shigeki Maruyama,2.50,9,360
84,0,02110,Jerry Smith,2.53,5,198
84,0,02223,Bob Tway,2.53,10,396
86,0,01142,Bart Bryant,2.56,6,234
86,0,01388,Robert Gamez,2.56,6,234
86,0,01948,Tim Petrovic,2.56,6,234
86,0,22293,Heath Slocum,2.56,6,234
90,0,21633,Steve Allan,2.59,7,270
90,0,01132,Mark Brooks,2.59,7,270
90,0,20593,Greg Chalmers,2.59,7,270
90,0,06621,Joe Durant,2.59,7,270
90,0,02002,John Riegger,2.59,7,270
95,0,21209,Sergio Garcia,2.61,8,306
95,0,23338,David Gossett,2.61,8,306
97,0,01139,Olin Browne,2.63,9,342
97,0,01329,Brad Faxon,2.63,9,342
99,0,12823,Carlos Franco,2.65,10,378
99,0,11011,Mike Sposa,2.65,10,378
101,0,01014,Fulton Allem,2.78,3,108
101,0,06004,Stephen Ames,2.78,8,288
101,0,01042,Paul Azinger,2.78,6,216
101,0,07003,David Berganio Jr.,2.78,6,216
101,0,09011,David Duval,2.78,7,252
101,0,23800,Bryce Molder,2.78,5,180
101,0,22046,Geoff Ogilvy,2.78,8,288
101,0,08375,Paul Stankowski,2.78,9,324
101,0,20548,Hidemichi Tanaka,2.78,10,360
101,0,02246,Duffy Waldorf,2.78,9,324
101,0,02322,Richard Zokol,2.78,3,108
112,0,01307,Joel Edwards,2.91,11,378
113,0,06573,Brandt Jobe,2.92,10,342
114,0,12660,Jesper Parnevik,2.94,9,306
114,0,08793,Tiger Woods,2.94,9,306
116,0,01157,Tom Byrum,2.96,8,270
116,0,21805,Harrison Frazar,2.96,8,270
116,0,08633,Per-Ulrik Johansson,2.96,8,270
116,0,01928,Corey Pavin,2.96,8,270
116,0,24361,Pat Perez,2.96,8,270
121,0,20157,Retief Goosen,2.99,7,234
121,0,21806,Paul Gow,2.99,7,234
121,0,01927,Dennis Paulson,2.99,7,234
124,0,20029,Notah Begay III,3.03,6,198
124,0,01553,John Huston,3.03,12,396
124,0,08553,Lee Porter,3.03,6,198
124,0,06567,Vijay Singh,3.03,12,396
128,0,11032,Frank Lickliter II,3.13,9,288
129,0,08123,Jeff Brehaut,3.17,8,252
129,0,06373,José María Olazábal,3.17,8,252
129,0,20095,Carl Paulson,3.17,8,252
132,0,01175,Jim Carter,3.22,11,342
132,0,06332,Neal Lancaster,3.22,11,342
134,0,06595,Kevin Sutherland,3.27,10,306
135,0,20498,Briny Baird,3.28,13,396
135,0,20634,Peter Lonard,3.28,13,396
137,0,02099,Scott Simpson,3.33,3,90
138,0,19846,Brian Gay,3.38,14,414
139,0,01098,Jay Don Blake,3.40,11,324
139,0,20229,Stewart Cink,3.40,11,324
139,0,01941,Tom Pernice Jr.,3.40,11,324
142,0,01723,Andrew Magee,3.47,10,288
143,0,01249,John Daly,3.54,7,198
144,0,01761,Len Mattiace,3.56,16,450
145,0,24925,Jonathan Byrd,3.57,9,252
146,0,02245,Grant Waite,3.59,11,306
147,0,01577,Lee Janzen,3.61,13,360
148,0,06197,Michael Allen,3.70,6,162
148,0,12388,Michael Clark II,3.70,10,270
148,0,01226,Fred Couples,3.70,8,216
148,0,06315,Pete Jordan,3.70,6,162
148,0,01677,Tom Lehman,3.70,10,270
148,0,01771,Blaine McCallister,3.70,6,162
154,0,23614,Rich Beem,3.80,13,342
155,0,01035,Tommy Armour III,3.85,9,234
155,0,01920,Craig Parry,3.85,9,234
155,0,02104,Jeff Sluman,3.85,18,468
155,0,20436,Garrett Willis,3.85,9,234
159,0,19958,Miguel Angel Jiménez,3.89,7,180
160,0,06575,Dudley Hart,3.92,12,306
160,0,01685,J.L. Lewis,3.92,12,306
