RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,29718,Anthony Kim,27.17,191,703
2,0,08793,Tiger Woods,26.01,168,646
3,0,01226,Fred Couples,25.91,135,521
4,0,23621,Rory Sabbatini,25.76,213,827
5,0,23135,Tim Clark,25.47,219,860
6,0,06527,Steve Stricker,25.46,220,864
7,0,06004,Stephen Ames,25.22,198,785
8,0,12602,Dean Wilson,25.15,244,970
9,0,20850,Daniel Chopra,24.83,255,1027
10,0,24781,Hunter Mahan,24.73,248,1003
11,0,01810,Phil Mickelson,24.68,137,555
12,0,30925,Dustin Johnson,24.65,192,779
13,0,22046,Geoff Ogilvy,24.63,182,739
14,0,26498,Matt Weibring,24.46,182,744
15,0,24024,Zach Johnson,24.28,271,1116
16,0,26300,Matt Jones,24.14,134,555
17,0,24140,Sean O'Hair,24.12,179,742
18,0,27936,Martin Laird,24.03,193,803
19,0,23623,Bo Van Pelt,23.91,263,1100
20,0,10860,Justin Leonard,23.87,253,1060
21,0,20070,Matt Bettencourt,23.85,259,1086
21,0,28089,Jason Day,23.85,155,650
23,0,20572,Rod Pampling,23.82,206,865
24,0,24925,Jonathan Byrd,23.80,252,1059
25,0,25804,Bubba Watson,23.73,163,687
26,0,10809,Jim Furyk,23.70,223,941
26,0,22405,Justin Rose,23.70,183,772
28,0,23983,Luke Donald,23.63,194,821
29,0,23497,Tag Ridings,23.59,117,496
30,0,21805,Harrison Frazar,23.58,241,1022
31,0,10423,Mike Weir,23.56,213,904
32,0,20593,Greg Chalmers,23.55,223,947
33,0,25900,Lucas Glover,23.52,254,1080
34,0,20160,Charlie Wi,23.51,253,1076
35,0,24138,Ian Poulter,23.36,132,565
36,0,21753,Brian Davis,23.34,288,1234
36,0,20766,Padraig Harrington,23.34,141,604
36,0,12716,Charley Hoffman,23.34,253,1084
39,0,24490,George McNeill,23.33,231,990
40,0,25396,Kevin Na,23.27,245,1053
41,0,01577,Lee Janzen,23.15,194,838
41,0,26596,Ryan Moore,23.15,234,1011
43,0,06595,Kevin Sutherland,23.05,230,998
44,0,24361,Pat Perez,23.01,194,843
44,0,02239,Scott Verplank,23.01,257,1117
46,0,25562,Andres Romero,22.96,110,479
47,0,06621,Joe Durant,22.93,158,689
48,0,21949,Joe Ogilvie,22.89,222,970
49,0,20127,Chris Riley,22.87,220,962
50,0,08075,Jerry Kelly,22.86,240,1050
50,0,01945,Kenny Perry,22.86,230,1006
52,0,27095,Nick Watney,22.84,196,858
53,0,23108,Matt Kuchar,22.83,224,981
54,0,01161,Mark Calcavecchia,22.81,182,798
55,0,23788,D.J. Trahan,22.80,244,1070
56,0,20848,Ángel Cabrera,22.78,100,439
57,0,21731,Freddie Jacobson,22.77,212,931
57,0,23800,Bryce Molder,22.77,176,773
59,0,21959,Ted Purdy,22.76,269,1182
60,0,27770,Camilo Villegas,22.75,167,734
61,0,24663,Y.E. Yang,22.70,205,903
62,0,26851,Marc Leishman,22.67,243,1072
62,0,22295,Darron Stiles,22.67,141,622
64,0,12510,Chad Campbell,22.61,215,951
64,0,27963,Chris Stroud,22.61,227,1004
66,0,20157,Retief Goosen,22.58,168,744
67,0,06643,Paul Goydos,22.53,210,932
67,0,25818,Scott Piercy,22.53,210,932
69,0,10117,Bob Heintz,22.51,158,702
70,0,27214,Kevin Streelman,22.43,258,1150
71,0,27649,Brandt Snedeker,22.40,205,915
72,0,29221,Webb Simpson,22.37,253,1131
73,0,20645,John Senden,22.35,281,1257
74,0,26695,Michael Letzig,22.31,243,1089
75,0,21878,Mark Wilson,22.13,274,1238
76,0,28087,Kris Blanks,22.12,146,660
77,0,28158,Steve Marino,22.11,249,1126
77,0,23325,Vaughn Taylor,22.11,241,1090
79,0,01948,Tim Petrovic,22.09,260,1177
80,0,01706,Davis Love III,22.06,218,988
81,0,25190,Jeff Quinney,22.03,219,994
82,0,27060,John Mallinger,21.98,213,969
82,0,02206,David Toms,21.98,258,1174
84,0,28475,Jeff Overton,21.92,201,917
85,0,22548,Patrick Sheehan,21.91,124,566
86,0,20472,Alex Cejka,21.86,219,1002
86,0,12782,Tim Herron,21.86,223,1020
88,0,23320,Ryan Palmer,21.83,198,907
89,0,25240,D.A. Points,21.78,262,1203
89,0,28780,Nicholas Thompson,21.78,250,1148
91,0,06522,Ernie Els,21.76,156,717
92,0,31323,Gary Woodland,21.71,94,433
93,0,20229,Stewart Cink,21.70,163,751
94,0,27141,J.B. Holmes,21.69,149,687
95,0,08845,Scott Sterling,21.68,121,558
96,0,26289,Boo Weekley,21.65,194,896
97,0,01707,Steve Lowery,21.64,224,1035
98,0,20498,Briny Baird,21.61,218,1009
99,0,06197,Michael Allen,21.60,176,815
100,0,24507,Jason Bohn,21.59,252,1167
101,0,01035,Tommy Armour III,21.54,157,729
