RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,24502,Adam Scott,3.94,390,99
1,0,06527,Steve Stricker,3.94,122,31
3,0,28092,D.H. Lee,3.96,942,238
4,0,28307,Matt Every,3.97,751,189
4,0,30944,Jason Kokrak,3.97,639,161
4,0,27649,Brandt Snedeker,3.97,727,183
4,0,23788,D.J. Trahan,3.97,457,115
4,0,25632,Jimmy Walker,3.97,1199,302
4,0,25804,Bubba Watson,3.97,596,150
10,0,23638,Brendon de Jonge,3.98,1612,405
10,0,33461,Morgan Hoffmann,3.98,920,231
10,0,08075,Jerry Kelly,3.98,1123,282
10,0,20160,Charlie Wi,3.98,812,204
14,0,24494,Erik Compton,3.99,813,204
14,0,24024,Zach Johnson,3.99,802,201
14,0,10213,Dicky Pride,3.99,902,226
14,0,34431,Robert Streb,3.99,1109,278
14,0,25834,Daniel Summerhays,3.99,953,239
14,0,33419,Cameron Tringale,3.99,1226,307
14,0,31323,Gary Woodland,3.99,1340,336
21,0,20848,Ángel Cabrera,4.00,949,237
21,0,30926,Chris Kirk,4.00,1481,370
21,0,27120,Troy Matteson,4.00,828,207
21,0,34046,Jordan Spieth,4.00,772,193
21,0,27770,Camilo Villegas,4.00,963,241
26,0,32200,Roberto Castro,4.01,1387,346
26,0,21753,Brian Davis,4.01,1332,332
26,0,32102,Rickie Fowler,4.01,698,174
29,0,26758,David Hearn,4.02,1406,350
29,0,29420,Billy Horschel,4.02,913,227
29,0,21961,Charles Howell III,4.02,1060,264
29,0,21731,Freddie Jacobson,4.02,1159,288
29,0,26596,Ryan Moore,4.02,1129,281
29,0,25562,Andres Romero,4.02,672,167
29,0,20396,Lee Westwood,4.02,857,213
36,0,20098,Stuart Appleby,4.03,750,186
36,0,28089,Jason Day,4.03,939,233
36,0,25686,Jason Dufner,4.03,1168,290
36,0,20104,Ken Duke,4.03,1557,386
36,0,01320,Bob Estes,4.03,940,233
36,0,12782,Tim Herron,4.03,653,162
36,0,30852,Ryo Ishikawa,4.03,979,243
36,0,26300,Matt Jones,4.03,1198,297
36,0,23108,Matt Kuchar,4.03,782,194
36,0,28237,Rory McIlroy,4.03,472,117
36,0,24490,George McNeill,4.03,846,210
36,0,27933,John Merrick,4.03,1407,349
36,0,22056,Cameron Percy,4.03,1279,317
36,0,22295,Darron Stiles,4.03,746,185
36,0,27095,Nick Watney,4.03,1157,287
51,0,24846,Ricky Barnes,4.04,1033,256
51,0,27895,Jonas Blixt,4.04,1047,259
51,0,32366,Kevin Chappell,4.04,1294,320
51,0,23983,Luke Donald,4.04,646,160
51,0,23409,James Driscoll,4.04,711,176
51,0,34099,Harris English,4.04,1099,272
51,0,10809,Jim Furyk,4.04,787,195
51,0,21209,Sergio Garcia,4.04,594,147
51,0,08725,Tom Gillis,4.04,763,189
51,0,27644,Brian Harman,4.04,1080,267
51,0,10860,Justin Leonard,4.04,1263,313
51,0,30163,Henrik Norlander,4.04,1001,248
51,0,23320,Ryan Palmer,4.04,1172,290
51,0,26476,Chez Reavie,4.04,1128,279
51,0,29221,Webb Simpson,4.04,888,220
51,0,23325,Vaughn Taylor,4.04,679,168
67,0,27436,Graham DeLaet,4.05,1250,309
67,0,24924,Bill Haas,4.05,839,207
67,0,34098,Russell Henley,4.05,1293,319
67,0,31202,William McGirt,4.05,1438,355
67,0,23800,Bryce Molder,4.05,1381,341
67,0,20691,Greg Owen,4.05,1065,263
67,0,27556,Ted Potter Jr.,4.05,815,201
67,0,24138,Ian Poulter,4.05,555,137
67,0,23621,Rory Sabbatini,4.05,1137,281
67,0,26331,Charl Schwartzel,4.05,794,196
67,0,06567,Vijay Singh,4.05,900,222
67,0,26679,Kevin Stadler,4.05,1475,364
67,0,21528,Henrik Stenson,4.05,737,182
67,0,27963,Chris Stroud,4.05,1250,309
67,0,02206,David Toms,4.05,494,122
82,0,10885,Robert Allenby,4.06,860,212
82,0,06004,Stephen Ames,4.06,715,176
82,0,12510,Chad Campbell,4.06,1190,293
82,0,24357,K.J. Choi,4.06,1567,386
82,0,28500,Martin Flores,4.06,1238,305
82,0,35539,Luke Guthrie,4.06,743,183
82,0,06573,Brandt Jobe,4.06,836,206
82,0,36884,Ben Kohles,4.06,954,235
82,0,28135,Aaron Watkins,4.06,536,132
91,0,22371,Aaron Baddeley,4.07,927,228
91,0,32334,Charlie Beljan,4.07,949,233
91,0,24507,Jason Bohn,4.07,1053,259
91,0,28679,Fabián Gómez,4.07,687,169
91,0,32448,James Hahn,4.07,826,203
91,0,30925,Dustin Johnson,4.07,769,189
91,0,22806,Doug LaBelle II,4.07,1018,250
91,0,21099,David Lynn,4.07,1002,246
91,0,01810,Phil Mickelson,4.07,615,151
91,0,20443,Jin Park,4.07,749,184
91,0,23497,Tag Ridings,4.07,786,193
91,0,20645,John Senden,4.07,1312,322
91,0,29518,Brendan Steele,4.07,1414,347
91,0,26289,Boo Weekley,4.07,1692,416
91,0,28310,Lee Williams,4.07,834,205
91,0,21878,Mark Wilson,4.07,635,156
91,0,08793,Tiger Woods,4.07,472,116
108,0,25274,Steven Bowditch,4.08,808,198
108,0,29740,Brad Fritsch,4.08,1033,253
108,0,19970,Robert Karlsson,4.08,755,185
108,0,26851,Marc Leishman,4.08,938,230
108,0,27129,Luke List,4.08,825,202
108,0,01724,Jeff Maggert,4.08,852,209
108,0,22961,David Mathis,4.08,837,205
108,0,25240,D.A. Points,4.08,1442,353
108,0,34360,Patrick Reed,4.08,1011,248
108,0,27214,Kevin Streelman,4.08,1122,275
108,0,27330,Josh Teater,4.08,1245,305
108,0,26951,Johnson Wagner,4.08,767,188
108,0,24663,Y.E. Yang,4.08,812,199
121,0,28259,Sangmoon Bae,4.09,1093,267
121,0,24227,Justin Bolli,4.09,647,158
121,0,33141,Keegan Bradley,4.09,687,168
121,0,29479,Scott Brown,4.09,1228,300
121,0,23135,Tim Clark,4.09,850,208
121,0,23541,Ben Crane,4.09,823,201
121,0,20766,Padraig Harrington,4.09,744,182
121,0,25444,Justin Hicks,4.09,958,234
121,0,12716,Charley Hoffman,4.09,871,213
121,0,27936,Martin Laird,4.09,1096,268
121,0,28475,Jeff Overton,4.09,1002,245
121,0,24361,Pat Perez,4.09,809,198
121,0,28780,Nicholas Thompson,4.09,1471,360
134,0,22621,Ben Curtis,4.10,894,218
134,0,19846,Brian Gay,4.10,1632,398
134,0,23353,J.J. Henry,4.10,1165,284
134,0,34409,David Lingmerth,4.10,1016,248
134,0,24781,Hunter Mahan,4.10,988,241
134,0,29289,S.Y. Noh,4.10,898,219
134,0,10423,Mike Weir,4.10,770,188
141,0,22792,Peter Hanson,4.11,653,159
141,0,34174,John Huh,4.11,1374,334
141,0,27503,Steve LeBrun,4.11,920,224
141,0,20572,Rod Pampling,4.11,699,170
141,0,25818,Scott Piercy,4.11,1212,295
141,0,25336,Alistair Presnell,4.11,699,170
141,0,22405,Justin Rose,4.11,181,44
141,0,30692,Scott Stallings,4.11,1343,327
141,0,31560,Brian Stuard,4.11,702,171
141,0,32150,Michael Thompson,4.11,1085,264
141,0,26497,Casey Wittenberg,4.11,884,215
152,0,20229,Stewart Cink,4.12,1142,277
152,0,25345,Carl Pettersson,4.12,1861,452
152,0,29425,Andrew Svoboda,4.12,675,164
152,0,23623,Bo Van Pelt,4.12,1224,297
156,0,28455,Will Claxton,4.13,888,215
156,0,23452,Nicolas Colsaerts,4.13,492,119
156,0,37273,Derek Ernst,4.13,788,191
156,0,30750,Tommy Gainey,4.13,1036,251
156,0,24399,Scott Gardiner,4.13,868,210
156,0,24358,Robert Garrigus,4.13,983,238
156,0,31557,Jim Herman,4.13,677,164
156,0,22378,Trevor Immelman,4.13,1149,278
156,0,34261,Scott Langley,4.13,1127,273
156,0,35139,Richard Lee,4.13,1176,285
156,0,33869,Eric Meierdierks,4.13,475,115
156,0,22913,John Rollins,4.13,689,167
168,0,34021,Bud Cauley,4.14,841,203
169,0,06522,Ernie Els,4.15,847,204
169,0,25900,Lucas Glover,4.15,734,177
169,0,25572,Graeme McDowell,4.15,498,120
169,0,33418,Shawn Stefani,4.15,1020,246
173,0,20593,Greg Chalmers,4.16,985,237
173,0,27408,Martin Kaymer,4.16,898,216
175,0,22046,Geoff Ogilvy,4.17,1022,245
176,0,30711,Colt Knost,4.18,1108,265
177,0,32698,Bobby Gates,4.19,373,89
178,0,30110,Kyle Stanley,4.20,881,210
179,0,01116,Michael Bradley,4.22,760,180
180,0,24140,Sean O'Hair,4.23,634,150
