RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
56,0,29720,Andres Gonzales,7.18,76,1059,-0.171
57,0,21528,Henrik Stenson,7.03,43,612,-0.349
58,0,20645,John Senden,6.98,50,716,-0.200
59,0,34046,Jordan Spieth,6.96,64,920,-0.281
60,0,20157,Retief Goosen,6.95,58,834,-0.241
61,0,24140,Sean O'Hair,6.83,77,1128,-0.195
61,0,27095,Nick Watney,6.83,77,1128,-0.247
63,0,26851,Marc Leishman,6.76,51,754,-0.157
64,0,28307,Matt Every,6.74,53,786,-0.208
65,0,22056,Cameron Percy,6.66,54,811,-0.241
66,0,27770,Camilo Villegas,6.63,69,1040,-0.319
67,0,30926,Chris Kirk,6.62,52,786,-0.423
68,0,28475,Jeff Overton,6.61,69,1044,-0.275
69,0,34563,Chesson Hadley,6.59,82,1245,-0.232
70,0,25900,Lucas Glover,6.49,65,1002,-0.200
71,0,25493,Nick Taylor,6.46,75,1161,-0.160
72,0,28259,Sangmoon Bae,6.41,79,1232,-0.241
73,0,30946,Alex Prugh,6.37,64,1004,-0.313
74,0,26289,Boo Weekley,6.32,59,934,-0.305
75,0,32366,Kevin Chappell,6.30,66,1048,-0.167
76,0,20691,Greg Owen,6.26,35,559,-0.114
77,0,27436,Graham DeLaet,6.23,47,754,-0.319
77,0,23353,J.J. Henry,6.23,66,1060,-0.242
79,0,27644,Brian Harman,6.22,68,1094,-0.397
80,0,35532,Tom Hoge,6.16,56,909,-0.232
81,0,23108,Matt Kuchar,6.13,66,1076,-0.303
82,0,34265,Will Wilcox,5.96,34,570,-0.235
83,0,31557,Jim Herman,5.94,64,1077,-0.406
84,0,20229,Stewart Cink,5.88,54,919,-0.407
85,0,25369,Jamie Donaldson,5.83,26,446,-0.231
86,0,35451,Scott Pinckney,5.81,60,1032,-0.300
87,0,01706,Davis Love III,5.78,34,588,-0.206
88,0,26951,Johnson Wagner,5.51,44,798,-0.227
89,0,29223,Sam Saunders,5.47,48,877,-0.229
90,0,27214,Kevin Streelman,5.39,55,1020,-0.200
91,0,25345,Carl Pettersson,5.23,70,1339,-0.171
92,0,23621,Rory Sabbatini,5.22,48,920,-0.479
93,0,26596,Ryan Moore,5.16,44,853,-0.159
94,0,06522,Ernie Els,5.15,28,544,-0.250
95,0,33413,Ben Martin,5.08,55,1082,-0.273
96,0,28486,Michael Putnam,5.07,48,946,-0.104
97,0,31416,Derek Fathauer,4.99,46,921,-0.217
97,0,34358,Jonathan Randolph,4.99,39,781,-0.487
99,0,25892,Steve Wheatcroft,4.98,50,1004,-0.300
100,0,32150,Michael Thompson,4.87,51,1048,-0.275
101,0,22892,Jason Gore,4.69,38,811,-0.132
102,0,28023,Byron Smith,4.66,28,601,-0.250
103,0,29221,Webb Simpson,4.59,41,894,-0.171
104,0,27895,Jonas Blixt,4.41,32,725,-0.250
105,0,33399,Adam Hadwin,4.26,48,1128,-0.313
106,0,20766,Padraig Harrington,4.24,29,684,-0.103
107,0,29476,Kyle Reifers,4.12,46,1117,-0.239
108,0,26476,Chez Reavie,4.02,28,697,-0.286
109,0,30736,Oscar Fraustro,3.95,22,557,-0.182
110,0,25191,Gonzalo Fernandez-Castaño,3.87,34,878,-0.088
110,0,24024,Zach Johnson,3.87,38,983,-0.184
112,0,24924,Bill Haas,3.83,38,992,-0.316
113,0,32640,Troy Merritt,3.77,43,1142,-0.349
114,0,35545,Blayne Barber,3.76,33,878,-0.212
115,0,29535,Brice Garnett,3.70,33,892,E
116,0,35541,John Peterson,3.64,39,1072,-0.256
116,0,06567,Vijay Singh,3.64,35,962,-0.114
118,0,30852,Ryo Ishikawa,3.63,38,1047,-0.263
119,0,24138,Ian Poulter,3.59,24,668,-0.167
120,0,34409,David Lingmerth,3.58,37,1034,-0.081
121,0,23048,Eric Axley,3.49,21,601,-0.381
122,0,29479,Scott Brown,3.45,39,1131,-0.179
123,0,34130,Sung Joon Park,3.42,30,876,-0.100
124,0,27466,Spencer Levin,3.37,39,1157,-0.308
125,0,24846,Ricky Barnes,3.31,29,877,-0.345
125,0,10809,Jim Furyk,3.31,24,724,-0.250
125,0,23623,Bo Van Pelt,3.31,30,907,-0.233
128,0,25686,Jason Dufner,3.30,22,667,-0.091
129,0,29478,Kevin Kisner,3.20,42,1311,-0.167
130,0,23548,Bill Lunde,3.19,16,502,-0.125
131,0,24494,Erik Compton,3.18,31,976,-0.387
132,0,24361,Pat Perez,3.02,35,1160,-0.229
133,0,27649,Brandt Snedeker,2.97,31,1045,-0.323
134,0,23638,Brendon de Jonge,2.96,38,1282,-0.132
135,0,31193,Jim Renner,2.94,23,783,+0.174
136,0,28780,Nicholas Thompson,2.87,28,974,+0.107
137,0,29425,Andrew Svoboda,2.86,28,978,-0.357
138,0,25834,Daniel Summerhays,2.74,34,1241,-0.294
139,0,34261,Scott Langley,2.72,30,1101,-0.333
140,0,32200,Roberto Castro,2.59,13,502,-0.308
141,0,12510,Chad Campbell,2.52,32,1269,-0.063
141,0,25198,Francesco Molinari,2.52,15,596,+0.067
141,0,34256,Andrew Putnam,2.52,19,755,-0.368
144,0,35539,Luke Guthrie,2.43,23,947,-0.261
145,0,28132,Tyrone Van Aswegen,2.39,14,587,+0.071
146,0,25396,Kevin Na,2.33,23,988,-0.478
147,0,28679,Fabián Gómez,2.28,22,964,-0.136
147,0,26758,David Hearn,2.28,27,1185,-0.148
149,0,24357,K.J. Choi,2.26,18,796,-0.056
150,0,27963,Chris Stroud,2.21,21,951,-0.238
151,0,24490,George McNeill,2.17,27,1242,-0.407
152,0,23983,Luke Donald,2.13,16,751,-0.250
153,0,29926,Danny Lee,2.08,29,1394,-0.138
154,0,25720,Chad Collins,2.05,18,880,-0.222
155,0,37454,Whee Kim,2.04,16,783,-0.063
156,0,33122,Russell Knox,1.98,24,1213,-0.417
156,0,30927,Brendon Todd,1.98,21,1063,-0.190
158,0,10885,Robert Allenby,1.97,14,712,E
159,0,21878,Mark Wilson,1.95,22,1128,-0.318
160,0,27933,John Merrick,1.85,15,809,-0.400
161,0,20104,Ken Duke,1.84,20,1087,-0.350
162,0,24925,Jonathan Byrd,1.83,13,712,-0.538
163,0,23541,Ben Crane,1.78,13,729,E
164,0,34174,John Huh,1.69,21,1240,-0.095
165,0,30711,Colt Knost,1.65,17,1032,-0.235
166,0,20472,Alex Cejka,1.64,18,1100,+0.056
167,0,31560,Brian Stuard,1.63,18,1103,-0.222
168,0,31202,William McGirt,1.62,22,1355,-0.227
169,0,25349,Tim Wilkinson,1.61,13,809,-0.231
170,0,33419,Cameron Tringale,1.45,16,1100,-0.188
171,0,36801,Mark Hubbard,1.41,12,852,-0.417
172,0,20593,Greg Chalmers,1.40,7,500,+0.143
173,0,25240,D.A. Points,1.36,11,808,-0.364
174,0,24507,Jason Bohn,1.32,16,1212,-0.250
175,0,22293,Heath Slocum,1.29,7,544,-0.571
176,0,40058,Zac Blair,1.06,13,1229,-0.231
177,0,20771,Steven Alker,1.00,7,698,-0.286
178,0,08075,Jerry Kelly,.98,9,921,E
179,0,23800,Bryce Molder,.93,10,1075,-0.300
180,0,21753,Brian Davis,.91,9,988,-0.444
181,0,34262,Jon Curran,.88,8,905,-0.750
182,0,10860,Justin Leonard,.53,4,753,-0.250
183,0,29222,Billy Hurley III,.34,3,876,-0.333
184,0,02206,David Toms,.13,1,766,E
