RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
1,0,01201,Lennie Clements,2.16,201,93
2,0,01887,Mark O'Meara,2.22,213,96
3,0,10860,Justin Leonard,2.25,248,110
4,0,01306,David Edwards,2.27,168,74
5,0,01132,Mark Brooks,2.29,213,93
6,0,01823,Larry Mize,2.30,161,70
7,0,01098,Jay Don Blake,2.31,199,86
8,0,01457,Jay Haas,2.32,204,88
8,0,01569,Peter Jacobsen,2.32,216,93
10,0,01418,Bill Glasson,2.33,170,73
10,0,01876,Greg Norman,2.33,133,57
10,0,02246,Duffy Waldorf,2.33,210,90
13,0,01599,Steve Jones,2.34,187,80
13,0,02099,Scott Simpson,2.34,204,87
15,0,01313,Steve Elkington,2.35,167,71
15,0,01475,Donnie Hammond,2.35,188,80
17,0,01320,Bob Estes,2.37,216,91
17,0,02010,Loren Roberts,2.37,197,83
19,0,02133,Craig Stadler,2.38,164,69
20,0,01326,Nick Faldo,2.39,172,72
20,0,01381,Fred Funk,2.39,268,112
20,0,01837,Gil Morgan,2.39,170,71
20,0,02104,Jeff Sluman,2.39,241,101
20,0,02214,Kirk Triplett,2.39,239,100
25,0,01060,Dave Barr,2.41,190,79
25,0,01945,Kenny Perry,2.41,227,94
27,0,01203,Russ Cochran,2.42,196,81
27,0,01975,Tom Purtzer,2.42,138,57
29,0,01175,Jim Carter,2.43,233,96
29,0,01766,Billy Mayfair,2.43,241,99
29,0,01771,Blaine McCallister,2.43,219,90
29,0,01928,Corey Pavin,2.43,192,79
29,0,02008,Lee Rinker,2.43,221,91
34,0,01161,Mark Calcavecchia,2.46,258,105
34,0,01677,Tom Lehman,2.46,160,65
34,0,02239,Scott Verplank,2.46,209,85
37,0,01006,John Adams,2.47,200,81
37,0,02049,Gene Sauers,2.47,185,75
39,0,01040,Emlyn Aubrey,2.48,213,86
39,0,01723,Andrew Magee,2.48,213,86
41,0,01707,Steve Lowery,2.49,266,107
41,0,01725,John Mahaffey,2.49,202,81
41,0,02190,Doug Tewell,2.49,137,55
41,0,02225,Howard Twitty,2.49,214,86
45,0,01024,Billy Andrade,2.50,225,90
45,0,06522,Ernie Els,2.50,150,60
45,0,01527,Scott Hoch,2.50,250,100
48,0,06214,Guy Boros,2.51,243,97
48,0,01361,Dan Forsman,2.51,193,77
48,0,01701,Bob Lohr,2.51,238,95
48,0,02223,Bob Tway,2.51,236,94
52,0,01329,Brad Faxon,2.52,217,86
52,0,01353,Bruce Fleisher,2.52,174,69
52,0,12660,Jesper Parnevik,2.52,164,65
52,0,02256,Tom Watson,2.52,141,56
56,0,01219,John Cook,2.53,210,83
56,0,01549,Mike Hulbert,2.53,258,102
56,0,06315,Pete Jordan,2.53,149,59
56,0,01938,David Peoples,2.53,129,51
60,0,09011,David Duval,2.54,226,89
61,0,07235,John Morse,2.56,182,71
61,0,01960,Don Pooley,2.56,197,77
63,0,01142,Bart Bryant,2.57,211,82
63,0,01226,Fred Couples,2.57,139,54
63,0,06044,Scott Gump,2.57,239,93
63,0,06527,Steve Stricker,2.57,213,83
63,0,06048,Dicky Thompson,2.57,180,70
68,0,01035,Tommy Armour III,2.58,237,92
68,0,01553,John Huston,2.58,209,81
68,0,01690,Bruce Lietzke,2.58,137,53
68,0,01890,Brett Ogle,2.58,160,62
68,0,02135,Mike Standly,2.58,240,93
73,0,06124,Patrick Burke,2.59,192,74
73,0,06088,Steve Gotsche,2.59,210,81
73,0,02094,Tony Sills,2.59,189,73
73,0,06577,John Wilson,2.59,246,95
77,0,01510,Nolan Henke,2.60,211,81
77,0,02245,Grant Waite,2.60,218,84
79,0,06034,Marco Dawson,2.61,214,82
79,0,01577,Lee Janzen,2.61,251,96
79,0,01748,Doug Martin,2.61,240,92
79,0,01920,Craig Parry,2.61,198,76
79,0,02101,Joey Sindelar,2.61,185,71
79,0,02242,Lanny Wadkins,2.61,154,59
85,0,01444,Ken Green,2.62,173,66
85,0,02159,Curtis Strange,2.62,220,84
87,0,01633,Tom Kite,2.63,229,87
88,0,01891,David Ogrin,2.64,240,91
89,0,01116,Michael Bradley,2.65,233,88
89,0,01307,Joel Edwards,2.65,252,95
89,0,01378,David Frost,2.65,191,72
89,0,01706,Davis Love III,2.65,236,89
89,0,01724,Jeff Maggert,2.65,212,80
94,0,01072,Chip Beck,2.66,247,93
94,0,02180,Harry Taylor,2.66,226,85
96,0,01266,Clark Dennis,2.67,246,92
96,0,10809,Jim Furyk,2.67,272,102
96,0,01458,Jerry Haas,2.67,219,82
96,0,01783,Mark McCumber,2.67,176,66
96,0,06567,Vijay Singh,2.67,211,79
96,0,02146,Payne Stewart,2.67,259,97
96,0,02241,Bobby Wadkins,2.67,256,96
96,0,02321,Fuzzy Zoeller,2.67,144,54
104,0,01235,Ben Crenshaw,2.68,214,80
104,0,06575,Dudley Hart,2.68,257,96
104,0,06657,Steve Rintoul,2.68,257,96
107,0,01143,Brad Bryant,2.69,256,95
107,0,01196,Brian Claar,2.69,258,96
107,0,20094,Jonathan Kaye,2.69,172,64
107,0,01943,Chris Perry,2.69,234,87
107,0,06613,Tommy Tolles,2.69,210,78
112,0,01968,Nick Price,2.70,178,66
113,0,08337,Mike Heinen,2.71,236,87
113,0,01971,Dillard Pruitt,2.71,209,77
115,0,01374,Robin Freeman,2.73,265,97
116,0,01093,Ronnie Black,2.74,247,90
116,0,06012,Greg Kraft,2.74,274,100
118,0,01414,Bob Gilder,2.76,235,85
118,0,10585,Scott McCarron,2.76,210,76
118,0,01810,Phil Mickelson,2.76,215,78
118,0,01986,Joey Rassett,2.76,149,54
122,0,01385,Jim Gallagher Jr.,2.77,274,99
123,0,07867,Woody Austin,2.78,314,113
123,0,01331,Rick Fehr,2.78,211,76
125,0,01261,Jay Delsing,2.79,212,76
125,0,01334,Keith Fergus,2.79,229,82
125,0,02170,Hal Sutton,2.79,262,94
128,0,02267,D.A. Weibring,2.80,232,83
129,0,06090,Jim McGovern,2.81,273,97
130,0,01185,Brandel Chamblee,2.82,209,74
130,0,01619,Skip Kendall,2.82,271,96
130,0,01905,Joe Ozaki,2.82,175,62
133,0,07101,Dave Stockton Jr.,2.83,263,93
134,0,06197,Michael Allen,2.84,162,57
135,0,01992,Don Reese,2.85,214,75
135,0,02226,Tray Tyner,2.85,234,82
135,0,08385,Omar Uresti,2.85,274,96
135,0,08563,Bruce Vaughan,2.85,265,93
139,0,01096,Phil Blackmar,2.89,220,76
139,0,06643,Paul Goydos,2.89,315,109
139,0,01550,Ed Humenik,2.89,251,87
139,0,01996,Mike Reid,2.89,179,62
143,0,20051,Joe Acosta Jr.,2.90,212,73
144,0,06617,Brian Henninger,2.91,230,79
144,0,01864,Larry Nelson,2.91,163,56
146,0,01156,Curt Byrum,2.92,309,106
146,0,08931,Glen Day,2.92,263,90
146,0,02148,Ray Stewart,2.92,193,66
146,0,02218,Ted Tryba,2.92,298,102
150,0,01249,John Daly,2.93,220,75
150,0,10145,Tom Hearn,2.93,167,57
152,0,01408,Kelly Gibson,2.95,298,101
152,0,08375,Paul Stankowski,2.95,268,91
154,0,01014,Fulton Allem,2.96,160,54
154,0,01926,Steve Pate,2.96,278,94
156,0,10569,Mike Brisky,2.97,258,87
