RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,01677,Tom Lehman,18
2,0,20573,Scott Laycock,16
3,0,01378,David Frost,13
4,0,01203,Russ Cochran,10
4,0,08375,Paul Stankowski,10
6,0,10809,Jim Furyk,9
6,0,10201,Matt Gogel,9
6,0,02239,Scott Verplank,9
9,0,12394,Tom Carter,8
9,0,01418,Bill Glasson,8
9,0,20157,Retief Goosen,8
9,0,20634,Peter Lonard,8
9,0,20628,Arron Oberholser,8
9,0,22046,Geoff Ogilvy,8
9,0,20572,Rod Pampling,8
9,0,06595,Kevin Sutherland,8
17,0,01157,Tom Byrum,6
17,0,01226,Fred Couples,6
17,0,20127,Chris Riley,6
20,0,01142,Bart Bryant,5
20,0,12510,Chad Campbell,5
20,0,01425,Ernie Gonzalez,5
20,0,06617,Brian Henninger,5
20,0,10585,Scott McCarron,5
20,0,06090,Jim McGovern,5
20,0,20474,Phillip Price,5
20,0,25190,Jeff Quinney,5
20,0,10649,Tom Scherrer,5
20,0,23034,Brent Schwarzrock,5
30,0,01098,Jay Don Blake,4
30,0,01143,Brad Bryant,4
30,0,24427,Chris Downes,4
30,0,23125,Brad Elder,4
30,0,20378,Mathias Grönberg,4
30,0,20433,Mark Hensby,4
30,0,21961,Charles Howell III,4
30,0,20094,Jonathan Kaye,4
30,0,12662,Thomas Levet,4
30,0,24781,Hunter Mahan,4
30,0,20645,John Senden,4
30,0,02133,Craig Stadler,4
30,0,06527,Steve Stricker,4
30,0,02170,Hal Sutton,4
44,0,01161,Mark Calcavecchia,3
44,0,24357,K.J. Choi,3
44,0,01196,Brian Claar,3
44,0,01261,Jay Delsing,3
44,0,01329,Brad Faxon,3
44,0,21209,Sergio Garcia,3
44,0,01457,Jay Haas,3
44,0,10733,Kent Jones,3
44,0,22253,Taichiro Kiyota,3
44,0,01706,Davis Love III,3
44,0,12660,Jesper Parnevik,3
44,0,25692,Akio Sadakata,3
44,0,06567,Vijay Singh,3
44,0,12454,Mario Tiziani,3
44,0,26489,Cameron Yancey,3
59,0,10885,Robert Allenby,2
59,0,20098,Stuart Appleby,2
59,0,20498,Briny Baird,2
59,0,20848,Ángel Cabrera,2
59,0,01162,Rex Caldwell,2
59,0,20623,Gavin Coles,2
59,0,20585,Niclas Fasth,2
59,0,01361,Dan Forsman,2
59,0,01364,Peter Fowler,2
59,0,25017,Robert Hamilton,2
59,0,20766,Padraig Harrington,2
59,0,06575,Dudley Hart,2
59,0,08537,J.P. Hayes,2
59,0,25514,James Healey,2
59,0,01553,John Huston,2
59,0,21731,Freddie Jacobson,2
59,0,08075,Jerry Kelly,2
59,0,01682,Wayne Levi,2
59,0,24490,George McNeill,2
59,0,19795,Kelly Mitchum,2
59,0,01823,Larry Mize,2
59,0,01945,Kenny Perry,2
59,0,19927,Mark Roe,2
59,0,24808,Kevin Shields,2
59,0,26679,Kevin Stadler,2
59,0,02167,Mike Sullivan,2
59,0,02246,Duffy Waldorf,2
59,0,25632,Jimmy Walker,2
59,0,10423,Mike Weir,2
