RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,30927,Brendon Todd,44.30,70,158,-0.21
2,0,23325,Vaughn Taylor,37.74,40,106,-0.33
3,0,26476,Chez Reavie,37.06,63,170,-0.06
4,0,31560,Brian Stuard,35.96,64,178,-0.19
5,0,19803,Ryan Armour,33.00,33,100,-0.12
6,0,39436,Joshua Creel,31.91,30,94,+0.03
7,0,51950,Max McGreevy,31.25,45,144,+0.04
8,0,34256,Andrew Putnam,30.56,55,180,-0.02
9,0,46435,Austin Cook,29.71,41,138,+0.07
10,0,24024,Zach Johnson,28.91,37,128,-0.03
11,0,32816,Satoshi Kodaira,28.72,27,94,-0.37
12,0,29478,Kevin Kisner,28.03,37,132,-0.24
13,0,31557,Jim Herman,27.45,28,102,+0.18
14,0,27649,Brandt Snedeker,27.12,32,118,-0.03
15,0,23621,Rory Sabbatini,26.36,29,110,+0.17
16,0,25686,Jason Dufner,26.00,26,100,+0.04
17,0,30163,Henrik Norlander,25.74,35,136,-0.11
18,0,34174,John Huh,25.68,38,148,E
19,0,32150,Michael Thompson,25.60,43,168,-0.05
20,0,39953,Chase Seiffert,25.49,26,102,E
21,0,36884,Ben Kohles,25.40,32,126,+0.06
22,0,36801,Mark Hubbard,25.00,34,136,+0.15
23,0,24361,Pat Perez,24.14,28,116,-0.14
24,0,35449,Adam Long,23.81,40,168,+0.15
25,0,47983,Chad Ramey,23.29,34,146,-0.03
26,0,23108,Matt Kuchar,23.24,33,142,+0.12
27,0,45522,Christiaan Bezuidenhout,23.13,37,160,-0.16
27,0,23983,Luke Donald,23.13,31,134,+0.03
29,0,34076,Joel Dahmen,22.94,39,170,+0.15
30,0,40115,Adam Svensson,22.50,45,200,-0.11
31,0,27974,Sung Kang,22.37,34,152,E
32,0,48084,Wesley Bryan,22.22,20,90,-0.30
33,0,52374,Brandon Wu,21.62,32,148,-0.19
34,0,47993,Denny McCarthy,21.50,43,200,-0.12
35,0,34360,Patrick Reed,21.43,30,140,-0.13
36,0,35879,Kelly Kraft,21.01,29,138,-0.38
37,0,30978,Kiradech Aphibarnrat,20.75,22,106,+0.05
38,0,45609,Tyler Duncan,20.73,34,164,-0.06
39,0,34610,Matthias Schwab,20.71,29,140,-0.24
40,0,32640,Troy Merritt,20.69,36,174,+0.03
41,0,22056,Cameron Percy,20.45,18,88,-0.11
41,0,24138,Ian Poulter,20.45,18,88,+0.06
41,0,25493,Nick Taylor,20.45,36,176,-0.03
44,0,32139,Danny Willett,20.16,25,124,+0.04
45,0,40162,Justin Lower,20.14,29,144,-0.14
46,0,25818,Scott Piercy,20.13,31,154,+0.03
47,0,27349,Alex Noren,20.00,24,120,-0.13
47,0,53165,Doc Redman,20.00,30,150,+0.07
49,0,28775,Nate Lashley,19.74,30,152,+0.20
50,0,27770,Camilo Villegas,19.57,27,138,+0.19
51,0,29535,Brice Garnett,19.48,30,154,+0.10
52,0,39324,J.J. Spaun,18.42,35,190,-0.03
53,0,30911,Tommy Fleetwood,18.27,19,104,E
54,0,35110,Brett Drewitt,18.10,21,116,+0.24
55,0,36799,Stephan Jaeger,17.65,30,170,E
55,0,36852,Jim Knous,17.65,18,102,E
57,0,27644,Brian Harman,17.58,32,182,+0.06
58,0,46414,Aaron Rai,17.42,31,178,-0.16
59,0,35532,Tom Hoge,17.39,32,184,E
60,0,49298,Kramer Hickok,17.24,30,174,-0.03
61,0,37275,Sam Ryder,16.67,28,168,-0.18
62,0,27214,Kevin Streelman,16.48,29,176,E
63,0,33490,Bo Hoag,16.33,16,98,-0.13
64,0,24924,Bill Haas,16.28,28,172,-0.21
65,0,51890,Greyson Sigg,16.11,29,180,+0.07
66,0,33667,Carlos Ortiz,16.10,19,118,+0.21
67,0,29908,C.T. Pan,16.03,25,156,-0.08
68,0,31420,Anirban Lahiri,15.97,23,144,+0.04
69,0,36326,David Lipsky,15.91,28,176,-0.21
70,0,22405,Justin Rose,15.74,17,108,+0.18
71,0,29420,Billy Horschel,15.71,22,140,E
72,0,52375,Doug Ghim,15.63,25,160,E
72,0,49766,Hank Lebioda,15.63,25,160,+0.04
74,0,45526,Abraham Ancer,15.52,18,116,+0.11
75,0,35506,Mackenzie Hughes,15.38,24,156,+0.21
76,0,36871,Matthew NeSmith,15.34,27,176,+0.07
77,0,39997,Corey Conners,14.94,26,174,-0.08
78,0,54783,Dylan Wu,14.93,20,134,+0.20
79,0,33122,Russell Knox,14.61,26,178,-0.04
80,0,29974,Branden Grace,14.58,14,96,+0.07
81,0,33486,Roger Sloan,14.49,20,138,+0.15
82,0,25198,Francesco Molinari,14.15,15,106,-0.13
83,0,34466,Peter Malnati,14.14,28,198,E
84,0,24925,Jonathan Byrd,14.04,16,114,E
85,0,55708,Hayden Buckley,13.74,25,182,-0.08
86,0,28114,Dawie van der Walt,13.71,17,124,+0.06
87,0,40006,Erik van Rooyen,13.64,12,88,-0.25
88,0,29289,S.Y. Noh,13.49,17,126,-0.18
88,0,47128,Richy Werenski,13.49,17,126,+0.24
90,0,34098,Russell Henley,13.46,21,156,-0.29
90,0,29926,Danny Lee,13.46,14,104,+0.29
92,0,25900,Lucas Glover,13.44,25,186,+0.04
93,0,32448,James Hahn,13.43,18,134,E
94,0,46402,Talor Gooch,13.38,19,142,E
95,0,34563,Chesson Hadley,13.16,20,152,+0.30
95,0,51997,Andrew Novak,13.16,20,152,E
97,0,30926,Chris Kirk,13.13,21,160,+0.10
98,0,33419,Cameron Tringale,13.07,23,176,+0.26
99,0,35617,Martin Trainer,12.82,20,156,-0.30
100,0,33399,Adam Hadwin,12.78,23,180,-0.13
101,0,48822,Sebastián Muñoz,12.66,20,158,+0.10
102,0,39971,Sungjae Im,12.50,22,176,+0.23
102,0,27095,Nick Watney,12.50,19,152,+0.37
104,0,47529,Mito Pereira,12.36,22,178,E
105,0,30944,Jason Kokrak,12.30,15,122,-0.13
106,0,28252,Seamus Power,12.18,19,156,+0.05
107,0,32662,Michael Gligic,11.97,17,142,E
108,0,49771,J.T. Poston,11.93,21,176,+0.05
109,0,23320,Ryan Palmer,11.90,15,126,+0.20
110,0,54628,Lee Hodges,11.83,22,186,+0.09
111,0,32839,Hideki Matsuyama,11.76,16,136,-0.38
112,0,32791,K.H. Lee,11.70,22,188,+0.05
113,0,24980,Scott Gutschewski,11.61,13,112,-0.08
114,0,48887,Matt Wallace,11.54,12,104,+0.42
115,0,40098,Matt Fitzpatrick,11.43,16,140,-0.38
116,0,34431,Robert Streb,11.39,18,158,-0.06
