RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
75,0,33667,Carlos Ortiz,303.4,35796,118
76,0,49960,Sepp Straka,303.0,56964,188
77,0,32448,James Hahn,302.8,40578,134
78,0,39997,Corey Conners,302.7,52674,174
79,0,32791,K.H. Lee,302.5,56874,188
80,0,49947,Taylor Moore,302.0,50728,168
80,0,51894,Vince Whaley,302.0,51334,170
82,0,33419,Cameron Tringale,301.9,53143,176
83,0,34563,Chesson Hadley,301.8,45878,152
83,0,33597,Harry Higgs,301.8,45866,152
83,0,50525,Collin Morikawa,301.8,33803,112
83,0,27139,David Skinns,301.8,39836,132
87,0,28089,Jason Day,301.6,34382,114
87,0,35310,Lanto Griffin,301.6,44643,148
89,0,30911,Tommy Fleetwood,301.5,31360,104
90,0,32662,Michael Gligic,301.2,42768,142
90,0,27095,Nick Watney,301.2,45782,152
92,0,37455,Si Woo Kim,301.1,56613,188
93,0,28252,Seamus Power,301.0,46951,156
94,0,29221,Webb Simpson,300.6,35476,118
95,0,24924,Bill Haas,300.5,51682,172
96,0,34431,Robert Streb,300.4,47466,158
97,0,54628,Lee Hodges,300.3,55864,186
98,0,55708,Hayden Buckley,300.1,54627,182
98,0,30926,Chris Kirk,300.1,48014,160
100,0,27349,Alex Noren,299.8,35973,120
101,0,35891,Cameron Smith,299.7,37161,124
102,0,22405,Justin Rose,299.5,32347,108
103,0,40006,Erik van Rooyen,299.4,26348,88
104,0,29289,S.Y. Noh,299.2,37703,126
105,0,36852,Jim Knous,299.0,30501,102
106,0,34098,Russell Henley,298.7,46594,156
107,0,31420,Anirban Lahiri,298.2,42944,144
107,0,49771,J.T. Poston,298.2,52488,176
107,0,28114,Dawie van der Walt,298.2,36973,124
110,0,35532,Tom Hoge,298.1,54849,184
111,0,35506,Mackenzie Hughes,298.0,46493,156
111,0,27936,Martin Laird,298.0,39338,132
111,0,36871,Matthew NeSmith,298.0,52444,176
114,0,29926,Danny Lee,297.8,30972,104
115,0,25900,Lucas Glover,297.5,55326,186
116,0,29420,Billy Horschel,297.3,41621,140
117,0,48084,Wesley Bryan,297.2,26748,90
117,0,33399,Adam Hadwin,297.2,53495,180
117,0,32139,Danny Willett,297.2,36849,124
120,0,45526,Abraham Ancer,297.1,34463,116
120,0,34466,Peter Malnati,297.1,58818,198
120,0,51997,Andrew Novak,297.1,45156,152
123,0,24980,Scott Gutschewski,296.9,33252,112
124,0,29908,C.T. Pan,296.7,46286,156
125,0,27895,Jonas Blixt,296.6,29664,100
126,0,54783,Dylan Wu,296.5,39728,134
127,0,29974,Branden Grace,296.4,28458,96
128,0,33486,Roger Sloan,296.2,40872,138
129,0,25493,Nick Taylor,296.1,52107,176
130,0,35110,Brett Drewitt,295.9,34326,116
131,0,25818,Scott Piercy,295.8,45558,154
131,0,27214,Kevin Streelman,295.8,52055,176
133,0,52375,Doug Ghim,295.6,47295,160
133,0,24138,Ian Poulter,295.6,26014,88
135,0,25198,Francesco Molinari,295.4,31313,106
135,0,46414,Aaron Rai,295.4,52585,178
137,0,52374,Brandon Wu,295.3,43711,148
138,0,28775,Nate Lashley,295.2,44865,152
138,0,36326,David Lipsky,295.2,51958,176
140,0,45609,Tyler Duncan,295.1,48396,164
141,0,33490,Bo Hoag,294.9,28898,98
141,0,51890,Greyson Sigg,294.9,53081,180
141,0,47128,Richy Werenski,294.9,37154,126
144,0,53165,Doc Redman,294.8,44227,150
145,0,39324,J.J. Spaun,294.7,55997,190
146,0,49298,Kramer Hickok,294.5,51248,174
147,0,49766,Hank Lebioda,294.2,47078,160
147,0,40162,Justin Lower,294.2,42370,144
149,0,37275,Sam Ryder,294.0,49399,168
150,0,27974,Sung Kang,293.9,44667,152
151,0,34610,Matthias Schwab,293.8,41129,140
152,0,29535,Brice Garnett,293.7,45224,154
152,0,33122,Russell Knox,293.7,52275,178
154,0,40115,Adam Svensson,293.4,58678,200
155,0,30978,Kiradech Aphibarnrat,293.0,31062,106
155,0,36799,Stephan Jaeger,293.0,49811,170
157,0,24925,Jonathan Byrd,292.9,33385,114
158,0,22056,Cameron Percy,292.3,25719,88
159,0,27644,Brian Harman,292.2,53172,182
159,0,32640,Troy Merritt,292.2,50839,174
161,0,34076,Joel Dahmen,292.1,49657,170
161,0,25686,Jason Dufner,292.1,29213,100
163,0,34174,John Huh,292.0,43220,148
164,0,31557,Jim Herman,291.8,29764,102
165,0,45522,Christiaan Bezuidenhout,291.6,46649,160
165,0,35449,Adam Long,291.6,48987,168
165,0,47993,Denny McCarthy,291.6,58313,200
168,0,30163,Henrik Norlander,291.0,39578,136
169,0,27770,Camilo Villegas,290.9,40139,138
170,0,34360,Patrick Reed,290.6,40680,140
171,0,29478,Kevin Kisner,290.4,38327,132
172,0,23621,Rory Sabbatini,290.0,31898,110
173,0,51950,Max McGreevy,289.8,41731,144
174,0,39953,Chase Seiffert,289.7,29548,102
175,0,35879,Kelly Kraft,289.3,39926,138
176,0,47983,Chad Ramey,288.9,42180,146
177,0,36801,Mark Hubbard,288.3,39203,136
178,0,23108,Matt Kuchar,287.9,40884,142
178,0,32150,Michael Thompson,287.9,48368,168
180,0,36884,Ben Kohles,287.3,36202,126
181,0,24361,Pat Perez,287.2,33319,116
182,0,24024,Zach Johnson,287.1,36746,128
182,0,27649,Brandt Snedeker,287.1,33879,118
184,0,23983,Luke Donald,286.5,38389,134
184,0,32816,Satoshi Kodaira,286.5,26927,94
186,0,19803,Ryan Armour,286.3,28633,100
187,0,46435,Austin Cook,285.5,39405,138
188,0,34256,Andrew Putnam,284.8,51267,180
189,0,23325,Vaughn Taylor,284.7,30175,106
190,0,39436,Joshua Creel,284.6,26750,94
191,0,26476,Chez Reavie,283.9,48269,170
192,0,30927,Brendon Todd,279.0,44079,158
193,0,31560,Brian Stuard,277.4,49383,178
