RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,57366,Cameron Young,70.22,2340895,333382
2,0,46601,Trey Mullinax,70.12,2102786,299888
3,0,27129,Luke List,70.11,2081530,296875
4,0,46550,Brandon Hagy,69.98,1872344,267554
5,0,34255,Joseph Bramlett,69.95,2131513,304729
6,0,40250,Taylor Pendrith,69.91,1899380,271685
6,0,47856,Seth Reeves,69.91,1539515,220222
8,0,51766,Wyndham Clark,69.81,2370524,339547
9,0,28237,Rory McIlroy,69.63,1714665,246271
10,0,35450,Patrick Cantlay,69.50,1716837,247014
11,0,34046,Jordan Spieth,69.44,2000041,288034
12,0,46970,Jon Rahm,69.39,1790108,257984
13,0,56278,Matthew Wolff,69.34,1217990,175652
14,0,12716,Charley Hoffman,69.27,1830593,264284
15,0,36689,Brooks Koepka,69.14,1256672,181753
16,0,48117,Kurt Kitayama,69.12,1468082,212391
17,0,32366,Kevin Chappell,69.10,1404645,203291
18,0,47483,Will Zalatoris,69.04,1816030,263047
19,0,21961,Charles Howell III,69.01,1490232,215956
20,0,48699,Callum Tarren,69.00,1729287,250622
21,0,54421,Garrick Higgo,68.96,1243758,180363
22,0,52372,Cameron Champ,68.91,1457514,211516
23,0,33448,Justin Thomas,68.88,1970498,286065
24,0,45486,Joaquin Niemann,68.85,1895898,275371
25,0,46046,Scottie Scheffler,68.79,2131461,309834
26,0,39546,Keith Mitchell,68.76,2343649,340863
27,0,45157,Cam Davis,68.72,2481563,361091
28,0,36699,Patrick Rodgers,68.65,2160409,314707
29,0,32333,Kevin Tway,68.59,2141939,312297
30,0,27064,Jhonattan Vegas,68.55,1849930,269873
31,0,47988,Nick Hardy,68.42,1416580,207050
32,0,35617,Martin Trainer,68.41,1951831,285301
33,0,46717,Viktor Hovland,68.37,1803642,263792
33,0,26300,Matt Jones,68.37,1621139,237123
35,0,29518,Brendan Steele,68.31,1973761,288942
36,0,29725,Tony Finau,68.28,2291919,335644
37,0,39058,Lucas Herbert,68.25,1285168,188301
37,0,45540,Jared Wolfe,68.25,1476556,216357
39,0,24502,Adam Scott,68.23,2028876,297372
40,0,46442,Maverick McNealy,68.19,2304400,337962
41,0,47504,Sam Burns,68.16,2187725,320975
42,0,37189,Harold Varner III,68.13,1782050,261551
43,0,51894,Vince Whaley,68.10,2074486,304643
44,0,35461,Beau Hossler,68.05,2073050,304640
45,0,37212,Paul Barjon,68.01,1941055,285387
46,0,23320,Ryan Palmer,67.96,1613413,237423
47,0,47995,Davis Riley,67.93,2589724,381223
47,0,48081,Xander Schauffele,67.93,1827900,269104
49,0,30944,Jason Kokrak,67.91,1608496,236857
50,0,20229,Stewart Cink,67.86,2128299,313618
50,0,29970,Dylan Frittelli,67.86,2286304,336926
50,0,39971,Sungjae Im,67.86,2395171,352974
