RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
64,0,28775,Nate Lashley,21.33,180,844,+0.044
65,0,51890,Greyson Sigg,21.29,212,996,+0.047
66,0,33490,Bo Hoag,21.21,109,514,+0.220
67,0,27936,Martin Laird,20.99,178,848,-0.028
68,0,33486,Roger Sloan,20.93,180,860,+0.061
69,0,36852,Jim Knous,20.88,104,498,+0.038
70,0,52374,Brandon Wu,20.81,144,692,+0.069
71,0,49298,Kramer Hickok,20.74,212,1022,+0.156
72,0,27895,Jonas Blixt,20.52,119,580,+0.076
73,0,24980,Scott Gutschewski,20.45,108,528,+0.120
73,0,32640,Troy Merritt,20.45,211,1032,+0.047
75,0,46414,Aaron Rai,20.44,195,954,+0.005
76,0,49771,J.T. Poston,20.41,227,1112,-0.066
77,0,34431,Robert Streb,20.34,205,1008,+0.068
78,0,54783,Dylan Wu,20.20,143,708,+0.021
79,0,25198,Francesco Molinari,20.11,112,557,+0.054
80,0,35506,Mackenzie Hughes,20.02,183,914,+0.082
80,0,27974,Sung Kang,20.02,172,859,+0.116
82,0,55708,Hayden Buckley,19.81,212,1070,+0.057
83,0,33419,Cameron Tringale,19.80,200,1010,+0.065
84,0,36871,Matthew NeSmith,19.74,214,1084,+0.051
85,0,40006,Erik van Rooyen,19.64,110,560,+0.009
86,0,35532,Tom Hoge,19.57,202,1032,-0.035
87,0,30911,Tommy Fleetwood,19.42,108,556,+0.037
88,0,33399,Adam Hadwin,19.41,205,1056,+0.098
89,0,29420,Billy Horschel,19.38,150,774,-0.080
90,0,32139,Danny Willett,18.97,110,580,+0.155
91,0,32448,James Hahn,18.94,158,834,+0.089
92,0,28114,Dawie van der Walt,18.67,124,664,+0.097
93,0,51997,Andrew Novak,18.50,138,746,+0.087
94,0,49960,Sepp Straka,18.38,190,1034,+0.074
95,0,54628,Lee Hodges,18.29,210,1148,+0.086
96,0,29221,Webb Simpson,18.23,132,724,-0.030
97,0,29926,Danny Lee,18.00,99,550,+0.182
98,0,24924,Bill Haas,17.98,169,940,+0.124
99,0,46402,Talor Gooch,17.92,138,770,-0.058
100,0,47128,Richy Werenski,17.90,126,704,+0.214
101,0,37455,Si Woo Kim,17.84,203,1138,+0.054
102,0,28252,Seamus Power,17.75,147,828,-0.075
103,0,34466,Peter Malnati,17.72,214,1208,+0.075
104,0,34563,Chesson Hadley,17.71,158,892,+0.013
105,0,32662,Michael Gligic,17.63,140,794,+0.057
106,0,22405,Justin Rose,17.61,93,528,+0.086
107,0,32791,K.H. Lee,17.55,212,1208,-0.019
108,0,27095,Nick Watney,17.48,151,864,+0.119
109,0,39997,Corey Conners,17.37,172,990,-0.058
110,0,35310,Lanto Griffin,17.30,163,942,E
111,0,37212,Paul Barjon,17.24,150,870,+0.067
112,0,29289,S.Y. Noh,17.19,109,634,+0.156
113,0,34264,Hudson Swafford,17.07,114,668,+0.070
114,0,30926,Chris Kirk,16.89,148,876,-0.054
115,0,23320,Ryan Palmer,16.81,117,696,+0.051
116,0,48887,Matt Wallace,16.72,113,676,+0.239
117,0,27139,David Skinns,16.67,120,720,+0.042
118,0,33204,Shane Lowry,16.62,110,662,+0.009
119,0,32757,Patton Kizzire,16.52,189,1144,+0.042
120,0,34363,Tyrrell Hatton,16.27,108,664,+0.028
121,0,32839,Hideki Matsuyama,15.96,128,802,-0.117
122,0,10381,Curtis Thompson,15.95,97,608,+0.186
123,0,50095,Austin Smotherman,15.75,137,870,+0.015
124,0,46340,Alex Smalley,15.73,163,1036,+0.055
125,0,28089,Jason Day,15.68,111,708,+0.063
126,0,26851,Marc Leishman,15.65,138,882,+0.094
127,0,33597,Harry Higgs,15.61,147,942,+0.136
127,0,47347,Adam Schenk,15.61,167,1070,+0.078
129,0,45157,Cam Davis,15.57,166,1066,+0.024
130,0,31646,Emiliano Grillo,15.26,148,970,+0.054
131,0,32102,Rickie Fowler,15.18,119,784,+0.160
132,0,35461,Beau Hossler,15.16,138,910,+0.116
133,0,39971,Sungjae Im,15.14,159,1050,-0.069
133,0,51634,Sahith Theegala,15.14,199,1314,+0.020
135,0,49947,Taylor Moore,15.10,164,1086,+0.110
136,0,29970,Dylan Frittelli,15.09,153,1014,+0.092
137,0,33141,Keegan Bradley,15.08,139,922,E
137,0,20229,Stewart Cink,15.08,139,922,+0.058
139,0,29974,Branden Grace,14.95,90,602,+0.100
140,0,45540,Jared Wolfe,14.83,97,654,+0.227
141,0,35617,Martin Trainer,14.25,122,856,+0.164
142,0,48822,Sebastián Muñoz,14.12,135,956,+0.074
143,0,47995,Davis Riley,14.08,160,1136,-0.013
144,0,29725,Tony Finau,14.07,139,988,+0.014
145,0,12716,Charley Hoffman,14.02,113,806,+0.150
146,0,40098,Matt Fitzpatrick,14.01,93,664,-0.054
146,0,47529,Mito Pereira,14.01,146,1042,-0.021
148,0,39546,Keith Mitchell,14.00,140,1000,+0.029
149,0,48081,Xander Schauffele,13.91,111,798,+0.009
150,0,28237,Rory McIlroy,13.81,100,724,E
151,0,32333,Kevin Tway,13.73,128,932,+0.102
152,0,37189,Harold Varner III,13.69,108,789,+0.028
153,0,39058,Lucas Herbert,13.65,77,564,+0.104
154,0,48117,Kurt Kitayama,13.64,87,638,+0.138
154,0,30692,Scott Stallings,13.64,159,1166,+0.038
156,0,47988,Nick Hardy,13.58,85,626,+0.094
156,0,49964,Aaron Wise,13.58,145,1068,+0.097
158,0,30944,Jason Kokrak,13.48,96,712,+0.083
159,0,47504,Sam Burns,13.26,127,958,+0.031
159,0,46442,Maverick McNealy,13.26,135,1018,+0.007
161,0,52372,Cameron Champ,13.19,86,652,-0.012
162,0,32366,Kevin Chappell,13.15,81,616,+0.160
163,0,29518,Brendan Steele,12.79,111,868,+0.081
164,0,54421,Garrick Higgo,12.69,68,536,+0.191
165,0,51894,Vince Whaley,12.63,117,926,+0.154
166,0,21961,Charles Howell III,12.54,82,654,+0.183
167,0,34255,Joseph Bramlett,12.50,116,928,+0.009
168,0,26300,Matt Jones,12.32,88,714,-0.080
168,0,35891,Cameron Smith,12.32,84,682,+0.012
170,0,33667,Carlos Ortiz,12.26,88,718,+0.261
171,0,45486,Joaquin Niemann,12.22,99,810,+0.061
172,0,39977,Max Homa,12.14,119,980,+0.059
173,0,27064,Jhonattan Vegas,11.92,97,814,+0.144
174,0,24502,Adam Scott,11.73,103,878,-0.087
175,0,36699,Patrick Rodgers,11.59,111,958,+0.063
176,0,31323,Gary Woodland,11.50,89,774,+0.146
177,0,35450,Patrick Cantlay,11.48,84,732,-0.060
178,0,46550,Brandon Hagy,11.26,93,826,+0.194
179,0,34046,Jordan Spieth,11.07,95,858,+0.011
180,0,56278,Matthew Wolff,10.98,58,528,-0.017
181,0,46717,Viktor Hovland,10.97,86,784,-0.047
182,0,33448,Justin Thomas,10.94,93,850,-0.043
183,0,46970,Jon Rahm,10.91,84,770,+0.036
184,0,36689,Brooks Koepka,10.85,59,544,+0.237
185,0,46046,Scottie Scheffler,10.59,97,916,-0.010
186,0,47483,Will Zalatoris,10.53,84,798,+0.024
187,0,47856,Seth Reeves,10.44,71,680,+0.127
188,0,46601,Trey Mullinax,10.31,94,912,+0.149
189,0,27129,Luke List,9.87,88,892,+0.102
190,0,48699,Callum Tarren,9.36,70,748,-0.029
191,0,51766,Wyndham Clark,8.78,91,1036,+0.143
192,0,40250,Taylor Pendrith,8.13,67,824,+0.239
193,0,57366,Cameron Young,7.35,72,980,E
