RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,57366,Cameron Young,66.22,649,980,-0.196
2,0,27129,Luke List,63.34,565,892,-0.143
3,0,46601,Trey Mullinax,62.06,566,912,-0.194
4,0,46550,Brandon Hagy,61.86,511,826,-0.129
5,0,46970,Jon Rahm,61.04,470,770,-0.200
6,0,51766,Wyndham Clark,60.71,629,1036,-0.148
7,0,40250,Taylor Pendrith,60.68,500,824,-0.200
8,0,28237,Rory McIlroy,60.36,437,724,-0.265
9,0,47483,Will Zalatoris,60.15,480,798,-0.213
10,0,52372,Cameron Champ,59.51,388,652,-0.152
11,0,56278,Matthew Wolff,57.77,305,528,-0.105
12,0,34255,Joseph Bramlett,57.65,535,928,-0.121
13,0,36689,Brooks Koepka,56.80,309,544,-0.159
14,0,34046,Jordan Spieth,56.41,484,858,-0.190
15,0,33448,Justin Thomas,56.24,478,850,-0.241
16,0,12716,Charley Hoffman,55.83,450,806,-0.182
17,0,27064,Jhonattan Vegas,55.41,451,814,-0.160
18,0,47856,Seth Reeves,55.15,375,680,-0.155
19,0,46046,Scottie Scheffler,54.69,501,916,-0.242
20,0,48117,Kurt Kitayama,54.55,348,638,-0.155
21,0,48699,Callum Tarren,54.41,407,748,-0.179
22,0,24502,Adam Scott,54.10,475,878,-0.221
23,0,45157,Cam Davis,53.94,575,1066,-0.155
24,0,36699,Patrick Rodgers,53.86,516,958,-0.190
25,0,35450,Patrick Cantlay,53.69,393,732,-0.237
26,0,39546,Keith Mitchell,53.40,534,1000,-0.197
27,0,47504,Sam Burns,53.13,509,958,-0.236
28,0,45486,Joaquin Niemann,53.09,430,810,-0.223
29,0,29725,Tony Finau,51.92,513,988,-0.251
30,0,21961,Charles Howell III,51.68,338,654,-0.213
31,0,46717,Viktor Hovland,51.40,403,784,-0.146
32,0,32333,Kevin Tway,51.39,479,932,-0.067
33,0,26300,Matt Jones,51.26,366,714,-0.210
34,0,32366,Kevin Chappell,51.14,315,616,-0.130
35,0,29518,Brendan Steele,50.81,441,868,-0.159
36,0,47988,Nick Hardy,49.68,311,626,-0.186
37,0,35617,Martin Trainer,49.53,424,856,-0.146
38,0,33141,Keegan Bradley,49.02,452,922,-0.168
39,0,51894,Vince Whaley,48.70,451,926,-0.171
40,0,32839,Hideki Matsuyama,48.63,390,802,-0.174
41,0,46442,Maverick McNealy,48.62,495,1018,-0.236
42,0,31323,Gary Woodland,48.58,376,774,-0.210
43,0,33667,Carlos Ortiz,48.33,347,718,-0.150
44,0,54421,Garrick Higgo,48.13,258,536,-0.043
45,0,35461,Beau Hossler,48.02,437,910,-0.126
46,0,48081,Xander Schauffele,47.99,383,798,-0.261
47,0,37189,Harold Varner III,47.91,378,789,-0.156
48,0,39058,Lucas Herbert,47.87,270,564,-0.104
49,0,39977,Max Homa,47.86,469,980,-0.243
50,0,47995,Davis Riley,47.62,541,1136,-0.168
51,0,49964,Aaron Wise,47.57,508,1068,-0.242
52,0,40098,Matt Fitzpatrick,47.44,315,664,-0.187
53,0,37212,Paul Barjon,47.36,412,870,-0.148
54,0,10381,Curtis Thompson,46.88,285,608,-0.147
55,0,26851,Marc Leishman,46.83,413,882,-0.228
56,0,23320,Ryan Palmer,46.41,323,696,-0.173
57,0,45540,Jared Wolfe,46.18,302,654,-0.195
58,0,51634,Sahith Theegala,46.12,606,1314,-0.177
59,0,30944,Jason Kokrak,46.07,328,712,-0.201
60,0,35891,Cameron Smith,45.89,313,682,-0.307
61,0,39971,Sungjae Im,45.81,481,1050,-0.225
62,0,20229,Stewart Cink,45.44,419,922,-0.117
63,0,46340,Alex Smalley,44.98,466,1036,-0.185
64,0,29970,Dylan Frittelli,44.77,454,1014,-0.139
