RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
99,0,35310,Lanto Griffin,29.73,44,148,-0.07
100,0,24924,Bill Haas,29.65,51,172,-0.16
101,0,22405,Justin Rose,29.63,32,108,-0.13
102,0,29970,Dylan Frittelli,29.57,55,186,-0.27
103,0,27936,Martin Laird,29.55,39,132,-0.31
104,0,35532,Tom Hoge,29.35,54,184,-0.06
105,0,45609,Tyler Duncan,29.27,48,164,-0.10
105,0,57366,Cameron Young,29.27,48,164,-0.23
107,0,30978,Kiradech Aphibarnrat,29.25,31,106,-0.16
108,0,29535,Brice Garnett,29.22,45,154,-0.31
109,0,28237,Rory McIlroy,29.17,35,120,-0.29
110,0,33597,Harry Higgs,28.95,44,152,-0.18
110,0,27974,Sung Kang,28.95,44,152,-0.41
112,0,51890,Greyson Sigg,28.89,52,180,-0.37
113,0,46601,Trey Mullinax,28.66,47,164,-0.21
114,0,27214,Kevin Streelman,28.41,50,176,-0.28
115,0,34076,Joel Dahmen,28.24,48,170,-0.15
116,0,24925,Jonathan Byrd,28.07,32,114,-0.38
117,0,31420,Anirban Lahiri,27.78,40,144,-0.08
118,0,51997,Andrew Novak,27.63,42,152,-0.17
119,0,45526,Abraham Ancer,27.59,32,116,-0.44
119,0,49298,Kramer Hickok,27.59,48,174,-0.21
121,0,29908,C.T. Pan,27.56,43,156,-0.09
122,0,33490,Bo Hoag,27.55,27,98,-0.19
123,0,48699,Callum Tarren,27.54,38,138,-0.34
123,0,27770,Camilo Villegas,27.54,38,138,-0.18
125,0,40115,Adam Svensson,27.50,55,200,-0.22
126,0,31557,Jim Herman,27.45,28,102,-0.29
127,0,25900,Lucas Glover,27.42,51,186,-0.14
127,0,32139,Danny Willett,27.42,34,124,-0.18
129,0,26300,Matt Jones,27.19,31,114,-0.23
130,0,46970,Jon Rahm,27.14,38,140,-0.13
131,0,52375,Doug Ghim,26.88,43,160,-0.42
132,0,24980,Scott Gutschewski,26.79,30,112,-0.33
133,0,53165,Doc Redman,26.67,40,150,-0.30
134,0,40162,Justin Lower,26.39,38,144,-0.18
135,0,35617,Martin Trainer,26.28,41,156,-0.10
136,0,29289,S.Y. Noh,26.19,33,126,-0.15
137,0,33399,Adam Hadwin,26.11,47,180,-0.36
138,0,25818,Scott Piercy,25.97,40,154,-0.33
139,0,54421,Garrick Higgo,25.93,28,108,-0.32
140,0,33122,Russell Knox,25.84,46,178,-0.24
141,0,37275,Sam Ryder,25.60,43,168,-0.33
142,0,30692,Scott Stallings,25.52,49,192,-0.20
143,0,47128,Richy Werenski,25.40,32,126,-0.19
144,0,51766,Wyndham Clark,25.27,47,186,-0.15
145,0,36689,Brooks Koepka,25.00,23,92,-0.04
145,0,47993,Denny McCarthy,25.00,50,200,-0.14
145,0,24361,Pat Perez,25.00,29,116,-0.28
145,0,25493,Nick Taylor,25.00,44,176,-0.25
145,0,40006,Erik van Rooyen,25.00,22,88,-0.32
150,0,36884,Ben Kohles,24.60,31,126,-0.19
151,0,23621,Rory Sabbatini,24.55,27,110,-0.33
152,0,35506,Mackenzie Hughes,24.36,38,156,-0.13
153,0,30163,Henrik Norlander,24.26,33,136,-0.09
154,0,46414,Aaron Rai,24.16,43,178,-0.23
155,0,35879,Kelly Kraft,23.91,33,138,-0.03
156,0,35449,Adam Long,23.81,40,168,-0.18
157,0,29420,Billy Horschel,23.57,33,140,-0.18
158,0,34255,Joseph Bramlett,23.46,38,162,+0.05
159,0,36326,David Lipsky,23.30,41,176,-0.29
160,0,27644,Brian Harman,23.08,42,182,-0.14
161,0,36801,Mark Hubbard,22.79,31,136,-0.23
162,0,22056,Cameron Percy,22.73,20,88,-0.10
163,0,25198,Francesco Molinari,22.64,24,106,E
164,0,39953,Chase Seiffert,22.55,23,102,E
165,0,28775,Nate Lashley,22.37,34,152,-0.18
166,0,32816,Satoshi Kodaira,22.34,21,94,-0.14
167,0,34174,John Huh,22.30,33,148,-0.52
168,0,39324,J.J. Spaun,22.11,42,190,-0.21
169,0,51950,Max McGreevy,21.53,31,144,-0.19
170,0,19803,Ryan Armour,21.00,21,100,-0.38
171,0,32640,Troy Merritt,20.69,36,174,-0.36
172,0,29478,Kevin Kisner,20.45,27,132,-0.22
173,0,27649,Brandt Snedeker,20.34,24,118,-0.13
174,0,56278,Matthew Wolff,20.21,19,94,+0.26
175,0,52374,Brandon Wu,19.59,29,148,-0.28
176,0,23108,Matt Kuchar,19.01,27,142,-0.26
177,0,23983,Luke Donald,18.66,25,134,-0.20
178,0,34360,Patrick Reed,18.57,26,140,-0.08
179,0,47983,Chad Ramey,18.49,27,146,-0.37
180,0,45522,Christiaan Bezuidenhout,17.50,28,160,-0.21
181,0,24138,Ian Poulter,17.05,15,88,-0.13
182,0,39436,Joshua Creel,17.02,16,94,E
183,0,28114,Dawie van der Walt,16.94,21,124,E
184,0,46435,Austin Cook,16.67,23,138,-0.43
184,0,29974,Branden Grace,16.67,16,96,+0.06
184,0,34256,Andrew Putnam,16.67,30,180,-0.17
187,0,24024,Zach Johnson,15.63,20,128,-0.35
188,0,32150,Michael Thompson,15.48,26,168,-0.12
189,0,23325,Vaughn Taylor,15.09,16,106,-0.13
190,0,26476,Chez Reavie,14.71,25,170,-0.08
191,0,31560,Brian Stuard,11.80,21,178,-0.33
192,0,25686,Jason Dufner,10.00,10,100,+0.30
193,0,30927,Brendon Todd,8.86,14,158,-0.29
