RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,32150,Michael Thompson,46.43,78,168,-0.17
2,0,33399,Adam Hadwin,45.00,81,180,-0.05
2,0,34360,Patrick Reed,45.00,63,140,-0.13
4,0,27644,Brian Harman,44.51,81,182,-0.17
5,0,33122,Russell Knox,44.38,79,178,-0.10
6,0,36326,David Lipsky,44.32,78,176,-0.14
7,0,29420,Billy Horschel,44.29,62,140,-0.13
8,0,29221,Webb Simpson,44.07,52,118,-0.12
9,0,24925,Jonathan Byrd,43.86,50,114,-0.12
10,0,47983,Chad Ramey,43.84,64,146,-0.23
11,0,39324,J.J. Spaun,43.68,83,190,-0.19
12,0,28775,Nate Lashley,43.42,66,152,-0.24
13,0,25900,Lucas Glover,42.47,79,186,-0.10
14,0,49771,J.T. Poston,42.05,74,176,-0.01
15,0,47993,Denny McCarthy,42.00,84,200,-0.24
16,0,27649,Brandt Snedeker,41.53,49,118,-0.35
17,0,35532,Tom Hoge,41.30,76,184,-0.22
18,0,35449,Adam Long,41.07,69,168,-0.14
19,0,27214,Kevin Streelman,40.91,72,176,-0.15
20,0,28089,Jason Day,40.35,46,114,-0.07
21,0,29478,Kevin Kisner,40.15,53,132,-0.36
21,0,27936,Martin Laird,40.15,53,132,-0.09
23,0,52375,Doug Ghim,40.00,64,160,-0.14
24,0,37275,Sam Ryder,39.88,67,168,-0.01
25,0,35506,Mackenzie Hughes,39.74,62,156,+0.11
26,0,24361,Pat Perez,39.66,46,116,-0.17
27,0,39436,Joshua Creel,39.36,37,94,+0.14
28,0,35310,Lanto Griffin,39.19,58,148,-0.10
29,0,34098,Russell Henley,39.10,61,156,-0.20
30,0,24024,Zach Johnson,39.06,50,128,-0.12
30,0,30692,Scott Stallings,39.06,75,192,-0.15
32,0,49766,Hank Lebioda,38.75,62,160,-0.23
33,0,23108,Matt Kuchar,38.73,55,142,-0.31
