RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
150,0,24925,Jonathan Byrd,51.96,404234,77797
151,0,53165,Doc Redman,51.95,615820,118535
152,0,36799,Stephan Jaeger,51.93,662514,127576
152,0,33122,Russell Knox,51.93,658722,126840
154,0,27974,Sung Kang,51.87,602826,116222
155,0,39953,Chase Seiffert,51.86,319911,61689
156,0,49766,Hank Lebioda,51.84,631434,121797
157,0,45522,Christiaan Bezuidenhout,51.79,465756,89924
157,0,34076,Joel Dahmen,51.79,639029,123388
157,0,30163,Henrik Norlander,51.79,555599,107269
157,0,34610,Matthias Schwab,51.79,469514,90653
157,0,27214,Kevin Streelman,51.79,761010,146937
162,0,30978,Kiradech Aphibarnrat,51.76,340190,65727
163,0,25686,Jason Dufner,51.65,355429,68810
164,0,29535,Brice Garnett,51.64,601715,116519
165,0,32640,Troy Merritt,51.61,676811,131127
166,0,51950,Max McGreevy,51.56,500203,97023
167,0,29908,C.T. Pan,51.55,665160,129025
168,0,36884,Ben Kohles,51.54,405643,78708
169,0,35449,Adam Long,51.47,701602,136323
170,0,27644,Brian Harman,51.39,605035,117734
171,0,34174,John Huh,51.36,542793,105685
172,0,46435,Austin Cook,51.29,496684,96838
173,0,29478,Kevin Kisner,51.26,486566,94921
174,0,47993,Denny McCarthy,51.23,750040,146420
175,0,27770,Camilo Villegas,51.22,469446,91660
176,0,19803,Ryan Armour,51.20,292416,57115
177,0,23325,Vaughn Taylor,51.18,340029,66439
178,0,27649,Brandt Snedeker,51.15,448985,87786
179,0,32150,Michael Thompson,51.13,673608,131746
180,0,34360,Patrick Reed,51.12,480355,93967
181,0,24361,Pat Perez,51.09,527333,103218
182,0,32816,Satoshi Kodaira,51.07,345664,67685
183,0,23983,Luke Donald,51.06,444782,87117
184,0,35879,Kelly Kraft,51.02,504332,98856
185,0,31557,Jim Herman,51.01,384179,75313
186,0,47983,Chad Ramey,50.85,483284,95043
187,0,24024,Zach Johnson,50.74,473230,93259
188,0,23108,Matt Kuchar,50.49,538083,106571
189,0,39436,Joshua Creel,50.43,324182,64281
190,0,34256,Andrew Putnam,50.20,687399,136935
191,0,26476,Chez Reavie,49.88,651763,130664
192,0,30927,Brendon Todd,49.79,599033,120303
193,0,31560,Brian Stuard,49.08,592673,120756
